DIRECT_NA_NA_VSM,50Traced_NONETRACED_SUM_SINGLE_VSM_76,Associated
0.0737,0.5555,NO
0.0652,0.7424,NO
0.1144,1.3071,NO
0.2164,0.2225,NO
0.0671,0.4737,NO
0.0906,0.7113,NO
0.0589,1.2371,NO
0.0679,0.1485,NO
0.1689,1.1840000000000002,NO
0.2469,2.4777,YES
0.0616,0.6443,NO
0.33799999999999997,2.9429,YES
0.2427,1.1027,NO
0.2231,0.973,NO
0.2223,1.1208,NO
0.1142,0.5051,NO
0.0706,1.3035,NO
0.1109,0.3834,NO
0.0747,0.4195,NO
0.2179,0.8544,NO
0.1147,0.655,NO
0.0779,2.4496,YES
0.0804,2.9313,YES
0.1668,3.1478,YES
0.24,2.4911,YES
0.1573,1.1318,NO
0.0716,2.8074,YES
0.1205,1.1887,NO
0.1072,2.4256,YES
0.2444,1.1996,YES
0.3362,0.9289,NO
0.1579,0.4823,NO
0.1148,0.4749,NO
0.1112,0.2881,NO
0.3947,2.6637,YES
0.0957,1.3471,YES
0.1364,0.2216,NO
0.1056,0.3426,NO
0.0981,0.4361,NO
0.1058,0.3249,NO
0.1797,0.4662,NO
0.1526,0.5237,NO
0.1551,0.8041,NO
0.2811,2.4102,YES
0.0766,0.6758,NO
0.1126,1.6396,YES
0.0341,0.4668,NO
0.3399,2.5397,YES
0.0412,0.4953,NO
0.1212,0.2143,NO
0.0769,0.556,NO
0.1235,0.2419,NO
0.0802,0.3138,NO
0.1903,0.3791,NO
0.1119,0.4678,NO
0.1008,0.6111,NO
0.0886,0.3448,NO
0.1534,0.6829999999999999,NO
0.1331,1.2635,NO
0.2865,0.9696,NO
0.1512,1.0898,NO
0.1666,0.7921,NO
0.1465,1.1311,NO
0.0509,0.1631,NO
0.2187,1.2457,NO
0.4574,2.9625,YES
0.1603,0.7261,NO
0.2015,3.3891,YES
0.205,0.7994,NO
0.2168,0.7352,NO
0.2136,0.7408,NO
0.1919,0.2536,NO
0.1533,1.7958,NO
0.1268,0.3084,NO
0.1947,1.2790000000000001,NO
0.1755,0.4935,NO
0.2202,1.2279,NO
0.4465,3.073,YES
0.4252,3.5622,YES
0.3653,3.6393,YES
0.1771,2.8714,YES
0.1659,1.335,NO
0.1927,3.1665,YES
0.1251,1.5245,NO
