DIRECT_NA_NA_VSM,50Traced_NONETRACED_SUM_MULTI_VSM_3,Associated
0.0737,1.5556,NO
0.0652,0.4324,NO
0.1144,1.0194,NO
0.2164,1.9129,NO
0.0671,0.7548,NO
0.0906,1.2275,NO
0.0589,1.0684,NO
0.0679,0.7066,NO
0.1689,1.4503,NO
0.2469,3.1673,YES
0.0616,0.8985,NO
0.33799999999999997,2.1099,YES
0.2427,0.7431,NO
0.2231,1.413,NO
0.2223,0.5883,NO
0.1142,0.9004,NO
0.0706,0.7237,NO
0.1109,0.7661,NO
0.0747,1.0806,NO
0.2179,0.8832,NO
0.1147,1.3518,NO
0.0779,2.7812,YES
0.0804,2.9593,YES
0.1668,2.7542,YES
0.24,2.8786,YES
0.1573,1.1294,NO
0.0716,1.7168,YES
0.1205,0.8796,NO
0.1072,1.7786,YES
0.2444,1.179,YES
0.3362,0.9245,NO
0.1579,0.9497,NO
0.1148,0.483,NO
0.1112,0.7286,NO
0.3947,1.6625,YES
0.0957,1.3937,YES
0.1364,0.6367,NO
0.1056,0.5669,NO
0.0981,0.7594,NO
0.1058,0.635,NO
0.1797,0.7090000000000001,NO
0.1526,1.0817,NO
0.1551,0.7017,NO
0.2811,2.4811,YES
0.0766,0.8373,NO
0.1126,1.6115,YES
0.0341,0.9036,NO
0.3399,2.0618,YES
0.0412,0.9579,NO
0.1212,0.3864,NO
0.0769,0.7329,NO
0.1235,0.6472,NO
0.0802,0.3934,NO
0.1903,0.6456,NO
0.1119,0.4313,NO
0.1008,0.6592,NO
0.0886,1.3962,NO
0.1534,0.1377,NO
0.1331,0.8198,NO
0.2865,1.9257,NO
0.1512,1.0681,NO
0.1666,1.3956,NO
0.1465,0.7028,NO
0.0509,0.4595,NO
0.2187,1.3259999999999998,NO
0.4574,3.1613,YES
0.1603,1.0742,NO
0.2015,2.1724,YES
0.205,0.5403,NO
0.2168,0.9652,NO
0.2136,0.2852,NO
0.1919,0.29,NO
0.1533,0.7746,NO
0.1268,0.3111,NO
0.1947,1.0973,NO
0.1755,0.4323,NO
0.2202,1.3436,NO
0.4465,2.8560000000000003,YES
0.4252,3.1097,YES
0.3653,2.8842,YES
0.1771,3.1092,YES
0.1659,1.1909,NO
0.1927,2.1454,YES
0.1251,0.857,NO
0.1303,1.7339,YES
0.1814,0.7187,YES
0.3356,1.1034,NO
0.1662,0.9986,NO
0.1507,0.7014,NO
0.1441,1.3769999999999998,NO
0.3435,1.9261,YES
0.1243,1.2756,YES
0.1731,1.3614,NO
0.0952,0.5853,NO
0.1364,1.2208,NO
0.0887,0.5838,NO
0.2289,0.7179,NO
0.2088,1.026,NO
0.2075,0.5871,NO
0.1923,2.0476,YES
0.0927,0.9063,NO
0.0821,1.5474,YES
0.0311,0.9181,NO
0.3081,1.9627,YES
0.0406,1.1577,NO
0.1251,0.2772,NO
0.091,0.9153,NO
0.11800000000000001,0.8035,NO
0.1053,0.4414,NO
0.2201,1.3686,NO
0.1351,0.5693,NO
0.1328,0.9649,NO
0.0724,1.6055,NO
0.0244,0.4057,NO
0.1404,1.8398,YES
0.3348,3.7671,YES
0.2937,3.9582,YES
0.14300000000000002,2.6925,YES
0.0826,1.5423,NO
0.013000000000000001,0.7731,NO
0.2103,2.0654,YES
0.1395,1.1612,NO
0.1325,2.0058,YES
0.1443,1.0584,NO
0.2165,1.1462,NO
0.1934,1.4542,NO
0.1934,0.9067,NO
0.0572,1.3241,NO
0.2318,4.1288,YES
0.0556,0.7692,NO
0.3609,4.147,YES
0.1417,1.1671,NO
0.255,4.3312,YES
0.0522,0.4128,NO
0.0677,1.1984,NO
0.1439,1.6176,NO
0.0494,0.9674,NO
0.1715,2.258,YES
0.0964,1.4327,NO
0.1343,1.4758,YES
0.1544,1.3088,NO
0.0732,0.2388,NO
0.1975,0.6635,NO
0.2582,2.0941,NO
0.1977,1.0203,NO
0.1701,1.0856,NO
0.1684,0.7927,NO
0.1225,0.4401,NO
0.1458,1.6564,NO
0.4028,3.7665,YES
0.1577,0.9498,NO
0.2904,2.7827,YES
0.1987,1.3608,NO
0.1756,1.3906,NO
0.1689,0.8244,NO
0.054000000000000006,0.2734,NO
0.1469,1.1158,NO
0.0547,0.2022,NO
0.1082,1.2734,NO
0.2019,0.3467,NO
0.1293,1.3086,NO
0.3897,3.4454,YES
0.3612,3.6778,YES
0.2791,3.1551,YES
0.2894,3.5469,YES
0.2226,1.3904,NO
0.1753,2.2949,YES
0.0979,1.2267,NO
0.0985,1.1422,NO
0.0774,0.1479,NO
0.1069,1.263,YES
0.3647,3.0267,YES
0.2531,3.634,YES
0.1331,1.8108,YES
0.0885,0.8998,NO
0.0604,0.5281,NO
0.2068,1.1641,YES
0.2598,0.8740000000000001,NO
0.106,1.1486,YES
0.1459,0.8101,NO
0.2252,0.8618,NO
0.2571,1.0252,NO
0.2375,0.6461,NO
0.1453,0.7629,NO
0.2245,3.3145,YES
0.141,0.5174,NO
0.2623,3.5397,YES
0.142,0.6212,NO
0.2555,3.4560000000000004,YES
0.2049,0.2486,NO
0.2206,0.732,NO
0.2228,0.938,NO
0.1032,0.5831,NO
0.1461,1.3408,YES
0.1116,0.6889,NO
0.1326,0.7957,YES
0.1415,1.6188,NO
0.0745,0.5783,NO
0.2381,0.6291,NO
0.19,1.7959,NO
0.1547,0.9490000000000001,NO
0.1997,1.0423,NO
0.1653,1.4052,NO
0.1536,0.6061,NO
0.1999,1.4511,NO
0.1989,3.2745,YES
0.2045,0.9465,NO
0.2447,2.6543,YES
0.2519,1.1179999999999999,NO
0.2036,1.1956,NO
0.2033,0.6813,NO
0.0533,0.8289,NO
0.105,1.0789,NO
0.055999999999999994,0.6098,NO
0.1113,1.0587,NO
0.2256,0.9848,NO
0.0989,1.3769999999999998,NO
0.1879,2.8453,YES
0.1445,3.2799,YES
0.1901,2.8015,YES
0.3108,2.935,YES
0.2405,1.4541,NO
0.1657,2.0571,YES
0.1331,1.296,NO
0.0949,1.5006,NO
0.1339,0.4324,NO
0.22399999999999998,1.7353,NO
0.1967,1.7568,NO
0.1436,0.7923,NO
0.2079,2.021,NO
0.1339,1.2817,NO
0.0967,0.6011,NO
0.2198,2.2744,NO
0.3428,3.4819,YES
0.2344,1.6933,NO
0.1736,2.8104,YES
0.1331,0.7458,NO
0.0735,0.972,NO
0.0647,0.3924,NO
0.204,0.6357,NO
0.1327,1.1195,NO
0.1655,0.4912,NO
0.31,1.1733,NO
0.1309,0.6875,NO
0.2819,1.2178,NO
0.4042,3.3431,YES
0.3296,3.77,YES
0.4941,3.5165,YES
0.1783,3.4147,YES
0.193,2.1657,NO
0.2673,2.6214,YES
0.1726,1.7443,NO
0.1439,1.6933,NO
0.0769,0.5488,NO
0.1953,1.2052,NO
0.2342,2.1808,NO
0.2047,1.0721,NO
0.1823,1.6192,NO
0.1684,1.089,NO
0.1204,0.7173,NO
0.1751,1.7111,NO
0.3579,3.1486,YES
0.1828,1.5243,NO
0.2083,2.3484,YES
0.2252,1.0921,NO
0.2041,1.367,NO
0.2007,0.9999,NO
0.0498,0.8357,NO
0.1415,1.1773,NO
0.0515,0.5979,NO
0.1207,1.4629,NO
0.1912,0.904,NO
0.14,1.5554,NO
0.4038,2.6976,YES
0.3494,3.2743,YES
0.2799,2.9413,YES
0.2675,2.864,YES
0.2206,1.6104,NO
0.2003,1.8727,YES
0.1168,1.3006,NO
0.0727,1.6241,NO
0.0714,0.16899999999999998,NO
0.10800000000000001,0.6677,NO
0.2886,1.7242,NO
0.1427,0.7442,NO
0.0855,1.1009,NO
0.0605,1.1295,NO
0.0532,0.6772,NO
0.1421,1.3245,NO
0.4397,3.2932,YES
0.0607,0.8954,NO
0.2347,2.4795,YES
0.2118,0.5214,NO
0.2048,0.8251,NO
0.2045,0.1946,NO
0.0849,0.6734,NO
0.1035,0.9437,NO
0.0824,0.5726,NO
0.0975,0.9614,NO
0.1702,0.6593,NO
0.1518,1.0393,NO
0.3372,3.0688,YES
0.3303,3.3855,YES
0.314,2.9631,YES
0.1257,3.2108,YES
0.1375,1.2401,NO
0.1128,2.3175,YES
0.099,0.8653,NO
0.1069,1.2839,NO
0.0451,0.2688,NO
0.5095,4.4074,YES
0.1431,1.9778,YES
0.1227,1.1648,YES
0.2847,4.6015,YES
0.2237,1.3635,NO
0.1065,0.9678,NO
0.3266,4.9956,YES
0.0974,1.3198,NO
0.3289,4.0414,YES
0.1059,1.4509,NO
0.2131,1.2039,NO
0.1496,1.4579,NO
0.1474,0.9061,NO
0.0902,1.0794,NO
0.0993,2.4284,YES
0.0875,0.9413,NO
0.2369,1.8504,YES
0.2129,0.7457,NO
0.1321,1.9835,YES
0.1271,1.2821,NO
0.08,2.0831,NO
0.3025,3.6138,NO
0.12,1.868,NO
0.3399,4.3763,YES
0.2516,2.8963,NO
0.2081,4.0065,YES
0.1799,0.878,NO
0.1547,0.491,NO
0.3595,3.0178,YES
0.2156,2.1501,NO
0.1535,1.6464,NO
0.4159,3.3511,YES
0.1827,0.9006,NO
0.1097,0.5551,NO
0.5448,3.4047,YES
0.191,0.6445,NO
0.4381,3.2527,YES
0.1528,0.6149,NO
0.3264,1.2347,NO
0.3203,1.1928,NO
0.2648,0.9965,NO
0.171,0.6869,NO
0.21899999999999997,2.5126,NO
0.1398,0.6394,NO
0.3673,2.403,NO
0.1451,0.6132,NO
0.2637,2.5118,NO
0.1991,0.4364,NO
0.1784,1.3822,NO
0.3767,2.1833,NO
0.1917,0.7532,NO
0.3794,3.2352,YES
0.3359,1.0718,NO
0.2874,3.3286,YES
0.0798,1.3694,NO
0.0364,0.3803,NO
0.2475,2.5445,YES
0.2794,3.534,YES
0.2232,3.6719,YES
0.2213,2.8327,YES
0.1233,1.6126,NO
0.0474,0.615,NO
0.2799,2.5347,YES
0.2328,1.2419,NO
0.2608,1.9349,YES
0.1095,1.215,NO
0.2365,0.907,NO
0.2061,1.1417,NO
0.2048,0.3788,NO
0.0456,1.3382,NO
0.1795,4.4316,YES
0.0442,0.6601,NO
0.27,4.0291,YES
0.1224,0.9538,NO
0.1913,3.9192,YES
0.2397,0.943,NO
0.2111,1.2990000000000002,NO
0.2935,2.0391,NO
0.1155,1.2464,NO
0.243,2.7766,YES
0.1959,2.0712,NO
0.198,1.9907,YES
0.1636,0.0365,NO
0.1646,0.114,NO
0.3881,2.6957,YES
0.1762,0.6051,NO
0.1649,0.4536,NO
0.4197,2.0686,YES
0.1681,0.3069,NO
0.153,0.3647,NO
0.4738,2.3919,YES
0.159,0.2864,NO
0.493,1.8844,YES
0.1456,0.2988,NO
0.2244,0.7437,NO
0.1542,0.7396,NO
0.1277,0.4438,NO
0.1775,0.3382,NO
0.2106,0.9535,NO
0.1654,0.3767,NO
0.3557,0.9143,NO
0.0902,0.2786,NO
0.2663,0.9611,NO
0.2218,0.4294,NO
0.1764,0.5286,NO
0.3901,1.7045,NO
0.21600000000000003,0.5589999999999999,NO
0.402,2.2139,YES
0.3584,1.2645,NO
0.3239,2.3905,YES
0.0467,0.8429,NO
0.0184,0.2974,NO
0.0544,1.104,YES
0.1967,2.1455,YES
0.1251,2.0499,YES
0.0526,1.3435,YES
0.0389,0.517,NO
0.0098,0.3135,NO
0.1204,1.1053,YES
0.1152,0.9341,NO
0.0434,0.9570000000000001,YES
0.0994,0.6833,NO
0.171,0.9695,NO
0.1733,1.2307,NO
0.1785,0.8594,NO
0.0632,0.5165,NO
0.1652,1.9704,YES
0.0614,0.2872,NO
0.1533,2.1005,YES
0.1347,0.494,NO
0.1212,2.3799,YES
0.015,0.4184,NO
0.0714,0.7257,NO
0.0698,0.8686,NO
0.035,0.6221,NO
0.0672,1.2529,YES
0.0378,0.6693,NO
0.0637,0.7986,YES
0.3024,2.4593,YES
0.0482,1.2401,YES
0.3634,1.2713,NO
0.1548,0.8952,NO
0.1459,0.6062,NO
0.1506,1.092,NO
0.2394,2.3278,YES
0.3693,1.9027,YES
0.1404,0.8859,NO
0.0758,0.5754,NO
0.1517,1.162,NO
0.067,0.4546,NO
0.2131,0.8299,NO
0.16,1.2248,NO
0.1446,0.5606,NO
0.0844,3.1916,YES
0.095,0.7681,NO
0.2419,2.2756,YES
0.026000000000000002,0.8768,NO
0.2985,2.8577,YES
0.0377,1.1521,NO
0.102,0.4285,NO
0.0927,0.9367,NO
0.1259,0.8781,NO
0.1193,0.4569,NO
0.2177,1.1657,NO
0.15,0.7254,NO
0.0996,1.0506,NO
0.0839,1.3407,NO
0.0672,0.4101,NO
0.3068,4.575,YES
0.1154,2.0643,YES
0.0802,1.598,YES
0.3166,4.9513,YES
0.0868,1.5556,NO
0.0677,0.7929,NO
0.5456,5.3287,YES
0.0938,1.0213,NO
0.3771,4.498,YES
0.0765,0.9101,NO
0.3042,0.7747,NO
0.1867,1.2144,NO
0.2024,0.6016,NO
0.084,0.9107,NO
0.1127,2.6697,YES
0.0773,0.8628,NO
0.3002,2.4836,YES
0.0821,0.7421,NO
0.1969,2.8465,YES
0.1353,1.0262,NO
0.0942,1.6221,NO
0.3023,3.4956,NO
0.1177,1.3512,NO
0.2966,4.8928,YES
0.2621,2.3088,NO
0.3631,4.2663,YES
0.1178,1.1729,NO
0.0474,0.5114,NO
0.4277,4.1041,YES
0.2214,1.9369,YES
0.2007,1.6846,YES
0.2467,4.1743,YES
0.2192,1.4054,NO
0.1165,0.9079999999999999,NO
0.3035,4.0203,YES
0.1886,0.4791,NO
0.2922,3.7759,YES
0.1088,0.6215,NO
0.2277,0.5223,NO
0.1763,0.8540000000000001,NO
0.1744,0.5785,NO
0.0948,1.1632,NO
0.152,2.5351,YES
0.0882,0.8640000000000001,NO
0.2267,2.5705,YES
0.1968,1.0617,NO
0.1574,2.6191,YES
0.2134,0.455,NO
0.1846,1.1473,NO
0.3004,2.6703,NO
0.1322,0.8117,NO
0.3039,3.9313,YES
0.2341,1.8986,NO
0.2137,3.313,YES
0.1342,1.0587,NO
0.1099,0.2072,NO
0.526,3.4447,YES
0.1623,1.2772,YES
0.1996,0.8629,YES
0.3297,3.361,YES
0.22699999999999998,1.0988,NO
0.1622,0.8232,NO
0.3372,3.7184,YES
0.1102,1.1934,NO
0.3901,3.0218,YES
0.1022,1.1183,NO
0.1483,0.9308,NO
0.0862,1.0122,NO
0.0629,0.3732,NO
0.2034,0.9222,NO
0.1682,1.7147,YES
0.1975,0.8123,NO
0.3422,1.3482,YES
0.1773,0.6387,NO
0.2514,1.4247,YES
0.1754,1.4252,NO
0.1301,1.8044,NO
0.3619,2.9545,NO
0.1715,1.6752,NO
0.3452,3.4623,YES
0.3259,2.4787,NO
0.258,3.2679,YES
0.0709,1.0955,NO
0.0732,0.3115,NO
0.3094,4.7308,YES
0.1091,2.0182,YES
0.0665,1.2503,YES
0.2941,4.9828,YES
0.0664,1.5435,NO
0.0556,0.7471,NO
0.5229,5.5903,YES
0.1003,0.8707,NO
0.3604,4.6749,YES
0.08800000000000001,1.2115,NO
0.2859,1.3211,NO
0.1263,1.4456,NO
0.1497,0.9432,NO
0.1047,0.9547,NO
0.1031,2.7307,YES
0.1016,0.6935,NO
0.3066,2.0993,YES
0.0639,0.6965,NO
0.2147,2.2281,YES
0.1277,1.1119,NO
0.0813,1.7802,NO
0.3135,3.673,NO
0.1095,1.4825,NO
0.302,5.0986,YES
0.2369,2.9443,NO
0.4263,4.8084,YES
0.1151,1.1662,NO
0.0905,0.3018,NO
0.1028,1.9476,YES
0.3566,3.0726,YES
0.2651,3.5607,YES
0.1542,2.5788,YES
0.094,1.1435,NO
0.0554,0.5115,NO
0.2037,1.8435,YES
0.1971,1.0044,NO
0.1126,1.8589,YES
0.1418,0.6342,NO
0.2488,0.5892,NO
0.2731,0.6349,NO
0.2523,0.3509,NO
0.1698,0.9442,NO
0.2266,3.6087,YES
0.1648,0.4651,NO
0.2745,3.812,YES
0.1508,0.8420000000000001,NO
0.2653,3.4338,YES
0.1206,0.6473,NO
0.1613,1.2005,NO
0.1611,1.6455,NO
0.1018,1.0712,NO
0.152,1.8565,YES
0.1186,1.1263,NO
0.1207,1.3467,YES
0.1201,1.1864,NO
0.10300000000000001,0.132,NO
0.254,1.4833,YES
0.3285,3.2614,YES
0.3624,3.5987,YES
0.2593,2.1706,YES
0.0981,1.0235,NO
0.0792,0.521,NO
0.2917,1.5768,YES
0.1836,0.8939,NO
0.3039,1.6265,YES
0.1342,0.8061,NO
0.1448,0.7748,NO
0.1036,0.9241,NO
0.0702,0.4875,NO
0.1825,0.7672,NO
0.2937,3.6921,YES
0.1772,0.4059,NO
0.5728,3.7165,YES
0.0892,0.722,NO
0.4594,3.7703,YES
0.1677,0.4078,NO
0.1461,0.9817,NO
0.2985,1.3772,NO
0.1348,0.8831,NO
0.2479,1.7764,YES
0.2298,1.3007,NO
0.2345,1.3499,YES
0.08900000000000001,0.4247,NO
0.0394,0.2824,NO
0.1381,0.8058,NO
0.2108,1.7101,NO
0.0676,0.79,NO
0.0957,0.6781,NO
0.0963,0.36200000000000004,NO
0.0435,0.3773,NO
0.2592,1.1511,NO
0.1291,0.9632,NO
0.0785,0.9349,NO
0.1052,0.6514,NO
0.4225,2.2001,YES
0.3368,1.9694,YES
0.3938,2.1495,YES
0.0766,0.611,NO
0.0711,1.2313,NO
0.0797,0.2169,NO
0.0531,1.3598,NO
0.1551,0.6116,NO
0.077,1.2914,NO
0.0463,0.3811,NO
0.0745,0.9444,NO
0.1014,0.7433,NO
0.0541,0.4733,NO
0.1685,1.2028,NO
0.0541,0.34700000000000003,NO
0.2105,0.8666,NO
0.1239,1.6912,YES
0.289,1.1618,YES
0.2752,1.1483,NO
0.1653,0.7755,NO
0.0814,0.3878,NO
0.0623,0.7703,NO
0.32899999999999996,1.6255,YES
0.1249,1.4037,YES
0.0968,0.779,NO
0.1519,0.4395,NO
0.0533,0.6319,NO
0.1784,0.5543,NO
0.1661,0.6477,NO
0.1504,1.1248,NO
0.1562,0.5783,NO
0.3075,2.5304,YES
0.0597,0.8835,NO
0.1815,1.732,YES
0.0336,0.7762,NO
0.3735,1.9668,YES
0.0877,0.9649,NO
0.1163,0.2325,NO
0.0418,0.4868,NO
0.1354,0.5728,NO
0.0948,0.254,NO
0.1407,0.71,NO
0.0821,0.4402,NO
0.0894,0.6987,NO
0.0416,1.3758,NO
0.0131,0.2932,NO
0.1203,1.9494,YES
0.2886,3.9637,YES
0.2879,3.4983,YES
0.1294,2.7154,YES
0.0498,1.1731,NO
0.0139,0.6208,NO
0.1999,2.2425,YES
0.1109,1.0928,NO
0.1389,2.1879,YES
0.0996,0.9083,NO
0.1977,1.2173,NO
0.1726,1.6012,NO
0.1805,1.2506,NO
0.0204,0.9536,NO
0.2123,3.989,YES
0.0198,0.5396,NO
0.3536,4.1073,YES
0.1039,0.8501,NO
0.2827,4.0928,YES
0.0426,0.3525,NO
0.0387,1.2585,NO
0.1228,1.5095,NO
0.0373,0.8012,NO
0.1359,2.3798,YES
0.0808,0.9806,NO
0.1119,1.5598,YES
0.3458,2.2005,YES
0.0264,1.1436,YES
0.3473,1.3603,NO
0.1555,0.6618,NO
0.0906,0.4078,NO
0.107,1.0521,NO
0.226,2.2937,YES
0.4184,1.6441,YES
0.1111,1.0474,NO
0.1017,0.6063,NO
0.09699999999999999,0.9369,NO
0.1058,0.5579999999999999,NO
0.1741,0.5453,NO
0.1373,1.0290000000000001,NO
0.132,0.4125,NO
0.1138,2.9533,YES
0.0766,0.7419,NO
0.3242,2.1069999999999998,YES
0.0297,0.6701,NO
0.3407,2.5785,YES
0.0387,0.8441,NO
0.0621,0.4967,NO
0.076,0.8498,NO
0.1266,0.9236,NO
0.0726,0.4527,NO
0.192,1.0282,NO
0.1128,0.5863,NO
0.0813,1.0031,NO
0.1238,1.2896,NO
0.0659,0.2273,NO
0.0991,0.5299,NO
0.2168,1.7193,NO
0.0941,1.0035,NO
0.1226,0.9265,NO
0.0797,0.8836,NO
0.0869,0.3804,NO
0.1921,1.1093,NO
0.2119,3.2756,YES
0.0845,0.7675,NO
0.1963,2.6722,YES
0.24100000000000002,0.8077,NO
0.263,0.8874,NO
0.2504,0.5527,NO
0.1414,0.2701,NO
0.0983,0.9388,NO
0.1658,0.2239,NO
0.1333,1.0425,NO
0.2072,0.4148,NO
0.1519,1.1484,NO
0.1227,2.8662,YES
0.1324,3.2354,YES
0.1581,2.7669,YES
0.1927,2.9743,YES
0.1378,1.1684,NO
0.09699999999999999,2.0924,YES
0.11900000000000001,0.8007,NO
0.3612,2.0677,YES
0.0488,0.4076,YES
0.2823,0.8131,NO
0.1584,0.3329,NO
0.065,0.4143,NO
0.0678,0.5263,NO
0.1652,1.6304,YES
0.4499,1.7542,YES
0.0947,0.4291,NO
0.1079,0.2147,NO
0.0645,0.5035,NO
0.1095,0.2089,NO
0.1665,0.262,NO
0.1472,0.754,NO
0.1463,0.0818,NO
0.1261,2.365,YES
0.0528,0.36700000000000005,NO
0.3791,2.0415,YES
0.0329,0.4291,NO
0.3577,1.9492,YES
0.062,0.6303,NO
0.0477,0.1107,NO
0.0457,0.3847,NO
0.1274,0.3736,NO
0.0681,0.1197,NO
0.1427,0.5903,NO
0.0804,0.4223,NO
0.0769,0.3548,NO
0.1422,1.2453,NO
0.0613,0.2938,NO
0.1484,0.9196,NO
0.1778,1.9284,NO
0.1025,0.7875,NO
0.1545,1.2908,NO
0.1529,0.9455,NO
0.1098,0.4135,NO
0.1753,1.7957,NO
0.1807,3.1938,YES
0.134,1.2277,NO
0.2818,2.6827,YES
0.2438,1.1759,NO
0.2385,1.1489,NO
0.2176,0.9452,NO
0.0807,0.3651,NO
0.0972,1.2499,NO
0.0862,0.2919,NO
0.0815,1.1386,NO
0.2286,0.4191,NO
0.0804,1.0572,NO
0.0972,2.8034,YES
0.105,3.3678,YES
0.1237,2.9783,YES
0.2731,2.9418,YES
0.1937,1.5477,NO
0.1151,1.9785,YES
0.1052,1.4721,NO
