DIRECT_NA_NA_VSM,50Traced_NONETRACED_SUM_RAW_LSA_78,Associated
0.0737,0.5817,NO
0.0652,0.2053,NO
0.1144,0.6447,NO
0.2164,0.1813,NO
0.0671,0.2168,NO
0.0906,0.3001,NO
0.0589,0.1192,NO
0.0679,0.2404,NO
0.1689,0.3716,NO
0.2469,2.4582,YES
0.0616,0.1416,NO
0.33799999999999997,3.2394,YES
0.2427,0.6944,NO
0.2231,0.4648,NO
0.2223,0.5258,NO
0.1142,0.349,NO
0.0706,0.3871,NO
0.1109,0.3392,NO
0.0747,0.4696,NO
0.2179,0.1303,NO
0.1147,0.2011,NO
0.0779,1.7085,YES
0.0804,2.0184,YES
0.1668,1.6467,YES
0.24,2.202,YES
0.1573,0.1544,NO
0.0716,2.4419999999999997,YES
0.1205,0.3907,NO
0.1072,2.5303,YES
0.2444,1.4562,YES
0.3362,0.4046,NO
0.1579,0.4609,NO
0.1148,0.2881,NO
0.1112,0.44799999999999995,NO
0.3947,1.3659999999999999,YES
0.0957,1.7502,YES
0.1364,0.4381,NO
0.1056,0.4504,NO
0.0981,0.2005,NO
0.1058,0.5231,NO
0.1797,0.3883,NO
0.1526,0.4422,NO
0.1551,0.4896,NO
0.2811,1.3519999999999999,YES
0.0766,0.3769,NO
0.1126,1.2466,YES
0.0341,0.4723,NO
0.3399,0.655,YES
0.0412,0.2634,NO
0.1212,0.2816,NO
0.0769,0.3284,NO
0.1235,0.3085,NO
0.0802,0.4452,NO
0.1903,0.2457,NO
0.1119,0.4999,NO
0.1008,0.4787,NO
0.0886,0.7769,NO
0.1534,0.1524,NO
0.1331,0.92,NO
0.2865,0.6769,NO
0.1512,0.8796,NO
0.1666,0.9553,NO
0.1465,0.192,NO
0.0509,0.1901,NO
0.2187,0.7979999999999999,NO
0.4574,2.8712,YES
0.1603,0.2098,NO
0.2015,3.6018,YES
0.205,0.6099,NO
0.2168,0.4764,NO
0.2136,0.4651,NO
0.1919,0.4058,NO
0.1533,1.0607,NO
0.1268,0.2184,NO
0.1947,1.1118,NO
0.1755,0.1699,NO
0.2202,0.6521,NO
0.4465,1.7988,YES
0.4252,2.7316,YES
0.3653,1.5808,YES
0.1771,2.3243,YES
0.1659,0.3302,NO
0.1927,2.2496,YES
0.1251,0.6229,NO
0.1303,1.4528,YES
0.1814,1.2141,YES
0.3356,0.5666,NO
0.1662,0.6419,NO
0.1507,0.3895,NO
0.1441,0.5348,NO
0.3435,0.6096,YES
0.1243,1.2536,YES
0.1731,0.5579999999999999,NO
0.0952,0.2566,NO
0.1364,0.3972,NO
0.0887,0.3359,NO
0.2289,0.3835,NO
0.2088,0.3453,NO
0.2075,0.2903,NO
0.1923,0.6511,YES
0.0927,0.4556,NO
0.0821,1.1584,YES
0.0311,0.4215,NO
0.3081,0.3622,YES
0.0406,0.342,NO
0.1251,0.2903,NO
0.091,0.2126,NO
0.11800000000000001,0.1258,NO
0.1053,0.3175,NO
0.2201,0.48200000000000004,NO
0.1351,0.3048,NO
0.1328,0.7501,NO
0.0724,0.4491,NO
0.0244,0.2728,NO
0.1404,1.3404,YES
0.3348,2.2011,YES
0.2937,2.6832,YES
0.14300000000000002,1.8921,YES
0.0826,0.3516,NO
0.013000000000000001,0.2275,NO
0.2103,1.2879,YES
0.1395,0.5078,NO
0.1325,0.6779999999999999,YES
0.1443,0.5687,NO
0.2165,0.248,NO
0.1934,0.413,NO
0.1934,0.1876,NO
0.0572,0.3649,NO
0.2318,2.9473,YES
0.0556,0.2113,NO
0.3609,2.7434,YES
0.1417,0.0749,NO
0.255,2.655,YES
0.0522,0.345,NO
0.0677,0.7481,NO
0.1439,0.5498,NO
0.0494,0.4586,NO
0.1715,0.8357,YES
0.0964,0.4219,NO
0.1343,1.5193,YES
0.1544,0.7289,NO
0.0732,0.2214,NO
0.1975,1.2931,NO
0.2582,0.3463,NO
0.1977,0.5754,NO
0.1701,1.2915,NO
0.1684,0.13699999999999998,NO
0.1225,0.2607,NO
0.1458,1.0818,NO
0.4028,3.2889999999999997,YES
0.1577,0.6112,NO
0.2904,4.1047,YES
0.1987,0.6151,NO
0.1756,0.4338,NO
0.1689,0.3761,NO
0.054000000000000006,0.3909,NO
0.1469,0.6351,NO
0.0547,0.3453,NO
0.1082,0.9359999999999999,NO
0.2019,0.1542,NO
0.1293,0.4945,NO
0.3897,2.0175,YES
0.3612,2.8722,YES
0.2791,2.1218,YES
0.2894,2.3717,YES
0.2226,0.6143,NO
0.1753,2.8087,YES
0.0979,1.2096,NO
0.0985,0.2031,NO
0.0774,0.0653,NO
0.1069,0.4886,YES
0.3647,1.0321,YES
0.2531,0.9545,YES
0.1331,0.5935,YES
0.0885,0.1139,NO
0.0604,0.0423,NO
0.2068,0.3357,YES
0.2598,0.6182,NO
0.106,0.2773,YES
0.1459,0.7113,NO
0.2252,0.3713,NO
0.2571,0.3513,NO
0.2375,0.3022,NO
0.1453,0.1361,NO
0.2245,1.1702,YES
0.141,0.0732,NO
0.2623,1.0445,YES
0.142,0.0441,NO
0.2555,0.9566,YES
