DIRECT_NA_NA_VSM,50Traced_NONETRACED_SUM_SINGLE_LSA_19,Associated
0.0737,0.9862,NO
0.0652,0.4282,NO
0.1144,0.7695,NO
0.2164,1.4212,NO
0.0671,1.0321,NO
0.0906,0.9323,NO
0.0589,0.7609,NO
0.0679,0.4547,NO
0.1689,0.7624,NO
0.2469,3.2375,YES
0.0616,0.5239,NO
0.33799999999999997,2.6538,YES
0.2427,0.4242,NO
0.2231,0.8555,NO
0.2223,0.7285,NO
0.1142,1.0528,NO
0.0706,1.8419,NO
0.1109,0.7176,NO
0.0747,0.6355,NO
0.2179,0.9261,NO
0.1147,1.1944,NO
0.0779,2.4674,YES
0.0804,2.7866,YES
0.1668,3.0486,YES
0.24,2.6659,YES
0.1573,0.5898,NO
0.0716,2.4907,YES
0.1205,0.5771,NO
0.1072,3.2206,YES
0.2444,1.3317,YES
0.3362,1.2558,NO
0.1579,0.83,NO
0.1148,0.7666,NO
0.1112,0.8927,NO
0.3947,2.8369999999999997,YES
0.0957,2.0886,YES
0.1364,1.1843,NO
0.1056,0.9067,NO
0.0981,1.1440000000000001,NO
0.1058,0.9324,NO
0.1797,0.5052,NO
0.1526,1.1736,NO
0.1551,0.6819,NO
0.2811,3.122,YES
0.0766,1.1478,NO
0.1126,2.3104,YES
0.0341,0.7489,NO
0.3399,3.2236,YES
0.0412,0.7771,NO
0.1212,0.7492,NO
0.0769,0.8529,NO
0.1235,1.0153,NO
0.0802,0.8731,NO
0.1903,1.013,NO
0.1119,0.7768,NO
0.1008,0.87,NO
0.0886,0.6869,NO
0.1534,0.3328,NO
0.1331,1.2959,NO
0.2865,1.4611,NO
0.1512,1.085,NO
0.1666,1.587,NO
0.1465,0.5299,NO
0.0509,0.2251,NO
0.2187,1.1044,NO
0.4574,3.5537,YES
0.1603,1.1081,NO
0.2015,2.7302,YES
0.205,0.0238,NO
0.2168,0.5696,NO
0.2136,0.3837,NO
0.1919,0.6618,NO
0.1533,1.886,NO
0.1268,0.3946,NO
0.1947,0.7785,NO
0.1755,0.37,NO
