DIRECT_NA_NA_VSM,50Traced_NONETRACED_SUM_MULTI_VSM_51,Associated
0.0737,0.2396,NO
0.0652,0.3949,NO
0.1144,1.4509,NO
0.2164,1.0887,NO
0.0671,0.7263,NO
0.0906,1.1399,NO
0.0589,0.5795,NO
0.0679,0.3377,NO
0.1689,0.7182,NO
0.2469,2.5413,YES
0.0616,0.6682,NO
0.33799999999999997,1.4363,YES
0.2427,0.9754,NO
0.2231,0.9352,NO
0.2223,0.3601,NO
0.1142,0.3918,NO
0.0706,1.3069,NO
0.1109,0.8249,NO
0.0747,0.6227,NO
0.2179,0.4814,NO
0.1147,0.7538,NO
0.0779,2.4057,YES
0.0804,2.9965,YES
0.1668,3.3476,YES
0.24,2.5725,YES
0.1573,0.9293,NO
0.0716,2.5084,YES
0.1205,0.9873,NO
0.1072,1.1725,YES
0.2444,1.4017,YES
0.3362,1.2526,NO
0.1579,1.1366,NO
0.1148,0.6878,NO
0.1112,1.3964,NO
0.3947,1.7721,YES
0.0957,0.7165,YES
0.1364,1.4568,NO
0.1056,0.5033,NO
0.0981,1.1977,NO
0.1058,0.46299999999999997,NO
0.1797,0.917,NO
0.1526,0.6683,NO
0.1551,0.4719,NO
0.2811,1.5653,YES
0.0766,0.9543,NO
0.1126,1.7405,YES
0.0341,0.7165,NO
0.3399,1.0072,YES
0.0412,0.6931,NO
0.1212,0.5276,NO
0.0769,1.0248,NO
0.1235,0.8496,NO
0.0802,0.276,NO
0.1903,1.3076,NO
0.1119,1.1099,NO
0.1008,1.3736,NO
0.0886,0.1515,NO
0.1534,0.2073,NO
0.1331,1.2396,NO
0.2865,1.4347,NO
0.1512,0.6363,NO
0.1666,1.3117,NO
0.1465,0.2826,NO
0.0509,0.23199999999999998,NO
0.2187,0.9322,NO
0.4574,3.1519,YES
0.1603,0.7767,NO
0.2015,2.2182,YES
0.205,0.7864,NO
0.2168,1.1579,NO
0.2136,0.4959,NO
0.1919,0.2504,NO
0.1533,0.9037,NO
0.1268,0.6737,NO
0.1947,0.7905,NO
0.1755,0.424,NO
0.2202,0.8977,NO
0.4465,2.7004,YES
0.4252,3.7189,YES
0.3653,3.583,YES
0.1771,3.1379,YES
0.1659,0.8841,NO
0.1927,2.31,YES
0.1251,1.0148,NO
0.1303,1.712,YES
0.1814,1.4729,YES
0.3356,1.5015,NO
0.1662,1.4405,NO
0.1507,0.8386,NO
0.1441,1.3205,NO
0.3435,2.0958,YES
0.1243,1.4182,YES
0.1731,1.4556,NO
0.0952,0.8497,NO
0.1364,1.266,NO
0.0887,0.755,NO
0.2289,0.9797,NO
0.2088,0.9641,NO
0.2075,0.6103,NO
0.1923,2.3506,YES
0.0927,1.2135,NO
0.0821,2.4647,YES
0.0311,0.898,NO
0.3081,1.5674,YES
0.0406,0.6547,NO
0.1251,0.792,NO
0.091,1.4012,NO
0.11800000000000001,1.2937,NO
0.1053,0.5644,NO
0.2201,1.2563,NO
0.1351,1.1273,NO
0.1328,1.4491,NO
0.0724,0.4873,NO
0.0244,0.2258,NO
0.1404,2.1106,YES
0.3348,3.4721,YES
0.2937,3.7192,YES
0.14300000000000002,2.8739,YES
