DIRECT_NA_NA_VSM,50Traced_NONETRACED_SUM_RAW_VSM_53,Associated
0.0737,0.3108,NO
0.0652,0.3772,NO
0.1144,0.2063,NO
0.2164,0.3704,NO
0.0671,0.2656,NO
0.0906,0.4513,NO
0.0589,0.3438,NO
0.0679,0.1058,NO
0.1689,0.3348,NO
0.2469,0.6595,YES
0.0616,0.1816,NO
0.33799999999999997,0.6838,YES
0.2427,0.2314,NO
0.2231,0.4549,NO
0.2223,0.3434,NO
0.1142,0.2987,NO
0.0706,0.2391,NO
0.1109,0.2903,NO
0.0747,0.1137,NO
0.2179,0.1628,NO
0.1147,0.2848,NO
0.0779,0.4194,YES
0.0804,0.7295,YES
0.1668,0.6708,YES
0.24,0.5766,YES
0.1573,0.1438,NO
0.0716,0.7063,YES
0.1205,0.3127,NO
0.1072,1.2766,YES
0.2444,2.0474,YES
0.3362,0.3859,NO
0.1579,0.4712,NO
0.1148,0.1662,NO
0.1112,0.6659999999999999,NO
0.3947,1.1701,YES
0.0957,0.4489,YES
0.1364,0.4863,NO
0.1056,0.1887,NO
0.0981,0.3916,NO
0.1058,0.1412,NO
0.1797,0.1447,NO
0.1526,0.4346,NO
0.1551,0.2763,NO
0.2811,1.4402,YES
0.0766,0.183,NO
0.1126,1.5098,YES
0.0341,0.1837,NO
0.3399,0.7031,YES
0.0412,0.3229,NO
0.1212,0.113,NO
0.0769,0.1312,NO
0.1235,0.2614,NO
0.0802,0.1281,NO
0.1903,0.3215,NO
0.1119,0.1604,NO
0.1008,0.2823,NO
0.0886,0.3376,NO
0.1534,0.2359,NO
0.1331,0.3856,NO
0.2865,0.5436,NO
0.1512,0.3785,NO
0.1666,0.6004,NO
0.1465,0.5406,NO
0.0509,0.1057,NO
0.2187,0.4798,NO
0.4574,1.6471,YES
0.1603,0.2335,NO
0.2015,1.7409,YES
0.205,0.2847,NO
0.2168,0.5298,NO
0.2136,0.2278,NO
0.1919,0.1884,NO
0.1533,0.3343,NO
0.1268,0.2638,NO
0.1947,0.3038,NO
0.1755,0.312,NO
0.2202,0.4444,NO
0.4465,1.2553,YES
0.4252,1.8675,YES
0.3653,2.0936,YES
0.1771,1.8757,YES
0.1659,0.2992,NO
0.1927,1.619,YES
0.1251,0.5317,NO
0.1303,0.3329,YES
0.1814,0.4884,YES
0.3356,0.3865,NO
0.1662,0.225,NO
0.1507,0.1527,NO
0.1441,0.4684,NO
0.3435,0.3696,YES
0.1243,0.158,YES
0.1731,0.4138,NO
0.0952,0.2431,NO
0.1364,0.3741,NO
0.0887,0.0752,NO
0.2289,0.1413,NO
0.2088,0.3569,NO
0.2075,0.2741,NO
0.1923,0.3256,YES
0.0927,0.1139,NO
0.0821,0.4677,YES
0.0311,0.1494,NO
0.3081,0.3147,YES
0.0406,0.1273,NO
0.1251,0.0923,NO
0.091,0.157,NO
0.11800000000000001,0.2913,NO
0.1053,0.1251,NO
0.2201,0.2821,NO
0.1351,0.2149,NO
0.1328,0.2311,NO
0.0724,0.6796,NO
0.0244,0.2905,NO
0.1404,1.0415,YES
0.3348,1.7912,YES
0.2937,2.5202,YES
0.14300000000000002,1.7926,YES
0.0826,0.4573,NO
0.013000000000000001,0.2168,NO
0.2103,0.9392,YES
0.1395,0.4555,NO
0.1325,1.4363,YES
0.1443,0.3343,NO
0.2165,0.4091,NO
0.1934,0.8302,NO
0.1934,0.483,NO
0.0572,0.2599,NO
0.2318,2.3692,YES
0.0556,0.3557,NO
0.3609,2.1708,YES
0.1417,0.2995,NO
0.255,2.9382,YES
0.0522,0.2129,NO
0.0677,0.7767,NO
0.1439,0.2883,NO
0.0494,0.3333,NO
0.1715,0.7283,YES
0.0964,0.5273,NO
0.1343,1.4781,YES
0.1544,0.4253,NO
0.0732,0.1978,NO
0.1975,0.2153,NO
0.2582,0.4979,NO
0.1977,0.2878,NO
0.1701,0.4181,NO
0.1684,0.2864,NO
0.1225,0.1055,NO
0.1458,0.3106,NO
0.4028,1.5232,YES
0.1577,0.3064,NO
0.2904,1.6222,YES
0.1987,0.2147,NO
0.1756,0.3003,NO
0.1689,0.1483,NO
0.054000000000000006,0.315,NO
0.1469,0.271,NO
0.0547,0.1229,NO
0.1082,0.0846,NO
0.2019,0.2494,NO
0.1293,0.3959,NO
0.3897,1.0527,YES
0.3612,1.7474,YES
0.2791,1.9258,YES
0.2894,1.695,YES
0.2226,0.2126,NO
0.1753,1.6495,YES
0.0979,0.3308,NO
0.0985,0.2857,NO
0.0774,0.0768,NO
0.1069,0.6503,YES
0.3647,2.5359,YES
0.2531,1.9042,YES
0.1331,1.4889,YES
0.0885,0.2611,NO
0.0604,0.0712,NO
0.2068,0.5405,YES
0.2598,0.5116,NO
0.106,1.3431,YES
0.1459,0.5466,NO
0.2252,0.23199999999999998,NO
0.2571,0.4917,NO
0.2375,0.1615,NO
0.1453,0.0851,NO
0.2245,3.1684,YES
0.141,0.2001,NO
0.2623,2.4821,YES
0.142,0.1471,NO
0.2555,2.7116,YES
0.2049,0.2974,NO
0.2206,0.6798,NO
0.2228,0.544,NO
0.1032,0.6264,NO
0.1461,0.7391,YES
0.1116,0.6286,NO
0.1326,1.2257,YES
0.1415,0.228,NO
0.0745,0.0856,NO
0.2381,0.4982,NO
0.19,0.3625,NO
0.1547,0.3387,NO
0.1997,0.9187,NO
