DIRECT_NA_NA_VSM,50Traced_NONETRACED_SUM_RAW_LSA_33,Associated
0.0737,0.2991,NO
0.0652,0.0213,NO
0.1144,0.4744,NO
0.2164,0.7402,NO
0.0671,0.7151,NO
0.0906,0.8849,NO
0.0589,0.45,NO
0.0679,0.2039,NO
0.1689,0.3981,NO
0.2469,1.0042,YES
0.0616,0.6021,NO
0.33799999999999997,1.3053,YES
0.2427,0.5691,NO
0.2231,0.6149,NO
0.2223,0.3289,NO
0.1142,0.1754,NO
0.0706,0.7861,NO
0.1109,0.1687,NO
0.0747,0.6438,NO
0.2179,0.2453,NO
0.1147,0.6781,NO
0.0779,1.605,YES
0.0804,1.8163,YES
0.1668,0.9572,YES
0.24,0.6302,YES
0.1573,0.6969,NO
0.0716,1.591,YES
0.1205,0.363,NO
0.1072,2.4735,YES
0.2444,1.0826,YES
0.3362,0.6064,NO
0.1579,0.5273,NO
0.1148,0.4188,NO
0.1112,0.5336,NO
0.3947,2.2735,YES
0.0957,1.3794,YES
0.1364,0.3466,NO
0.1056,0.4686,NO
0.0981,0.4745,NO
0.1058,0.2561,NO
0.1797,0.4439,NO
0.1526,0.3519,NO
0.1551,0.2556,NO
0.2811,0.6966,YES
0.0766,0.5207,NO
0.1126,1.8284,YES
0.0341,0.2068,NO
0.3399,1.5619,YES
0.0412,0.2742,NO
0.1212,0.2742,NO
0.0769,0.2751,NO
0.1235,0.3615,NO
0.0802,0.3848,NO
0.1903,0.5099,NO
0.1119,0.4511,NO
0.1008,0.301,NO
0.0886,0.1571,NO
0.1534,0.0248,NO
0.1331,0.4544,NO
0.2865,0.6944,NO
0.1512,0.6887,NO
0.1666,1.0621,NO
0.1465,0.391,NO
0.0509,0.182,NO
0.2187,0.4836,NO
0.4574,1.3295,YES
0.1603,0.772,NO
0.2015,0.8134,YES
0.205,0.1385,NO
0.2168,0.435,NO
0.2136,0.045,NO
0.1919,0.1996,NO
0.1533,0.6627,NO
0.1268,0.1562,NO
0.1947,0.3781,NO
0.1755,0.1627,NO
0.2202,0.6554,NO
0.4465,2.4064,YES
0.4252,2.4937,YES
0.3653,1.8686,YES
0.1771,0.7191,YES
0.1659,0.8019,NO
0.1927,2.4242,YES
0.1251,0.4448,NO
0.1303,1.6329,YES
0.1814,1.0694,YES
0.3356,0.5562,NO
0.1662,0.5391,NO
0.1507,0.6063,NO
0.1441,0.7869,NO
0.3435,1.4235,YES
0.1243,1.1149,YES
0.1731,0.7347,NO
0.0952,0.3131,NO
0.1364,0.7963,NO
0.0887,0.2375,NO
0.2289,0.1911,NO
0.2088,0.3672,NO
0.2075,0.0883,NO
0.1923,0.6143,YES
0.0927,0.5238,NO
0.0821,1.4914,YES
0.0311,0.2585,NO
0.3081,0.7040000000000001,YES
0.0406,0.3747,NO
0.1251,0.1131,NO
0.091,0.1605,NO
0.11800000000000001,0.3352,NO
0.1053,0.2073,NO
0.2201,0.5734,NO
0.1351,0.2345,NO
0.1328,0.406,NO
0.0724,0.4006,NO
0.0244,0.1819,NO
0.1404,0.5884,YES
0.3348,3.6321,YES
0.2937,3.7792,YES
0.14300000000000002,1.1154,YES
0.0826,0.5121,NO
0.013000000000000001,0.1318,NO
0.2103,0.8544,YES
0.1395,0.42100000000000004,NO
0.1325,1.0283,YES
0.1443,0.3809,NO
0.2165,0.4909,NO
0.1934,0.7709999999999999,NO
0.1934,0.1877,NO
0.0572,0.2807,NO
0.2318,2.8256,YES
0.0556,0.3717,NO
0.3609,2.8204,YES
0.1417,0.2243,NO
0.255,2.8502,YES
0.0522,0.2358,NO
0.0677,0.6265,NO
0.1439,0.5288,NO
0.0494,0.2349,NO
0.1715,0.7611,YES
