DIRECT_NA_NA_VSM,50Traced_NONETRACED_SUM_MULTI_VSM_2,Associated
0.0737,1.3072,NO
0.0652,0.2913,NO
0.1144,1.8869999999999998,NO
0.2164,1.0017,NO
0.0671,1.1315,NO
0.0906,2.4009,NO
0.0589,0.2574,NO
0.0679,0.4416,NO
0.1689,1.4125,NO
0.2469,3.6853,YES
0.0616,1.6327,NO
0.33799999999999997,2.2413,YES
0.2427,0.7529,NO
0.2231,1.2238,NO
0.2223,0.4897,NO
0.1142,0.3991,NO
0.0706,1.8796,NO
0.1109,0.8646,NO
0.0747,1.0193,NO
0.2179,0.5273,NO
0.1147,1.2798,NO
0.0779,3.4089,YES
0.0804,3.2191,YES
0.1668,3.0667,YES
0.24,2.1886,YES
0.1573,1.7081,NO
0.0716,2.5629,YES
0.1205,1.4205,NO
0.1072,1.056,YES
0.2444,0.6701,YES
0.3362,0.8318,NO
0.1579,0.4668,NO
0.1148,0.3086,NO
0.1112,0.8801,NO
0.3947,1.4609999999999999,YES
0.0957,1.262,YES
0.1364,0.7897,NO
0.1056,0.3846,NO
0.0981,0.7053,NO
0.1058,0.2364,NO
0.1797,0.6741,NO
0.1526,0.6403,NO
0.1551,0.3928,NO
0.2811,0.9855,YES
0.0766,0.6089,NO
0.1126,0.7878,YES
0.0341,0.2538,NO
0.3399,1.381,YES
0.0412,0.2169,NO
0.1212,0.6222,NO
0.0769,0.7339,NO
0.1235,0.4119,NO
0.0802,0.4371,NO
0.1903,0.6642,NO
0.1119,0.4551,NO
0.1008,0.8511,NO
0.0886,1.6494,NO
0.1534,0.5761,NO
0.1331,2.8006,NO
0.2865,1.4175,NO
0.1512,1.452,NO
0.1666,2.9947,NO
0.1465,0.8264,NO
0.0509,0.7922,NO
0.2187,2.2332,NO
0.4574,3.8371,YES
0.1603,2.4349,NO
0.2015,2.1989,YES
0.205,1.3379,NO
0.2168,1.7811,NO
0.2136,0.7426,NO
0.1919,0.7493,NO
0.1533,2.4289,NO
0.1268,0.9438,NO
0.1947,1.4365,NO
0.1755,0.8021,NO
0.2202,1.2849,NO
0.4465,3.7599,YES
0.4252,3.7216,YES
0.3653,3.2967,YES
0.1771,2.3771,YES
0.1659,2.305,NO
0.1927,2.8905,YES
0.1251,2.0665,NO
0.1303,2.457,YES
0.1814,1.5126,YES
0.3356,1.188,NO
0.1662,0.9525,NO
0.1507,0.6905,NO
0.1441,1.2145,NO
0.3435,3.1224,YES
0.1243,2.7391,YES
0.1731,0.8582,NO
0.0952,0.5983,NO
0.1364,0.7567,NO
0.0887,0.2221,NO
0.2289,0.3906,NO
0.2088,0.4658,NO
0.2075,0.2592,NO
0.1923,1.6632,YES
0.0927,1.2231,NO
0.0821,2.1163,YES
0.0311,1.0205,NO
0.3081,3.0,YES
0.0406,0.691,NO
0.1251,0.7585,NO
0.091,1.2262,NO
0.11800000000000001,0.8318,NO
0.1053,0.7062,NO
0.2201,0.6686,NO
0.1351,0.8384,NO
0.1328,0.8926,NO
0.0724,1.0298,NO
0.0244,0.1488,NO
0.1404,1.9148,YES
0.3348,4.4144,YES
0.2937,3.0037,YES
0.14300000000000002,1.6033,YES
0.0826,0.4796,NO
0.013000000000000001,0.1544,NO
0.2103,1.2856,YES
0.1395,1.5497,NO
0.1325,1.9,YES
0.1443,0.6865,NO
0.2165,1.2914,NO
0.1934,1.9368,NO
0.1934,0.8666,NO
0.0572,0.2557,NO
0.2318,4.657,YES
0.0556,0.07,NO
0.3609,4.4255,YES
0.1417,0.2101,NO
0.255,3.0526,YES
0.0522,1.2853,NO
0.0677,1.4151,NO
0.1439,1.0363,NO
0.0494,0.8427,NO
0.1715,1.9340000000000002,YES
0.0964,1.4880000000000002,NO
0.1343,0.7949,YES
0.1544,1.8559999999999999,NO
0.0732,0.6990000000000001,NO
0.1975,1.6699,NO
0.2582,1.0263,NO
0.1977,1.0917,NO
0.1701,2.1449,NO
0.1684,1.0101,NO
0.1225,1.0441,NO
0.1458,1.2111,NO
0.4028,3.8257,YES
0.1577,1.4659,NO
0.2904,2.2872,YES
0.1987,1.0987,NO
0.1756,1.5446,NO
0.1689,0.6654,NO
0.054000000000000006,0.7388,NO
0.1469,1.9257,NO
0.0547,1.274,NO
0.1082,1.0434,NO
0.2019,1.1429,NO
0.1293,1.1337,NO
0.3897,3.7134,YES
0.3612,3.6411,YES
0.2791,3.345,YES
0.2894,2.251,YES
0.2226,1.5246,NO
0.1753,2.6422,YES
0.0979,1.2268,NO
0.0985,1.4074,NO
0.0774,0.3585,NO
0.1069,2.4974,YES
0.3647,3.5598,YES
0.2531,2.6549,YES
0.1331,2.0042,YES
0.0885,0.8568,NO
0.0604,0.5392,NO
0.2068,1.9751,YES
0.2598,1.6543,NO
0.106,2.1598,YES
0.1459,0.6567,NO
0.2252,1.0816,NO
0.2571,1.6659,NO
0.2375,0.6409,NO
0.1453,0.4697,NO
0.2245,3.9219999999999997,YES
0.141,0.4795,NO
0.2623,3.5378,YES
0.142,0.5978,NO
0.2555,2.6657,YES
0.2049,1.3484,NO
0.2206,1.4959,NO
0.2228,1.1284,NO
0.1032,0.9129999999999999,NO
0.1461,2.2386,YES
0.1116,1.7893,NO
0.1326,1.4318,YES
0.1415,1.3401,NO
0.0745,0.4356,NO
0.2381,1.1943,NO
0.19,0.5422,NO
0.1547,0.3639,NO
0.1997,1.5619,NO
0.1653,0.6084,NO
0.1536,0.7598,NO
0.1999,0.602,NO
0.1989,2.2466,YES
0.2045,0.9461,NO
0.2447,1.7359,YES
0.2519,0.1121,NO
0.2036,0.792,NO
0.2033,0.1593,NO
0.0533,0.3095,NO
0.105,0.8795,NO
0.055999999999999994,0.8954,NO
0.1113,0.5773,NO
0.2256,0.7007,NO
0.0989,0.3728,NO
0.1879,2.3802,YES
0.1445,1.9981,YES
0.1901,1.8463,YES
0.3108,1.3948,YES
0.2405,0.9737,NO
0.1657,1.5704,YES
0.1331,0.6558,NO
0.0949,1.2346,NO
0.1339,0.3716,NO
0.22399999999999998,2.9130000000000003,NO
0.1967,1.2006,NO
0.1436,1.3863,NO
0.2079,3.154,NO
0.1339,0.5134,NO
0.0967,0.5188,NO
0.2198,2.2916,NO
0.3428,3.1916,YES
0.2344,2.5277,NO
0.1736,1.7946,YES
0.1331,1.0237,NO
0.0735,1.1567,NO
0.0647,0.2605,NO
0.204,0.6516,NO
0.1327,1.9915,NO
0.1655,0.8233,NO
0.31,1.2339,NO
0.1309,0.5498,NO
0.2819,1.2618,NO
0.4042,3.1759,YES
0.3296,3.1703,YES
0.4941,2.8651,YES
0.1783,2.0771,YES
0.193,2.438,NO
0.2673,2.8074,YES
0.1726,2.4408,NO
0.1439,1.8059,NO
0.0769,0.6751,NO
0.1953,2.142,NO
0.2342,1.4512,NO
0.2047,1.5212,NO
0.1823,2.3439,NO
0.1684,1.2166,NO
0.1204,0.9869,NO
0.1751,1.9062,NO
0.3579,3.6107,YES
0.1828,2.0186,NO
0.2083,2.0422,YES
0.2252,1.3573,NO
0.2041,1.6195,NO
0.2007,0.8915,NO
0.0498,0.7319,NO
0.1415,2.4243,NO
0.0515,1.2191,NO
0.1207,1.1715,NO
0.1912,1.2106,NO
0.14,1.5326,NO
0.4038,3.4987,YES
0.3494,3.5506,YES
0.2799,2.9782,YES
0.2675,2.2966,YES
0.2206,2.1651,NO
0.2003,2.8175,YES
0.1168,1.6233,NO
0.0727,1.1541,NO
0.0714,0.4556,NO
0.10800000000000001,1.7013,NO
0.2886,1.02,NO
0.1427,1.1909,NO
0.0855,2.1559,NO
0.0605,0.2223,NO
0.0532,0.4582,NO
0.1421,1.2249,NO
0.4397,3.7249,YES
0.0607,1.4881,NO
0.2347,2.1997,YES
0.2118,0.7626,NO
0.2048,1.2316,NO
0.2045,0.4939,NO
0.0849,0.319,NO
0.1035,1.9402,NO
0.0824,0.757,NO
0.0975,1.0321,NO
0.1702,0.4352,NO
0.1518,1.2683,NO
0.3372,3.4168,YES
0.3303,3.3226,YES
0.314,3.0919,YES
0.1257,2.1589,YES
0.1375,1.4506,NO
0.1128,2.6331,YES
0.099,1.235,NO
0.1069,1.2071,NO
0.0451,0.2471,NO
0.5095,5.0668,YES
0.1431,1.1768,YES
0.1227,1.1971,YES
0.2847,4.9967,YES
0.2237,0.7908,NO
0.1065,0.5772,NO
0.3266,4.2192,YES
0.0974,0.8795,NO
0.3289,4.2916,YES
0.1059,0.7393,NO
0.2131,1.8398,NO
0.1496,1.4734,NO
0.1474,0.546,NO
0.0902,0.7456,NO
0.0993,1.6309,YES
0.0875,0.8422,NO
0.2369,1.1057,YES
0.2129,0.8521,NO
0.1321,0.6,YES
0.1271,1.3797,NO
0.08,1.2795,NO
0.3025,1.0323,NO
0.12,0.8263,NO
0.3399,4.1319,YES
0.2516,2.2288,NO
0.2081,4.9969,YES
0.1799,1.2751,NO
0.1547,0.2863,NO
0.3595,3.347,YES
0.2156,1.483,NO
0.1535,1.1851,NO
0.4159,3.5153,YES
0.1827,0.2302,NO
0.1097,0.3698,NO
0.5448,2.5663,YES
0.191,0.2709,NO
0.4381,2.0891,YES
0.1528,0.3212,NO
0.3264,1.1201,NO
0.3203,1.5479,NO
0.2648,0.4749,NO
0.171,0.8888,NO
0.21899999999999997,2.0153,NO
0.1398,0.3996,NO
0.3673,1.5525,NO
0.1451,0.3725,NO
0.2637,1.1059,NO
0.1991,0.6412,NO
0.1784,0.5141,NO
0.3767,0.7042,NO
0.1917,0.7672,NO
0.3794,2.9223,YES
0.3359,1.1207,NO
0.2874,2.9152,YES
0.0798,1.7621,NO
0.0364,0.3898,NO
0.2475,5.159,YES
0.2794,4.5688,YES
0.2232,3.4309,YES
0.2213,4.6326,YES
0.1233,1.207,NO
0.0474,0.7417,NO
0.2799,4.1383,YES
0.2328,1.0282,NO
0.2608,4.3149,YES
0.1095,0.4234,NO
0.2365,2.4852,NO
0.2061,2.7637,NO
0.2048,1.3178,NO
0.0456,1.1519,NO
0.1795,5.2325,YES
0.0442,0.6124,NO
0.27,4.4573,YES
0.1224,1.0183,NO
0.1913,3.0583,YES
0.2397,1.1786,NO
0.2111,1.3675,NO
0.2935,1.0893,NO
0.1155,1.1058,NO
0.243,4.4179,YES
0.1959,2.2513,NO
0.198,4.0758,YES
0.1636,0.7475,NO
0.1646,0.2522,NO
0.3881,4.3703,YES
0.1762,1.1087,NO
0.1649,1.2268,NO
0.4197,4.0605,YES
0.1681,0.5057,NO
0.153,0.3915,NO
0.4738,3.5966,YES
0.159,0.8596,NO
0.493,3.7353,YES
0.1456,0.6336,NO
0.2244,1.7372,NO
0.1542,1.6172,NO
0.1277,0.8595,NO
0.1775,0.5086,NO
0.2106,1.828,NO
0.1654,0.4654,NO
0.3557,1.1548,NO
0.0902,0.5014,NO
0.2663,0.4313,NO
0.2218,1.1747,NO
0.1764,1.1603,NO
0.3901,1.0383,NO
0.21600000000000003,0.716,NO
0.402,3.1397,YES
0.3584,1.8199,NO
0.3239,4.0664,YES
0.0467,1.1513,NO
0.0184,0.3229,NO
0.0544,2.3321,YES
0.1967,4.4273,YES
0.1251,3.0682,YES
0.0526,1.9876,YES
0.0389,0.6006,NO
0.0098,0.3669,NO
0.1204,1.7469,YES
0.1152,1.3308,NO
0.0434,1.9805,YES
0.0994,0.3815,NO
0.171,1.061,NO
0.1733,1.5942,NO
0.1785,0.5953,NO
0.0632,0.4565,NO
0.1652,4.6651,YES
0.0614,0.2417,NO
0.1533,4.4098,YES
0.1347,0.3585,NO
0.1212,3.2965,YES
0.015,1.0031,NO
0.0714,1.2462,NO
0.0698,0.8609,NO
0.035,0.7718,NO
0.0672,2.0357,YES
0.0378,1.455,NO
0.0637,1.3798,YES
0.3024,1.3588,YES
0.0482,0.8265,YES
0.3634,0.6357,NO
0.1548,0.2467,NO
0.1459,0.0576,NO
0.1506,0.6874,NO
0.2394,1.5273,YES
0.3693,1.3294,YES
0.1404,0.4667,NO
0.0758,0.0682,NO
0.1517,0.4067,NO
0.067,0.0374,NO
0.2131,0.3135,NO
0.16,0.0989,NO
0.1446,0.1005,NO
0.0844,0.6209,YES
0.095,0.233,NO
0.2419,1.2452,YES
0.026000000000000002,0.0655,NO
0.2985,1.5476,YES
