DIRECT_NA_NA_VSM,50Traced_NONETRACED_SUM_SINGLE_VSM_64,Associated
0.0737,0.4799,NO
0.0652,0.1153,NO
0.1144,0.2677,NO
0.2164,0.6079,NO
0.0671,0.135,NO
0.0906,0.3735,NO
0.0589,0.6243,NO
0.0679,0.3876,NO
0.1689,0.2956,NO
0.2469,2.2416,YES
0.0616,0.2933,NO
0.33799999999999997,2.513,YES
0.2427,0.1435,NO
0.2231,0.3379,NO
0.2223,0.20199999999999999,NO
0.1142,0.2893,NO
0.0706,0.4348,NO
0.1109,0.4146,NO
0.0747,0.4159,NO
0.2179,0.5993,NO
0.1147,0.3832,NO
0.0779,2.4465,YES
0.0804,2.0581,YES
0.1668,1.6058,YES
0.24,2.3624,YES
0.1573,0.1824,NO
0.0716,1.0526,YES
0.1205,0.3157,NO
0.1072,1.5497,YES
0.2444,1.1263,YES
0.3362,1.0786,NO
0.1579,0.1998,NO
0.1148,0.2453,NO
0.1112,0.787,NO
0.3947,2.1927,YES
0.0957,2.2706,YES
0.1364,0.7245,NO
0.1056,0.0362,NO
0.0981,0.7351,NO
0.1058,0.0576,NO
0.1797,0.0943,NO
0.1526,0.2342,NO
0.1551,0.2707,NO
0.2811,1.3453,YES
0.0766,0.4493,NO
0.1126,1.6123,YES
0.0341,0.2004,NO
0.3399,2.5602,YES
0.0412,0.4453,NO
0.1212,0.345,NO
0.0769,0.2926,NO
0.1235,0.1928,NO
0.0802,0.1639,NO
0.1903,1.036,NO
0.1119,0.5085,NO
0.1008,0.5729,NO
0.0886,0.3274,NO
0.1534,0.4574,NO
0.1331,1.6745,NO
0.2865,0.9299,NO
0.1512,0.33399999999999996,NO
0.1666,1.5492,NO
0.1465,1.0535,NO
0.0509,0.1311,NO
0.2187,1.8111,NO
0.4574,3.5549,YES
0.1603,1.4181,NO
0.2015,3.8681,YES
0.205,0.6244,NO
0.2168,0.8248,NO
0.2136,0.2881,NO
0.1919,0.5268,NO
0.1533,1.4838,NO
0.1268,0.12300000000000001,NO
0.1947,1.2259,NO
0.1755,0.5293,NO
0.2202,0.8324,NO
0.4465,3.5058,YES
0.4252,3.1233,YES
0.3653,3.0223,YES
0.1771,3.4726,YES
0.1659,1.0209,NO
0.1927,2.8764,YES
0.1251,1.5852,NO
0.1303,1.571,YES
0.1814,1.2903,YES
0.3356,2.089,NO
0.1662,0.5951,NO
0.1507,0.5453,NO
0.1441,1.7814,NO
0.3435,2.5339,YES
0.1243,2.1752,YES
0.1731,1.9779,NO
0.0952,1.4595,NO
0.1364,1.7276,NO
0.0887,1.6615,NO
0.2289,0.6291,NO
0.2088,0.6678,NO
0.2075,0.3986,NO
0.1923,1.402,YES
0.0927,0.7604,NO
0.0821,1.4442,YES
0.0311,0.6549,NO
0.3081,2.7776,YES
0.0406,0.9277,NO
0.1251,1.69,NO
0.091,1.3556,NO
0.11800000000000001,1.3596,NO
0.1053,1.7006,NO
0.2201,1.9966,NO
0.1351,1.4722,NO
0.1328,1.6084,NO
0.0724,0.7404,NO
0.0244,0.3515,NO
0.1404,1.7595,YES
0.3348,4.2073,YES
0.2937,4.6433,YES
0.14300000000000002,1.9038,YES
0.0826,0.9462,NO
0.013000000000000001,0.3431,NO
0.2103,2.3254,YES
0.1395,0.8248,NO
0.1325,2.174,YES
0.1443,0.6434,NO
0.2165,0.8011,NO
0.1934,1.1771,NO
0.1934,0.659,NO
0.0572,0.1751,NO
0.2318,4.7037,YES
0.0556,0.2434,NO
0.3609,4.604,YES
0.1417,1.2371,NO
0.255,4.2579,YES
0.0522,0.8455,NO
0.0677,0.7339,NO
0.1439,1.2609,NO
0.0494,1.2587,NO
0.1715,2.2088,YES
0.0964,1.0704,NO
0.1343,1.8236,YES
0.1544,0.537,NO
0.0732,0.3785,NO
0.1975,1.2759,NO
0.2582,1.2329,NO
0.1977,0.6771,NO
0.1701,1.4097,NO
0.1684,1.1311,NO
0.1225,0.4192,NO
0.1458,1.4743,NO
0.4028,3.0995,YES
0.1577,1.2425,NO
0.2904,3.4204,YES
0.1987,0.9454,NO
0.1756,1.1313,NO
0.1689,0.7374,NO
0.054000000000000006,0.4497,NO
0.1469,1.4611,NO
0.0547,0.3665,NO
0.1082,1.3555,NO
0.2019,0.8537,NO
0.1293,1.0205,NO
0.3897,3.2030000000000003,YES
0.3612,2.7236,YES
0.2791,2.3844,YES
0.2894,3.2423,YES
0.2226,0.8694,NO
0.1753,1.9618,YES
0.0979,1.3365,NO
0.0985,0.4124,NO
0.0774,0.0376,NO
0.1069,1.113,YES
0.3647,4.0538,YES
0.2531,4.6338,YES
0.1331,1.3829,YES
0.0885,0.7535,NO
0.0604,0.1796,NO
0.2068,1.5557,YES
0.2598,0.6876,NO
0.106,1.548,YES
0.1459,0.3505,NO
0.2252,0.7753,NO
0.2571,1.1054,NO
0.2375,0.753,NO
