DIRECT_NA_NA_VSM,50Traced_NONETRACED_SUM_SINGLE_LSA_78,Associated
0.0737,0.2681,NO
0.0652,0.5879,NO
0.1144,0.4796,NO
0.2164,0.2301,NO
0.0671,0.775,NO
0.0906,0.7070000000000001,NO
0.0589,0.6271,NO
0.0679,0.4945,NO
0.1689,0.8742,NO
0.2469,2.4698,YES
0.0616,0.4454,NO
0.33799999999999997,2.4783,YES
0.2427,0.8249,NO
0.2231,1.2517,NO
0.2223,0.9119,NO
0.1142,0.4036,NO
0.0706,1.0106,NO
0.1109,0.2896,NO
0.0747,0.5231,NO
0.2179,1.0818,NO
0.1147,0.6247,NO
0.0779,2.0446,YES
0.0804,2.2171,YES
0.1668,2.7747,YES
0.24,2.0163,YES
0.1573,0.5025,NO
0.0716,1.9111,YES
0.1205,0.4517,NO
0.1072,1.0318,YES
0.2444,1.6031,YES
0.3362,1.0942,NO
0.1579,0.5838,NO
0.1148,0.6824,NO
0.1112,1.1661,NO
0.3947,1.5535,YES
0.0957,1.7923,YES
0.1364,1.2626,NO
0.1056,0.1829,NO
0.0981,1.0782,NO
0.1058,0.2795,NO
0.1797,0.907,NO
0.1526,1.1675,NO
0.1551,1.1802,NO
0.2811,1.2231,YES
0.0766,1.0085,NO
0.1126,1.0642,YES
0.0341,0.8099,NO
0.3399,2.1661,YES
0.0412,0.8662,NO
0.1212,0.4545,NO
0.0769,0.5103,NO
0.1235,0.6956,NO
0.0802,0.4203,NO
0.1903,1.0787,NO
0.1119,0.6149,NO
0.1008,0.9584,NO
0.0886,0.4513,NO
0.1534,0.7679,NO
0.1331,1.4315,NO
0.2865,0.4558,NO
0.1512,1.0079,NO
0.1666,1.6886,NO
0.1465,0.8185,NO
0.0509,0.5509,NO
0.2187,1.4642,NO
0.4574,2.9568,YES
0.1603,1.0177,NO
0.2015,2.983,YES
0.205,0.581,NO
0.2168,0.9065,NO
0.2136,0.6261,NO
0.1919,0.6101,NO
0.1533,1.7281,NO
0.1268,0.5324,NO
0.1947,0.9673,NO
0.1755,0.9317,NO
0.2202,0.8148,NO
0.4465,2.6979,YES
0.4252,2.9208,YES
0.3653,3.3755,YES
0.1771,2.3305,YES
0.1659,1.2134,NO
0.1927,2.3916,YES
0.1251,1.1986,NO
0.1303,2.5525,YES
0.1814,2.385,YES
