DIRECT_NA_NA_VSM,50Traced_NONETRACED_SUM_RAW_VSM_35,Associated
0.0737,0.3248,NO
0.0652,0.0753,NO
0.1144,0.4914,NO
0.2164,0.8797,NO
0.0671,0.6627,NO
0.0906,0.3283,NO
0.0589,0.4846,NO
0.0679,0.2202,NO
0.1689,0.44799999999999995,NO
0.2469,1.7901,YES
0.0616,0.6013,NO
0.33799999999999997,2.6584,YES
0.2427,0.3187,NO
0.2231,0.4049,NO
0.2223,0.2409,NO
0.1142,0.205,NO
0.0706,0.4771,NO
0.1109,0.1858,NO
0.0747,0.3976,NO
0.2179,0.2278,NO
0.1147,0.6607,NO
0.0779,1.8682,YES
0.0804,2.3086,YES
0.1668,2.5928,YES
0.24,1.5032,YES
0.1573,0.4276,NO
0.0716,1.7713,YES
0.1205,0.2559,NO
0.1072,1.6924,YES
0.2444,1.2011,YES
0.3362,0.4213,NO
0.1579,0.2578,NO
0.1148,0.1794,NO
0.1112,0.4078,NO
0.3947,1.5693,YES
0.0957,2.0762,YES
0.1364,0.4427,NO
0.1056,0.3382,NO
0.0981,0.4878,NO
0.1058,0.3936,NO
0.1797,0.5026,NO
0.1526,0.4808,NO
0.1551,0.3841,NO
0.2811,1.56,YES
0.0766,0.3362,NO
0.1126,1.6206,YES
0.0341,0.1671,NO
0.3399,2.1977,YES
0.0412,0.2634,NO
0.1212,0.2173,NO
0.0769,0.5546,NO
0.1235,0.4548,NO
0.0802,0.2209,NO
0.1903,0.4651,NO
0.1119,0.41,NO
0.1008,0.4161,NO
0.0886,0.5349,NO
0.1534,0.2718,NO
0.1331,0.6944,NO
0.2865,0.6986,NO
0.1512,0.6862,NO
0.1666,0.5005,NO
0.1465,0.5408,NO
0.0509,0.3432,NO
0.2187,0.4397,NO
0.4574,2.1057,YES
0.1603,0.9008,NO
0.2015,2.9418,YES
0.205,0.2054,NO
0.2168,0.3806,NO
0.2136,0.0597,NO
0.1919,0.1863,NO
0.1533,0.5221,NO
0.1268,0.3538,NO
0.1947,0.3548,NO
0.1755,0.3541,NO
0.2202,0.6121,NO
0.4465,2.1874,YES
0.4252,2.4796,YES
0.3653,2.6972,YES
0.1771,1.8304,YES
0.1659,0.6973,NO
0.1927,2.1105,YES
0.1251,0.3529,NO
0.1303,1.3609,YES
0.1814,1.2357,YES
0.3356,0.6968,NO
0.1662,0.2757,NO
0.1507,0.3767,NO
0.1441,0.5589999999999999,NO
