DIRECT_NA_NA_VSM,50Traced_NONETRACED_SUM_SINGLE_VSM_44,Associated
0.0737,0.6274,NO
0.0652,0.7207,NO
0.1144,0.3304,NO
0.2164,0.9558,NO
0.0671,0.3858,NO
0.0906,0.3445,NO
0.0589,0.7832,NO
0.0679,0.6294,NO
0.1689,0.8026,NO
0.2469,2.1203,YES
0.0616,0.9158,NO
0.33799999999999997,2.4254,YES
0.2427,0.5327,NO
0.2231,0.6284,NO
0.2223,0.4715,NO
0.1142,0.7192,NO
0.0706,0.8914,NO
0.1109,0.7738,NO
0.0747,0.4737,NO
0.2179,0.8981,NO
0.1147,0.8276,NO
0.0779,2.3282,YES
0.0804,2.4476,YES
0.1668,1.8914,YES
0.24,2.5437,YES
0.1573,0.7327,NO
0.0716,2.6639,YES
0.1205,0.3469,NO
0.1072,2.4804,YES
0.2444,1.5423,YES
0.3362,1.0253,NO
0.1579,0.9265,NO
0.1148,0.7389,NO
0.1112,0.8848,NO
0.3947,2.5079,YES
0.0957,1.5319,YES
0.1364,0.6668,NO
0.1056,0.4096,NO
0.0981,0.8415,NO
0.1058,0.5287,NO
0.1797,0.9169,NO
0.1526,1.0855,NO
0.1551,0.973,NO
0.2811,2.2386,YES
0.0766,1.2537,NO
0.1126,1.7353,YES
0.0341,0.8921,NO
0.3399,2.8476,YES
0.0412,0.8759999999999999,NO
0.1212,0.5041,NO
0.0769,0.6071,NO
0.1235,0.354,NO
0.0802,0.524,NO
0.1903,0.9092,NO
0.1119,0.6079,NO
0.1008,1.1171,NO
0.0886,0.3483,NO
0.1534,0.5458,NO
0.1331,0.42100000000000004,NO
0.2865,1.8126,NO
0.1512,0.8123,NO
0.1666,0.534,NO
0.1465,0.8383,NO
0.0509,0.3285,NO
0.2187,1.1832,NO
0.4574,3.3655,YES
0.1603,1.5328,NO
0.2015,3.108,YES
0.205,0.4414,NO
0.2168,0.5479999999999999,NO
0.2136,0.2942,NO
0.1919,0.2173,NO
0.1533,1.3013,NO
0.1268,0.4339,NO
0.1947,1.1419,NO
0.1755,0.2475,NO
0.2202,1.3475,NO
0.4465,3.208,YES
0.4252,3.6322,YES
0.3653,3.3883,YES
0.1771,3.8005,YES
0.1659,1.3839,NO
0.1927,3.8282,YES
0.1251,0.8562,NO
0.1303,3.3913,YES
0.1814,2.7087,YES
0.3356,2.44,NO
0.1662,1.5565,NO
0.1507,0.9972,NO
0.1441,3.1285,NO
0.3435,4.0293,YES
0.1243,2.2814,YES
0.1731,2.4937,NO
0.0952,1.6014,NO
0.1364,2.8202,NO
0.0887,1.426,NO
0.2289,1.4595,NO
0.2088,1.175,NO
0.2075,1.0569,NO
0.1923,2.5256,YES
0.0927,1.9756,NO
0.0821,2.4353,YES
0.0311,1.9457,NO
0.3081,4.016,YES
0.0406,1.2868,NO
0.1251,1.6882,NO
0.091,2.0899,NO
0.11800000000000001,1.4038,NO
0.1053,1.9872,NO
0.2201,3.365,NO
0.1351,2.37,NO
0.1328,3.6996,NO
0.0724,0.6562,NO
0.0244,0.8851,NO
0.1404,2.3515,YES
0.3348,4.4843,YES
0.2937,4.3599,YES
0.14300000000000002,2.7509,YES
0.0826,0.9138,NO
0.013000000000000001,0.4258,NO
0.2103,2.2242,YES
0.1395,0.6807,NO
0.1325,2.5984,YES
0.1443,0.8388,NO
0.2165,1.3659,NO
0.1934,1.3533,NO
0.1934,1.4973,NO
0.0572,0.4061,NO
0.2318,5.1747,YES
0.0556,0.5141,NO
0.3609,4.8026,YES
0.1417,1.1111,NO
0.255,5.2299,YES
0.0522,0.6978,NO
0.0677,0.9242,NO
0.1439,1.2631,NO
0.0494,1.325,NO
0.1715,2.7337,YES
0.0964,0.7929,NO
0.1343,3.0298,YES
0.1544,0.578,NO
0.0732,0.9656,NO
0.1975,0.9879,NO
0.2582,1.6064,NO
0.1977,0.8076,NO
0.1701,1.1883,NO
0.1684,1.0766,NO
0.1225,0.5515,NO
0.1458,1.6035,NO
0.4028,3.0443,YES
0.1577,1.6838,NO
0.2904,2.9369,YES
0.1987,0.6703,NO
0.1756,0.6315,NO
0.1689,0.5635,NO
0.054000000000000006,0.485,NO
0.1469,1.3780000000000001,NO
0.0547,0.6328,NO
0.1082,1.0487,NO
0.2019,0.9008,NO
0.1293,1.0328,NO
0.3897,3.0624,YES
0.3612,3.4442,YES
0.2791,2.8775,YES
0.2894,3.5048,YES
0.2226,1.7768,NO
0.1753,3.4467,YES
