DIRECT_NA_NA_VSM,50Traced_NONETRACED_SUM_MULTI_VSM_81,Associated
0.0737,0.6934,NO
0.0652,0.2397,NO
0.1144,0.6039,NO
0.2164,1.1301,NO
0.0671,0.9194,NO
0.0906,0.9014,NO
0.0589,0.4794,NO
0.0679,0.2974,NO
0.1689,0.8437,NO
0.2469,1.6612,YES
0.0616,0.9168,NO
0.33799999999999997,1.1325,YES
0.2427,0.8164,NO
0.2231,1.0184,NO
0.2223,0.3742,NO
0.1142,0.6073,NO
0.0706,1.1855,NO
0.1109,0.3113,NO
0.0747,1.0725,NO
0.2179,0.4226,NO
0.1147,0.9817,NO
0.0779,1.3105,YES
0.0804,1.5272,YES
0.1668,1.8107,YES
0.24,1.4252,YES
0.1573,0.7976,NO
0.0716,1.1976,YES
0.1205,0.6218,NO
0.1072,2.2134,YES
0.2444,0.8758,YES
0.3362,1.0279,NO
0.1579,0.9561,NO
0.1148,0.5483,NO
0.1112,1.0106,NO
0.3947,2.1451,YES
0.0957,1.4227,YES
0.1364,1.1317,NO
0.1056,0.7391,NO
0.0981,0.8667,NO
0.1058,0.6091,NO
0.1797,0.7836,NO
0.1526,0.6807,NO
0.1551,0.2519,NO
0.2811,2.0879,YES
0.0766,0.9794,NO
0.1126,1.5831,YES
0.0341,0.7573,NO
0.3399,1.6491,YES
0.0412,0.5059,NO
0.1212,0.5647,NO
0.0769,0.6667,NO
0.1235,0.6861,NO
0.0802,0.5660000000000001,NO
0.1903,0.9866,NO
0.1119,0.6198,NO
0.1008,0.8237,NO
0.0886,1.0384,NO
0.1534,0.3728,NO
0.1331,1.1672,NO
0.2865,2.0639,NO
0.1512,1.4384,NO
0.1666,1.8976,NO
0.1465,0.8419,NO
0.0509,0.2573,NO
0.2187,1.2654,NO
0.4574,3.4947,YES
0.1603,1.7577,NO
0.2015,2.2852,YES
0.205,0.8779,NO
0.2168,1.2723,NO
0.2136,0.2686,NO
0.1919,1.0494,NO
0.1533,1.9735,NO
0.1268,0.3337,NO
0.1947,1.4052,NO
0.1755,0.445,NO
0.2202,1.9203,NO
0.4465,3.1515,YES
0.4252,3.1305,YES
0.3653,3.575,YES
0.1771,2.6553,YES
0.1659,1.7747,NO
0.1927,2.6531,YES
0.1251,1.2084,NO
0.1303,2.765,YES
0.1814,0.7406,YES
0.3356,1.4877,NO
0.1662,1.1063,NO
0.1507,0.6863,NO
0.1441,1.2344,NO
0.3435,2.6889999999999996,YES
0.1243,2.0893,YES
0.1731,1.1178,NO
0.0952,0.7975,NO
0.1364,1.1773,NO
0.0887,0.7523,NO
0.2289,0.6501,NO
0.2088,0.6596,NO
0.2075,0.0851,NO
0.1923,2.6256,YES
0.0927,1.2605,NO
0.0821,2.1135,YES
0.0311,0.9113,NO
0.3081,1.9780000000000002,YES
0.0406,0.7126,NO
0.1251,0.7499,NO
0.091,0.8979,NO
0.11800000000000001,1.0105,NO
0.1053,0.6443,NO
0.2201,1.1533,NO
0.1351,0.6828,NO
0.1328,0.9059,NO
0.0724,1.0749,NO
0.0244,0.3618,NO
0.1404,1.5121,YES
0.3348,3.4415,YES
0.2937,3.7565,YES
0.14300000000000002,1.9041,YES
0.0826,0.5652,NO
0.013000000000000001,0.1529,NO
0.2103,2.2537,YES
0.1395,1.2606,NO
0.1325,1.4765,YES
0.1443,0.8326,NO
0.2165,1.1383,NO
0.1934,1.2111,NO
0.1934,0.5806,NO
0.0572,0.5097,NO
0.2318,3.8521,YES
0.0556,0.2148,NO
0.3609,3.3331,YES
0.1417,0.4488,NO
0.255,2.8425,YES
0.0522,1.2303,NO
0.0677,0.8687,NO
0.1439,1.2326,NO
0.0494,0.8382,NO
0.1715,1.8999,YES
0.0964,0.7424,NO
0.1343,1.0044,YES
0.1544,1.765,NO
0.0732,0.6542,NO
0.1975,1.5185,NO
0.2582,2.1176,NO
0.1977,1.3505,NO
0.1701,2.3079,NO
0.1684,1.4637,NO
0.1225,0.4742,NO
0.1458,1.5363,NO
0.4028,3.1985,YES
0.1577,1.8857,NO
0.2904,2.2428,YES
0.1987,1.3914,NO
0.1756,1.5537,NO
0.1689,0.4369,NO
0.054000000000000006,1.3038,NO
0.1469,1.6625,NO
0.0547,0.6859,NO
0.1082,1.2482,NO
0.2019,0.9605,NO
0.1293,1.6137,NO
0.3897,2.804,YES
0.3612,3.0451,YES
0.2791,3.5232,YES
0.2894,2.5145,YES
0.2226,2.0611,NO
0.1753,2.9508,YES
0.0979,1.2202,NO
0.0985,1.1209,NO
0.0774,0.5665,NO
0.1069,1.7714,YES
0.3647,3.0914,YES
0.2531,3.4678,YES
0.1331,1.9,YES
0.0885,0.8553,NO
0.0604,0.2635,NO
0.2068,2.5999,YES
0.2598,1.208,NO
0.106,1.8434,YES
0.1459,0.5469,NO
0.2252,1.1296,NO
0.2571,1.2417,NO
0.2375,0.4121,NO
0.1453,0.8718,NO
0.2245,3.6344,YES
0.141,0.3689,NO
0.2623,3.1914,YES
0.142,0.6934,NO
0.2555,2.6791,YES
0.2049,1.2207,NO
0.2206,0.8408,NO
0.2228,1.0687,NO
0.1032,0.4873,NO
0.1461,2.4643,YES
0.1116,0.655,NO
0.1326,1.6658,YES
0.1415,1.1931,NO
0.0745,0.1958,NO
0.2381,0.7561,NO
0.19,1.4259,NO
0.1547,0.9775,NO
0.1997,1.6986,NO
0.1653,1.1938,NO
0.1536,0.732,NO
0.1999,0.6583,NO
0.1989,3.0554,YES
0.2045,1.0943,NO
0.2447,2.07,YES
0.2519,0.6669,NO
0.2036,0.9567,NO
0.2033,0.2269,NO
0.0533,1.351,NO
0.105,1.4658,NO
0.055999999999999994,0.8838,NO
0.1113,0.6918,NO
0.2256,0.6457,NO
0.0989,1.1413,NO
0.1879,2.4346,YES
0.1445,2.7075,YES
0.1901,3.0797,YES
0.3108,2.5540000000000003,YES
0.2405,1.2035,NO
0.1657,2.6401,YES
0.1331,0.7384,NO
0.0949,0.7336,NO
0.1339,0.3574,NO
0.22399999999999998,0.7114,NO
0.1967,1.3330000000000002,NO
0.1436,0.8995,NO
0.2079,1.6785,NO
