DIRECT_NA_NA_VSM,50Traced_NONETRACED_SUM_SINGLE_LSA_51,Associated
0.0737,0.6781,NO
0.0652,0.7629,NO
0.1144,0.5774,NO
0.2164,1.1848,NO
0.0671,0.7605,NO
0.0906,0.2925,NO
0.0589,0.9786,NO
0.0679,0.4345,NO
0.1689,0.4437,NO
0.2469,2.5738,YES
0.0616,0.9702,NO
0.33799999999999997,1.9073,YES
0.2427,0.8635,NO
0.2231,0.972,NO
0.2223,0.8473,NO
0.1142,0.7879,NO
0.0706,0.655,NO
0.1109,0.6236,NO
0.0747,0.5393,NO
0.2179,0.3644,NO
0.1147,0.919,NO
0.0779,1.8348,YES
0.0804,2.2212,YES
0.1668,2.0019,YES
0.24,2.0146,YES
0.1573,0.6682,NO
0.0716,1.6030000000000002,YES
0.1205,0.6182,NO
0.1072,2.2694,YES
0.2444,2.349,YES
0.3362,0.8391,NO
0.1579,0.4601,NO
0.1148,0.4155,NO
0.1112,0.5225,NO
0.3947,3.4095,YES
0.0957,3.0721,YES
0.1364,0.4203,NO
0.1056,0.3203,NO
0.0981,0.6912,NO
0.1058,0.1662,NO
0.1797,0.9021,NO
0.1526,0.9674,NO
0.1551,1.1046,NO
0.2811,3.1108,YES
0.0766,0.5061,NO
0.1126,2.969,YES
0.0341,0.4392,NO
0.3399,2.9027,YES
0.0412,0.2984,NO
0.1212,0.4166,NO
0.0769,0.41700000000000004,NO
0.1235,0.496,NO
0.0802,0.4261,NO
0.1903,0.6265,NO
0.1119,0.3832,NO
0.1008,0.8091,NO
0.0886,0.3128,NO
0.1534,0.8561,NO
0.1331,0.9511,NO
0.2865,1.9601,NO
0.1512,1.5978,NO
0.1666,1.0146,NO
0.1465,1.0194,NO
0.0509,0.4791,NO
0.2187,1.4978,NO
0.4574,3.7899,YES
0.1603,1.9023,NO
0.2015,2.9226,YES
0.205,0.5235,NO
0.2168,0.7120000000000001,NO
0.2136,0.6445,NO
0.1919,0.8132,NO
0.1533,1.9969999999999999,NO
0.1268,0.5326,NO
0.1947,1.4398,NO
0.1755,0.5381,NO
0.2202,1.6288,NO
0.4465,3.0252,YES
0.4252,3.6845,YES
0.3653,3.5409,YES
0.1771,3.0502,YES
0.1659,1.4923,NO
0.1927,2.7667,YES
0.1251,1.2994,NO
0.1303,2.0552,YES
0.1814,2.0992,YES
0.3356,2.0942,NO
0.1662,1.1399,NO
0.1507,1.1254,NO
0.1441,1.6885,NO
0.3435,3.3982,YES
0.1243,2.764,YES
0.1731,1.8362,NO
0.0952,0.9825,NO
0.1364,2.4417,NO
0.0887,0.7507,NO
0.2289,1.6928,NO
0.2088,1.7146,NO
0.2075,2.0206,NO
0.1923,2.8562,YES
0.0927,1.6307,NO
0.0821,2.498,YES
