DIRECT_NA_NA_VSM,50Traced_NONETRACED_SUM_MULTI_LSA_20,Associated
0.0737,1.4692,NO
0.0652,0.46299999999999997,NO
0.1144,1.2835,NO
0.2164,1.9425,NO
0.0671,0.4761,NO
0.0906,1.4793,NO
0.0589,1.2449,NO
0.0679,0.6633,NO
0.1689,1.3009,NO
0.2469,2.2547,YES
0.0616,0.6477,NO
0.33799999999999997,2.1824,YES
0.2427,1.0556,NO
0.2231,1.7216,NO
0.2223,0.6579999999999999,NO
0.1142,1.1337,NO
0.0706,1.1742,NO
0.1109,1.1443,NO
0.0747,0.8103,NO
0.2179,1.1738,NO
0.1147,1.2453,NO
0.0779,2.6172,YES
0.0804,2.3915,YES
0.1668,2.3491,YES
0.24,1.9242,YES
0.1573,0.8104,NO
0.0716,2.6561,YES
0.1205,1.3613,NO
0.1072,2.248,YES
0.2444,1.3495,YES
0.3362,1.4174,NO
0.1579,1.4141,NO
0.1148,0.7093,NO
0.1112,1.1362,NO
0.3947,1.6516,YES
0.0957,1.3485,YES
0.1364,0.9453,NO
0.1056,0.6376,NO
0.0981,0.7326,NO
0.1058,0.6289,NO
0.1797,0.7011,NO
0.1526,1.129,NO
0.1551,0.4095,NO
0.2811,2.1995,YES
0.0766,1.0687,NO
0.1126,2.1353,YES
0.0341,0.7257,NO
0.3399,2.355,YES
0.0412,0.9699,NO
0.1212,0.6882,NO
0.0769,0.8284,NO
0.1235,0.6065,NO
0.0802,0.6295,NO
0.1903,1.3117,NO
0.1119,0.5707,NO
0.1008,1.0119,NO
0.0886,1.268,NO
0.1534,0.4482,NO
0.1331,1.8062,NO
0.2865,2.3196,NO
0.1512,0.523,NO
0.1666,2.3097,NO
0.1465,0.898,NO
0.0509,0.3002,NO
0.2187,1.8444,NO
0.4574,3.085,YES
0.1603,1.6451,NO
0.2015,2.6275,YES
0.205,0.4521,NO
0.2168,1.3938,NO
0.2136,0.2096,NO
0.1919,0.8942,NO
0.1533,1.5838,NO
0.1268,0.93,NO
0.1947,1.4102,NO
0.1755,0.7526,NO
0.2202,1.8967,NO
0.4465,3.5,YES
0.4252,3.1716,YES
0.3653,3.3199,YES
0.1771,2.5321,YES
0.1659,1.5302,NO
0.1927,3.2811,YES
0.1251,1.7280000000000002,NO
0.1303,2.8907,YES
0.1814,1.3374,YES
0.3356,1.4042,NO
0.1662,1.1563,NO
0.1507,0.6265,NO
0.1441,1.5087,NO
0.3435,2.3398,YES
0.1243,1.9062,YES
0.1731,1.6156,NO
0.0952,0.2938,NO
0.1364,0.9109999999999999,NO
