DIRECT_NA_NA_VSM,50Traced_NONETRACED_SUM_SINGLE_LSA_82,Associated
0.0737,0.6035,NO
0.0652,0.6237,NO
0.1144,0.7264,NO
0.2164,1.5856,NO
0.0671,0.1649,NO
0.0906,0.9991,NO
0.0589,1.0459,NO
0.0679,0.5123,NO
0.1689,0.2691,NO
0.2469,2.8178,YES
0.0616,0.5286,NO
0.33799999999999997,3.2279,YES
0.2427,0.5591,NO
0.2231,0.7981,NO
0.2223,0.7816,NO
0.1142,0.7631,NO
0.0706,1.6974,NO
0.1109,0.5418,NO
0.0747,0.5096,NO
0.2179,0.3848,NO
0.1147,0.3643,NO
0.0779,3.2969999999999997,YES
0.0804,2.8356,YES
0.1668,2.6335,YES
0.24,3.2287,YES
0.1573,0.6917,NO
0.0716,2.3408,YES
0.1205,0.5698,NO
0.1072,1.8421,YES
0.2444,2.161,YES
0.3362,0.6196,NO
0.1579,0.4911,NO
0.1148,0.5145,NO
0.1112,0.8543,NO
0.3947,1.7782,YES
0.0957,1.8063,YES
0.1364,0.4027,NO
0.1056,0.2176,NO
0.0981,0.6802,NO
0.1058,0.1476,NO
0.1797,0.9104,NO
0.1526,0.9016,NO
0.1551,0.9572,NO
0.2811,1.2237,YES
0.0766,0.8859999999999999,NO
0.1126,1.7715,YES
0.0341,0.6786,NO
0.3399,1.6556,YES
0.0412,0.5971,NO
0.1212,0.0176,NO
0.0769,0.5168,NO
0.1235,0.3751,NO
0.0802,0.1203,NO
0.1903,0.6758,NO
0.1119,0.0533,NO
0.1008,0.8590000000000001,NO
0.0886,0.5243,NO
0.1534,0.633,NO
0.1331,1.2590000000000001,NO
0.2865,2.2942,NO
0.1512,0.7522,NO
0.1666,1.7484,NO
0.1465,0.7967,NO
0.0509,0.3565,NO
0.2187,0.8611,NO
0.4574,3.1830000000000003,YES
0.1603,1.9004,NO
0.2015,4.118,YES
0.205,0.7348,NO
0.2168,1.0971,NO
0.2136,0.9034,NO
0.1919,0.5859,NO
0.1533,2.4129,NO
0.1268,0.3089,NO
0.1947,1.311,NO
0.1755,0.2237,NO
0.2202,1.126,NO
0.4465,4.1731,YES
0.4252,3.4036,YES
0.3653,3.8529,YES
0.1771,3.7828,YES
0.1659,1.7792,NO
0.1927,3.2455,YES
0.1251,1.1459,NO
0.1303,3.0602,YES
0.1814,3.2119,YES
0.3356,1.9413,NO
0.1662,2.0666,NO
0.1507,1.6381,NO
0.1441,2.0789,NO
0.3435,2.3328,YES
0.1243,2.7034,YES
0.1731,1.4172,NO
0.0952,1.1476,NO
0.1364,1.8283,NO
0.0887,1.3985,NO
0.2289,0.9184,NO
0.2088,1.2323,NO
0.2075,1.5338,NO
0.1923,1.653,YES
0.0927,2.6882,NO
0.0821,2.813,YES
0.0311,2.1195,NO
0.3081,2.727,YES
0.0406,1.8448,NO
0.1251,1.3651,NO
0.091,1.5377,NO
0.11800000000000001,1.6431,NO
0.1053,1.4878,NO
0.2201,1.8771,NO
0.1351,1.2123,NO
0.1328,1.6342,NO
0.0724,0.6146,NO
0.0244,0.882,NO
0.1404,1.9706,YES
0.3348,3.7718,YES
0.2937,3.8273,YES
0.14300000000000002,2.3154,YES
0.0826,1.04,NO
0.013000000000000001,0.3115,NO
0.2103,1.3521,YES
0.1395,0.4035,NO
0.1325,2.8117,YES
0.1443,0.4936,NO
0.2165,1.012,NO
0.1934,1.3169,NO
0.1934,1.5004,NO
0.0572,0.5295,NO
0.2318,5.6887,YES
0.0556,0.4594,NO
0.3609,5.2765,YES
0.1417,0.5392,NO
0.255,4.7998,YES
0.0522,0.7982,NO
0.0677,1.0455,NO
0.1439,2.2703,NO
0.0494,0.8365,NO
0.1715,2.2213,YES
0.0964,0.5864,NO
0.1343,2.6043,YES
0.1544,0.9344,NO
0.0732,0.9305,NO
0.1975,1.2305,NO
0.2582,1.7942,NO
0.1977,0.4987,NO
0.1701,1.442,NO
0.1684,0.9295,NO
0.1225,0.7081,NO
0.1458,0.7733,NO
0.4028,2.6742,YES
0.1577,1.3832,NO
0.2904,3.4807,YES
0.1987,0.5817,NO
0.1756,0.8157,NO
0.1689,0.7965,NO
0.054000000000000006,0.5655,NO
0.1469,1.7928,NO
0.0547,0.7139,NO
0.1082,0.7184,NO
0.2019,0.6102,NO
0.1293,0.6455,NO
0.3897,3.5705,YES
0.3612,2.8071,YES
0.2791,2.8436,YES
0.2894,3.2852,YES
0.2226,1.4656,NO
0.1753,2.719,YES
0.0979,0.9121,NO
0.0985,0.5903,NO
0.0774,0.8315,NO
0.1069,1.4469999999999998,YES
0.3647,4.4047,YES
0.2531,3.766,YES
0.1331,1.9929,YES
0.0885,1.2176,NO
0.0604,0.3999,NO
0.2068,1.0431,YES
0.2598,1.6628,NO
0.106,2.3644,YES
0.1459,1.6525,NO
0.2252,0.7562,NO
0.2571,1.1499,NO
0.2375,1.3158,NO
0.1453,0.6738,NO
0.2245,5.9839,YES
0.141,0.4492,NO
0.2623,5.0709,YES
0.142,0.539,NO
0.2555,4.6956,YES
0.2049,1.9575,NO
0.2206,2.2615,NO
0.2228,3.0426,NO
0.1032,2.0152,NO
0.1461,1.6913,YES
0.1116,1.0605,NO
0.1326,2.3044,YES
0.1415,1.0190000000000001,NO
0.0745,1.1113,NO
0.2381,1.6609,NO
0.19,1.6846,NO
0.1547,0.5655,NO
0.1997,1.9657,NO
0.1653,0.9356,NO
0.1536,0.7751,NO
0.1999,1.1209,NO
0.1989,2.6884,YES
0.2045,2.0340000000000003,NO
0.2447,3.6763,YES
0.2519,1.1331,NO
0.2036,1.4654,NO
0.2033,1.3901,NO
0.0533,0.674,NO
0.105,1.9886,NO
0.055999999999999994,0.7303,NO
0.1113,0.6499,NO
0.2256,0.5812,NO
0.0989,0.6988,NO
0.1879,3.765,YES
0.1445,2.9945,YES
0.1901,3.0489,YES
0.3108,3.2552,YES
0.2405,2.0765,NO
0.1657,3.2458,YES
0.1331,1.5448,NO
0.0949,0.7697,NO
0.1339,0.9322,NO
0.22399999999999998,1.9745,NO
0.1967,2.2092,NO
0.1436,0.8440000000000001,NO
0.2079,2.3478,NO
0.1339,1.0626,NO
0.0967,0.6478,NO
0.2198,1.6227,NO
0.3428,2.8431,YES
0.2344,2.4628,NO
0.1736,3.7362,YES
0.1331,0.7642,NO
0.0735,0.8009999999999999,NO
0.0647,0.6215,NO
0.204,0.9127,NO
0.1327,2.6451,NO
0.1655,0.6940000000000001,NO
0.31,1.6172,NO
