DIRECT_NA_NA_VSM,50Traced_NONETRACED_SUM_RAW_LSA_80,Associated
0.0737,0.413,NO
0.0652,0.3841,NO
0.1144,0.6903,NO
0.2164,0.2801,NO
0.0671,0.6051,NO
0.0906,0.3854,NO
0.0589,0.4912,NO
0.0679,0.3032,NO
0.1689,0.7686,NO
0.2469,1.5572,YES
0.0616,0.6892,NO
0.33799999999999997,0.5086,YES
0.2427,0.3932,NO
0.2231,0.2702,NO
0.2223,0.0628,NO
0.1142,0.2581,NO
0.0706,0.2849,NO
0.1109,0.3339,NO
0.0747,0.4236,NO
0.2179,0.1997,NO
0.1147,0.4458,NO
0.0779,1.5539,YES
0.0804,1.5687,YES
0.1668,1.5557,YES
0.24,0.6591,YES
0.1573,0.5198,NO
0.0716,1.6129,YES
0.1205,0.8015,NO
0.1072,1.0807,YES
0.2444,1.5627,YES
0.3362,0.4954,NO
0.1579,0.257,NO
0.1148,0.3471,NO
0.1112,0.5025,NO
0.3947,0.6859999999999999,YES
0.0957,1.1098,YES
0.1364,0.5687,NO
0.1056,0.2568,NO
0.0981,0.578,NO
0.1058,0.1511,NO
0.1797,0.2763,NO
0.1526,0.134,NO
0.1551,0.1478,NO
0.2811,0.3511,YES
0.0766,0.1358,NO
0.1126,1.5909,YES
0.0341,0.2466,NO
0.3399,0.4449,YES
0.0412,0.3615,NO
0.1212,0.2457,NO
0.0769,0.2517,NO
0.1235,0.2367,NO
0.0802,0.1336,NO
0.1903,0.6833,NO
0.1119,0.4581,NO
0.1008,0.7776,NO
0.0886,0.3117,NO
0.1534,0.1564,NO
0.1331,0.6704,NO
0.2865,0.1809,NO
0.1512,0.5685,NO
0.1666,0.4986,NO
0.1465,0.3776,NO
0.0509,0.2071,NO
0.2187,0.8365,NO
0.4574,1.8712,YES
0.1603,0.94,NO
0.2015,0.5277,YES
0.205,0.4169,NO
0.2168,0.2625,NO
0.2136,0.1085,NO
0.1919,0.2239,NO
0.1533,0.2673,NO
0.1268,0.1886,NO
0.1947,0.5142,NO
0.1755,0.1273,NO
0.2202,0.4024,NO
0.4465,1.5669,YES
0.4252,1.8769,YES
0.3653,2.3792,YES
0.1771,1.3642,YES
0.1659,0.4039,NO
0.1927,1.1801,YES
0.1251,0.8824,NO
0.1303,2.1776,YES
0.1814,2.202,YES
0.3356,0.3186,NO
0.1662,0.2002,NO
0.1507,0.2651,NO
0.1441,0.2222,NO
0.3435,1.3204,YES
0.1243,0.5807,YES
0.1731,0.2235,NO
0.0952,0.3183,NO
0.1364,0.1199,NO
0.0887,0.1504,NO
0.2289,0.4789,NO
0.2088,0.3471,NO
0.2075,0.2931,NO
0.1923,0.585,YES
0.0927,0.1477,NO
0.0821,2.1988,YES
0.0311,0.1169,NO
0.3081,0.5901,YES
0.0406,0.063,NO
0.1251,0.3427,NO
0.091,0.28800000000000003,NO
0.11800000000000001,0.33399999999999996,NO
0.1053,0.2316,NO
0.2201,0.4085,NO
0.1351,0.4472,NO
0.1328,0.3304,NO
0.0724,0.2868,NO
0.0244,0.0715,NO
0.1404,0.7033,YES
0.3348,2.041,YES
0.2937,2.8918,YES
0.14300000000000002,0.5445,YES
0.0826,0.3028,NO
0.013000000000000001,0.1127,NO
0.2103,1.17,YES
0.1395,0.5177,NO
0.1325,1.1208,YES
0.1443,0.1927,NO
0.2165,0.4541,NO
0.1934,0.4074,NO
0.1934,0.17,NO
0.0572,0.0978,NO
0.2318,2.3606,YES
0.0556,0.1804,NO
0.3609,2.1514,YES
0.1417,0.0428,NO
0.255,1.2033,YES
0.0522,0.3086,NO
0.0677,0.2605,NO
0.1439,0.4198,NO
0.0494,0.3396,NO
0.1715,0.7289,YES
0.0964,0.6558,NO
0.1343,1.2284,YES
0.1544,0.4499,NO
0.0732,0.3975,NO
0.1975,0.3806,NO
0.2582,0.2298,NO
0.1977,0.5681,NO
0.1701,0.318,NO
0.1684,0.4457,NO
0.1225,0.2954,NO
0.1458,0.5498,NO
0.4028,1.2537,YES
0.1577,0.555,NO
0.2904,0.3727,YES
0.1987,0.2917,NO
0.1756,0.1182,NO
0.1689,0.0662,NO
0.054000000000000006,0.2168,NO
0.1469,0.3356,NO
0.0547,0.4428,NO
0.1082,0.4459,NO
0.2019,0.2034,NO
0.1293,0.4077,NO
0.3897,1.1455,YES
0.3612,0.9739,YES
0.2791,1.1944,YES
0.2894,0.7782,YES
0.2226,0.5603,NO
0.1753,0.9704,YES
0.0979,0.7572,NO
0.0985,0.5625,NO
0.0774,0.3094,NO
0.1069,0.6657,YES
0.3647,1.2995,YES
0.2531,2.6581,YES
0.1331,0.7067,YES
0.0885,0.5820000000000001,NO
0.0604,0.2478,NO
0.2068,1.483,YES
0.2598,0.8687,NO
0.106,1.5101,YES
0.1459,0.3764,NO
0.2252,0.3432,NO
0.2571,0.2865,NO
0.2375,0.1783,NO
0.1453,0.1709,NO
0.2245,1.6480000000000001,YES
0.141,0.3916,NO
0.2623,1.9047,YES
0.142,0.1079,NO
0.2555,1.571,YES
0.2049,0.7476,NO
0.2206,0.7038,NO
0.2228,0.9423,NO
0.1032,0.5792,NO
0.1461,0.6302,YES
0.1116,0.8935,NO
0.1326,1.4915,YES
0.1415,0.754,NO
0.0745,0.6429,NO
0.2381,0.9837,NO
0.19,0.3069,NO
0.1547,0.3904,NO
0.1997,0.6873,NO
0.1653,0.59,NO
0.1536,0.4699,NO
0.1999,0.8892,NO
0.1989,2.1244,YES
0.2045,0.9831,NO
0.2447,0.6167,YES
0.2519,0.8297,NO
0.2036,0.3937,NO
0.2033,0.4438,NO
0.0533,0.4153,NO
0.105,0.2018,NO
0.055999999999999994,0.6812,NO
0.1113,0.4316,NO
0.2256,0.2466,NO
0.0989,0.2383,NO
0.1879,2.083,YES
0.1445,2.1099,YES
0.1901,2.6246,YES
0.3108,1.5171,YES
0.2405,0.5132,NO
0.1657,1.3972,YES
0.1331,0.9284,NO
0.0949,0.284,NO
0.1339,0.1945,NO
0.22399999999999998,0.8785,NO
0.1967,0.3391,NO
0.1436,0.5113,NO
0.2079,0.5361,NO
0.1339,0.413,NO
0.0967,0.2544,NO
0.2198,0.9093,NO
0.3428,2.4752,YES
0.2344,0.7662,NO
0.1736,0.6796,YES
0.1331,0.6037,NO
0.0735,0.2517,NO
0.0647,0.1721,NO
0.204,0.2524,NO
0.1327,0.3801,NO
0.1655,0.2143,NO
0.31,0.3808,NO
0.1309,0.1812,NO
0.2819,0.2928,NO
0.4042,2.1501,YES
0.3296,2.029,YES
0.4941,2.4807,YES
0.1783,1.5575,YES
0.193,0.3818,NO
0.2673,1.8399,YES
0.1726,0.8206,NO
0.1439,0.4722,NO
0.0769,0.2453,NO
0.1953,0.5303,NO
0.2342,0.19399999999999998,NO
0.2047,0.2051,NO
0.1823,0.3351,NO
0.1684,0.2518,NO
0.1204,0.2257,NO
0.1751,0.4454,NO
0.3579,1.9657,YES
0.1828,0.4499,NO
0.2083,0.5142,YES
0.2252,0.6571,NO
0.2041,0.2477,NO
0.2007,0.3412,NO
0.0498,0.2611,NO
0.1415,0.1217,NO
0.0515,0.3156,NO
0.1207,0.2336,NO
0.1912,0.18899999999999997,NO
0.14,0.106,NO
0.4038,1.9449,YES
0.3494,1.4041,YES
0.2799,1.8707,YES
0.2675,1.3751,YES
0.2206,0.5431,NO
0.2003,1.1258,YES
0.1168,0.7261,NO
0.0727,0.4865,NO
0.0714,0.4667,NO
0.10800000000000001,0.5437,NO
0.2886,0.0986,NO
0.1427,0.2196,NO
0.0855,0.2782,NO
0.0605,0.4601,NO
0.0532,0.3166,NO
0.1421,0.4743,NO
0.4397,1.3172,YES
0.0607,0.4937,NO
0.2347,0.4096,YES
0.2118,0.4275,NO
0.2048,0.2687,NO
0.2045,0.1242,NO
0.0849,0.2854,NO
0.1035,0.0874,NO
0.0824,0.4593,NO
0.0975,0.21899999999999997,NO
0.1702,0.1768,NO
0.1518,0.1483,NO
0.3372,1.2323,YES
0.3303,1.5607,YES
0.314,1.7472,YES
0.1257,0.8496,YES
0.1375,0.3002,NO
0.1128,1.0367,YES
0.099,0.4609,NO
0.1069,0.4427,NO
0.0451,0.2147,NO
0.5095,2.3744,YES
0.1431,0.6398,YES
0.1227,0.7159,YES
0.2847,2.3432,YES
0.2237,0.5354,NO
0.1065,0.2209,NO
0.3266,2.4939,YES
0.0974,0.4034,NO
0.3289,2.5079,YES
0.1059,0.1511,NO
0.2131,0.5838,NO
0.1496,0.2078,NO
0.1474,0.2289,NO
0.0902,0.1109,NO
0.0993,0.513,YES
0.0875,0.3956,NO
0.2369,0.5636,YES
0.2129,0.1955,NO
0.1321,0.8575,YES
0.1271,0.2899,NO
0.08,0.4552,NO
0.3025,0.773,NO
0.12,0.2291,NO
0.3399,2.707,YES
0.2516,0.7704,NO
0.2081,3.9835,YES
0.1799,0.2541,NO
0.1547,0.1859,NO
0.3595,1.6563,YES
0.2156,0.2958,NO
0.1535,0.4401,NO
0.4159,1.3169,YES
0.1827,0.2214,NO
0.1097,0.2682,NO
0.5448,1.7158,YES
0.191,0.3316,NO
0.4381,1.7599,YES
0.1528,0.179,NO
0.3264,0.6841,NO
0.3203,0.3501,NO
0.2648,0.4695,NO
0.171,0.1117,NO
0.21899999999999997,0.2534,NO
0.1398,0.2902,NO
0.3673,0.3146,NO
0.1451,0.0873,NO
0.2637,0.466,NO
0.1991,0.2674,NO
0.1784,0.7234,NO
0.3767,0.8066,NO
0.1917,0.2618,NO
0.3794,0.9087,YES
0.3359,0.6412,NO
0.2874,2.0292,YES
0.0798,0.7835,NO
0.0364,0.5185,NO
0.2475,1.3730000000000002,YES
0.2794,2.2556,YES
0.2232,3.0722,YES
0.2213,1.4957,YES
0.1233,0.8320000000000001,NO
0.0474,0.2747,NO
0.2799,2.2295,YES
0.2328,1.273,NO
0.2608,2.2093,YES
0.1095,0.4291,NO
0.2365,0.8276,NO
0.2061,0.6589,NO
0.2048,0.6463,NO
0.0456,0.336,NO
0.1795,1.5373,YES
0.0442,0.6565,NO
0.27,2.8810000000000002,YES
0.1224,0.1718,NO
0.1913,2.0338,YES
0.2397,1.0625,NO
0.2111,1.0986,NO
0.2935,1.3778,NO
0.1155,0.7963,NO
0.243,1.3356,YES
0.1959,1.276,NO
0.198,2.4285,YES
0.1636,0.2061,NO
0.1646,0.1588,NO
0.3881,0.9086,YES
0.1762,0.6118,NO
0.1649,0.5736,NO
0.4197,1.2691,YES
0.1681,0.3549,NO
0.153,0.0709,NO
0.4738,1.0407,YES
0.159,0.3441,NO
0.493,1.3803,YES
0.1456,0.0913,NO
0.2244,0.1488,NO
0.1542,0.1199,NO
0.1277,0.1309,NO
0.1775,0.1353,NO
0.2106,0.3544,NO
0.1654,0.1804,NO
0.3557,0.6457,NO
0.0902,0.0654,NO
0.2663,0.3766,NO
0.2218,0.4059,NO
0.1764,0.4374,NO
0.3901,0.7882,NO
0.21600000000000003,0.1712,NO
0.402,0.7789,YES
0.3584,0.4756,NO
0.3239,1.1768,YES
0.0467,0.5149,NO
