DIRECT_NA_NA_VSM,50Traced_NONETRACED_SUM_MULTI_LSA_54,Associated
0.0737,0.5852,NO
0.0652,0.1506,NO
0.1144,1.1585,NO
0.2164,1.1457,NO
0.0671,0.7827,NO
0.0906,1.3999,NO
0.0589,0.8669,NO
0.0679,0.2733,NO
0.1689,1.2038,NO
0.2469,2.4467,YES
0.0616,0.976,NO
0.33799999999999997,1.4089,YES
0.2427,0.5076,NO
0.2231,0.504,NO
0.2223,0.07400000000000001,NO
0.1142,0.2153,NO
0.0706,0.9787,NO
0.1109,0.307,NO
0.0747,0.7123,NO
0.2179,0.3099,NO
0.1147,0.7558,NO
0.0779,1.9062,YES
0.0804,2.5288,YES
0.1668,1.8391,YES
0.24,1.8316,YES
0.1573,0.7577,NO
0.0716,1.5567,YES
0.1205,0.8307,NO
0.1072,2.615,YES
0.2444,1.7647,YES
0.3362,1.0586,NO
0.1579,0.514,NO
0.1148,0.8185,NO
0.1112,0.8118,NO
0.3947,1.5275,YES
0.0957,1.9452,YES
0.1364,0.8518,NO
0.1056,0.6571,NO
0.0981,0.7495,NO
0.1058,0.519,NO
0.1797,0.9323,NO
0.1526,0.4191,NO
0.1551,0.3596,NO
0.2811,1.6681,YES
0.0766,0.9285,NO
0.1126,1.692,YES
0.0341,0.6645,NO
0.3399,2.4041,YES
0.0412,0.5338,NO
0.1212,0.633,NO
0.0769,0.8306,NO
0.1235,0.3827,NO
0.0802,0.5323,NO
0.1903,1.0293,NO
0.1119,0.7038,NO
0.1008,0.6302,NO
0.0886,0.9772,NO
0.1534,0.32899999999999996,NO
0.1331,1.6307,NO
0.2865,1.4388,NO
0.1512,0.9401,NO
0.1666,2.1572,NO
0.1465,0.9025,NO
0.0509,0.4154,NO
0.2187,1.8481,NO
0.4574,3.707,YES
0.1603,1.5455,NO
0.2015,2.7439999999999998,YES
0.205,0.7724,NO
0.2168,0.9611,NO
0.2136,0.1267,NO
0.1919,0.4605,NO
0.1533,1.369,NO
0.1268,0.6621,NO
0.1947,0.9366,NO
0.1755,0.5564,NO
0.2202,1.0227,NO
0.4465,3.0543,YES
0.4252,3.8464,YES
0.3653,3.2242,YES
0.1771,3.1747,YES
0.1659,1.3614,NO
0.1927,2.8391,YES
0.1251,1.2447,NO
0.1303,2.8637,YES
0.1814,1.7963,YES
0.3356,0.8008,NO
0.1662,0.3748,NO
0.1507,0.631,NO
0.1441,0.6536,NO
0.3435,1.8707,YES
0.1243,2.0676,YES
0.1731,0.5861,NO
0.0952,0.8489,NO
0.1364,0.4306,NO
0.0887,0.5165,NO
0.2289,1.2085,NO
0.2088,0.879,NO
0.2075,0.5827,NO
0.1923,1.7953,YES
0.0927,0.903,NO
0.0821,1.6834,YES
0.0311,0.3702,NO
0.3081,2.5109,YES
0.0406,0.4706,NO
0.1251,0.6859999999999999,NO
0.091,1.0681,NO
0.11800000000000001,0.3291,NO
0.1053,0.6835,NO
0.2201,0.7408,NO
0.1351,0.5720000000000001,NO
0.1328,0.46399999999999997,NO
0.0724,1.5128,NO
0.0244,0.58,NO
0.1404,2.3393,YES
0.3348,3.6926,YES
0.2937,3.7579,YES
0.14300000000000002,2.5515,YES
0.0826,1.6752,NO
0.013000000000000001,0.272,NO
0.2103,2.2262,YES
0.1395,1.1374,NO
0.1325,2.2217,YES
0.1443,0.6809999999999999,NO
0.2165,1.1069,NO
0.1934,0.9502,NO
0.1934,0.5257,NO
0.0572,0.4385,NO
0.2318,3.7485,YES
0.0556,0.5145,NO
0.3609,3.681,YES
0.1417,0.5561,NO
0.255,3.4637,YES
0.0522,0.7334,NO
0.0677,1.0563,NO
0.1439,0.2885,NO
0.0494,0.9524,NO
0.1715,2.511,YES
0.0964,1.3492,NO
0.1343,1.4015,YES
0.1544,1.6447,NO
0.0732,0.9218,NO
0.1975,2.2582,NO
0.2582,1.6875,NO
0.1977,1.4077,NO
0.1701,2.4455,NO
