DIRECT_NA_NA_VSM,50Traced_NONETRACED_SUM_RAW_LSA_7,Associated
0.0737,0.4232,NO
0.0652,0.3812,NO
0.1144,0.3537,NO
0.2164,0.5755,NO
0.0671,0.8119,NO
0.0906,0.4068,NO
0.0589,0.2921,NO
0.0679,0.3147,NO
0.1689,0.3144,NO
0.2469,0.6944,YES
0.0616,0.6282,NO
0.33799999999999997,0.7651,YES
0.2427,0.4809,NO
0.2231,0.616,NO
0.2223,0.2503,NO
0.1142,0.3048,NO
0.0706,0.5394,NO
0.1109,0.33299999999999996,NO
0.0747,0.5042,NO
0.2179,0.2584,NO
0.1147,0.552,NO
0.0779,1.5662,YES
0.0804,1.1477,YES
0.1668,1.6023,YES
0.24,1.2371,YES
0.1573,0.4717,NO
0.0716,1.9322,YES
0.1205,0.5301,NO
0.1072,1.5996,YES
0.2444,1.2653,YES
0.3362,0.3337,NO
0.1579,0.2322,NO
0.1148,0.2054,NO
0.1112,0.2466,NO
0.3947,0.4718,YES
0.0957,1.1866,YES
0.1364,0.203,NO
0.1056,0.2081,NO
0.0981,0.1481,NO
0.1058,0.3588,NO
0.1797,0.31,NO
0.1526,0.4223,NO
0.1551,0.2649,NO
0.2811,0.7067,YES
0.0766,0.1553,NO
0.1126,1.4921,YES
0.0341,0.2011,NO
0.3399,1.4459,YES
0.0412,0.2493,NO
0.1212,0.2923,NO
0.0769,0.4351,NO
0.1235,0.3488,NO
0.0802,0.1544,NO
0.1903,0.3591,NO
0.1119,0.4427,NO
0.1008,0.1014,NO
0.0886,0.5713,NO
0.1534,0.2669,NO
0.1331,0.4635,NO
0.2865,0.2658,NO
0.1512,0.5971,NO
0.1666,0.8158,NO
0.1465,0.2642,NO
0.0509,0.1908,NO
0.2187,0.7716,NO
0.4574,1.828,YES
0.1603,0.9302,NO
0.2015,1.8484,YES
0.205,0.4695,NO
0.2168,0.7625,NO
0.2136,0.2253,NO
0.1919,0.4108,NO
0.1533,0.3958,NO
0.1268,0.5783,NO
0.1947,0.2755,NO
0.1755,0.3693,NO
0.2202,0.6482,NO
0.4465,2.7908,YES
0.4252,2.7141,YES
0.3653,2.8049,YES
0.1771,1.5257,YES
0.1659,1.0305,NO
0.1927,3.7169,YES
0.1251,0.6342,NO
0.1303,3.056,YES
0.1814,2.2284,YES
0.3356,0.5606,NO
0.1662,0.5796,NO
0.1507,0.536,NO
0.1441,0.3945,NO
0.3435,1.5583,YES
0.1243,2.0658,YES
0.1731,0.2771,NO
0.0952,0.2755,NO
0.1364,0.3133,NO
0.0887,0.1483,NO
0.2289,0.252,NO
0.2088,0.3949,NO
0.2075,0.1532,NO
0.1923,2.1912,YES
0.0927,0.4487,NO
0.0821,2.4309,YES
0.0311,0.2741,NO
0.3081,2.3055,YES
0.0406,0.3882,NO
0.1251,0.3316,NO
0.091,0.3716,NO
0.11800000000000001,0.4132,NO
0.1053,0.2256,NO
0.2201,0.37799999999999995,NO
0.1351,0.4587,NO
0.1328,0.5346,NO
0.0724,0.4581,NO
0.0244,0.2271,NO
0.1404,0.6157,YES
0.3348,2.705,YES
0.2937,2.5208,YES
0.14300000000000002,1.1081,YES
0.0826,0.5765,NO
0.013000000000000001,0.2137,NO
0.2103,0.6462,YES
0.1395,0.3493,NO
0.1325,0.7451,YES
0.1443,0.2963,NO
0.2165,0.5284,NO
0.1934,0.6025,NO
0.1934,0.3871,NO
0.0572,0.3463,NO
0.2318,1.6969,YES
0.0556,0.2207,NO
0.3609,2.0439,YES
0.1417,0.2785,NO
0.255,1.4673,YES
0.0522,0.6846,NO
0.0677,0.665,NO
0.1439,0.6631,NO
0.0494,0.4888,NO
0.1715,1.1877,YES
0.0964,0.7955,NO
0.1343,1.4202,YES
0.1544,0.2789,NO
0.0732,0.1591,NO
0.1975,0.3085,NO
0.2582,0.8341,NO
0.1977,0.5945,NO
0.1701,0.6697,NO
0.1684,0.1961,NO
0.1225,0.0547,NO
0.1458,0.4816,NO
0.4028,1.2386,YES
0.1577,0.6627,NO
0.2904,1.6877,YES
0.1987,0.5253,NO
0.1756,0.7395,NO
0.1689,0.4106,NO
0.054000000000000006,0.163,NO
0.1469,0.1917,NO
0.0547,0.1383,NO
0.1082,0.4748,NO
0.2019,0.1362,NO
0.1293,0.4474,NO
0.3897,2.5861,YES
0.3612,1.7898,YES
0.2791,2.5375,YES
0.2894,1.3746,YES
0.2226,0.6996,NO
0.1753,3.0276,YES
0.0979,0.8537,NO
0.0985,0.6329,NO
0.0774,0.2291,NO
0.1069,0.6674,YES
0.3647,2.6667,YES
0.2531,2.9426,YES
0.1331,0.7534,YES
0.0885,0.5826,NO
0.0604,0.2607,NO
0.2068,0.5003,YES
0.2598,0.6145,NO
0.106,0.797,YES
0.1459,0.5616,NO
0.2252,0.3507,NO
0.2571,0.5529,NO
0.2375,0.2185,NO
0.1453,0.3568,NO
0.2245,2.6641,YES
0.141,0.5192,NO
0.2623,2.069,YES
0.142,0.3716,NO
0.2555,2.5586,YES
0.2049,0.8725,NO
0.2206,0.8949,NO
0.2228,1.0169,NO
0.1032,0.3695,NO
0.1461,0.8814,YES
0.1116,0.9494,NO
0.1326,0.6827,YES
0.1415,0.9329,NO
0.0745,0.5376,NO
0.2381,0.5627,NO
0.19,0.7849,NO
0.1547,0.6534,NO
0.1997,0.7891,NO
0.1653,0.4598,NO
0.1536,0.4729,NO
0.1999,0.5556,NO
0.1989,1.7341,YES
0.2045,0.8038,NO
0.2447,1.6515,YES
0.2519,0.5032,NO
0.2036,0.882,NO
0.2033,0.5259,NO
0.0533,0.5012,NO
0.105,0.4759,NO
0.055999999999999994,0.6656,NO
0.1113,0.2841,NO
0.2256,0.555,NO
0.0989,0.7399,NO
0.1879,2.4498,YES
0.1445,2.1722,YES
0.1901,2.5197,YES
0.3108,0.7056,YES
0.2405,0.7718,NO
0.1657,2.9164,YES
0.1331,0.8555,NO
0.0949,0.6248,NO
0.1339,0.3242,NO
0.22399999999999998,0.3688,NO
0.1967,0.6597,NO
0.1436,0.5857,NO
0.2079,0.6315,NO
0.1339,0.32799999999999996,NO
0.0967,0.2461,NO
0.2198,0.5639,NO
0.3428,1.9142,YES
0.2344,0.5645,NO
0.1736,2.2449,YES
0.1331,0.3884,NO
0.0735,0.5902,NO
0.0647,0.1862,NO
0.204,0.3566,NO
0.1327,0.3448,NO
0.1655,0.5068,NO
0.31,0.4233,NO
0.1309,0.3473,NO
0.2819,0.6145,NO
0.4042,2.6921,YES
0.3296,2.6828,YES
0.4941,2.6891,YES
0.1783,0.9576,YES
0.193,0.746,NO
0.2673,3.5439999999999996,YES
0.1726,0.7895,NO
0.1439,0.5831,NO
0.0769,0.3316,NO
0.1953,0.3347,NO
0.2342,0.6559999999999999,NO
0.2047,0.6451,NO
0.1823,0.5713,NO
0.1684,0.3876,NO
0.1204,0.2329,NO
0.1751,0.3982,NO
0.3579,1.1133,YES
0.1828,0.42200000000000004,NO
0.2083,1.5768,YES
0.2252,0.2757,NO
0.2041,0.4882,NO
0.2007,0.2494,NO
0.0498,0.43,NO
0.1415,0.395,NO
0.0515,0.3338,NO
0.1207,0.3971,NO
0.1912,0.3143,NO
0.14,0.5281,NO
0.4038,1.8481,YES
0.3494,1.4976,YES
0.2799,1.8779,YES
0.2675,0.6621,YES
0.2206,0.5297,NO
0.2003,2.2895,YES
0.1168,0.7656,NO
0.0727,0.5667,NO
0.0714,0.3198,NO
0.10800000000000001,0.3174,NO
0.2886,0.7346,NO
0.1427,0.9512,NO
0.0855,0.5949,NO
0.0605,0.3022,NO
0.0532,0.1901,NO
0.1421,0.5027,NO
0.4397,1.4582,YES
0.0607,0.6682,NO
0.2347,2.2142,YES
0.2118,0.3507,NO
0.2048,0.5517,NO
0.2045,0.0613,NO
0.0849,0.3857,NO
0.1035,0.5591,NO
0.0824,0.4854,NO
0.0975,0.5023,NO
0.1702,0.4089,NO
0.1518,0.7347,NO
0.3372,2.6901,YES
0.3303,2.2922,YES
0.314,2.7179,YES
0.1257,1.4965,YES
0.1375,0.7403,NO
0.1128,3.56,YES
0.099,0.7240000000000001,NO
0.1069,0.5411,NO
0.0451,0.3471,NO
0.5095,3.0569,YES
0.1431,1.3802,YES
0.1227,1.1828,YES
0.2847,4.3422,YES
0.2237,0.5760000000000001,NO
0.1065,0.3219,NO
0.3266,3.2092,YES
0.0974,0.3346,NO
0.3289,3.7437,YES
0.1059,0.0559,NO
0.2131,0.4035,NO
0.1496,0.6381,NO
0.1474,0.3777,NO
0.0902,0.5734,NO
0.0993,0.4063,YES
0.0875,0.4361,NO
0.2369,0.74,YES
0.2129,0.4174,NO
0.1321,0.7075,YES
0.1271,0.3641,NO
0.08,0.8484,NO
0.3025,0.5338,NO
0.12,0.2911,NO
0.3399,3.4054,YES
0.2516,1.2363,NO
0.2081,3.333,YES
0.1799,0.2454,NO
0.1547,0.1636,NO
0.3595,0.7904,YES
0.2156,0.6645,NO
0.1535,0.7362,NO
0.4159,1.3465,YES
0.1827,0.315,NO
0.1097,0.1442,NO
0.5448,1.0303,YES
0.191,0.4214,NO
0.4381,1.1784,YES
0.1528,0.2631,NO
0.3264,0.5387,NO
0.3203,0.7747,NO
0.2648,0.5870000000000001,NO
0.171,0.1742,NO
0.21899999999999997,0.4808,NO
0.1398,0.1861,NO
0.3673,0.5186,NO
0.1451,0.10400000000000001,NO
0.2637,0.5974,NO
0.1991,0.7195,NO
0.1784,0.7591,NO
0.3767,0.7647,NO
0.1917,0.4703,NO
0.3794,1.3939,YES
0.3359,0.9861,NO
0.2874,0.9629,YES
0.0798,0.7292,NO
0.0364,0.3185,NO
0.2475,0.6968,YES
0.2794,2.9542,YES
0.2232,4.2010000000000005,YES
0.2213,1.0275,YES
0.1233,0.5215,NO
0.0474,0.2717,NO
0.2799,0.7616,YES
0.2328,0.5426,NO
0.2608,0.6927,YES
0.1095,0.4709,NO
0.2365,0.6652,NO
0.2061,0.8854,NO
0.2048,0.4538,NO
0.0456,0.4151,NO
0.1795,3.3682,YES
0.0442,0.3772,NO
0.27,2.4694,YES
0.1224,0.4806,NO
0.1913,2.7957,YES
0.2397,1.0537,NO
0.2111,0.8302,NO
0.2935,1.2819999999999998,NO
0.1155,0.7242,NO
0.243,1.1783,YES
0.1959,1.1239,NO
0.198,1.61,YES
0.1636,0.1993,NO
0.1646,0.16,NO
0.3881,1.2472,YES
0.1762,0.3304,NO
0.1649,0.7041,NO
0.4197,2.1256,YES
0.1681,0.1184,NO
0.153,0.1607,NO
0.4738,1.6469,YES
0.159,0.4215,NO
0.493,1.355,YES
0.1456,0.2669,NO
0.2244,0.4507,NO
0.1542,0.2645,NO
0.1277,0.2154,NO
0.1775,0.1829,NO
0.2106,0.6362,NO
0.1654,0.16899999999999998,NO
0.3557,0.512,NO
0.0902,0.1019,NO
0.2663,0.6644,NO
0.2218,0.6935,NO
0.1764,0.6671,NO
0.3901,0.7447,NO
0.21600000000000003,0.3953,NO
0.402,1.5575,YES
0.3584,1.1415,NO
0.3239,1.9206,YES
0.0467,0.2845,NO
0.0184,0.1581,NO
0.0544,0.5096,YES
0.1967,1.6636,YES
0.1251,1.8919,YES
0.0526,0.5603,YES
0.0389,0.3881,NO
0.0098,0.1958,NO
0.1204,0.2744,YES
0.1152,0.1426,NO
0.0434,0.5718,YES
0.0994,0.0406,NO
0.171,0.2555,NO
0.1733,0.4282,NO
0.1785,0.3019,NO
0.0632,0.1633,NO
