DIRECT_NA_NA_VSM,50Traced_NONETRACED_SUM_MULTI_LSA_49,Associated
0.0737,0.4473,NO
0.0652,0.3552,NO
0.1144,0.8231,NO
0.2164,0.7354,NO
0.0671,0.4918,NO
0.0906,0.8188,NO
0.0589,0.6206,NO
0.0679,0.2488,NO
0.1689,0.7406,NO
0.2469,1.5031,YES
0.0616,0.5942,NO
0.33799999999999997,1.7819,YES
0.2427,0.9429,NO
0.2231,0.7966,NO
0.2223,0.2616,NO
0.1142,0.3613,NO
0.0706,0.3906,NO
0.1109,0.5093,NO
0.0747,0.40299999999999997,NO
0.2179,0.1936,NO
0.1147,0.5773,NO
0.0779,1.7532,YES
0.0804,2.2036,YES
0.1668,2.0357,YES
0.24,1.2624,YES
0.1573,0.8953,NO
0.0716,1.9,YES
0.1205,0.745,NO
0.1072,2.5639999999999996,YES
0.2444,3.1577,YES
0.3362,1.4117,NO
0.1579,1.3556,NO
0.1148,0.6619,NO
0.1112,1.9452,NO
0.3947,3.56,YES
0.0957,2.5588,YES
0.1364,1.6151,NO
0.1056,0.6743,NO
0.0981,1.4897,NO
0.1058,0.5758,NO
0.1797,0.6402,NO
0.1526,0.7626,NO
0.1551,0.1344,NO
0.2811,1.5712,YES
0.0766,1.1737,NO
0.1126,2.4699,YES
0.0341,0.7284,NO
0.3399,2.356,YES
0.0412,0.5645,NO
0.1212,0.8524,NO
0.0769,1.3225,NO
0.1235,1.0071,NO
0.0802,0.6635,NO
0.1903,2.0018,NO
0.1119,1.1421,NO
0.1008,1.5524,NO
0.0886,0.6228,NO
0.1534,0.4055,NO
0.1331,1.7811,NO
0.2865,2.1037,NO
0.1512,1.1026,NO
0.1666,1.6329,NO
0.1465,1.2904,NO
0.0509,0.3959,NO
0.2187,2.0885,NO
0.4574,3.0495,YES
0.1603,1.6218,NO
0.2015,3.1608,YES
0.205,1.2708,NO
0.2168,0.8199,NO
0.2136,0.11699999999999999,NO
0.1919,0.7997,NO
0.1533,1.1434,NO
0.1268,0.7785,NO
0.1947,0.7482,NO
0.1755,0.3155,NO
0.2202,1.2435,NO
0.4465,3.0979,YES
0.4252,3.9385,YES
0.3653,4.0221,YES
0.1771,2.792,YES
0.1659,1.6872,NO
0.1927,3.6234,YES
0.1251,1.6374,NO
0.1303,1.6495,YES
0.1814,2.4713,YES
0.3356,0.8776,NO
0.1662,1.2172,NO
0.1507,0.777,NO
0.1441,1.2175,NO
0.3435,2.6575,YES
0.1243,1.9811,YES
0.1731,0.9890000000000001,NO
0.0952,0.2442,NO
0.1364,0.9670000000000001,NO
0.0887,0.1037,NO
0.2289,0.3358,NO
0.2088,0.5339,NO
0.2075,0.0985,NO
0.1923,1.3044,YES
0.0927,0.9839,NO
0.0821,1.7495,YES
0.0311,0.6386,NO
0.3081,1.5332,YES
0.0406,0.5901,NO
0.1251,0.2751,NO
0.091,0.5228,NO
0.11800000000000001,0.2611,NO
0.1053,0.1248,NO
0.2201,1.4533,NO
0.1351,0.3561,NO
0.1328,0.7816,NO
0.0724,0.46399999999999997,NO
0.0244,0.5314,NO
0.1404,1.9547,YES
0.3348,3.4814,YES
0.2937,3.0583,YES
0.14300000000000002,1.9774,YES
0.0826,1.4197,NO
0.013000000000000001,0.4386,NO
0.2103,2.2994,YES
0.1395,0.6501,NO
0.1325,2.1327,YES
0.1443,0.5093,NO
0.2165,1.0263,NO
0.1934,0.7922,NO
0.1934,0.1944,NO
0.0572,0.7119,NO
0.2318,2.8396,YES
0.0556,0.7525,NO
0.3609,2.8361,YES
0.1417,0.7081,NO
0.255,2.8433,YES
0.0522,1.271,NO
0.0677,1.2129,NO
0.1439,0.8931,NO
0.0494,0.2886,NO
0.1715,2.4397,YES
0.0964,0.6996,NO
0.1343,1.9251,YES
0.1544,0.875,NO
0.0732,0.84,NO
0.1975,1.035,NO
0.2582,1.8066,NO
0.1977,0.6668,NO
0.1701,1.1292,NO
0.1684,1.3162,NO
0.1225,0.7511,NO
0.1458,1.5105,NO
0.4028,2.9221,YES
0.1577,0.8087,NO
0.2904,3.0689,YES
0.1987,1.6769999999999998,NO
0.1756,1.2127,NO
0.1689,0.5061,NO
0.054000000000000006,0.9981,NO
0.1469,0.6493,NO
0.0547,0.8282,NO
0.1082,0.4551,NO
0.2019,0.3559,NO
0.1293,1.0313,NO
0.3897,2.8909,YES
0.3612,3.7048,YES
0.2791,3.6842,YES
0.2894,2.702,YES
0.2226,1.2052,NO
0.1753,3.4758,YES
0.0979,1.2545,NO
0.0985,0.508,NO
0.0774,0.5744,NO
0.1069,1.5637,YES
0.3647,3.2033,YES
0.2531,2.5422,YES
0.1331,1.7911,YES
0.0885,1.3134,NO
0.0604,0.4866,NO
0.2068,2.1864,YES
0.2598,1.1564,NO
0.106,1.5128,YES
0.1459,0.8606,NO
0.2252,1.5422,NO
0.2571,1.2548,NO
0.2375,0.7031,NO
0.1453,0.8295,NO
0.2245,2.3609,YES
0.141,0.52,NO
0.2623,2.2316,YES
0.142,0.6168,NO
0.2555,2.4729,YES
0.2049,1.3552,NO
0.2206,1.7626,NO
0.2228,1.0170000000000001,NO
0.1032,0.7338,NO
0.1461,2.1402,YES
0.1116,1.0725,NO
0.1326,1.8711,YES
0.1415,0.7959,NO
0.0745,0.5313,NO
0.2381,2.1322,NO
0.19,1.9748,NO
0.1547,1.1817,NO
0.1997,2.2196,NO
0.1653,1.4871,NO
0.1536,0.5769,NO
0.1999,2.3503,NO
0.1989,2.4323,YES
0.2045,1.6269,NO
0.2447,2.6489999999999996,YES
0.2519,1.5526,NO
0.2036,1.0784,NO
0.2033,0.3847,NO
0.0533,0.7237,NO
0.105,1.4542,NO
0.055999999999999994,0.7274,NO
0.1113,0.9345,NO
0.2256,0.6929,NO
0.0989,1.4153,NO
0.1879,2.7778,YES
0.1445,3.7526,YES
0.1901,3.3843,YES
0.3108,2.6152,YES
0.2405,2.2111,NO
0.1657,3.1021,YES
0.1331,2.0292,NO
0.0949,0.4735,NO
0.1339,0.4817,NO
0.22399999999999998,1.9581,NO
0.1967,1.9344,NO
0.1436,0.865,NO
0.2079,1.9153,NO
0.1339,1.2994,NO
0.0967,0.4638,NO
0.2198,2.0245,NO
0.3428,3.0678,YES
0.2344,1.696,NO
0.1736,3.0582,YES
0.1331,1.0861,NO
0.0735,0.6205,NO
0.0647,0.0911,NO
0.204,0.8145,NO
0.1327,1.1889,NO
0.1655,0.6991,NO
0.31,0.69,NO
0.1309,0.3235,NO
0.2819,1.0879,NO
0.4042,3.1055,YES
0.3296,3.9019999999999997,YES
0.4941,4.1107,YES
0.1783,2.6859,YES
0.193,2.039,NO
0.2673,3.5195,YES
0.1726,1.5692,NO
0.1439,0.5639,NO
0.0769,0.24,NO
0.1953,1.9256,NO
0.2342,1.8226,NO
0.2047,0.8707,NO
0.1823,1.8833,NO
0.1684,1.0947,NO
0.1204,0.2793,NO
0.1751,2.1321,NO
0.3579,3.0039999999999996,YES
0.1828,1.291,NO
0.2083,3.2308,YES
0.2252,1.4998,NO
0.2041,1.0859999999999999,NO
0.2007,0.4429,NO
0.0498,0.6776,NO
0.1415,1.0611,NO
0.0515,0.466,NO
0.1207,0.8003,NO
0.1912,0.2386,NO
0.14,1.3201,NO
0.4038,3.1004,YES
0.3494,4.2166,YES
0.2799,3.8809,YES
0.2675,2.805,YES
0.2206,2.0516,NO
0.2003,3.6019,YES
0.1168,1.8827,NO
0.0727,0.8292,NO
0.0714,0.8486,NO
0.10800000000000001,0.7641,NO
0.2886,1.8628,NO
0.1427,0.5979,NO
0.0855,0.8153,NO
0.0605,1.3963,NO
0.0532,0.7735,NO
0.1421,1.327,NO
0.4397,2.7959,YES
0.0607,0.698,NO
0.2347,2.8735,YES
