DIRECT_NA_NA_VSM,50Traced_NONETRACED_SUM_MULTI_VSM_28,Associated
0.0737,0.9848,NO
0.0652,0.1551,NO
0.1144,0.5889,NO
0.2164,1.1072,NO
0.0671,1.0065,NO
0.0906,0.4851,NO
0.0589,0.6947,NO
0.0679,0.5147,NO
0.1689,1.0179,NO
0.2469,1.6441,YES
0.0616,0.40700000000000003,NO
0.33799999999999997,1.1462,YES
0.2427,0.9736,NO
0.2231,1.3194,NO
0.2223,0.8944,NO
0.1142,0.8562,NO
0.0706,1.0682,NO
0.1109,0.7004,NO
0.0747,0.9083,NO
0.2179,0.3547,NO
0.1147,1.0996,NO
0.0779,1.744,YES
0.0804,1.6808,YES
0.1668,1.2492,YES
0.24,1.4415,YES
0.1573,0.6949,NO
0.0716,1.6007,YES
0.1205,0.629,NO
0.1072,2.4472,YES
0.2444,0.5515,YES
0.3362,1.1007,NO
0.1579,1.3019,NO
0.1148,0.8,NO
0.1112,0.8079999999999999,NO
0.3947,1.7438,YES
0.0957,1.1302,YES
0.1364,1.2116,NO
0.1056,0.7096,NO
0.0981,0.8737,NO
0.1058,0.5931,NO
0.1797,0.7411,NO
0.1526,1.3529,NO
0.1551,0.5137,NO
0.2811,2.0384,YES
0.0766,0.7356,NO
0.1126,1.6675,YES
0.0341,0.7822,NO
0.3399,1.4813,YES
0.0412,0.9476,NO
0.1212,0.6376,NO
0.0769,0.7568,NO
0.1235,1.0052,NO
0.0802,0.4714,NO
0.1903,1.1588,NO
0.1119,0.6441,NO
0.1008,1.0556,NO
0.0886,1.1961,NO
0.1534,0.1745,NO
0.1331,1.3671,NO
0.2865,1.1217,NO
0.1512,1.1433,NO
0.1666,1.3553,NO
0.1465,0.8779,NO
0.0509,0.6682,NO
0.2187,1.8835,NO
0.4574,3.3098,YES
0.1603,1.2336,NO
0.2015,2.1899,YES
0.205,1.1078,NO
0.2168,1.0425,NO
0.2136,0.5453,NO
0.1919,1.0512,NO
0.1533,1.0094,NO
0.1268,1.0211,NO
0.1947,1.2267,NO
0.1755,0.4136,NO
0.2202,0.8725,NO
0.4465,3.7455,YES
0.4252,3.2204,YES
0.3653,3.0889,YES
0.1771,2.5805,YES
0.1659,1.2047,NO
0.1927,3.0858,YES
0.1251,1.6761,NO
0.1303,1.8118,YES
0.1814,0.4927,YES
0.3356,0.8443,NO
0.1662,0.7354,NO
0.1507,0.5143,NO
0.1441,0.6127,NO
0.3435,1.5141,YES
0.1243,0.7175,YES
0.1731,1.094,NO
0.0952,0.7896,NO
0.1364,0.7007,NO
0.0887,0.5171,NO
0.2289,0.7256,NO
0.2088,1.3684,NO
0.2075,0.5092,NO
0.1923,1.2989,YES
0.0927,0.58,NO
0.0821,1.0255,YES
0.0311,0.4232,NO
0.3081,1.0867,YES
0.0406,0.4981,NO
0.1251,0.7497,NO
0.091,0.6849,NO
0.11800000000000001,0.7218,NO
0.1053,0.6078,NO
0.2201,0.75,NO
0.1351,0.8713,NO
0.1328,0.7614,NO
0.0724,0.9431,NO
0.0244,0.4691,NO
0.1404,2.3696,YES
0.3348,4.0567,YES
0.2937,4.4936,YES
0.14300000000000002,3.0555,YES
0.0826,1.1651,NO
0.013000000000000001,0.4901,NO
0.2103,3.4154,YES
0.1395,0.7494,NO
0.1325,1.9873,YES
0.1443,0.5969,NO
0.2165,1.234,NO
0.1934,1.7604,NO
0.1934,1.0435,NO
0.0572,0.5152,NO
0.2318,4.3781,YES
0.0556,0.5916,NO
0.3609,4.755,YES
0.1417,0.4055,NO
0.255,4.4737,YES
0.0522,1.3468,NO
0.0677,1.1311,NO
0.1439,0.8959999999999999,NO
0.0494,0.7120000000000001,NO
0.1715,2.6462,YES
0.0964,1.5931,NO
0.1343,2.7694,YES
0.1544,1.284,NO
0.0732,0.3057,NO
0.1975,1.0595,NO
0.2582,0.9245,NO
0.1977,1.161,NO
0.1701,0.9914,NO
0.1684,0.7732,NO
0.1225,0.7058,NO
0.1458,1.6734,NO
0.4028,3.6287,YES
0.1577,1.1698,NO
0.2904,2.2277,YES
0.1987,1.0077,NO
0.1756,0.9154,NO
