DIRECT_NA_NA_VSM,50Traced_NONETRACED_SUM_RAW_LSA_79,Associated
0.0737,0.4111,NO
0.0652,0.1729,NO
0.1144,0.3504,NO
0.2164,0.5323,NO
0.0671,0.052000000000000005,NO
0.0906,0.4818,NO
0.0589,0.2366,NO
0.0679,0.1426,NO
0.1689,0.2064,NO
0.2469,2.2725,YES
0.0616,0.3856,NO
0.33799999999999997,1.2654,YES
0.2427,0.0593,NO
0.2231,0.2862,NO
0.2223,0.0541,NO
0.1142,0.3122,NO
0.0706,0.1566,NO
0.1109,0.1707,NO
0.0747,0.525,NO
0.2179,0.2935,NO
0.1147,0.3173,NO
0.0779,2.1929,YES
0.0804,1.3407,YES
0.1668,1.8867,YES
0.24,0.9267,YES
0.1573,0.5734,NO
0.0716,1.3880000000000001,YES
0.1205,0.4161,NO
0.1072,0.4247,YES
0.2444,0.2724,YES
0.3362,0.4849,NO
0.1579,0.303,NO
0.1148,0.2399,NO
0.1112,0.5033,NO
0.3947,0.5614,YES
0.0957,0.1637,YES
0.1364,0.4331,NO
0.1056,0.3297,NO
0.0981,0.3792,NO
0.1058,0.1363,NO
0.1797,0.18600000000000003,NO
0.1526,0.457,NO
0.1551,0.3849,NO
0.2811,0.4754,YES
0.0766,0.1095,NO
0.1126,0.3056,YES
0.0341,0.2638,NO
0.3399,0.6241,YES
0.0412,0.1394,NO
0.1212,0.2746,NO
0.0769,0.2642,NO
0.1235,0.1741,NO
0.0802,0.1978,NO
0.1903,0.4429,NO
0.1119,0.3084,NO
0.1008,0.4121,NO
0.0886,0.3606,NO
0.1534,0.2035,NO
0.1331,0.3273,NO
0.2865,0.6168,NO
0.1512,0.34700000000000003,NO
0.1666,0.465,NO
0.1465,0.3955,NO
0.0509,0.1376,NO
0.2187,0.3212,NO
0.4574,1.2481,YES
0.1603,0.3199,NO
0.2015,0.7856,YES
0.205,0.1848,NO
0.2168,0.5713,NO
0.2136,0.3466,NO
0.1919,0.3595,NO
0.1533,0.2399,NO
0.1268,0.1762,NO
0.1947,0.4798,NO
0.1755,0.3538,NO
0.2202,0.4839,NO
0.4465,1.1279,YES
0.4252,1.284,YES
0.3653,1.2343,YES
0.1771,1.1305,YES
0.1659,0.4572,NO
0.1927,0.7229,YES
0.1251,0.40700000000000003,NO
0.1303,1.6453,YES
0.1814,1.2557,YES
0.3356,0.8975,NO
0.1662,0.4611,NO
0.1507,0.3495,NO
0.1441,0.8320000000000001,NO
0.3435,1.3883,YES
0.1243,0.7435,YES
0.1731,0.49,NO
0.0952,0.3967,NO
0.1364,0.5045,NO
0.0887,0.096,NO
0.2289,0.3094,NO
0.2088,0.4897,NO
0.2075,0.2713,NO
0.1923,1.3222,YES
0.0927,0.2841,NO
0.0821,1.6093,YES
0.0311,0.3745,NO
0.3081,2.2946,YES
0.0406,0.2649,NO
0.1251,0.377,NO
0.091,0.3658,NO
0.11800000000000001,0.2569,NO
0.1053,0.1706,NO
0.2201,0.8640000000000001,NO
0.1351,0.3305,NO
0.1328,0.5407,NO
0.0724,0.3668,NO
0.0244,0.1761,NO
0.1404,1.3307,YES
0.3348,2.2618,YES
0.2937,2.6755,YES
0.14300000000000002,1.62,YES
0.0826,0.6622,NO
0.013000000000000001,0.14,NO
0.2103,1.4834,YES
0.1395,0.6028,NO
0.1325,1.3288,YES
0.1443,0.2244,NO
0.2165,0.34700000000000003,NO
0.1934,0.5051,NO
0.1934,0.4035,NO
0.0572,0.2637,NO
0.2318,1.42,YES
0.0556,0.1657,NO
0.3609,2.3859,YES
0.1417,0.201,NO
0.255,1.1547,YES
0.0522,0.2197,NO
0.0677,0.19899999999999998,NO
0.1439,0.1497,NO
0.0494,0.3457,NO
0.1715,0.8322,YES
0.0964,0.5652,NO
0.1343,0.5378,YES
0.1544,0.5433,NO
0.0732,0.3381,NO
0.1975,0.45299999999999996,NO
0.2582,0.6681,NO
0.1977,0.2286,NO
0.1701,0.8525,NO
0.1684,0.3934,NO
0.1225,0.2779,NO
0.1458,0.4866,NO
0.4028,1.9221,YES
0.1577,0.3204,NO
0.2904,1.4176,YES
0.1987,0.1208,NO
0.1756,0.6362,NO
0.1689,0.2213,NO
0.054000000000000006,0.4162,NO
0.1469,0.1767,NO
0.0547,0.3116,NO
0.1082,0.4461,NO
0.2019,0.5188,NO
0.1293,0.5893,NO
0.3897,1.788,YES
0.3612,2.1149,YES
0.2791,2.3259,YES
0.2894,1.7655,YES
0.2226,0.915,NO
0.1753,0.9503,YES
0.0979,0.5258,NO
0.0985,0.3804,NO
0.0774,0.2491,NO
0.1069,1.2016,YES
0.3647,3.4609,YES
0.2531,2.8548,YES
0.1331,1.5025,YES
0.0885,0.7317,NO
0.0604,0.1241,NO
0.2068,1.3856,YES
0.2598,0.46299999999999997,NO
0.106,1.2776,YES
0.1459,0.1265,NO
0.2252,0.4549,NO
0.2571,0.4103,NO
0.2375,0.4964,NO
