DIRECT_NA_NA_VSM,50Traced_NONETRACED_SUM_RAW_VSM_69,Associated
0.0737,0.7016,NO
0.0652,0.1653,NO
0.1144,0.3676,NO
0.2164,0.4001,NO
0.0671,0.4918,NO
0.0906,0.4489,NO
0.0589,0.3864,NO
0.0679,0.3536,NO
0.1689,0.3396,NO
0.2469,0.8763,YES
0.0616,0.4136,NO
0.33799999999999997,1.3921,YES
0.2427,0.331,NO
0.2231,0.4896,NO
0.2223,0.1057,NO
0.1142,0.4426,NO
0.0706,0.2456,NO
0.1109,0.4355,NO
0.0747,0.6271,NO
0.2179,0.5791,NO
0.1147,0.5212,NO
0.0779,1.3888,YES
0.0804,1.0674,YES
0.1668,1.3451,YES
0.24,1.4114,YES
0.1573,0.2237,NO
0.0716,2.2886,YES
0.1205,0.4382,NO
0.1072,2.4851,YES
0.2444,0.1975,YES
0.3362,0.4478,NO
0.1579,0.4785,NO
0.1148,0.3314,NO
0.1112,0.5354,NO
0.3947,1.5659,YES
0.0957,1.7131,YES
0.1364,0.4889,NO
0.1056,0.2534,NO
0.0981,0.3188,NO
0.1058,0.3384,NO
0.1797,0.5282,NO
0.1526,0.6896,NO
0.1551,0.2573,NO
0.2811,1.3591,YES
0.0766,0.2343,NO
0.1126,1.8398,YES
0.0341,0.3757,NO
0.3399,2.4155,YES
0.0412,0.2759,NO
0.1212,0.2505,NO
0.0769,0.3285,NO
0.1235,0.2394,NO
0.0802,0.3144,NO
0.1903,0.4488,NO
0.1119,0.5119,NO
0.1008,0.5241,NO
0.0886,0.6866,NO
0.1534,0.1517,NO
0.1331,0.8287,NO
0.2865,0.3913,NO
0.1512,0.7187,NO
0.1666,0.9361,NO
0.1465,0.3465,NO
0.0509,0.3671,NO
0.2187,0.7418,NO
0.4574,1.1962,YES
0.1603,0.6929,NO
0.2015,1.1867,YES
0.205,0.3978,NO
0.2168,0.5166,NO
0.2136,0.2774,NO
0.1919,0.4836,NO
0.1533,0.3262,NO
0.1268,0.3718,NO
0.1947,0.6708,NO
0.1755,0.469,NO
0.2202,0.608,NO
0.4465,1.0634,YES
0.4252,1.8995,YES
0.3653,1.0334,YES
0.1771,1.6062,YES
0.1659,0.4091,NO
0.1927,1.9073,YES
0.1251,0.7534,NO
0.1303,2.2851,YES
0.1814,0.3145,YES
0.3356,0.1928,NO
0.1662,0.3017,NO
0.1507,0.1901,NO
0.1441,0.64,NO
0.3435,2.0468,YES
0.1243,2.0797,YES
0.1731,0.4286,NO
0.0952,0.3923,NO
0.1364,0.46799999999999997,NO
0.0887,0.4468,NO
0.2289,0.3666,NO
0.2088,0.6346,NO
0.2075,0.2437,NO
0.1923,1.499,YES
0.0927,0.1834,NO
0.0821,2.1155,YES
0.0311,0.2758,NO
0.3081,2.1958,YES
0.0406,0.2878,NO
0.1251,0.295,NO
0.091,0.4553,NO
0.11800000000000001,0.3176,NO
0.1053,0.3199,NO
0.2201,0.4052,NO
0.1351,0.6279,NO
0.1328,0.5034,NO
0.0724,0.7659999999999999,NO
0.0244,0.1647,NO
0.1404,1.5342,YES
0.3348,2.3209999999999997,YES
0.2937,3.2203,YES
0.14300000000000002,1.6941,YES
0.0826,0.7290000000000001,NO
0.013000000000000001,0.3502,NO
0.2103,1.9302,YES
0.1395,0.2614,NO
0.1325,1.1049,YES
0.1443,0.2543,NO
0.2165,0.5008,NO
0.1934,0.8662,NO
0.1934,0.4829,NO
0.0572,0.364,NO
0.2318,1.8873,YES
0.0556,0.4392,NO
0.3609,2.571,YES
0.1417,0.5044,NO
0.255,2.4463,YES
0.0522,0.2356,NO
0.0677,0.4898,NO
0.1439,0.5878,NO
0.0494,0.3791,NO
0.1715,1.1965,YES
0.0964,0.5796,NO
0.1343,1.6864,YES
0.1544,0.7336,NO
0.0732,0.1805,NO
0.1975,0.5969,NO
0.2582,0.4474,NO
0.1977,0.8486,NO
0.1701,1.0135,NO
0.1684,0.2783,NO
0.1225,0.3225,NO
0.1458,0.8440000000000001,NO
0.4028,1.7813,YES
0.1577,1.0841,NO
0.2904,1.8511,YES
0.1987,0.2809,NO
0.1756,0.2541,NO
0.1689,0.0769,NO
0.054000000000000006,0.6145,NO
0.1469,0.4132,NO
0.0547,0.3772,NO
0.1082,0.8253,NO
0.2019,0.5105,NO
0.1293,0.8672,NO
0.3897,1.4638,YES
0.3612,2.5772,YES
0.2791,1.9251,YES
0.2894,1.8454,YES
0.2226,0.8252,NO
0.1753,2.7757,YES
0.0979,0.8782,NO
0.0985,0.5978,NO
0.0774,0.0827,NO
0.1069,0.8228,YES
0.3647,1.7725,YES
0.2531,2.1879,YES
0.1331,0.8634,YES
0.0885,0.4076,NO
0.0604,0.1805,NO
0.2068,0.9698,YES
0.2598,0.2365,NO
0.106,0.5923,YES
0.1459,0.4135,NO
0.2252,0.2623,NO
0.2571,0.4688,NO
0.2375,0.3589,NO
0.1453,0.3137,NO
0.2245,1.011,YES
0.141,0.2139,NO
0.2623,2.0071,YES
0.142,0.2695,NO
0.2555,1.9982,YES
0.2049,0.3763,NO
0.2206,0.5251,NO
0.2228,0.4795,NO
0.1032,0.6481,NO
0.1461,0.6506,YES
0.1116,0.6378,NO
0.1326,0.8245,YES
0.1415,0.8802,NO
0.0745,0.1932,NO
0.2381,0.5294,NO
0.19,0.4452,NO
0.1547,0.3984,NO
0.1997,0.8527,NO
0.1653,0.3945,NO
0.1536,0.4541,NO
0.1999,0.8593,NO
0.1989,0.7623,YES
0.2045,0.8053,NO
0.2447,1.4024,YES
0.2519,0.4613,NO
0.2036,0.7887,NO
0.2033,0.3639,NO
0.0533,0.5189,NO
0.105,0.294,NO
0.055999999999999994,0.542,NO
0.1113,0.5770000000000001,NO
0.2256,0.6693,NO
0.0989,0.5613,NO
0.1879,1.2721,YES
0.1445,0.9315,YES
0.1901,0.7568,YES
0.3108,1.3097,YES
0.2405,0.6112,NO
0.1657,1.6434,YES
0.1331,0.7696,NO
0.0949,0.303,NO
0.1339,0.1168,NO
0.22399999999999998,1.0618,NO
0.1967,0.2803,NO
0.1436,0.7812,NO
0.2079,1.1971,NO
0.1339,0.0953,NO
0.0967,0.1012,NO
0.2198,1.0204,NO
0.3428,1.6198,YES
0.2344,1.0832,NO
0.1736,1.5387,YES
0.1331,0.2728,NO
0.0735,0.2625,NO
0.0647,0.1426,NO
0.204,0.3671,NO
0.1327,0.1133,NO
0.1655,0.1134,NO
0.31,0.8483,NO
0.1309,0.136,NO
0.2819,0.5933,NO
0.4042,1.1711,YES
0.3296,2.279,YES
0.4941,1.3503,YES
0.1783,1.5924,YES
0.193,0.5928,NO
0.2673,1.9380000000000002,YES
0.1726,1.0069,NO
0.1439,0.1937,NO
0.0769,0.12300000000000001,NO
0.1953,0.5502,NO
0.2342,0.5302,NO
0.2047,0.9148,NO
0.1823,0.7583,NO
0.1684,0.0864,NO
0.1204,0.0392,NO
0.1751,0.6444,NO
0.3579,1.3836,YES
0.1828,0.4834,NO
0.2083,1.5536,YES
0.2252,0.2758,NO
0.2041,0.4343,NO
0.2007,0.2758,NO
0.0498,0.2568,NO
0.1415,0.4756,NO
0.0515,0.0694,NO
0.1207,0.7291,NO
0.1912,0.1246,NO
0.14,0.6256,NO
0.4038,1.0195,YES
0.3494,1.6761,YES
0.2799,0.8871,YES
0.2675,1.0098,YES
0.2206,0.358,NO
0.2003,1.3723,YES
0.1168,0.5668,NO
0.0727,0.488,NO
0.0714,0.1788,NO
0.10800000000000001,0.5351,NO
0.2886,0.2123,NO
0.1427,0.5697,NO
0.0855,0.8399,NO
0.0605,0.0754,NO
0.0532,0.0982,NO
0.1421,0.6474,NO
0.4397,1.5619999999999998,YES
0.0607,0.6717,NO
0.2347,2.1592,YES
0.2118,0.5,NO
0.2048,0.6721,NO
0.2045,0.2886,NO
0.0849,0.3339,NO
0.1035,0.3364,NO
0.0824,0.1595,NO
0.0975,0.4284,NO
0.1702,0.3471,NO
0.1518,0.5996,NO
0.3372,1.6205,YES
0.3303,1.9155,YES
0.314,1.0114,YES
0.1257,1.6173,YES
0.1375,0.5262,NO
0.1128,1.9511,YES
0.099,0.7321,NO
0.1069,0.8999,NO
0.0451,0.3652,NO
0.5095,3.3833,YES
0.1431,1.4449,YES
0.1227,1.6713,YES
0.2847,5.5899,YES
0.2237,0.6047,NO
