DIRECT_NA_NA_VSM,50Traced_NONETRACED_SUM_RAW_LSA_51,Associated
0.0737,0.4004,NO
0.0652,0.3359,NO
0.1144,0.7167,NO
0.2164,1.1715,NO
0.0671,0.4236,NO
0.0906,0.6945,NO
0.0589,0.5663,NO
0.0679,0.2781,NO
0.1689,0.5994,NO
0.2469,1.8265,YES
0.0616,0.3989,NO
0.33799999999999997,1.3482,YES
0.2427,0.1875,NO
0.2231,0.3089,NO
0.2223,0.0528,NO
0.1142,0.3907,NO
0.0706,0.6783,NO
0.1109,0.2791,NO
0.0747,0.4837,NO
0.2179,0.2542,NO
0.1147,0.6421,NO
0.0779,2.5449,YES
0.0804,1.91,YES
0.1668,2.0416,YES
0.24,1.6334,YES
0.1573,0.5442,NO
0.0716,2.5713,YES
0.1205,0.5672,NO
0.1072,0.49700000000000005,YES
0.2444,0.409,YES
0.3362,0.3453,NO
0.1579,0.4989,NO
0.1148,0.2871,NO
0.1112,0.2941,NO
0.3947,1.228,YES
0.0957,0.3185,YES
0.1364,0.4111,NO
0.1056,0.2227,NO
0.0981,0.2077,NO
0.1058,0.2181,NO
0.1797,0.3328,NO
0.1526,0.6082,NO
0.1551,0.2572,NO
0.2811,0.6205,YES
0.0766,0.4477,NO
0.1126,1.1975,YES
0.0341,0.1915,NO
0.3399,1.1761,YES
0.0412,0.3384,NO
0.1212,0.2786,NO
0.0769,0.2561,NO
0.1235,0.3315,NO
0.0802,0.2457,NO
0.1903,0.2414,NO
0.1119,0.4521,NO
0.1008,0.2893,NO
0.0886,0.5835,NO
0.1534,0.28,NO
0.1331,0.9216,NO
0.2865,1.1318,NO
0.1512,0.3462,NO
0.1666,0.7873,NO
0.1465,0.6317,NO
0.0509,0.3649,NO
0.2187,0.8013,NO
0.4574,2.135,YES
0.1603,0.5257,NO
0.2015,1.4176,YES
0.205,0.3551,NO
0.2168,0.3026,NO
0.2136,0.0233,NO
0.1919,0.44299999999999995,NO
0.1533,0.6007,NO
0.1268,0.5102,NO
0.1947,0.4587,NO
0.1755,0.3936,NO
0.2202,0.6513,NO
0.4465,3.2243,YES
0.4252,2.0796,YES
0.3653,2.6758,YES
0.1771,1.9898,YES
0.1659,0.4364,NO
0.1927,3.3377,YES
0.1251,0.8144,NO
0.1303,0.4301,YES
0.1814,0.2816,YES
0.3356,0.7117,NO
0.1662,0.3756,NO
0.1507,0.1634,NO
0.1441,0.5622,NO
0.3435,0.5141,YES
0.1243,0.3143,YES
0.1731,0.6149,NO
0.0952,0.1416,NO
0.1364,0.5279,NO
0.0887,0.2413,NO
0.2289,0.2408,NO
0.2088,0.4194,NO
0.2075,0.2443,NO
0.1923,0.3827,YES
0.0927,0.3763,NO
0.0821,0.4789,YES
0.0311,0.1569,NO
0.3081,0.4802,YES
0.0406,0.2904,NO
0.1251,0.1964,NO
0.091,0.2831,NO
0.11800000000000001,0.3245,NO
0.1053,0.1281,NO
0.2201,0.5141,NO
0.1351,0.4078,NO
0.1328,0.45399999999999996,NO
0.0724,0.578,NO
0.0244,0.2442,NO
0.1404,0.8329,YES
0.3348,3.5878,YES
0.2937,1.7784,YES
0.14300000000000002,0.797,YES
0.0826,0.6433,NO
0.013000000000000001,0.2974,NO
0.2103,0.8877,YES
0.1395,0.6077,NO
0.1325,0.6642,YES
0.1443,0.1252,NO
0.2165,0.2425,NO
0.1934,0.9274,NO
0.1934,0.2659,NO
0.0572,0.4456,NO
0.2318,3.1129,YES
0.0556,0.4243,NO
0.3609,2.9812,YES
0.1417,0.3358,NO
0.255,2.7804,YES
0.0522,0.4015,NO
0.0677,0.4598,NO
0.1439,0.4335,NO
0.0494,0.2566,NO
0.1715,0.9453,YES
0.0964,0.7101,NO
0.1343,0.5707,YES
0.1544,0.7844,NO
0.0732,0.3794,NO
0.1975,0.7882,NO
0.2582,0.9624,NO
0.1977,0.35,NO
0.1701,0.5931,NO
0.1684,0.7071,NO
0.1225,0.4855,NO
0.1458,0.7267,NO
0.4028,2.0005,YES
0.1577,0.4914,NO
0.2904,1.4011,YES
0.1987,0.4356,NO
0.1756,0.4441,NO
0.1689,0.217,NO
0.054000000000000006,0.5471,NO
0.1469,0.7416,NO
0.0547,0.5715,NO
0.1082,0.4978,NO
0.2019,0.4651,NO
0.1293,0.5096,NO
0.3897,3.1497,YES
0.3612,1.9832,YES
0.2791,2.6731,YES
0.2894,1.8330000000000002,YES
0.2226,0.4875,NO
0.1753,3.2556,YES
0.0979,0.742,NO
0.0985,0.4232,NO
0.0774,0.1959,NO
0.1069,1.4056,YES
0.3647,3.7067,YES
0.2531,1.9528,YES
0.1331,1.5158,YES
0.0885,0.5128,NO
0.0604,0.2661,NO
0.2068,1.6136,YES
0.2598,0.8451,NO
0.106,0.6957,YES
0.1459,0.2494,NO
0.2252,0.3079,NO
0.2571,0.9604,NO
0.2375,0.3679,NO
0.1453,0.3645,NO
0.2245,3.6346,YES
0.141,0.2653,NO
0.2623,3.42,YES
0.142,0.2411,NO
0.2555,3.4161,YES
0.2049,0.4484,NO
0.2206,0.6364,NO
0.2228,0.7839,NO
0.1032,0.3932,NO
