DIRECT_NA_NA_VSM,50Traced_NONETRACED_SUM_MULTI_LSA_66,Associated
0.0737,0.9637,NO
0.0652,0.2675,NO
0.1144,0.9872,NO
0.2164,0.2684,NO
0.0671,0.8367,NO
0.0906,1.3174,NO
0.0589,1.2118,NO
0.0679,0.4887,NO
0.1689,0.9636,NO
0.2469,2.0315,YES
0.0616,0.7444,NO
0.33799999999999997,1.3225,YES
0.2427,0.662,NO
0.2231,1.0137,NO
0.2223,0.5192,NO
0.1142,0.3642,NO
0.0706,0.5053,NO
0.1109,0.5528,NO
0.0747,0.6076,NO
0.2179,0.5217,NO
0.1147,0.3332,NO
0.0779,1.7648,YES
0.0804,2.3422,YES
0.1668,1.7962,YES
0.24,2.1538,YES
0.1573,1.0437,NO
0.0716,2.3084,YES
0.1205,0.9306,NO
0.1072,1.2209999999999999,YES
0.2444,0.7889,YES
0.3362,0.8041,NO
0.1579,0.5261,NO
0.1148,0.3486,NO
0.1112,1.155,NO
0.3947,1.5007,YES
0.0957,1.6125,YES
0.1364,1.2855,NO
0.1056,0.2916,NO
0.0981,0.8348,NO
0.1058,0.1458,NO
0.1797,0.9324,NO
0.1526,0.7371,NO
0.1551,0.6031,NO
0.2811,1.4587,YES
0.0766,0.6216,NO
0.1126,1.5837,YES
0.0341,0.6758,NO
0.3399,1.0017,YES
0.0412,0.3792,NO
0.1212,0.5141,NO
0.0769,0.9325,NO
0.1235,0.6287,NO
0.0802,0.4921,NO
0.1903,1.2790000000000001,NO
0.1119,0.4127,NO
0.1008,1.261,NO
0.0886,0.607,NO
0.1534,0.2306,NO
0.1331,1.3865,NO
0.2865,1.4444,NO
0.1512,1.5113,NO
0.1666,1.5966,NO
0.1465,1.1165,NO
0.0509,0.2106,NO
0.2187,0.9283,NO
0.4574,2.9533,YES
0.1603,0.7234,NO
0.2015,1.8657,YES
0.205,0.6642,NO
0.2168,1.2776,NO
0.2136,0.3921,NO
0.1919,0.2396,NO
0.1533,1.2503,NO
0.1268,0.4453,NO
0.1947,1.0384,NO
0.1755,0.3216,NO
0.2202,1.157,NO
0.4465,2.739,YES
0.4252,3.3198,YES
0.3653,2.7235,YES
0.1771,3.2914,YES
0.1659,1.1784,NO
0.1927,3.4248,YES
0.1251,1.075,NO
0.1303,1.0813,YES
0.1814,0.6359,YES
0.3356,0.8625,NO
0.1662,0.4644,NO
0.1507,0.5543,NO
0.1441,1.0309,NO
0.3435,1.0114,YES
0.1243,1.1376,YES
0.1731,1.0885,NO
0.0952,0.2603,NO
0.1364,0.9578,NO
0.0887,0.0788,NO
0.2289,0.5843,NO
0.2088,0.7887,NO
0.2075,0.5524,NO
0.1923,0.9562,YES
0.0927,0.5213,NO
0.0821,1.0943,YES
0.0311,0.8506,NO
0.3081,0.742,YES
