DIRECT_NA_NA_VSM,50Traced_NONETRACED_SUM_SINGLE_LSA_61,Associated
0.0737,0.3225,NO
0.0652,0.5031,NO
0.1144,0.6849,NO
0.2164,1.3262,NO
0.0671,0.7664,NO
0.0906,0.8393,NO
0.0589,0.4455,NO
0.0679,0.3341,NO
0.1689,0.8240000000000001,NO
0.2469,2.5034,YES
0.0616,0.4731,NO
0.33799999999999997,2.5593,YES
0.2427,0.8267,NO
0.2231,0.8207,NO
0.2223,0.9459,NO
0.1142,0.4108,NO
0.0706,0.943,NO
0.1109,0.3048,NO
0.0747,0.5597,NO
0.2179,0.7985,NO
0.1147,0.3201,NO
0.0779,2.5491,YES
0.0804,2.5863,YES
0.1668,2.5833,YES
0.24,2.519,YES
0.1573,0.3914,NO
0.0716,2.5063,YES
0.1205,0.8675,NO
0.1072,1.4318,YES
0.2444,2.5029,YES
0.3362,0.9846,NO
0.1579,0.8169,NO
0.1148,0.5852,NO
0.1112,0.9123,NO
0.3947,2.3328,YES
0.0957,2.3433,YES
0.1364,0.8796,NO
0.1056,0.6973,NO
0.0981,0.9736,NO
0.1058,0.5959,NO
0.1797,0.2158,NO
0.1526,0.1358,NO
0.1551,0.2844,NO
0.2811,1.7111,YES
0.0766,1.042,NO
0.1126,1.7127,YES
0.0341,0.8117,NO
0.3399,2.5496,YES
0.0412,0.5712,NO
0.1212,0.8209,NO
0.0769,0.7239,NO
0.1235,0.9575,NO
0.0802,0.7729,NO
0.1903,0.9698,NO
0.1119,0.7983,NO
0.1008,0.9913,NO
0.0886,0.3795,NO
0.1534,0.8442,NO
0.1331,0.9752,NO
0.2865,2.0166,NO
0.1512,1.5628,NO
0.1666,1.2077,NO
0.1465,1.0107,NO
0.0509,0.6212,NO
0.2187,0.7241,NO
0.4574,3.5233,YES
0.1603,0.4876,NO
0.2015,3.2342,YES
0.205,0.4017,NO
0.2168,0.5971,NO
0.2136,0.5834,NO
0.1919,0.8046,NO
0.1533,1.7243,NO
0.1268,0.519,NO
0.1947,1.4998,NO
0.1755,0.8448,NO
0.2202,1.2608,NO
0.4465,3.4594,YES
0.4252,3.4961,YES
0.3653,3.5312,YES
0.1771,3.0132,YES
0.1659,0.4438,NO
0.1927,3.4334,YES
0.1251,1.1266,NO
0.1303,2.0605,YES
0.1814,3.0707,YES
0.3356,0.9622,NO
0.1662,0.713,NO
0.1507,0.7292,NO
0.1441,0.9869,NO
0.3435,2.8927,YES
0.1243,2.7643,YES
0.1731,1.4029,NO
0.0952,0.512,NO
0.1364,0.4894,NO
0.0887,0.4904,NO
0.2289,1.5302,NO
0.2088,1.5602,NO
0.2075,1.5128,NO
0.1923,2.0142,YES
0.0927,0.4184,NO
0.0821,1.9867,YES
0.0311,0.7192,NO
0.3081,2.9886,YES
0.0406,0.4218,NO
0.1251,0.6748,NO
0.091,0.7965,NO
0.11800000000000001,1.0083,NO
0.1053,0.5566,NO
0.2201,0.6907,NO
0.1351,0.5075,NO
0.1328,0.7068,NO
0.0724,0.26,NO
0.0244,0.4483,NO
0.1404,1.5338,YES
0.3348,3.7319,YES
0.2937,4.0982,YES
0.14300000000000002,1.9367,YES
0.0826,1.1889,NO
0.013000000000000001,0.1341,NO
0.2103,1.8106,YES
0.1395,1.0559,NO
0.1325,1.4519,YES
0.1443,0.41100000000000003,NO
0.2165,0.4614,NO
0.1934,0.5572,NO
0.1934,0.6036,NO
0.0572,0.2324,NO
0.2318,4.9141,YES
0.0556,0.1159,NO
0.3609,3.8783,YES
0.1417,0.5822,NO
0.255,3.9616,YES
0.0522,0.6126,NO
0.0677,0.8786,NO
0.1439,1.7631,NO
0.0494,0.9441,NO
0.1715,1.7229,YES
0.0964,1.2855,NO
0.1343,1.4876,YES
0.1544,0.6126,NO
0.0732,0.9781,NO
0.1975,1.1899,NO
0.2582,1.8866,NO
0.1977,1.3305,NO
0.1701,1.3432,NO
0.1684,1.1797,NO
0.1225,0.8306,NO
0.1458,0.7992,NO
0.4028,3.3342,YES
0.1577,0.6881,NO
0.2904,2.8782,YES
0.1987,0.2047,NO
0.1756,0.3617,NO
0.1689,0.396,NO
0.054000000000000006,0.7545,NO
0.1469,1.5697,NO
0.0547,0.6926,NO
0.1082,1.1963,NO
0.2019,1.0949,NO
0.1293,0.9784,NO
0.3897,3.1734,YES
0.3612,3.241,YES
0.2791,3.2641,YES
0.2894,2.8734,YES
0.2226,0.6396,NO
0.1753,3.2849,YES
0.0979,1.3422,NO
0.0985,0.3401,NO
0.0774,0.777,NO
0.1069,1.2778,YES
0.3647,3.516,YES
0.2531,4.0281,YES
0.1331,1.5815,YES
0.0885,1.3372,NO
0.0604,0.3655,NO
0.2068,1.1727,YES
0.2598,1.4446,NO
0.106,0.6487,YES
0.1459,0.9286,NO
0.2252,0.4181,NO
0.2571,0.5076,NO
0.2375,0.5696,NO
0.1453,0.5227,NO
0.2245,4.4321,YES
0.141,0.3921,NO
0.2623,3.9122,YES
0.142,0.6284,NO
0.2555,3.9739999999999998,YES
0.2049,1.1776,NO
0.2206,1.3352,NO
0.2228,2.068,NO
0.1032,1.159,NO
0.1461,0.9123,YES
0.1116,1.6607,NO
0.1326,0.8631,YES
0.1415,0.4589,NO
0.0745,0.2734,NO
0.2381,1.5875,NO
0.19,1.9589,NO
0.1547,1.084,NO
0.1997,1.8667,NO
0.1653,0.7552,NO
0.1536,0.3575,NO
0.1999,1.1535,NO
0.1989,3.3366,YES
0.2045,1.0201,NO
0.2447,2.5988,YES
0.2519,0.3051,NO
0.2036,0.3631,NO
0.2033,0.40700000000000003,NO
0.0533,0.3738,NO
0.105,1.5169,NO
0.055999999999999994,0.2406,NO
0.1113,1.1252,NO
0.2256,0.6827,NO
0.0989,0.7532,NO
0.1879,2.9413,YES
0.1445,3.2356,YES
0.1901,3.5847,YES
0.3108,2.8229,YES
0.2405,0.9457,NO
0.1657,3.3652,YES
0.1331,1.735,NO
0.0949,0.5583,NO
0.1339,1.0863,NO
0.22399999999999998,2.0662,NO
0.1967,1.6419,NO
0.1436,1.2083,NO
0.2079,2.3769,NO
0.1339,1.3458,NO
0.0967,0.7871,NO
0.2198,1.8423,NO
0.3428,3.5403,YES
0.2344,1.3245,NO
0.1736,3.0983,YES
0.1331,0.2496,NO
0.0735,0.6805,NO
0.0647,0.4243,NO
0.204,0.9769,NO
0.1327,1.7623,NO
0.1655,0.8276,NO
0.31,2.0017,NO
0.1309,1.0368,NO
0.2819,1.2391,NO
0.4042,3.4378,YES
0.3296,3.7798,YES
0.4941,3.9165,YES
0.1783,3.1688,YES
0.193,1.2409999999999999,NO
0.2673,3.5975,YES
0.1726,2.1082,NO
0.1439,0.4641,NO
0.0769,0.7615,NO
0.1953,1.097,NO
0.2342,1.4218,NO
0.2047,1.055,NO
0.1823,1.4802,NO
0.1684,0.9595,NO
0.1204,0.6629999999999999,NO
0.1751,0.809,NO
0.3579,3.4596,YES
0.1828,0.608,NO
0.2083,3.1322,YES
0.2252,0.3852,NO
0.2041,0.7247,NO
0.2007,0.5571,NO
0.0498,0.8052,NO
0.1415,1.1103,NO
0.0515,0.6588,NO
0.1207,1.0846,NO
0.1912,0.7942,NO
0.14,0.9396,NO
0.4038,3.4478,YES
0.3494,3.5094,YES
0.2799,3.5392,YES
0.2675,2.8162,YES
0.2206,0.6023,NO
0.2003,3.2119,YES
