DIRECT_NA_NA_VSM,50Traced_NONETRACED_SUM_SINGLE_LSA_57,Associated
0.0737,0.2594,NO
0.0652,0.2398,NO
0.1144,0.2334,NO
0.2164,0.2806,NO
0.0671,0.5522,NO
0.0906,0.4961,NO
0.0589,0.1918,NO
0.0679,0.3148,NO
0.1689,0.4325,NO
0.2469,1.4913,YES
0.0616,0.379,NO
0.33799999999999997,1.7424,YES
0.2427,0.0849,NO
0.2231,0.1526,NO
0.2223,0.2157,NO
0.1142,0.2732,NO
0.0706,0.6194,NO
0.1109,0.121,NO
0.0747,0.3458,NO
0.2179,0.1358,NO
0.1147,0.5893,NO
0.0779,1.8197,YES
0.0804,1.8457,YES
0.1668,1.2827,YES
0.24,1.6269,YES
0.1573,0.3844,NO
0.0716,1.0675,YES
0.1205,0.4756,NO
0.1072,1.7029,YES
0.2444,2.6145,YES
0.3362,1.2558,NO
0.1579,0.5067,NO
0.1148,0.7751,NO
0.1112,1.2692,NO
0.3947,1.5882,YES
0.0957,2.501,YES
0.1364,1.0671,NO
0.1056,0.4717,NO
0.0981,1.2895,NO
0.1058,0.7192,NO
0.1797,0.8837,NO
0.1526,0.5898,NO
0.1551,0.7463,NO
0.2811,2.2105,YES
0.0766,1.0177,NO
0.1126,1.7617,YES
0.0341,0.8548,NO
0.3399,2.495,YES
0.0412,0.5533,NO
0.1212,0.9372,NO
0.0769,0.6909,NO
0.1235,1.0273,NO
0.0802,0.899,NO
0.1903,1.3391,NO
0.1119,0.6158,NO
0.1008,1.485,NO
0.0886,0.1583,NO
0.1534,0.5394,NO
0.1331,0.4622,NO
0.2865,0.8821,NO
0.1512,1.4685,NO
0.1666,1.0005,NO
0.1465,0.3478,NO
0.0509,0.3509,NO
0.2187,0.8059999999999999,NO
0.4574,2.9921,YES
0.1603,0.8076,NO
0.2015,3.2585,YES
0.205,0.0856,NO
0.2168,0.2288,NO
0.2136,0.3879,NO
0.1919,0.1908,NO
0.1533,1.7214,NO
0.1268,0.049,NO
0.1947,1.1159999999999999,NO
0.1755,0.1961,NO
0.2202,1.3268,NO
0.4465,3.4205,YES
0.4252,3.4732,YES
0.3653,2.9739999999999998,YES
0.1771,2.9311,YES
0.1659,0.8725,NO
0.1927,2.6745,YES
0.1251,0.8228,NO
0.1303,2.0339,YES
0.1814,3.1606,YES
0.3356,1.9207,NO
0.1662,1.1616,NO
0.1507,1.444,NO
0.1441,1.9783,NO
0.3435,2.0041,YES
0.1243,3.1008,YES
0.1731,1.5279,NO
0.0952,0.4819,NO
0.1364,1.6877,NO
0.0887,0.5097,NO
0.2289,0.3814,NO
0.2088,0.319,NO
0.2075,0.2908,NO
0.1923,2.3746,YES
0.0927,2.1014,NO
0.0821,2.4332,YES
0.0311,1.9964,NO
0.3081,3.3588,YES
0.0406,1.3384,NO
0.1251,1.0271,NO
0.091,0.6287,NO
0.11800000000000001,1.2374,NO
0.1053,0.7542,NO
0.2201,2.2925,NO
