DIRECT_NA_NA_VSM,50Traced_NONETRACED_SUM_SINGLE_LSA_15,Associated
0.0737,0.5909,NO
0.0652,0.49200000000000005,NO
0.1144,0.5989,NO
0.2164,1.6125,NO
0.0671,1.0912,NO
0.0906,0.6567,NO
0.0589,0.8966,NO
0.0679,0.6511,NO
0.1689,0.4977,NO
0.2469,2.9519,YES
0.0616,0.8921,NO
0.33799999999999997,2.1565,YES
0.2427,0.0479,NO
0.2231,0.5412,NO
0.2223,0.2809,NO
0.1142,0.5235,NO
0.0706,1.6838,NO
0.1109,0.5829,NO
0.0747,1.3249,NO
0.2179,0.5998,NO
0.1147,0.8466,NO
0.0779,3.2409,YES
0.0804,3.1584,YES
0.1668,3.4655,YES
0.24,2.6232,YES
0.1573,0.5283,NO
0.0716,2.7839,YES
0.1205,0.3513,NO
0.1072,2.2807,YES
0.2444,1.3091,YES
0.3362,0.8577,NO
0.1579,1.0107,NO
0.1148,0.8204,NO
0.1112,0.9514,NO
0.3947,2.5616,YES
0.0957,3.0357,YES
0.1364,0.9436,NO
0.1056,0.6195,NO
0.0981,1.1894,NO
0.1058,0.5735,NO
0.1797,0.4953,NO
0.1526,0.8526,NO
0.1551,0.8117,NO
0.2811,2.3696,YES
0.0766,1.1739,NO
0.1126,3.0478,YES
0.0341,1.0158,NO
0.3399,3.3074,YES
0.0412,0.6002,NO
0.1212,0.9008,NO
0.0769,0.6775,NO
0.1235,1.1702,NO
0.0802,0.7436,NO
0.1903,0.8643,NO
0.1119,1.0065,NO
0.1008,1.0176,NO
0.0886,0.4047,NO
0.1534,0.1864,NO
0.1331,0.8490000000000001,NO
0.2865,1.4584,NO
0.1512,0.8922,NO
0.1666,0.7098,NO
0.1465,0.5216,NO
0.0509,0.2259,NO
0.2187,0.7826,NO
0.4574,3.0219,YES
0.1603,0.8887,NO
0.2015,1.9761,YES
0.205,0.1102,NO
0.2168,0.4479,NO
0.2136,0.2534,NO
0.1919,0.1341,NO
0.1533,1.4980000000000002,NO
0.1268,0.1257,NO
0.1947,1.1568,NO
0.1755,0.0,NO
0.2202,0.7851,NO
0.4465,3.1362,YES
0.4252,3.1689,YES
0.3653,3.3865,YES
0.1771,2.4888,YES
0.1659,0.5434,NO
0.1927,2.8201,YES
0.1251,0.4683,NO
0.1303,1.3711,YES
0.1814,1.2265,YES
0.3356,1.1222,NO
0.1662,1.7801,NO
0.1507,1.3784,NO
0.1441,1.1328,NO
0.3435,2.1993,YES
0.1243,2.2132,YES
0.1731,1.1537,NO
0.0952,1.0098,NO
0.1364,1.0094,NO
0.0887,0.9773,NO
0.2289,0.1202,NO
0.2088,0.5071,NO
0.2075,0.3709,NO
