DIRECT_NA_NA_VSM,50Traced_NONETRACED_SUM_RAW_LSA_56,Associated
0.0737,0.5458,NO
0.0652,0.3477,NO
0.1144,0.5141,NO
0.2164,0.6237,NO
0.0671,0.5916,NO
0.0906,0.2878,NO
0.0589,0.3094,NO
0.0679,0.4111,NO
0.1689,0.5244,NO
0.2469,1.9629,YES
0.0616,0.4131,NO
0.33799999999999997,2.3251,YES
0.2427,0.3899,NO
0.2231,0.4431,NO
0.2223,0.0767,NO
0.1142,0.4654,NO
0.0706,0.6486,NO
0.1109,0.3072,NO
0.0747,0.7669,NO
0.2179,0.2662,NO
0.1147,0.7251,NO
0.0779,0.7938,YES
0.0804,2.6138,YES
0.1668,2.0826,YES
0.24,1.8276,YES
0.1573,0.6117,NO
0.0716,1.1587,YES
0.1205,0.3527,NO
0.1072,0.7131,YES
0.2444,1.3879,YES
0.3362,0.588,NO
0.1579,0.5831,NO
0.1148,0.3638,NO
0.1112,0.3323,NO
0.3947,1.2504,YES
0.0957,2.0759,YES
0.1364,0.3139,NO
0.1056,0.2115,NO
0.0981,0.1695,NO
0.1058,0.247,NO
0.1797,0.2144,NO
0.1526,0.1244,NO
0.1551,0.0587,NO
0.2811,1.4235,YES
0.0766,0.3058,NO
0.1126,0.6677,YES
0.0341,0.4177,NO
0.3399,1.4656,YES
0.0412,0.4278,NO
0.1212,0.2286,NO
0.0769,0.3132,NO
0.1235,0.268,NO
0.0802,0.3099,NO
0.1903,0.1743,NO
0.1119,0.2719,NO
0.1008,0.0655,NO
0.0886,0.3828,NO
0.1534,0.1322,NO
0.1331,0.441,NO
0.2865,0.6381,NO
0.1512,0.3788,NO
0.1666,0.4445,NO
0.1465,0.2515,NO
0.0509,0.0771,NO
0.2187,0.5394,NO
0.4574,2.4973,YES
0.1603,0.192,NO
0.2015,2.3277,YES
0.205,0.3589,NO
0.2168,0.5389,NO
0.2136,0.0833,NO
0.1919,0.1464,NO
0.1533,0.4791,NO
0.1268,0.1864,NO
0.1947,0.6015,NO
0.1755,0.1445,NO
0.2202,0.4849,NO
0.4465,0.8335,YES
0.4252,2.8414,YES
0.3653,2.8235,YES
0.1771,2.2266,YES
0.1659,0.4801,NO
0.1927,1.6574,YES
0.1251,0.4325,NO
0.1303,0.9923,YES
0.1814,2.0947,YES
0.3356,0.5285,NO
0.1662,0.5068,NO
0.1507,0.3433,NO
0.1441,0.49700000000000005,NO
0.3435,0.6354,YES
0.1243,1.6561,YES
0.1731,0.3894,NO
0.0952,0.3712,NO
0.1364,0.397,NO
0.0887,0.2828,NO
0.2289,0.1527,NO
0.2088,0.1086,NO
0.2075,0.0252,NO
0.1923,1.2617,YES
0.0927,0.3688,NO
0.0821,0.9229999999999999,YES
0.0311,0.3587,NO
0.3081,1.6075,YES
0.0406,0.3727,NO
0.1251,0.2097,NO
0.091,0.4442,NO
0.11800000000000001,0.5017,NO
0.1053,0.4802,NO
0.2201,0.451,NO
0.1351,0.3707,NO
0.1328,0.3449,NO
