DIRECT_NA_NA_VSM,50Traced_NONETRACED_SUM_RAW_VSM_77,Associated
0.0737,0.4587,NO
0.0652,0.39799999999999996,NO
0.1144,0.519,NO
0.2164,0.9329,NO
0.0671,0.7081,NO
0.0906,0.799,NO
0.0589,0.4622,NO
0.0679,0.4307,NO
0.1689,0.7233,NO
0.2469,1.8976,YES
0.0616,0.7236,NO
0.33799999999999997,2.4696,YES
0.2427,0.5864,NO
0.2231,0.8108,NO
0.2223,0.3597,NO
0.1142,0.4112,NO
0.0706,0.838,NO
0.1109,0.3793,NO
0.0747,0.8522,NO
0.2179,0.3418,NO
0.1147,0.7917,NO
0.0779,1.663,YES
0.0804,1.9178,YES
0.1668,1.8628,YES
0.24,1.6076,YES
0.1573,0.8555,NO
0.0716,0.7416,YES
0.1205,0.9359,NO
0.1072,1.3434,YES
0.2444,1.4052,YES
0.3362,0.608,NO
0.1579,0.3507,NO
0.1148,0.2984,NO
0.1112,0.6142,NO
0.3947,0.3598,YES
0.0957,1.5705,YES
0.1364,0.3792,NO
0.1056,0.21,NO
0.0981,0.4743,NO
0.1058,0.2878,NO
0.1797,0.1258,NO
0.1526,0.2547,NO
0.1551,0.0841,NO
0.2811,0.5486,YES
0.0766,0.2773,NO
0.1126,0.6709,YES
0.0341,0.3161,NO
0.3399,0.7204,YES
0.0412,0.4185,NO
0.1212,0.1647,NO
0.0769,0.3072,NO
0.1235,0.263,NO
0.0802,0.2653,NO
0.1903,0.604,NO
0.1119,0.2569,NO
0.1008,0.5292,NO
0.0886,0.5119,NO
0.1534,0.3583,NO
0.1331,0.7842,NO
0.2865,0.3663,NO
0.1512,0.4658,NO
0.1666,0.8561,NO
0.1465,0.4406,NO
0.0509,0.409,NO
0.2187,0.6659,NO
0.4574,1.5972,YES
0.1603,0.8729,NO
0.2015,2.8108,YES
0.205,0.4817,NO
0.2168,0.6915,NO
0.2136,0.2759,NO
0.1919,0.2989,NO
0.1533,0.4673,NO
0.1268,0.3008,NO
0.1947,0.5035,NO
0.1755,0.3287,NO
0.2202,0.3894,NO
0.4465,1.6955,YES
0.4252,1.6642,YES
0.3653,1.9595,YES
0.1771,2.3814,YES
0.1659,0.8205,NO
0.1927,0.885,YES
0.1251,0.9056,NO
0.1303,2.2641,YES
0.1814,2.0662,YES
0.3356,0.7655,NO
0.1662,0.5256,NO
0.1507,0.4793,NO
0.1441,0.5681,NO
0.3435,0.7408,YES
0.1243,3.0322,YES
0.1731,0.3757,NO
0.0952,0.3573,NO
0.1364,0.3328,NO
0.0887,0.3806,NO
0.2289,0.3237,NO
0.2088,0.4346,NO
0.2075,0.3302,NO
0.1923,1.3291,YES
0.0927,0.4214,NO
0.0821,1.5906,YES
0.0311,0.4258,NO
0.3081,1.5667,YES
0.0406,0.6678,NO
0.1251,0.3041,NO
0.091,0.4738,NO
0.11800000000000001,0.2981,NO
0.1053,0.3753,NO
0.2201,0.6495,NO
0.1351,0.3325,NO
0.1328,0.5992,NO
0.0724,0.3053,NO
0.0244,0.2646,NO
0.1404,1.0188,YES
0.3348,3.807,YES
0.2937,2.738,YES
0.14300000000000002,0.8242,YES
0.0826,0.2142,NO
0.013000000000000001,0.1884,NO
0.2103,0.8031,YES
0.1395,0.5886,NO
0.1325,0.9077,YES
0.1443,0.3822,NO
0.2165,0.4427,NO
0.1934,0.2702,NO
0.1934,0.1848,NO
0.0572,0.32299999999999995,NO
0.2318,3.5809,YES
0.0556,0.2372,NO
