DIRECT_NA_NA_VSM,50Traced_NONETRACED_SUM_RAW_VSM_42,Associated
0.0737,0.4586,NO
0.0652,0.2431,NO
0.1144,0.7272,NO
0.2164,0.623,NO
0.0671,0.1223,NO
0.0906,0.6458,NO
0.0589,0.2752,NO
0.0679,0.3095,NO
0.1689,0.7319,NO
0.2469,1.0801,YES
0.0616,0.6391,NO
0.33799999999999997,1.5719,YES
0.2427,0.6139,NO
0.2231,0.7335,NO
0.2223,0.366,NO
0.1142,0.3162,NO
0.0706,0.7809,NO
0.1109,0.3422,NO
0.0747,0.5586,NO
0.2179,0.2375,NO
0.1147,0.1015,NO
0.0779,0.9353,YES
0.0804,1.9711,YES
0.1668,2.6351,YES
0.24,3.2848,YES
0.1573,0.6625,NO
0.0716,3.185,YES
0.1205,0.5659,NO
0.1072,1.1839,YES
0.2444,1.1487,YES
0.3362,0.4747,NO
0.1579,0.3441,NO
0.1148,0.2004,NO
0.1112,0.3787,NO
0.3947,1.4187,YES
0.0957,0.9323,YES
0.1364,0.6567,NO
0.1056,0.2471,NO
0.0981,0.3972,NO
0.1058,0.177,NO
0.1797,0.3649,NO
0.1526,0.4909,NO
0.1551,0.3148,NO
0.2811,0.35600000000000004,YES
0.0766,0.3118,NO
0.1126,0.9107,YES
0.0341,0.2896,NO
0.3399,1.175,YES
0.0412,0.2344,NO
0.1212,0.1453,NO
0.0769,0.3508,NO
0.1235,0.2235,NO
0.0802,0.2682,NO
0.1903,0.7245,NO
0.1119,0.3158,NO
0.1008,0.4909,NO
0.0886,0.256,NO
0.1534,0.2509,NO
0.1331,0.4465,NO
0.2865,0.5527,NO
0.1512,0.3073,NO
0.1666,0.3936,NO
0.1465,0.2289,NO
0.0509,0.331,NO
0.2187,0.5409,NO
0.4574,0.9253,YES
0.1603,0.4882,NO
0.2015,0.8195,YES
0.205,0.3349,NO
0.2168,0.4304,NO
0.2136,0.0985,NO
0.1919,0.2752,NO
0.1533,0.9843,NO
0.1268,0.4066,NO
0.1947,0.6539,NO
0.1755,0.2565,NO
0.2202,0.3031,NO
0.4465,0.7045,YES
0.4252,1.14,YES
0.3653,2.062,YES
0.1771,2.3873,YES
0.1659,0.6108,NO
0.1927,2.0365,YES
0.1251,0.3931,NO
0.1303,0.818,YES
0.1814,0.4529,YES
0.3356,0.3932,NO
0.1662,0.239,NO
0.1507,0.0732,NO
0.1441,0.2895,NO
0.3435,1.6436,YES
0.1243,2.0833,YES
0.1731,0.4506,NO
0.0952,0.129,NO
0.1364,0.2211,NO
0.0887,0.26,NO
0.2289,0.4978,NO
0.2088,0.3067,NO
0.2075,0.1202,NO
0.1923,0.5922,YES
0.0927,0.2541,NO
0.0821,1.5523,YES
0.0311,0.2611,NO
0.3081,0.7445,YES
0.0406,0.0958,NO
0.1251,0.135,NO
0.091,0.3403,NO
0.11800000000000001,0.223,NO
0.1053,0.3006,NO
0.2201,0.6924,NO
0.1351,0.1901,NO
0.1328,0.2463,NO
0.0724,0.1126,NO
0.0244,0.2685,NO
0.1404,2.0594,YES
0.3348,1.4766,YES
0.2937,1.9388,YES
0.14300000000000002,1.8901,YES
0.0826,0.5062,NO
0.013000000000000001,0.276,NO
0.2103,2.0373,YES
0.1395,0.5159,NO
0.1325,1.1056,YES
0.1443,0.4551,NO
0.2165,0.4297,NO
0.1934,0.6272,NO
0.1934,0.369,NO
0.0572,0.179,NO
0.2318,3.7616,YES
0.0556,0.4249,NO
0.3609,2.3702,YES
0.1417,0.1168,NO
0.255,1.9045,YES
0.0522,0.3208,NO
0.0677,0.6391,NO
0.1439,0.23600000000000002,NO
0.0494,0.4395,NO
0.1715,2.1808,YES
0.0964,0.6475,NO
0.1343,1.663,YES
0.1544,0.5355,NO
0.0732,0.3329,NO
0.1975,0.6674,NO
0.2582,0.5962,NO
0.1977,0.1365,NO
0.1701,0.6036,NO
0.1684,0.4555,NO
0.1225,0.4941,NO
0.1458,0.4198,NO
0.4028,0.8247,YES
0.1577,0.6098,NO
0.2904,1.3545,YES
0.1987,0.3496,NO
0.1756,0.4135,NO
0.1689,0.0679,NO
0.054000000000000006,0.315,NO
0.1469,0.7794,NO
0.0547,0.5167,NO
0.1082,0.6288,NO
