DIRECT_NA_NA_VSM,50Traced_NONETRACED_SUM_RAW_VSM_22,Associated
0.0737,0.3075,NO
0.0652,0.2533,NO
0.1144,0.6756,NO
0.2164,0.7382,NO
0.0671,0.4512,NO
0.0906,0.7689,NO
0.0589,0.6678,NO
0.0679,0.3635,NO
0.1689,0.3864,NO
0.2469,1.6064,YES
0.0616,0.556,NO
0.33799999999999997,1.4106,YES
0.2427,0.4513,NO
0.2231,0.703,NO
0.2223,0.2479,NO
0.1142,0.4054,NO
0.0706,0.6053,NO
0.1109,0.5129,NO
0.0747,0.3013,NO
0.2179,0.4272,NO
0.1147,0.4774,NO
0.0779,0.9188,YES
0.0804,0.9175,YES
0.1668,0.7839,YES
0.24,1.3556,YES
0.1573,0.6643,NO
0.0716,0.9918,YES
0.1205,0.6108,NO
0.1072,0.6308,YES
0.2444,0.2861,YES
0.3362,0.3701,NO
0.1579,0.2715,NO
0.1148,0.3247,NO
0.1112,0.3514,NO
0.3947,0.5373,YES
0.0957,0.552,YES
0.1364,0.3695,NO
0.1056,0.305,NO
0.0981,0.2677,NO
0.1058,0.1501,NO
0.1797,0.3816,NO
0.1526,0.4618,NO
0.1551,0.2779,NO
0.2811,0.7092,YES
0.0766,0.3737,NO
0.1126,0.9799,YES
0.0341,0.2053,NO
0.3399,0.8437,YES
0.0412,0.3148,NO
0.1212,0.1369,NO
0.0769,0.2385,NO
0.1235,0.2299,NO
0.0802,0.1933,NO
0.1903,0.3468,NO
0.1119,0.19,NO
0.1008,0.5108,NO
0.0886,0.2056,NO
0.1534,0.16,NO
0.1331,0.7442,NO
0.2865,1.0256,NO
0.1512,0.5089,NO
0.1666,1.0586,NO
0.1465,0.4614,NO
0.0509,0.1867,NO
0.2187,0.6586,NO
0.4574,1.8530000000000002,YES
0.1603,0.6249,NO
0.2015,1.2534,YES
0.205,0.5386,NO
0.2168,0.76,NO
0.2136,0.225,NO
0.1919,0.1626,NO
0.1533,0.5061,NO
0.1268,0.2135,NO
0.1947,0.4958,NO
0.1755,0.114,NO
0.2202,0.507,NO
0.4465,1.9184,YES
0.4252,1.2559,YES
0.3653,1.0664,YES
0.1771,1.3914,YES
0.1659,0.7582,NO
0.1927,2.0297,YES
0.1251,0.9097,NO
0.1303,0.5922,YES
0.1814,1.0685,YES
0.3356,0.0705,NO
0.1662,0.462,NO
0.1507,0.1628,NO
0.1441,0.2599,NO
0.3435,1.2099,YES
0.1243,1.1013,YES
0.1731,0.0851,NO
0.0952,0.3115,NO
0.1364,0.0698,NO
0.0887,0.0798,NO
0.2289,0.3452,NO
0.2088,0.5255,NO
0.2075,0.3008,NO
0.1923,1.3501,YES
0.0927,0.2349,NO
0.0821,1.3634,YES
0.0311,0.2547,NO
0.3081,1.3616,YES
0.0406,0.2058,NO
0.1251,0.0799,NO
0.091,0.3063,NO
0.11800000000000001,0.213,NO
0.1053,0.1987,NO
0.2201,0.258,NO
0.1351,0.1492,NO
0.1328,0.1341,NO
0.0724,0.5918,NO
0.0244,0.23600000000000002,NO
0.1404,0.6639,YES
0.3348,3.6278,YES
0.2937,1.9528,YES
0.14300000000000002,1.0513,YES
0.0826,0.6151,NO
0.013000000000000001,0.3322,NO
0.2103,0.7651,YES
0.1395,0.78,NO
0.1325,0.4908,YES
0.1443,0.4717,NO
0.2165,0.3726,NO
0.1934,0.6970000000000001,NO
0.1934,0.4198,NO
0.0572,0.2932,NO
0.2318,3.7147,YES
0.0556,0.5115,NO
0.3609,3.4689,YES
0.1417,0.3572,NO
0.255,2.0877,YES
0.0522,0.4459,NO
0.0677,0.6691,NO
0.1439,0.6644,NO
0.0494,0.2975,NO
0.1715,0.7269,YES
0.0964,0.4561,NO
0.1343,0.5895,YES
0.1544,0.2942,NO
0.0732,0.3294,NO
0.1975,0.5222,NO
0.2582,0.9299,NO
0.1977,0.5625,NO
0.1701,0.6314,NO
0.1684,0.6134,NO
0.1225,0.3531,NO
0.1458,0.6109,NO
0.4028,1.5305,YES
0.1577,0.4057,NO
0.2904,2.2291,YES
0.1987,0.3379,NO
0.1756,0.7894,NO
0.1689,0.0953,NO
0.054000000000000006,0.2886,NO
0.1469,0.4116,NO
0.0547,0.5237,NO
0.1082,0.3695,NO
0.2019,0.3532,NO
0.1293,0.4826,NO
0.3897,2.3269,YES
0.3612,1.3837,YES
0.2791,1.0234,YES
0.2894,0.9035,YES
0.2226,0.5875,NO
0.1753,2.3413,YES
0.0979,0.5298,NO
0.0985,0.4663,NO
0.0774,0.1641,NO
0.1069,0.557,YES
0.3647,3.568,YES
0.2531,1.4151,YES
0.1331,0.9533,YES
0.0885,0.6148,NO
0.0604,0.3001,NO
0.2068,0.7963,YES
0.2598,0.8178,NO
0.106,0.4163,YES
0.1459,0.5997,NO
0.2252,0.1871,NO
0.2571,0.6163,NO
0.2375,0.2348,NO
0.1453,0.1304,NO
0.2245,3.5768,YES
0.141,0.3274,NO
0.2623,3.4479,YES
0.142,0.2156,NO
0.2555,1.4993,YES
0.2049,0.764,NO
0.2206,0.861,NO
0.2228,0.7099,NO
0.1032,0.3814,NO
0.1461,0.7623,YES
0.1116,0.6689,NO
0.1326,1.2864,YES
0.1415,0.3395,NO
0.0745,0.166,NO
0.2381,0.8991,NO
0.19,0.9135,NO
0.1547,0.4146,NO
0.1997,0.8285,NO
0.1653,0.5247,NO
0.1536,0.2632,NO
0.1999,1.0978,NO
0.1989,1.4631,YES
0.2045,0.6466,NO
0.2447,2.218,YES
0.2519,0.3585,NO
0.2036,0.8102,NO
0.2033,0.1369,NO
0.0533,0.1423,NO
0.105,0.3471,NO
0.055999999999999994,0.4175,NO
0.1113,0.4409,NO
0.2256,0.2401,NO
0.0989,0.3497,NO
0.1879,2.3147,YES
0.1445,1.4214,YES
0.1901,1.0451,YES
0.3108,0.8287,YES
0.2405,0.618,NO
0.1657,2.363,YES
0.1331,0.7073,NO
0.0949,0.2974,NO
0.1339,0.2327,NO
0.22399999999999998,0.5311,NO
0.1967,1.0814,NO
0.1436,0.5112,NO
0.2079,0.6746,NO
0.1339,0.4785,NO
0.0967,0.2336,NO
0.2198,0.418,NO
0.3428,1.4069,YES
0.2344,0.2586,NO
0.1736,1.5474,YES
0.1331,0.3192,NO
0.0735,0.6732,NO
0.0647,0.1366,NO
0.204,0.2058,NO
0.1327,0.6284,NO
0.1655,0.3804,NO
0.31,0.5537,NO
0.1309,0.2038,NO
0.2819,0.4062,NO
0.4042,2.2074,YES
0.3296,1.1841,YES
0.4941,0.9449,YES
0.1783,0.7883,YES
0.193,0.5787,NO
0.2673,2.249,YES
0.1726,0.4264,NO
0.1439,0.1941,NO
0.0769,0.2834,NO
0.1953,0.4171,NO
0.2342,0.9017,NO
0.2047,0.3942,NO
0.1823,0.746,NO
0.1684,0.6561,NO
0.1204,0.3752,NO
0.1751,0.3401,NO
0.3579,1.7453,YES
0.1828,0.3816,NO
0.2083,1.5937,YES
0.2252,0.5634,NO
0.2041,0.9464,NO
0.2007,0.3074,NO
0.0498,0.3182,NO
0.1415,0.40700000000000003,NO
0.0515,0.3869,NO
0.1207,0.3708,NO
0.1912,0.3478,NO
0.14,0.3491,NO
0.4038,1.3012,YES
0.3494,1.1667,YES
0.2799,0.9429,YES
0.2675,1.4176,YES
0.2206,0.5475,NO
0.2003,1.4080000000000001,YES
0.1168,0.6277,NO
0.0727,0.262,NO
0.0714,0.263,NO
0.10800000000000001,0.4947,NO
0.2886,1.055,NO
0.1427,0.5978,NO
0.0855,0.7965,NO
0.0605,0.6761,NO
0.0532,0.3314,NO
0.1421,0.3162,NO
0.4397,1.8086,YES
0.0607,0.4837,NO
0.2347,1.6663,YES
0.2118,0.5157,NO
0.2048,0.9722,NO
0.2045,0.302,NO
0.0849,0.4044,NO
0.1035,0.6971,NO
0.0824,0.4903,NO
0.0975,0.4814,NO
0.1702,0.4085,NO
0.1518,0.5807,NO
0.3372,1.4434,YES
0.3303,1.1855,YES
0.314,0.9474,YES
0.1257,1.4447,YES
0.1375,0.6191,NO
0.1128,1.4913,YES
0.099,0.6273,NO
0.1069,0.5887,NO
0.0451,0.3857,NO
0.5095,3.6674,YES
0.1431,0.8518,YES
0.1227,0.3215,YES
0.2847,2.5224,YES
0.2237,1.02,NO
0.1065,0.4098,NO
0.3266,3.2008,YES
0.0974,0.7290000000000001,NO
0.3289,2.1781,YES
0.1059,0.3525,NO
0.2131,0.4462,NO
0.1496,0.3876,NO
0.1474,0.2491,NO
0.0902,0.3217,NO
0.0993,0.8716,YES
0.0875,0.374,NO
0.2369,0.7936,YES
0.2129,0.3325,NO
0.1321,0.7485,YES
0.1271,0.5307,NO
0.08,0.7126,NO
0.3025,0.5014,NO
0.12,0.5278,NO
0.3399,2.1277,YES
0.2516,0.9282,NO
0.2081,1.9763,YES
0.1799,0.3608,NO
0.1547,0.2178,NO
0.3595,1.3189,YES
0.2156,0.6176,NO
0.1535,0.2324,NO
0.4159,1.7316,YES
0.1827,0.4416,NO
0.1097,0.2608,NO
0.5448,1.7209,YES
0.191,0.2781,NO
0.4381,1.3281,YES
0.1528,0.258,NO
0.3264,0.1958,NO
0.3203,0.1127,NO
0.2648,0.1739,NO
0.171,0.1541,NO
0.21899999999999997,0.6083,NO
0.1398,0.2436,NO
0.3673,0.6294,NO
0.1451,0.2022,NO
0.2637,0.3741,NO
0.1991,0.456,NO
0.1784,0.5203,NO
0.3767,0.4242,NO
0.1917,0.1285,NO
0.3794,0.6352,YES
0.3359,0.3615,NO
0.2874,1.4369999999999998,YES
0.0798,0.3509,NO
0.0364,0.1068,NO
0.2475,0.5749,YES
0.2794,2.9459,YES
0.2232,1.778,YES
0.2213,0.9544,YES
0.1233,0.3476,NO
0.0474,0.1353,NO
0.2799,0.3707,YES
0.2328,0.4553,NO
0.2608,0.3905,YES
0.1095,0.2962,NO
0.2365,0.4057,NO
0.2061,0.6024,NO
0.2048,0.4585,NO
0.0456,0.0221,NO
0.1795,3.0269,YES
0.0442,0.207,NO
0.27,2.7602,YES
0.1224,0.0737,NO
0.1913,1.9007,YES
0.2397,0.2332,NO
0.2111,0.4939,NO
0.2935,0.3481,NO
0.1155,0.1482,NO
0.243,0.7901,YES
0.1959,0.2885,NO
0.198,0.873,YES
0.1636,0.4366,NO
0.1646,0.2147,NO
0.3881,1.6584,YES
0.1762,0.5193,NO
0.1649,0.2078,NO
0.4197,1.8591,YES
0.1681,0.4852,NO
0.153,0.2541,NO
0.4738,2.1019,YES
0.159,0.1028,NO
0.493,1.732,YES
0.1456,0.1676,NO
0.2244,0.7685,NO
0.1542,0.3259,NO
0.1277,0.4163,NO
0.1775,0.0865,NO
0.2106,0.4029,NO
0.1654,0.192,NO
0.3557,0.649,NO
0.0902,0.1018,NO
0.2663,0.45399999999999996,NO
0.2218,0.1754,NO
0.1764,0.44299999999999995,NO
0.3901,0.2474,NO
0.21600000000000003,0.0825,NO
0.402,0.7973,YES
0.3584,0.5336,NO
0.3239,2.5135,YES
0.0467,0.5423,NO
0.0184,0.1415,NO
0.0544,0.5832,YES
0.1967,2.0944,YES
0.1251,1.5945,YES
0.0526,0.9293,YES
0.0389,0.469,NO
0.0098,0.247,NO
0.1204,0.7379,YES
0.1152,0.444,NO
0.0434,0.4934,YES
0.0994,0.27399999999999997,NO
0.171,0.2954,NO
0.1733,0.5504,NO
0.1785,0.2971,NO
0.0632,0.0975,NO
0.1652,3.2947,YES
0.0614,0.1825,NO
0.1533,1.994,YES
0.1347,0.0973,NO
0.1212,1.6721,YES
0.015,0.2617,NO
0.0714,0.355,NO
0.0698,0.3031,NO
0.035,0.1475,NO
0.0672,0.7802,YES
0.0378,0.1004,NO
0.0637,1.1712,YES
0.3024,0.3873,YES
0.0482,0.4481,YES
0.3634,0.4587,NO
0.1548,0.3131,NO
0.1459,0.2364,NO
0.1506,0.4319,NO
0.2394,0.6023,YES
0.3693,0.5303,YES
0.1404,0.45,NO
0.0758,0.3906,NO
0.1517,0.337,NO
0.067,0.3092,NO
0.2131,0.1692,NO
0.16,0.1501,NO
0.1446,0.0476,NO
0.0844,0.5760000000000001,YES
0.095,0.2686,NO
0.2419,0.7124,YES
0.026000000000000002,0.225,NO
0.2985,0.6394,YES
0.0377,0.2977,NO
0.102,0.3167,NO
0.0927,0.326,NO
0.1259,0.2483,NO
0.1193,0.2538,NO
0.2177,0.4315,NO
0.15,0.3785,NO
0.0996,0.5176,NO
0.0839,0.6606,NO
0.0672,0.253,NO
0.3068,4.1781,YES
0.1154,0.8881,YES
0.0802,0.5277,YES
0.3166,3.1161,YES
0.0868,0.9727,NO
0.0677,0.3809,NO
0.5456,4.3223,YES
0.0938,0.3567,NO
0.3771,2.7865,YES
0.0765,0.1678,NO
0.3042,0.9035,NO
0.1867,0.5956,NO
0.2024,0.4535,NO
0.084,0.0839,NO
0.1127,1.2652,YES
0.0773,0.1961,NO
0.3002,1.0977,YES
0.0821,0.1537,NO
0.1969,0.9754,YES
0.1353,0.457,NO
0.0942,0.9026,NO
0.3023,0.3375,NO
0.1177,0.3656,NO
0.2966,2.6271,YES
0.2621,1.0363,NO
0.3631,4.5537,YES
0.1178,0.8287,NO
0.0474,0.4844,NO
0.4277,3.8329,YES
0.2214,1.1865,YES
0.2007,0.6907,YES
0.2467,3.2574,YES
0.2192,1.1242,NO
0.1165,0.5383,NO
0.3035,3.4845,YES
0.1886,0.4387,NO
0.2922,2.9566,YES
0.1088,0.2146,NO
0.2277,0.8954,NO
0.1763,0.5995,NO
0.1744,0.629,NO
0.0948,0.2119,NO
0.152,1.6857,YES
0.0882,0.3398,NO
0.2267,1.1624,YES
0.1968,0.2105,NO
0.1574,1.1964,YES
0.2134,0.5173,NO
0.1846,0.8081,NO
0.3004,0.3439,NO
0.1322,0.2851,NO
0.3039,2.3406,YES
0.2341,0.8678,NO
0.2137,3.9056,YES
0.1342,0.6471,NO
0.1099,0.3306,NO
0.526,3.1868,YES
0.1623,1.1478,YES
0.1996,0.5770000000000001,YES
0.3297,2.6952,YES
0.22699999999999998,0.9226,NO
0.1622,0.4553,NO
0.3372,3.3309,YES
0.1102,0.4376,NO
0.3901,2.2942,YES
0.1022,0.1694,NO
0.1483,0.7112,NO
0.0862,0.6286,NO
0.0629,0.4437,NO
0.2034,0.2502,NO
0.1682,1.713,YES
0.1975,0.3185,NO
0.3422,1.2198,YES
0.1773,0.316,NO
0.2514,0.9542,YES
0.1754,0.4496,NO
0.1301,0.7527,NO
0.3619,0.5346,NO
0.1715,0.3712,NO
0.3452,2.2648,YES
0.3259,0.5539,NO
0.258,3.3058,YES
0.0709,0.7975,NO
0.0732,0.2908,NO
0.3094,4.6726,YES
0.1091,1.0442,YES
0.0665,0.5932,YES
0.2941,3.5771,YES
0.0664,1.1255,NO
0.0556,0.406,NO
0.5229,4.276,YES
0.1003,0.7332,NO
0.3604,3.2197,YES
0.08800000000000001,0.2892,NO
0.2859,1.0401,NO
0.1263,0.8706,NO
0.1497,0.7441,NO
0.1047,0.0529,NO
0.1031,1.5085,YES
0.1016,0.1329,NO
0.3066,1.0337,YES
0.0639,0.0601,NO
0.2147,1.0739,YES
0.1277,0.5807,NO
0.0813,1.0412,NO
0.3135,0.4329,NO
0.1095,0.5712,NO
0.302,2.6221,YES
0.2369,1.1524,NO
0.4263,4.1963,YES
0.1151,0.4194,NO
0.0905,0.0629,NO
