DIRECT_NA_NA_VSM,50Traced_NONETRACED_SUM_SINGLE_VSM_95,Associated
0.0737,0.2519,NO
0.0652,0.4565,NO
0.1144,0.8548,NO
0.2164,0.7925,NO
0.0671,1.2677,NO
0.0906,1.1740000000000002,NO
0.0589,0.5623,NO
0.0679,0.1206,NO
0.1689,0.7428,NO
0.2469,2.1613,YES
0.0616,0.3148,NO
0.33799999999999997,2.0698,YES
0.2427,0.5501,NO
0.2231,0.7478,NO
0.2223,0.4105,NO
0.1142,0.2349,NO
0.0706,1.2670000000000001,NO
0.1109,0.4513,NO
0.0747,1.0184,NO
0.2179,0.3805,NO
0.1147,1.27,NO
0.0779,2.7683,YES
0.0804,2.4634,YES
0.1668,2.6607,YES
0.24,1.935,YES
0.1573,0.2728,NO
0.0716,2.7118,YES
0.1205,0.6518,NO
0.1072,2.405,YES
0.2444,2.4385,YES
0.3362,0.5634,NO
0.1579,0.6851,NO
0.1148,0.7692,NO
0.1112,0.1056,NO
0.3947,2.1078,YES
0.0957,1.4225,YES
0.1364,0.0785,NO
0.1056,0.6267,NO
0.0981,0.1313,NO
0.1058,0.6895,NO
0.1797,0.1445,NO
0.1526,0.2222,NO
0.1551,0.1745,NO
0.2811,1.3888,YES
0.0766,0.6311,NO
0.1126,2.4435,YES
0.0341,0.6538,NO
0.3399,2.2801,YES
0.0412,0.6503,NO
0.1212,0.7473,NO
0.0769,0.6971,NO
0.1235,0.583,NO
0.0802,0.5232,NO
0.1903,0.0886,NO
0.1119,0.6382,NO
0.1008,0.1652,NO
0.0886,0.2027,NO
0.1534,0.45799999999999996,NO
0.1331,0.6890000000000001,NO
0.2865,1.1954,NO
0.1512,1.0112,NO
0.1666,1.1206,NO
0.1465,0.4291,NO
0.0509,0.0327,NO
0.2187,0.8117,NO
0.4574,3.4091,YES
0.1603,0.0157,NO
0.2015,3.3042,YES
0.205,0.2522,NO
0.2168,0.4765,NO
0.2136,0.0,NO
0.1919,0.16899999999999998,NO
0.1533,1.3022,NO
0.1268,0.6025,NO
0.1947,0.6247,NO
0.1755,0.1331,NO
0.2202,1.3663,NO
0.4465,4.0,YES
0.4252,3.6617,YES
0.3653,3.6983,YES
0.1771,2.5082,YES
0.1659,0.3514,NO
0.1927,4.0007,YES
0.1251,0.6245,NO
0.1303,2.7992,YES
0.1814,3.1593,YES
0.3356,1.9819,NO
0.1662,0.1699,NO
0.1507,0.3601,NO
0.1441,2.1556,NO
0.3435,2.3278,YES
0.1243,1.7419,YES
0.1731,1.8453,NO
0.0952,0.2041,NO
0.1364,1.9133,NO
0.0887,0.5588,NO
0.2289,1.7677,NO
0.2088,1.7426,NO
0.2075,1.758,NO
0.1923,1.6128,YES
0.0927,0.7413,NO
0.0821,2.5406,YES
0.0311,0.7517,NO
0.3081,3.1716,YES
0.0406,0.3655,NO
0.1251,0.6561,NO
0.091,0.509,NO
0.11800000000000001,0.3633,NO
0.1053,0.6008,NO
0.2201,1.8814,NO
0.1351,0.9152,NO
0.1328,1.9435,NO
0.0724,0.5844,NO
0.0244,0.8169,NO
0.1404,2.0218,YES
0.3348,3.9483,YES
0.2937,4.4026,YES
0.14300000000000002,2.1578,YES
0.0826,1.0227,NO
0.013000000000000001,0.4413,NO
0.2103,1.9994,YES
0.1395,0.5611,NO
0.1325,1.931,YES
0.1443,0.7963,NO
0.2165,1.3658,NO
0.1934,1.376,NO
0.1934,1.2471,NO
0.0572,0.4372,NO
0.2318,4.6859,YES
0.0556,0.6431,NO
0.3609,4.3481,YES
0.1417,0.9337,NO
0.255,3.677,YES
0.0522,1.0099,NO
0.0677,1.3493,NO
0.1439,1.3997,NO
0.0494,1.0381,NO
0.1715,2.2149,YES
0.0964,0.9645,NO
0.1343,2.2832,YES
0.1544,0.4475,NO
0.0732,0.6568,NO
0.1975,1.246,NO
0.2582,1.216,NO
0.1977,1.1415,NO
0.1701,1.7278,NO
0.1684,0.6295,NO
0.1225,0.3289,NO
0.1458,1.1378,NO
0.4028,2.9075,YES
0.1577,0.7598,NO
0.2904,2.8717,YES
0.1987,0.2669,NO
0.1756,0.4756,NO
