DIRECT_NA_NA_VSM,50Traced_NONETRACED_SUM_RAW_LSA_81,Associated
0.0737,0.1148,NO
0.0652,0.1878,NO
0.1144,0.3515,NO
0.2164,0.4579,NO
0.0671,0.3598,NO
0.0906,0.5173,NO
0.0589,0.1518,NO
0.0679,0.1304,NO
0.1689,0.5425,NO
0.2469,1.0926,YES
0.0616,0.3703,NO
0.33799999999999997,0.836,YES
0.2427,0.34299999999999997,NO
0.2231,0.2242,NO
0.2223,0.1377,NO
0.1142,0.2822,NO
0.0706,0.5039,NO
0.1109,0.1609,NO
0.0747,0.2956,NO
0.2179,0.0966,NO
0.1147,0.2586,NO
0.0779,1.7836,YES
0.0804,1.1468,YES
0.1668,0.6798,YES
0.24,1.5036,YES
0.1573,0.3393,NO
0.0716,0.5109,YES
0.1205,0.3141,NO
0.1072,1.2388,YES
0.2444,2.1989,YES
0.3362,0.4959,NO
0.1579,0.3087,NO
0.1148,0.3088,NO
0.1112,0.5785,NO
0.3947,0.5856,YES
0.0957,2.0551,YES
0.1364,0.3777,NO
0.1056,0.2559,NO
0.0981,0.1868,NO
0.1058,0.1184,NO
0.1797,0.2548,NO
0.1526,0.4581,NO
0.1551,0.0609,NO
0.2811,2.1931,YES
0.0766,0.4292,NO
0.1126,1.6184,YES
0.0341,0.2955,NO
0.3399,2.0662,YES
0.0412,0.1545,NO
0.1212,0.2665,NO
0.0769,0.1276,NO
0.1235,0.3262,NO
0.0802,0.134,NO
0.1903,0.6323,NO
0.1119,0.1578,NO
0.1008,0.2572,NO
0.0886,0.1169,NO
0.1534,0.1989,NO
0.1331,0.5648,NO
0.2865,0.1435,NO
0.1512,0.1409,NO
0.1666,0.5845,NO
0.1465,0.1491,NO
0.0509,0.1557,NO
0.2187,0.5011,NO
0.4574,1.1522,YES
0.1603,0.3302,NO
0.2015,1.0988,YES
0.205,0.4046,NO
0.2168,0.2852,NO
0.2136,0.2601,NO
0.1919,0.2265,NO
0.1533,0.3366,NO
0.1268,0.0612,NO
0.1947,0.0824,NO
0.1755,0.1513,NO
0.2202,0.0273,NO
0.4465,1.7941,YES
0.4252,1.3189,YES
0.3653,0.863,YES
0.1771,1.0998,YES
0.1659,0.5192,NO
0.1927,0.6885,YES
0.1251,0.2757,NO
0.1303,1.4936,YES
0.1814,2.3218,YES
0.3356,0.56,NO
0.1662,0.3556,NO
0.1507,0.2221,NO
0.1441,0.5697,NO
0.3435,0.4417,YES
0.1243,1.6397,YES
0.1731,0.3293,NO
0.0952,0.3386,NO
0.1364,0.1498,NO
0.0887,0.2619,NO
0.2289,0.1871,NO
0.2088,0.397,NO
0.2075,0.0179,NO
0.1923,2.3124,YES
0.0927,0.4091,NO
0.0821,1.7387,YES
0.0311,0.2446,NO
0.3081,1.575,YES
0.0406,0.243,NO
0.1251,0.3641,NO
0.091,0.4006,NO
0.11800000000000001,0.2008,NO
0.1053,0.303,NO
0.2201,0.5737,NO
0.1351,0.0788,NO
0.1328,0.3313,NO
0.0724,0.5266,NO
0.0244,0.5362,NO
0.1404,0.8392,YES
0.3348,2.9563,YES
0.2937,2.7564,YES
0.14300000000000002,1.0506,YES
0.0826,0.4995,NO
0.013000000000000001,0.3799,NO
0.2103,0.9251,YES
0.1395,0.3861,NO
0.1325,0.5999,YES
0.1443,0.3615,NO
0.2165,0.2224,NO
0.1934,0.4586,NO
0.1934,0.2605,NO
0.0572,0.6481,NO
0.2318,2.0671,YES
0.0556,0.5655,NO
0.3609,2.1857,YES
0.1417,0.4501,NO
0.255,1.4223,YES
0.0522,0.5433,NO
0.0677,0.3652,NO
0.1439,0.6156,NO
0.0494,0.4327,NO
0.1715,0.8638,YES
0.0964,0.3243,NO
0.1343,0.4839,YES
0.1544,0.3447,NO
0.0732,0.6871,NO
0.1975,0.5342,NO
0.2582,0.3114,NO
0.1977,0.4188,NO
0.1701,0.6365,NO
0.1684,0.3579,NO
0.1225,0.5059,NO
0.1458,0.5134,NO
0.4028,1.7195,YES
0.1577,0.4202,NO
0.2904,1.7591,YES
0.1987,0.5443,NO
0.1756,0.4942,NO
0.1689,0.3131,NO
0.054000000000000006,0.7172,NO
0.1469,0.8208,NO
0.0547,0.4435,NO
0.1082,0.3136,NO
0.2019,0.4771,NO
0.1293,0.1219,NO
0.3897,2.9239,YES
0.3612,2.1251,YES
0.2791,1.2548,YES
0.2894,1.7487,YES
0.2226,0.4311,NO
0.1753,0.981,YES
0.0979,0.34700000000000003,NO
0.0985,0.449,NO
0.0774,0.4718,NO
0.1069,0.7319,YES
0.3647,2.8827,YES
0.2531,2.6712,YES
0.1331,0.7939,YES
0.0885,0.4765,NO
0.0604,0.2993,NO
0.2068,0.684,YES
0.2598,0.5313,NO
0.106,0.4873,YES
0.1459,0.5096,NO
0.2252,0.2036,NO
0.2571,0.4325,NO
0.2375,0.2282,NO
0.1453,0.5349,NO
0.2245,2.0596,YES
0.141,0.4622,NO
0.2623,2.0853,YES
0.142,0.3773,NO
0.2555,1.3125,YES
0.2049,0.9319,NO
0.2206,0.5849,NO
0.2228,0.7655,NO
0.1032,0.5038,NO
0.1461,0.6012,YES
0.1116,0.4968,NO
0.1326,0.4297,YES
0.1415,0.1545,NO
0.0745,0.4895,NO
0.2381,0.5096,NO
0.19,0.3863,NO
0.1547,0.5437,NO
0.1997,0.2444,NO
0.1653,0.2935,NO
0.1536,0.3043,NO
0.1999,0.1248,NO
0.1989,2.5261,YES
0.2045,0.2424,NO
0.2447,2.1948,YES
0.2519,0.6025,NO
0.2036,0.486,NO
0.2033,0.1395,NO
0.0533,0.4946,NO
0.105,0.6847,NO
0.055999999999999994,0.3683,NO
0.1113,0.3814,NO
0.2256,0.3596,NO
0.0989,0.0817,NO
0.1879,3.2885,YES
0.1445,2.4381,YES
0.1901,1.67,YES
0.3108,1.5754,YES
0.2405,0.40399999999999997,NO
0.1657,1.4688,YES
0.1331,0.2882,NO
0.0949,0.0897,NO
0.1339,0.275,NO
0.22399999999999998,0.48100000000000004,NO
0.1967,0.6557,NO
0.1436,0.6377,NO
0.2079,0.3141,NO
0.1339,0.1974,NO
0.0967,0.1876,NO
0.2198,0.3262,NO
0.3428,1.0671,YES
0.2344,0.3517,NO
0.1736,0.9244,YES
0.1331,0.1431,NO
0.0735,0.2276,NO
0.0647,0.0463,NO
0.204,0.2858,NO
0.1327,0.6318,NO
0.1655,0.2597,NO
0.31,0.5137,NO
