DIRECT_NA_NA_VSM,50Traced_NONETRACED_SUM_SINGLE_LSA_4,Associated
0.0737,0.6257,NO
0.0652,0.6228,NO
0.1144,0.3561,NO
0.2164,0.4316,NO
0.0671,0.5609,NO
0.0906,0.4696,NO
0.0589,1.1569,NO
0.0679,0.155,NO
0.1689,1.1299,NO
0.2469,2.9952,YES
0.0616,0.4495,NO
0.33799999999999997,3.3827,YES
0.2427,0.7256,NO
0.2231,0.657,NO
0.2223,0.5664,NO
0.1142,0.4802,NO
0.0706,1.5613,NO
0.1109,0.3822,NO
0.0747,0.9822,NO
0.2179,0.5586,NO
0.1147,0.5576,NO
0.0779,2.4938,YES
0.0804,2.8992,YES
0.1668,3.259,YES
0.24,3.2557,YES
0.1573,1.0218,NO
0.0716,2.7249,YES
0.1205,0.8872,NO
0.1072,3.1210000000000004,YES
0.2444,1.4689,YES
0.3362,1.3832,NO
0.1579,0.4054,NO
0.1148,0.6421,NO
0.1112,0.8828,NO
0.3947,1.7438,YES
0.0957,2.1118,YES
0.1364,1.2064,NO
0.1056,0.294,NO
0.0981,1.021,NO
0.1058,0.3647,NO
0.1797,0.7395,NO
0.1526,0.7022,NO
0.1551,0.6714,NO
0.2811,2.2916,YES
0.0766,0.8433,NO
0.1126,2.9917,YES
0.0341,0.532,NO
0.3399,3.2723,YES
0.0412,0.4962,NO
0.1212,0.2308,NO
0.0769,0.3203,NO
0.1235,0.4915,NO
0.0802,0.3376,NO
0.1903,0.9583,NO
0.1119,0.251,NO
0.1008,1.2814,NO
0.0886,0.5013,NO
0.1534,0.5485,NO
0.1331,0.5424,NO
0.2865,0.8689,NO
0.1512,0.7072,NO
0.1666,0.8972,NO
0.1465,0.9975,NO
0.0509,0.1961,NO
0.2187,1.5048,NO
0.4574,3.3223,YES
0.1603,0.8821,NO
0.2015,3.787,YES
0.205,0.5283,NO
0.2168,0.642,NO
0.2136,0.44,NO
0.1919,0.2101,NO
0.1533,1.6709,NO
0.1268,0.3393,NO
0.1947,1.2429999999999999,NO
0.1755,0.2229,NO
0.2202,1.0198,NO
0.4465,3.0677,YES
0.4252,3.3674,YES
0.3653,3.9939999999999998,YES
0.1771,3.435,YES
0.1659,1.4635,NO
0.1927,3.4264,YES
0.1251,1.2874,NO
0.1303,2.6338,YES
0.1814,1.6793,YES
0.3356,2.114,NO
0.1662,1.0728,NO
0.1507,1.3877,NO
0.1441,1.6169,NO
0.3435,1.9068,YES
0.1243,1.6392,YES
0.1731,2.1833,NO
0.0952,0.1743,NO
0.1364,1.8858,NO
0.0887,0.2395,NO
0.2289,1.3219999999999998,NO
0.2088,1.0339,NO
0.2075,1.1583,NO
0.1923,1.8112,YES
0.0927,1.4141,NO
0.0821,2.5281,YES
0.0311,1.2486,NO
0.3081,3.0546,YES
0.0406,1.1520000000000001,NO
0.1251,0.2534,NO
0.091,0.1259,NO
0.11800000000000001,0.9356,NO
0.1053,0.3572,NO
0.2201,1.5628,NO
0.1351,0.5458,NO
0.1328,2.0861,NO
0.0724,0.6239,NO
0.0244,0.75,NO
0.1404,2.289,YES
0.3348,3.9208,YES
0.2937,4.4633,YES
0.14300000000000002,2.2911,YES
0.0826,0.7327,NO
0.013000000000000001,0.2343,NO
0.2103,2.7397,YES
0.1395,0.4075,NO
0.1325,3.16,YES
0.1443,0.3746,NO
0.2165,1.1909,NO
0.1934,1.6119999999999999,NO
0.1934,1.4551,NO
0.0572,0.3277,NO
0.2318,4.4582,YES
0.0556,0.1848,NO
0.3609,4.0019,YES
0.1417,0.7578,NO
0.255,3.6624,YES
0.0522,0.5354,NO
0.0677,0.6697,NO
