DIRECT_NA_NA_VSM,50Traced_NONETRACED_SUM_SINGLE_LSA_59,Associated
0.0737,0.7984,NO
0.0652,0.4043,NO
0.1144,0.3325,NO
0.2164,1.0559,NO
0.0671,1.2301,NO
0.0906,0.8017,NO
0.0589,0.6137,NO
0.0679,0.5851,NO
0.1689,0.7844,NO
0.2469,3.4897,YES
0.0616,1.0964,NO
0.33799999999999997,3.2997,YES
0.2427,0.5906,NO
0.2231,1.2331,NO
0.2223,0.5763,NO
0.1142,0.5583,NO
0.0706,2.1855,NO
0.1109,0.7882,NO
0.0747,0.7527,NO
0.2179,0.7851,NO
0.1147,0.4759,NO
0.0779,3.986,YES
0.0804,3.6942,YES
0.1668,4.137,YES
0.24,2.5749,YES
0.1573,1.037,NO
0.0716,3.3862,YES
0.1205,1.5781,NO
0.1072,2.6088,YES
0.2444,2.5664,YES
0.3362,0.546,NO
0.1579,0.3502,NO
0.1148,0.3748,NO
0.1112,0.5609,NO
0.3947,2.3827,YES
0.0957,2.4805,YES
0.1364,0.7741,NO
0.1056,0.4849,NO
0.0981,0.7205,NO
0.1058,0.4524,NO
0.1797,1.0096,NO
0.1526,1.0745,NO
0.1551,0.8881,NO
0.2811,1.6581,YES
0.0766,0.5101,NO
0.1126,2.4147,YES
0.0341,0.4302,NO
0.3399,2.437,YES
0.0412,0.3664,NO
0.1212,0.5973,NO
0.0769,0.7688,NO
0.1235,0.7487,NO
0.0802,0.6428,NO
0.1903,0.7477,NO
0.1119,0.9237,NO
0.1008,1.1398,NO
0.0886,0.6219,NO
0.1534,0.34700000000000003,NO
0.1331,0.6783,NO
0.2865,1.3616,NO
0.1512,1.5434,NO
0.1666,1.1216,NO
0.1465,0.5884,NO
0.0509,0.5239,NO
0.2187,0.9144,NO
0.4574,3.2238,YES
0.1603,1.1613,NO
0.2015,3.1604,YES
0.205,0.7248,NO
0.2168,1.1185,NO
0.2136,0.6579999999999999,NO
0.1919,0.632,NO
0.1533,2.3424,NO
0.1268,0.725,NO
0.1947,1.0687,NO
0.1755,0.5681,NO
0.2202,0.7494,NO
0.4465,3.5505,YES
0.4252,3.2992,YES
0.3653,3.7727,YES
0.1771,2.3645,YES
0.1659,1.0033,NO
0.1927,3.0874,YES
0.1251,1.5859,NO
0.1303,3.3135,YES
0.1814,3.3398,YES
0.3356,1.2684,NO
0.1662,0.7153,NO
0.1507,0.6613,NO
0.1441,0.8106,NO
0.3435,3.1469,YES
0.1243,3.1274,YES
0.1731,1.0651,NO
0.0952,0.8796,NO
0.1364,1.1146,NO
0.0887,0.7811,NO
0.2289,1.2005,NO
0.2088,1.2352,NO
0.2075,0.9998,NO
0.1923,2.4351,YES
0.0927,0.8923,NO
0.0821,3.1849,YES
0.0311,0.8568,NO
0.3081,3.0409,YES
0.0406,0.5216,NO
0.1251,1.3859,NO
0.091,1.3431,NO
0.11800000000000001,1.2247,NO
0.1053,1.2373,NO
0.2201,1.5121,NO
0.1351,1.5435,NO
0.1328,1.6953,NO
0.0724,0.4384,NO
0.0244,0.4914,NO
0.1404,1.9031,YES
0.3348,4.454,YES
0.2937,4.1526,YES
0.14300000000000002,2.9599,YES
0.0826,0.7083,NO
0.013000000000000001,0.4053,NO
0.2103,2.4432,YES
0.1395,0.5258,NO
0.1325,2.7807,YES
0.1443,0.5093,NO
0.2165,1.0007,NO
0.1934,0.915,NO
0.1934,0.8284,NO
0.0572,0.4244,NO
0.2318,5.2139,YES
0.0556,0.32299999999999995,NO
0.3609,4.9667,YES
0.1417,0.9871,NO
0.255,4.2531,YES
0.0522,1.2213,NO
0.0677,1.3143,NO
0.1439,1.5735,NO
0.0494,0.5606,NO
0.1715,2.7102,YES
0.0964,1.1524,NO
0.1343,2.9836,YES
0.1544,0.653,NO
0.0732,0.3419,NO
0.1975,0.6647,NO
0.2582,1.2669,NO
0.1977,1.4801,NO
0.1701,1.1491,NO
0.1684,0.4414,NO
0.1225,0.4709,NO
0.1458,1.253,NO
0.4028,3.1951,YES
0.1577,1.6343,NO
0.2904,3.0432,YES
0.1987,0.8681,NO
0.1756,1.3343,NO
0.1689,0.7843,NO
0.054000000000000006,0.5101,NO
0.1469,2.4446,NO
0.0547,0.5895,NO
0.1082,1.1418,NO
0.2019,0.7034,NO
0.1293,0.675,NO
0.3897,3.8113,YES
0.3612,3.5518,YES
0.2791,3.9496,YES
0.2894,2.555,YES
0.2226,1.4728,NO
0.1753,3.3362,YES
0.0979,1.9765,NO
0.0985,0.3443,NO
0.0774,0.1621,NO
0.1069,0.7521,YES
0.3647,3.9247,YES
0.2531,4.0680000000000005,YES
0.1331,1.7419,YES
0.0885,0.2995,NO
0.0604,0.3285,NO
0.2068,1.5615,YES
0.2598,1.6886,NO
0.106,1.5090000000000001,YES
0.1459,1.6425,NO
0.2252,1.2829,NO
0.2571,1.5272,NO
0.2375,1.2756,NO
0.1453,0.1635,NO
0.2245,4.617,YES
0.141,0.1084,NO
0.2623,4.1452,YES
0.142,0.6925,NO
0.2555,3.5306,YES
0.2049,2.1197,NO
0.2206,2.2153,NO
0.2228,2.6709,NO
0.1032,1.1832,NO
0.1461,1.3741,YES
0.1116,1.4077,NO
0.1326,2.033,YES
0.1415,0.9138,NO
0.0745,0.7728,NO
0.2381,1.3825,NO
0.19,1.1997,NO
0.1547,1.5029,NO
0.1997,2.0419,NO
0.1653,0.6628,NO
0.1536,0.7293,NO
0.1999,2.1254,NO
0.1989,2.6307,YES
0.2045,2.2045,NO
0.2447,2.5008,YES
0.2519,1.4633,NO
0.2036,1.5459,NO
0.2033,1.2098,NO
0.0533,0.6315,NO
0.105,2.045,NO
0.055999999999999994,0.647,NO
0.1113,1.0349,NO
0.2256,1.1572,NO
0.0989,0.9037,NO
0.1879,3.1752,YES
0.1445,2.8669,YES
0.1901,3.1614,YES
0.3108,2.2385,YES
0.2405,2.1472,NO
0.1657,2.6841,YES
0.1331,2.8842,NO
0.0949,0.728,NO
0.1339,0.594,NO
0.22399999999999998,1.7833,NO
0.1967,1.7671,NO
0.1436,1.8927,NO
0.2079,2.565,NO
0.1339,0.8843,NO
0.0967,0.5421,NO
0.2198,2.7246,NO
0.3428,3.3777,YES
0.2344,2.9581,NO
0.1736,3.2564,YES
0.1331,0.9202,NO
0.0735,1.1149,NO
0.0647,0.5323,NO
0.204,0.6198,NO
0.1327,3.2509,NO
0.1655,0.7751,NO
0.31,1.8924,NO
0.1309,0.6988,NO
0.2819,1.4774,NO
0.4042,4.2256,YES
0.3296,3.8857,YES
0.4941,4.3917,YES
0.1783,2.7171,YES
0.193,2.6659,NO
0.2673,4.3106,YES
0.1726,3.0873,NO
0.1439,0.4406,NO
0.0769,0.1588,NO
0.1953,0.1495,NO
0.2342,1.0161,NO
0.2047,1.16,NO
0.1823,0.4655,NO
0.1684,0.4031,NO
0.1204,0.3625,NO
0.1751,0.3763,NO
0.3579,3.1412,YES
0.1828,0.5605,NO
0.2083,3.0589,YES
0.2252,0.2395,NO
0.2041,0.7052,NO
0.2007,0.2568,NO
0.0498,0.376,NO
0.1415,1.9126,NO
0.0515,0.5934,NO
0.1207,0.5978,NO
0.1912,0.3919,NO
0.14,0.3602,NO
0.4038,3.4221,YES
0.3494,3.1727,YES
0.2799,3.5809,YES
0.2675,2.2346,YES
0.2206,0.501,NO
0.2003,2.8575,YES
0.1168,0.8396,NO
0.0727,0.5828,NO
0.0714,0.1417,NO
0.10800000000000001,0.2486,NO
0.2886,0.9278,NO
0.1427,1.165,NO
0.0855,0.7262,NO
0.0605,0.3378,NO
0.0532,0.3484,NO
0.1421,0.7984,NO
0.4397,3.4766,YES
0.0607,1.0844,NO
0.2347,3.3103,YES
0.2118,0.7536,NO
0.2048,1.4124,NO
0.2045,0.7128,NO
0.0849,0.4509,NO
0.1035,2.0644,NO
0.0824,0.5481,NO
0.0975,0.7134,NO
0.1702,0.4207,NO
0.1518,0.3388,NO
0.3372,3.8729,YES
0.3303,3.6364,YES
0.314,4.141,YES
0.1257,2.5326,YES
0.1375,0.8586,NO
0.1128,3.3944,YES
0.099,1.5008,NO
0.1069,0.9599,NO
0.0451,1.2448,NO
0.5095,5.1374,YES
0.1431,1.8309,YES
0.1227,1.7814,YES
0.2847,6.176,YES
0.2237,1.536,NO
0.1065,0.6754,NO
0.3266,6.6988,YES
0.0974,0.8568,NO
0.3289,6.5319,YES
0.1059,0.7138,NO
0.2131,2.1521,NO
0.1496,1.4911,NO
0.1474,1.3545,NO
0.0902,0.7441,NO
0.0993,2.8901,YES
0.0875,0.6109,NO
0.2369,2.5037,YES
0.2129,1.5272,NO
0.1321,1.9962,YES
0.1271,2.3105,NO
0.08,2.1426,NO
0.3025,1.8778,NO
0.12,1.331,NO
0.3399,6.547999999999999,YES
0.2516,2.9602,NO
0.2081,7.3172,YES
0.1799,0.4544,NO
0.1547,1.0077,NO
0.3595,3.3159,YES
0.2156,0.8099,NO
0.1535,0.7764,NO
0.4159,3.5864,YES
0.1827,0.852,NO
0.1097,0.2668,NO
0.5448,4.2583,YES
0.191,0.8269,NO
0.4381,4.0542,YES
0.1528,0.7592,NO
0.3264,1.7033,NO
0.3203,0.838,NO
0.2648,0.9649,NO
0.171,0.4179,NO
0.21899999999999997,1.6088,NO
0.1398,0.3829,NO
0.3673,1.0877,NO
0.1451,0.3215,NO
0.2637,0.9234,NO
0.1991,1.5867,NO
0.1784,1.5966,NO
0.3767,1.1733,NO
0.1917,1.1551,NO
0.3794,4.2299,YES
0.3359,2.8378,NO
0.2874,4.4362,YES
0.0798,0.5772,NO
0.0364,0.4459,NO
0.2475,1.078,YES
0.2794,3.7532,YES
0.2232,3.7067,YES
0.2213,2.2786,YES
0.1233,0.6769,NO
0.0474,0.6155,NO
0.2799,2.1595,YES
0.2328,0.951,NO
0.2608,2.2671,YES
0.1095,0.9256,NO
0.2365,1.0738,NO
0.2061,1.1175,NO
0.2048,0.8054,NO
0.0456,0.2953,NO
0.1795,4.335,YES
