DIRECT_NA_NA_VSM,50Traced_NONETRACED_SUM_RAW_VSM_72,Associated
0.0737,0.39299999999999996,NO
0.0652,0.2458,NO
0.1144,0.4118,NO
0.2164,0.4438,NO
0.0671,0.4411,NO
0.0906,0.6637,NO
0.0589,0.4734,NO
0.0679,0.321,NO
0.1689,0.1965,NO
0.2469,1.7855,YES
0.0616,0.4153,NO
0.33799999999999997,0.6555,YES
0.2427,0.5474,NO
0.2231,0.5947,NO
0.2223,0.1611,NO
0.1142,0.2411,NO
0.0706,0.6902,NO
0.1109,0.2784,NO
0.0747,0.3368,NO
0.2179,0.4312,NO
0.1147,0.517,NO
0.0779,2.5299,YES
0.0804,1.3537,YES
0.1668,2.1094,YES
0.24,1.3678,YES
0.1573,0.3755,NO
0.0716,2.2092,YES
0.1205,0.4491,NO
0.1072,1.3414,YES
0.2444,1.2122,YES
0.3362,0.4788,NO
0.1579,0.5654,NO
0.1148,0.4444,NO
0.1112,0.3464,NO
0.3947,1.2146,YES
0.0957,1.2503,YES
0.1364,0.4063,NO
0.1056,0.1407,NO
0.0981,0.4557,NO
0.1058,0.1893,NO
0.1797,0.3512,NO
0.1526,0.2898,NO
0.1551,0.092,NO
0.2811,0.4961,YES
0.0766,0.7089,NO
0.1126,0.4436,YES
0.0341,0.3827,NO
0.3399,1.3688,YES
0.0412,0.3835,NO
0.1212,0.1461,NO
0.0769,0.2127,NO
0.1235,0.282,NO
0.0802,0.1396,NO
0.1903,0.322,NO
0.1119,0.2634,NO
0.1008,0.2195,NO
0.0886,0.2152,NO
0.1534,0.092,NO
0.1331,0.4939,NO
0.2865,0.4725,NO
0.1512,0.627,NO
0.1666,0.4706,NO
0.1465,0.3108,NO
0.0509,0.0715,NO
0.2187,0.3784,NO
0.4574,1.2993,YES
0.1603,0.4486,NO
0.2015,0.855,YES
0.205,0.4448,NO
0.2168,0.4328,NO
0.2136,0.1686,NO
0.1919,0.1375,NO
0.1533,0.7901,NO
0.1268,0.1846,NO
0.1947,0.5749,NO
0.1755,0.0761,NO
0.2202,0.6446,NO
0.4465,1.4532,YES
0.4252,1.2894,YES
0.3653,1.694,YES
0.1771,0.7872,YES
0.1659,0.498,NO
0.1927,1.0225,YES
0.1251,0.265,NO
0.1303,1.8119,YES
0.1814,1.3565,YES
0.3356,0.5815,NO
0.1662,0.4984,NO
0.1507,0.3673,NO
0.1441,0.4781,NO
0.3435,0.7054,YES
0.1243,1.6396,YES
0.1731,0.3009,NO
0.0952,0.3454,NO
0.1364,0.493,NO
0.0887,0.2595,NO
0.2289,0.3931,NO
0.2088,0.3585,NO
0.2075,0.1803,NO
0.1923,0.451,YES
0.0927,0.6668,NO
0.0821,1.554,YES
0.0311,0.2426,NO
0.3081,2.3565,YES
0.0406,0.3007,NO
0.1251,0.4455,NO
0.091,0.489,NO
0.11800000000000001,0.5744,NO
0.1053,0.1943,NO
0.2201,0.4581,NO
0.1351,0.3218,NO
0.1328,0.2542,NO
0.0724,0.4528,NO
0.0244,0.3623,NO
0.1404,0.6735,YES
