DIRECT_NA_NA_VSM,50Traced_NONETRACED_SUM_SINGLE_VSM_54,Associated
0.0737,0.6222,NO
0.0652,0.7657,NO
0.1144,1.2830000000000001,NO
0.2164,1.1079,NO
0.0671,1.2382,NO
0.0906,0.9373,NO
0.0589,0.7894,NO
0.0679,0.395,NO
0.1689,0.8681,NO
0.2469,3.4263,YES
0.0616,0.611,NO
0.33799999999999997,2.9435,YES
0.2427,0.44,NO
0.2231,1.0814,NO
0.2223,0.4381,NO
0.1142,0.5276,NO
0.0706,1.4421,NO
0.1109,0.4929,NO
0.0747,0.8441,NO
0.2179,0.5801,NO
0.1147,1.3306,NO
0.0779,4.032,YES
0.0804,3.7911,YES
0.1668,4.1488,YES
0.24,3.5583,YES
0.1573,1.0528,NO
0.0716,3.8173,YES
0.1205,0.7811,NO
0.1072,0.9617,YES
0.2444,1.2578,YES
0.3362,1.0933,NO
0.1579,0.8712,NO
0.1148,0.8178,NO
0.1112,1.1264,NO
0.3947,1.5877,YES
0.0957,0.9234,YES
0.1364,1.1152,NO
0.1056,0.4404,NO
0.0981,1.1748,NO
0.1058,0.271,NO
0.1797,0.1698,NO
0.1526,0.6537,NO
0.1551,0.253,NO
0.2811,1.8053,YES
0.0766,0.8579,NO
0.1126,1.786,YES
0.0341,0.888,NO
0.3399,2.0311,YES
0.0412,0.8274,NO
0.1212,0.6931,NO
0.0769,0.5571,NO
0.1235,0.51,NO
0.0802,0.4948,NO
0.1903,1.1986,NO
0.1119,0.8529,NO
0.1008,1.163,NO
0.0886,0.4406,NO
0.1534,0.9145,NO
0.1331,1.5937,NO
0.2865,1.0190000000000001,NO
0.1512,1.2158,NO
0.1666,1.3332,NO
0.1465,0.988,NO
0.0509,0.1753,NO
0.2187,1.0593,NO
0.4574,3.4015,YES
0.1603,0.812,NO
0.2015,2.8933,YES
0.205,0.4075,NO
0.2168,0.9967,NO
0.2136,0.3485,NO
0.1919,0.5198,NO
0.1533,1.3699,NO
0.1268,0.4598,NO
0.1947,0.8272,NO
0.1755,0.6508,NO
0.2202,1.2715,NO
0.4465,4.0874,YES
0.4252,3.8585,YES
0.3653,4.2102,YES
0.1771,3.5942,YES
0.1659,1.339,NO
0.1927,4.0841,YES
0.1251,0.9983,NO
0.1303,2.4142,YES
0.1814,1.5039,YES
0.3356,1.2711,NO
0.1662,1.0762,NO
0.1507,1.2439,NO
0.1441,0.9589,NO
0.3435,2.3767,YES
0.1243,2.2624,YES
0.1731,1.1527,NO
0.0952,1.0073,NO
0.1364,1.2541,NO
0.0887,0.9534,NO
0.2289,1.4349,NO
0.2088,1.9169,NO
0.2075,1.5014,NO
0.1923,3.1122,YES
0.0927,1.5095,NO
0.0821,3.1195,YES
0.0311,1.0188,NO
0.3081,3.6781,YES
0.0406,1.1129,NO
0.1251,1.5717,NO
0.091,1.4066,NO
0.11800000000000001,1.2444,NO
0.1053,1.082,NO
0.2201,1.3058,NO
0.1351,1.3771,NO
0.1328,1.1398,NO
0.0724,0.3762,NO
0.0244,0.6992,NO
0.1404,1.4428,YES
0.3348,4.3789,YES
0.2937,3.5329,YES
0.14300000000000002,1.7191,YES
0.0826,1.054,NO
0.013000000000000001,0.19,NO
0.2103,1.6782,YES
0.1395,0.7834,NO
0.1325,1.3728,YES
0.1443,0.5223,NO
0.2165,0.4632,NO
0.1934,1.1642,NO
0.1934,0.8145,NO
0.0572,0.2664,NO
0.2318,4.2298,YES
0.0556,0.1701,NO
0.3609,4.1581,YES
0.1417,0.8856,NO
0.255,4.053999999999999,YES
0.0522,1.1957,NO
