DIRECT_NA_NA_VSM,50Traced_NONETRACED_SUM_MULTI_VSM_59,Associated
0.0737,0.9631,NO
0.0652,0.3247,NO
0.1144,0.9793,NO
0.2164,0.6157,NO
0.0671,0.8399,NO
0.0906,0.6926,NO
0.0589,0.9867,NO
0.0679,0.3861,NO
0.1689,0.9938,NO
0.2469,1.4629,YES
0.0616,0.8419,NO
0.33799999999999997,1.3682,YES
0.2427,0.9167,NO
0.2231,0.7742,NO
0.2223,0.3274,NO
0.1142,0.507,NO
0.0706,1.0044,NO
0.1109,0.618,NO
0.0747,0.4058,NO
0.2179,0.4508,NO
0.1147,0.5323,NO
0.0779,1.1355,YES
0.0804,1.7646,YES
0.1668,1.6872,YES
0.24,1.2307,YES
0.1573,0.8009999999999999,NO
0.0716,1.8259999999999998,YES
0.1205,0.9249,NO
0.1072,1.6745,YES
0.2444,0.4904,YES
0.3362,1.0573,NO
0.1579,0.8549,NO
0.1148,0.8251,NO
0.1112,0.7104,NO
0.3947,1.4554,YES
0.0957,1.2842,YES
0.1364,0.8223,NO
0.1056,0.5618,NO
0.0981,0.68,NO
0.1058,0.5227,NO
0.1797,1.1361,NO
0.1526,0.9582,NO
0.1551,0.6109,NO
0.2811,1.2739,YES
0.0766,0.9339,NO
0.1126,1.4085,YES
0.0341,0.5396,NO
0.3399,1.1559,YES
0.0412,0.6037,NO
0.1212,0.5555,NO
0.0769,0.843,NO
0.1235,0.4548,NO
0.0802,0.4749,NO
0.1903,0.8762,NO
0.1119,0.8332,NO
0.1008,1.1741,NO
0.0886,0.9934,NO
0.1534,0.316,NO
0.1331,1.0831,NO
0.2865,0.5984,NO
0.1512,1.0224,NO
0.1666,0.6425,NO
0.1465,1.0587,NO
0.0509,0.2752,NO
0.2187,1.5554,NO
0.4574,2.997,YES
0.1603,0.8663,NO
0.2015,2.4996,YES
0.205,1.1457,NO
0.2168,0.9702,NO
0.2136,0.4229,NO
0.1919,0.7696,NO
0.1533,1.2725,NO
0.1268,0.6512,NO
0.1947,0.5939,NO
0.1755,0.3419,NO
0.2202,1.0432,NO
0.4465,2.5512,YES
0.4252,3.6175,YES
0.3653,3.7477,YES
0.1771,2.8229,YES
0.1659,0.9570000000000001,NO
0.1927,3.8295,YES
0.1251,0.7035,NO
