DIRECT_NA_NA_VSM,50Traced_NONETRACED_SUM_RAW_LSA_84,Associated
0.0737,0.2065,NO
0.0652,0.0727,NO
0.1144,0.1627,NO
0.2164,0.3645,NO
0.0671,0.2503,NO
0.0906,0.3209,NO
0.0589,0.3648,NO
0.0679,0.2256,NO
0.1689,0.2839,NO
0.2469,0.8709,YES
0.0616,0.37,NO
0.33799999999999997,0.5307,YES
0.2427,0.2853,NO
0.2231,0.24100000000000002,NO
0.2223,0.0906,NO
0.1142,0.1694,NO
0.0706,0.2762,NO
0.1109,0.1345,NO
0.0747,0.2319,NO
0.2179,0.1598,NO
0.1147,0.33299999999999996,NO
0.0779,0.5369,YES
0.0804,0.6365,YES
0.1668,0.9832,YES
0.24,0.7054,YES
0.1573,0.3323,NO
0.0716,0.5962,YES
0.1205,0.146,NO
0.1072,1.301,YES
0.2444,1.3564,YES
0.3362,0.4006,NO
0.1579,0.6103,NO
0.1148,0.4341,NO
0.1112,0.6387,NO
0.3947,2.1425,YES
0.0957,2.198,YES
0.1364,0.4001,NO
0.1056,0.1949,NO
0.0981,0.3645,NO
0.1058,0.1514,NO
0.1797,0.1976,NO
0.1526,0.2226,NO
0.1551,0.1455,NO
0.2811,1.6137,YES
0.0766,0.4777,NO
0.1126,1.2498,YES
0.0341,0.1945,NO
0.3399,1.4798,YES
0.0412,0.3375,NO
0.1212,0.2623,NO
0.0769,0.4425,NO
0.1235,0.3089,NO
0.0802,0.1334,NO
0.1903,0.4742,NO
0.1119,0.3379,NO
0.1008,0.3229,NO
0.0886,0.5204,NO
0.1534,0.2807,NO
0.1331,0.4512,NO
0.2865,0.4197,NO
0.1512,0.4812,NO
0.1666,0.7195,NO
0.1465,0.6956,NO
0.0509,0.4856,NO
0.2187,0.6769,NO
0.4574,1.9848,YES
0.1603,0.7352,NO
0.2015,0.7586,YES
0.205,0.2749,NO
0.2168,0.2394,NO
0.2136,0.1498,NO
0.1919,0.5035,NO
0.1533,0.4044,NO
0.1268,0.331,NO
0.1947,0.4669,NO
0.1755,0.3298,NO
0.2202,0.3186,NO
0.4465,1.7422,YES
0.4252,1.7262,YES
0.3653,2.209,YES
0.1771,1.1785,YES
0.1659,0.693,NO
0.1927,0.9666,YES
0.1251,0.493,NO
0.1303,0.4596,YES
0.1814,0.5739,YES
0.3356,0.7609,NO
0.1662,0.5448,NO
0.1507,0.32799999999999996,NO
0.1441,0.8403,NO
0.3435,1.3041,YES
0.1243,1.386,YES
0.1731,0.7038,NO
0.0952,0.2771,NO
0.1364,0.5870000000000001,NO
0.0887,0.2562,NO
0.2289,0.3056,NO
0.2088,0.268,NO
0.2075,0.2833,NO
0.1923,0.7947,YES
0.0927,0.5775,NO
0.0821,0.4671,YES
0.0311,0.1863,NO
0.3081,0.7007,YES
0.0406,0.3125,NO
0.1251,0.2755,NO
0.091,0.3552,NO
0.11800000000000001,0.4776,NO
0.1053,0.3662,NO
0.2201,0.6528,NO
0.1351,0.4507,NO
0.1328,0.7004,NO
0.0724,0.5235,NO
0.0244,0.3291,NO
0.1404,1.4501,YES
0.3348,2.739,YES
0.2937,1.5042,YES
0.14300000000000002,1.6545,YES
0.0826,0.6341,NO
0.013000000000000001,0.4217,NO
0.2103,1.6237,YES
0.1395,0.509,NO
0.1325,0.6621,YES
0.1443,0.3892,NO
0.2165,0.3514,NO
0.1934,0.4718,NO
0.1934,0.4546,NO
0.0572,0.4363,NO
0.2318,2.7541,YES
0.0556,0.4985,NO
0.3609,1.0677,YES
0.1417,0.5608,NO
0.255,1.2857,YES
0.0522,0.5466,NO
0.0677,0.6788,NO
0.1439,0.7989,NO
0.0494,0.5251,NO
0.1715,1.0666,YES
0.0964,0.5870000000000001,NO
0.1343,1.4966,YES
0.1544,0.4748,NO
0.0732,0.2638,NO
0.1975,0.6225,NO
0.2582,0.6992,NO
0.1977,0.6427,NO
0.1701,0.7029,NO
0.1684,0.5224,NO
0.1225,0.3346,NO
0.1458,0.5242,NO
0.4028,3.1817,YES
0.1577,0.6923,NO
0.2904,1.4075,YES
0.1987,0.163,NO
0.1756,0.2374,NO
0.1689,0.1184,NO
0.054000000000000006,0.426,NO
0.1469,0.489,NO
0.0547,0.3336,NO
0.1082,0.5916,NO
0.2019,0.3332,NO
0.1293,0.5466,NO
0.3897,1.8684,YES
0.3612,2.5557,YES
0.2791,2.8283,YES
0.2894,1.7341,YES
0.2226,0.4885,NO
0.1753,1.6834,YES
0.0979,0.4077,NO
0.0985,0.4891,NO
0.0774,0.2466,NO
0.1069,1.1848,YES
0.3647,2.5,YES
0.2531,1.7582,YES
0.1331,1.4996,YES
0.0885,0.5966,NO
0.0604,0.3763,NO
0.2068,1.3228,YES
0.2598,0.7073,NO
0.106,0.4892,YES
0.1459,0.3728,NO
0.2252,0.2151,NO
0.2571,0.5506,NO
0.2375,0.3047,NO
0.1453,0.4335,NO
0.2245,1.9552,YES
0.141,0.4118,NO
0.2623,0.9492,YES
0.142,0.4959,NO
0.2555,1.5516,YES
0.2049,0.7675,NO
0.2206,1.0351,NO
0.2228,0.9285,NO
0.1032,0.5714,NO
0.1461,0.5902,YES
0.1116,0.509,NO
0.1326,1.1769,YES
0.1415,0.2652,NO
0.0745,0.2865,NO
0.2381,0.2678,NO
0.19,0.2591,NO
0.1547,0.2853,NO
0.1997,0.3901,NO
0.1653,0.4114,NO
0.1536,0.40700000000000003,NO
0.1999,0.7073,NO
0.1989,1.6056,YES
0.2045,0.3862,NO
0.2447,1.1435,YES
0.2519,0.3601,NO
0.2036,0.2999,NO
0.2033,0.2746,NO
0.0533,0.3531,NO
0.105,0.1691,NO
0.055999999999999994,0.2607,NO
0.1113,0.2785,NO
0.2256,0.3886,NO
0.0989,0.3584,NO
0.1879,0.7272,YES
0.1445,1.0307,YES
0.1901,1.6434,YES
0.3108,1.3014,YES
0.2405,0.5722,NO
0.1657,1.2406,YES
0.1331,0.4437,NO
0.0949,0.3403,NO
0.1339,0.1209,NO
0.22399999999999998,0.5088,NO
0.1967,0.2174,NO
0.1436,0.4027,NO
0.2079,0.3942,NO
0.1339,0.335,NO
0.0967,0.1396,NO
0.2198,0.6147,NO
0.3428,1.4783,YES
0.2344,0.5981,NO
0.1736,0.6132,YES
0.1331,0.0627,NO
0.0735,0.0709,NO
0.0647,0.0539,NO
0.204,0.2761,NO
0.1327,0.4029,NO
0.1655,0.249,NO
0.31,0.4595,NO
0.1309,0.0872,NO
0.2819,0.3732,NO
0.4042,1.5998,YES
0.3296,1.3132,YES
0.4941,2.0243,YES
0.1783,1.4606,YES
0.193,0.3656,NO
0.2673,0.8104,YES
0.1726,0.3326,NO
0.1439,0.3515,NO
0.0769,0.083,NO
0.1953,0.2039,NO
0.2342,0.5842,NO
0.2047,0.4917,NO
0.1823,0.2606,NO
0.1684,0.4199,NO
0.1204,0.1169,NO
0.1751,0.5368,NO
0.3579,2.505,YES
0.1828,0.3919,NO
0.2083,1.3213,YES
0.2252,0.5505,NO
0.2041,0.5067,NO
0.2007,0.3457,NO
0.0498,0.204,NO
0.1415,0.2838,NO
0.0515,0.2193,NO
0.1207,0.4579,NO
0.1912,0.1948,NO
0.14,0.4724,NO
0.4038,1.6493,YES
0.3494,1.8846,YES
0.2799,2.5846,YES
0.2675,1.5911,YES
0.2206,0.3616,NO
0.2003,1.3805,YES
0.1168,0.2188,NO
0.0727,0.5399,NO
0.0714,0.38799999999999996,NO
0.10800000000000001,0.5165,NO
0.2886,0.8526,NO
0.1427,0.7565,NO
0.0855,0.5496,NO
0.0605,0.7064,NO
0.0532,0.5232,NO
0.1421,0.6222,NO
0.4397,1.5934,YES
0.0607,0.4183,NO
0.2347,0.7717,YES
0.2118,0.2565,NO
0.2048,0.3171,NO
0.2045,0.3171,NO
0.0849,0.5637,NO
0.1035,0.8739,NO
0.0824,0.4898,NO
0.0975,0.5803,NO
0.1702,0.4132,NO
0.1518,0.6952,NO
0.3372,1.7425,YES
0.3303,1.4952,YES
0.314,2.1404,YES
0.1257,1.5872,YES
0.1375,0.4174,NO
0.1128,0.9731,YES
0.099,0.4208,NO
0.1069,0.3605,NO
0.0451,0.1337,NO
0.5095,2.6955,YES
0.1431,1.2142,YES
0.1227,0.4833,YES
0.2847,2.9712,YES
0.2237,0.3528,NO
0.1065,0.0949,NO
0.3266,2.5901,YES
0.0974,0.5781,NO
0.3289,2.1837,YES
0.1059,0.3036,NO
0.2131,0.7141,NO
0.1496,0.7284,NO
0.1474,0.451,NO
0.0902,0.1324,NO
0.0993,1.339,YES
0.0875,0.21,NO
0.2369,0.6626,YES
0.2129,0.3269,NO
0.1321,0.3988,YES
0.1271,0.5047,NO
0.08,0.528,NO
0.3025,0.8362,NO
0.12,0.4728,NO
0.3399,2.4435,YES
0.2516,0.4911,NO
0.2081,2.8721,YES
0.1799,0.1749,NO
0.1547,0.1846,NO
0.3595,1.1683,YES
0.2156,0.3742,NO
0.1535,0.09300000000000001,NO
0.4159,0.9179,YES
0.1827,0.1622,NO
0.1097,0.1932,NO
0.5448,1.1734,YES
0.191,0.2275,NO
0.4381,0.5006,YES
0.1528,0.2493,NO
0.3264,0.3136,NO
0.3203,0.2875,NO
0.2648,0.1278,NO
0.171,0.135,NO
0.21899999999999997,0.2394,NO
0.1398,0.1465,NO
