DIRECT_NA_NA_VSM,50Traced_NONETRACED_SUM_SINGLE_VSM_20,Associated
0.0737,0.5223,NO
0.0652,0.9838,NO
0.1144,0.442,NO
0.2164,0.3218,NO
0.0671,0.4856,NO
0.0906,0.8177,NO
0.0589,1.3394,NO
0.0679,0.6108,NO
0.1689,0.9435,NO
0.2469,3.1004,YES
0.0616,0.3511,NO
0.33799999999999997,3.2348,YES
0.2427,0.9128,NO
0.2231,0.9573,NO
0.2223,0.8118,NO
0.1142,0.8398,NO
0.0706,1.385,NO
0.1109,0.4994,NO
0.0747,0.6939,NO
0.2179,0.741,NO
0.1147,0.8346,NO
0.0779,2.8725,YES
0.0804,3.4442,YES
0.1668,2.832,YES
0.24,3.0355,YES
0.1573,0.8036,NO
0.0716,3.1522,YES
0.1205,0.7736,NO
0.1072,2.0113,YES
0.2444,1.2381,YES
0.3362,0.904,NO
0.1579,0.9439,NO
0.1148,0.7703,NO
0.1112,1.2594,NO
0.3947,1.8323,YES
0.0957,1.7763,YES
0.1364,1.1942,NO
0.1056,0.2339,NO
0.0981,1.0504,NO
0.1058,0.1819,NO
0.1797,1.0581,NO
0.1526,1.0214,NO
0.1551,1.1253,NO
0.2811,1.621,YES
0.0766,1.1335,NO
0.1126,1.044,YES
0.0341,0.9176,NO
0.3399,2.1685,YES
0.0412,0.9764,NO
0.1212,0.4828,NO
0.0769,0.4979,NO
0.1235,0.6511,NO
0.0802,0.4675,NO
0.1903,0.9647,NO
0.1119,0.1154,NO
0.1008,1.6769,NO
0.0886,0.3618,NO
0.1534,0.6306,NO
0.1331,0.787,NO
0.2865,0.9801,NO
0.1512,1.4981,NO
0.1666,1.5843,NO
0.1465,0.9361,NO
0.0509,0.1953,NO
0.2187,1.2041,NO
0.4574,3.1002,YES
0.1603,0.9953,NO
0.2015,2.8238,YES
0.205,0.4173,NO
0.2168,0.2608,NO
0.2136,0.2926,NO
0.1919,0.5634,NO
0.1533,2.0517,NO
0.1268,0.4654,NO
0.1947,1.6768,NO
0.1755,0.3269,NO
0.2202,1.5738,NO
0.4465,3.2722,YES
0.4252,3.4533,YES
0.3653,3.2303,YES
0.1771,2.9342,YES
0.1659,1.182,NO
0.1927,2.7545,YES
0.1251,1.0464,NO
0.1303,2.9539999999999997,YES
0.1814,1.2556,YES
0.3356,1.8704,NO
0.1662,1.4535,NO
0.1507,1.6256,NO
0.1441,2.6109,NO
0.3435,2.2852,YES
0.1243,2.7039999999999997,YES
0.1731,2.2652,NO
0.0952,1.4992,NO
0.1364,2.0613,NO
0.0887,1.4015,NO
0.2289,0.5495,NO
0.2088,0.3809,NO
0.2075,0.5815,NO
0.1923,2.5082,YES
0.0927,2.3522,NO
0.0821,1.9701,YES
0.0311,1.7157,NO
0.3081,2.8852,YES
0.0406,1.796,NO
0.1251,1.942,NO
