DIRECT_NA_NA_VSM,50Traced_NONETRACED_SUM_RAW_VSM_24,Associated
0.0737,0.2179,NO
0.0652,0.2104,NO
0.1144,0.3251,NO
0.2164,0.2105,NO
0.0671,0.3576,NO
0.0906,0.5542,NO
0.0589,0.2458,NO
0.0679,0.1941,NO
0.1689,0.5494,NO
0.2469,1.4953,YES
0.0616,0.4575,NO
0.33799999999999997,1.5073,YES
0.2427,0.3879,NO
0.2231,0.4718,NO
0.2223,0.1605,NO
0.1142,0.257,NO
0.0706,0.2732,NO
0.1109,0.0609,NO
0.0747,0.2582,NO
0.2179,0.2297,NO
0.1147,0.2075,NO
0.0779,0.7985,YES
0.0804,1.6361,YES
0.1668,1.5564,YES
0.24,1.4955,YES
0.1573,0.5023,NO
0.0716,1.5608,YES
0.1205,0.4601,NO
0.1072,0.3326,YES
0.2444,0.7498,YES
0.3362,0.2701,NO
0.1579,0.2313,NO
0.1148,0.1989,NO
0.1112,0.43,NO
0.3947,0.7721,YES
0.0957,0.6031,YES
0.1364,0.4461,NO
0.1056,0.1316,NO
0.0981,0.2331,NO
0.1058,0.1294,NO
0.1797,0.3484,NO
0.1526,0.3656,NO
0.1551,0.2518,NO
0.2811,0.3672,YES
0.0766,0.2334,NO
0.1126,0.3117,YES
0.0341,0.2769,NO
0.3399,0.6264,YES
0.0412,0.1195,NO
0.1212,0.0906,NO
0.0769,0.2429,NO
0.1235,0.2115,NO
0.0802,0.1677,NO
0.1903,0.3003,NO
0.1119,0.1751,NO
0.1008,0.1299,NO
0.0886,0.304,NO
0.1534,0.1143,NO
0.1331,0.0508,NO
0.2865,0.4402,NO
0.1512,0.591,NO
0.1666,0.1713,NO
0.1465,0.092,NO
0.0509,0.049,NO
0.2187,0.256,NO
0.4574,1.4865,YES
0.1603,0.2021,NO
0.2015,1.5329,YES
0.205,0.2628,NO
0.2168,0.4002,NO
0.2136,0.0708,NO
0.1919,0.251,NO
0.1533,0.373,NO
0.1268,0.1109,NO
0.1947,0.2371,NO
0.1755,0.1393,NO
0.2202,0.2598,NO
0.4465,0.9248,YES
0.4252,1.2251,YES
0.3653,1.7755,YES
0.1771,1.7083,YES
0.1659,0.4242,NO
0.1927,1.9388,YES
0.1251,0.3182,NO
0.1303,0.6981,YES
0.1814,1.4958,YES
0.3356,0.3145,NO
0.1662,0.4164,NO
0.1507,0.3254,NO
0.1441,0.4959,NO
0.3435,1.5333,YES
0.1243,1.3546,YES
0.1731,0.4634,NO
0.0952,0.3426,NO
0.1364,0.2777,NO
0.0887,0.3609,NO
0.2289,0.4544,NO
0.2088,0.5727,NO
0.2075,0.3043,NO
0.1923,0.4234,YES
0.0927,0.2074,NO
0.0821,0.636,YES
0.0311,0.3482,NO
0.3081,1.4084,YES
0.0406,0.4003,NO
0.1251,0.2716,NO
0.091,0.5579,NO
0.11800000000000001,0.3601,NO
0.1053,0.2672,NO
0.2201,0.573,NO
0.1351,0.4978,NO
0.1328,0.1693,NO
0.0724,0.6155,NO
0.0244,0.4266,NO
0.1404,0.7759999999999999,YES
0.3348,2.6863,YES
0.2937,2.3669,YES
0.14300000000000002,1.1141,YES
0.0826,0.5117,NO
0.013000000000000001,0.4425,NO
0.2103,0.8876,YES
0.1395,0.6033,NO
0.1325,0.7019,YES
0.1443,0.4353,NO
0.2165,0.3489,NO
0.1934,0.632,NO
0.1934,0.1208,NO
0.0572,0.2773,NO
0.2318,1.5521,YES
0.0556,0.2698,NO
0.3609,2.3015,YES
0.1417,0.4939,NO
0.255,2.2401,YES
0.0522,0.3251,NO
0.0677,0.391,NO
0.1439,0.6394,NO
0.0494,0.3955,NO
0.1715,1.5467,YES
0.0964,0.6751,NO
0.1343,0.507,YES
0.1544,0.2277,NO
0.0732,0.0298,NO
0.1975,0.1468,NO
0.2582,0.4819,NO
0.1977,0.5613,NO
0.1701,0.3602,NO
0.1684,0.027000000000000003,NO
0.1225,0.0145,NO
0.1458,0.3492,NO
0.4028,1.6847,YES
0.1577,0.2141,NO
0.2904,1.7385,YES
0.1987,0.359,NO
0.1756,0.4546,NO
0.1689,0.1471,NO
0.054000000000000006,0.159,NO
0.1469,0.4961,NO
0.0547,0.0395,NO
0.1082,0.5128,NO
0.2019,0.0839,NO
0.1293,0.2953,NO
0.3897,1.1021,YES
0.3612,1.8294,YES
0.2791,1.9052,YES
0.2894,1.8144,YES
0.2226,0.3565,NO
0.1753,2.0489,YES
0.0979,0.3662,NO
0.0985,0.4217,NO
0.0774,0.2382,NO
0.1069,0.5166,YES
0.3647,2.6417,YES
0.2531,1.9869,YES
0.1331,0.8605,YES
0.0885,0.4546,NO
0.0604,0.3694,NO
0.2068,0.6412,YES
0.2598,0.8509,NO
0.106,0.6273,YES
0.1459,0.5868,NO
0.2252,0.3801,NO
0.2571,0.7131,NO
0.2375,0.2332,NO
0.1453,0.1902,NO
0.2245,1.1732,YES
0.141,0.1161,NO
0.2623,2.1574,YES
0.142,0.3825,NO
0.2555,3.1923,YES
