DIRECT_NA_NA_VSM,50Traced_NONETRACED_SUM_RAW_VSM_30,Associated
0.0737,0.872,NO
0.0652,0.3332,NO
0.1144,0.2225,NO
0.2164,0.2524,NO
0.0671,0.2048,NO
0.0906,0.6274,NO
0.0589,0.7673,NO
0.0679,0.4196,NO
0.1689,0.4011,NO
0.2469,1.8413,YES
0.0616,0.3196,NO
0.33799999999999997,3.4358,YES
0.2427,0.5273,NO
0.2231,0.6285,NO
0.2223,0.3084,NO
0.1142,0.6371,NO
0.0706,0.6651,NO
0.1109,0.6692,NO
0.0747,0.3075,NO
0.2179,0.2902,NO
0.1147,0.1916,NO
0.0779,1.7380000000000002,YES
0.0804,3.2194,YES
0.1668,2.4799,YES
0.24,2.57,YES
0.1573,0.2841,NO
0.0716,0.878,YES
0.1205,0.4651,NO
0.1072,1.2509,YES
0.2444,0.4185,YES
0.3362,0.3623,NO
0.1579,0.3971,NO
0.1148,0.2509,NO
0.1112,0.594,NO
0.3947,1.1691,YES
0.0957,0.3253,YES
0.1364,0.55,NO
0.1056,0.2046,NO
0.0981,0.5543,NO
0.1058,0.1547,NO
0.1797,0.2736,NO
0.1526,0.2709,NO
0.1551,0.2767,NO
0.2811,1.2292,YES
0.0766,0.3931,NO
0.1126,0.5276,YES
0.0341,0.43700000000000006,NO
0.3399,0.4769,YES
0.0412,0.4395,NO
0.1212,0.1098,NO
0.0769,0.3474,NO
0.1235,0.2859,NO
0.0802,0.0968,NO
0.1903,0.7120000000000001,NO
0.1119,0.1174,NO
0.1008,0.3948,NO
0.0886,0.7412,NO
0.1534,0.2549,NO
0.1331,0.386,NO
0.2865,0.6201,NO
0.1512,0.4212,NO
0.1666,0.9229999999999999,NO
0.1465,0.6198,NO
0.0509,0.3755,NO
0.2187,0.7887,NO
0.4574,2.0551,YES
0.1603,0.6569,NO
0.2015,4.022,YES
0.205,0.6153,NO
0.2168,0.5859,NO
0.2136,0.2984,NO
0.1919,0.4654,NO
0.1533,0.8478,NO
0.1268,0.5995,NO
0.1947,0.5797,NO
0.1755,0.2858,NO
0.2202,0.4505,NO
0.4465,1.9073,YES
0.4252,3.4538,YES
0.3653,2.6364,YES
0.1771,3.2071,YES
0.1659,0.627,NO
0.1927,1.0275,YES
0.1251,0.861,NO
0.1303,1.3386,YES
0.1814,1.1466,YES
0.3356,0.5881,NO
0.1662,0.42200000000000004,NO
0.1507,0.23800000000000002,NO
0.1441,0.7683,NO
0.3435,0.7115,YES
0.1243,1.4098,YES
0.1731,0.8153,NO
0.0952,0.2758,NO
0.1364,0.6168,NO
0.0887,0.4742,NO
0.2289,0.5537,NO
0.2088,0.6689,NO
0.2075,0.5264,NO
0.1923,1.466,YES
0.0927,0.4433,NO
0.0821,2.1064,YES
0.0311,0.379,NO
0.3081,1.409,YES
0.0406,0.3858,NO
0.1251,0.223,NO
0.091,0.4955,NO
0.11800000000000001,0.3137,NO
0.1053,0.39799999999999996,NO
0.2201,0.8812,NO
0.1351,0.3577,NO
0.1328,0.5005,NO
0.0724,0.4125,NO
0.0244,0.2913,NO
0.1404,0.3821,YES
0.3348,3.0069999999999997,YES
0.2937,1.4080000000000001,YES
0.14300000000000002,1.0194,YES
0.0826,0.5611,NO
0.013000000000000001,0.2525,NO
0.2103,0.9256,YES
0.1395,0.1946,NO
0.1325,0.5461,YES
0.1443,0.1766,NO
0.2165,0.6041,NO
0.1934,0.8438,NO
0.1934,0.5666,NO
0.0572,0.2547,NO
0.2318,2.9676,YES
0.0556,0.4002,NO
0.3609,2.3874,YES
0.1417,0.1607,NO
0.255,2.3391,YES
0.0522,0.4557,NO
0.0677,0.4724,NO
0.1439,0.3118,NO
0.0494,0.3109,NO
0.1715,0.9916,YES
0.0964,0.2407,NO
0.1343,0.7434,YES
0.1544,0.4082,NO
0.0732,0.0942,NO
0.1975,0.1785,NO
0.2582,0.3914,NO
0.1977,0.2044,NO
0.1701,0.27,NO
0.1684,0.3209,NO
0.1225,0.168,NO
0.1458,0.2189,NO
0.4028,0.8540000000000001,YES
0.1577,0.242,NO
0.2904,1.7038,YES
0.1987,0.3054,NO
0.1756,0.3227,NO
0.1689,0.2787,NO
0.054000000000000006,0.1945,NO
0.1469,0.6263,NO
0.0547,0.3665,NO
0.1082,0.4177,NO
0.2019,0.2309,NO
0.1293,0.3907,NO
0.3897,0.7943,YES
0.3612,1.4125,YES
0.2791,1.1016,YES
0.2894,1.2669,YES
0.2226,0.24100000000000002,NO
0.1753,0.4076,YES
0.0979,0.3059,NO
0.0985,0.2479,NO
0.0774,0.16899999999999998,NO
0.1069,0.3548,YES
0.3647,1.7939,YES
0.2531,0.7629,YES
0.1331,0.8117,YES
0.0885,0.3428,NO
0.0604,0.2081,NO
0.2068,0.7018,YES
0.2598,0.1611,NO
0.106,0.33,YES
0.1459,0.2926,NO
0.2252,0.4247,NO
0.2571,0.479,NO
0.2375,0.2515,NO
0.1453,0.1757,NO
0.2245,1.2329999999999999,YES
0.141,0.35700000000000004,NO
0.2623,1.2081,YES
0.142,0.1985,NO
0.2555,1.1153,YES
0.2049,0.2899,NO
0.2206,0.5308,NO
0.2228,0.3462,NO
0.1032,0.2046,NO
0.1461,0.617,YES
0.1116,0.1597,NO
0.1326,0.4639,YES
0.1415,0.6957,NO
0.0745,0.3497,NO
0.2381,0.3907,NO
0.19,0.5488,NO
0.1547,0.5006,NO
0.1997,0.8622,NO
0.1653,0.5851,NO
0.1536,0.3917,NO
0.1999,0.6368,NO
0.1989,1.3944,YES
0.2045,0.3997,NO
0.2447,1.9564,YES
0.2519,0.4178,NO
0.2036,0.5826,NO
0.2033,0.3475,NO
0.0533,0.6126,NO
0.105,0.524,NO
0.055999999999999994,0.6731,NO
0.1113,0.6804,NO
0.2256,0.3644,NO
0.0989,0.5485,NO
0.1879,1.3137,YES
0.1445,1.8468,YES
0.1901,0.9890000000000001,YES
0.3108,1.7828,YES
0.2405,0.7146,NO
0.1657,0.5408,YES
0.1331,0.5236,NO
0.0949,0.7803,NO
0.1339,0.1571,NO
0.22399999999999998,0.3354,NO
0.1967,0.4976,NO
0.1436,0.4213,NO
0.2079,0.7523,NO
0.1339,0.6878,NO
0.0967,0.2903,NO
0.2198,0.6087,NO
0.3428,2.0269999999999997,YES
0.2344,0.5841,NO
0.1736,4.0095,YES
0.1331,0.5275,NO
0.0735,0.3634,NO
0.0647,0.1597,NO
0.204,0.4777,NO
