DIRECT_NA_NA_VSM,50Traced_NONETRACED_SUM_RAW_LSA_31,Associated
0.0737,0.4346,NO
0.0652,0.0873,NO
0.1144,0.4752,NO
0.2164,0.1743,NO
0.0671,0.365,NO
0.0906,0.3708,NO
0.0589,0.3925,NO
0.0679,0.1691,NO
0.1689,0.4887,NO
0.2469,0.9590000000000001,YES
0.0616,0.3238,NO
0.33799999999999997,0.5352,YES
0.2427,0.2665,NO
0.2231,0.4838,NO
0.2223,0.2763,NO
0.1142,0.3669,NO
0.0706,0.6886,NO
0.1109,0.4189,NO
0.0747,0.1305,NO
0.2179,0.4275,NO
0.1147,0.3194,NO
0.0779,1.2643,YES
0.0804,1.6878,YES
0.1668,1.7958,YES
0.24,0.7647,YES
0.1573,0.4929,NO
0.0716,1.3153,YES
0.1205,0.266,NO
0.1072,2.519,YES
0.2444,0.3156,YES
0.3362,0.7095,NO
0.1579,0.2183,NO
0.1148,0.2051,NO
0.1112,0.7289,NO
0.3947,2.2496,YES
0.0957,0.7332,YES
0.1364,0.5398,NO
0.1056,0.3423,NO
0.0981,0.5455,NO
0.1058,0.1645,NO
0.1797,0.4726,NO
0.1526,0.5885,NO
0.1551,0.3309,NO
0.2811,3.0779,YES
0.0766,0.3355,NO
0.1126,2.4463,YES
0.0341,0.2107,NO
0.3399,3.0301,YES
0.0412,0.2702,NO
0.1212,0.2267,NO
0.0769,0.2276,NO
0.1235,0.3134,NO
0.0802,0.1608,NO
0.1903,0.4283,NO
0.1119,0.26,NO
0.1008,0.248,NO
0.0886,0.3586,NO
0.1534,0.1083,NO
0.1331,0.6722,NO
0.2865,0.2658,NO
0.1512,0.3138,NO
0.1666,0.2736,NO
0.1465,0.6139,NO
0.0509,0.1818,NO
0.2187,0.4801,NO
0.4574,1.6848,YES
0.1603,0.2863,NO
0.2015,1.0448,YES
0.205,0.5345,NO
0.2168,0.3357,NO
0.2136,0.2952,NO
0.1919,0.1975,NO
0.1533,0.7291,NO
0.1268,0.2693,NO
0.1947,0.1439,NO
0.1755,0.2716,NO
0.2202,0.4422,NO
0.4465,1.2022,YES
0.4252,2.7801,YES
0.3653,3.0861,YES
0.1771,2.1699,YES
0.1659,0.4153,NO
0.1927,1.7759,YES
0.1251,0.2704,NO
0.1303,0.9964,YES
0.1814,0.1469,YES
0.3356,0.7365,NO
0.1662,0.2254,NO
0.1507,0.389,NO
0.1441,0.6287,NO
0.3435,1.4519,YES
0.1243,0.4671,YES
0.1731,0.536,NO
0.0952,0.2471,NO
0.1364,0.4706,NO
0.0887,0.2006,NO
0.2289,0.3918,NO
0.2088,0.5217,NO
0.2075,0.3158,NO
0.1923,1.5135,YES
0.0927,0.2734,NO
0.0821,0.89,YES
0.0311,0.2396,NO
0.3081,1.5462,YES
0.0406,0.3688,NO
0.1251,0.2034,NO
0.091,0.1275,NO
0.11800000000000001,0.3146,NO
0.1053,0.1562,NO
0.2201,0.496,NO
0.1351,0.1698,NO
0.1328,0.4851,NO
0.0724,0.4595,NO
0.0244,0.1381,NO
0.1404,1.6008,YES
0.3348,1.7006,YES
0.2937,2.9437,YES
0.14300000000000002,1.4609,YES
0.0826,0.3523,NO
0.013000000000000001,0.183,NO
0.2103,1.207,YES
0.1395,0.4391,NO
0.1325,1.0206,YES
0.1443,0.1951,NO
