id,text
141,test case establish trace precondit subscrib regist step subscrib establish trace uml artifact requir postcondit trace establish uml artifact requir
142,test case nonregist subscrib attempt establish trace precondit propos subscrib regist step subscrib attempt establish trace uml artifact requir postcondit trace establish uml artifact requir
143,test case subscrib regist subscrib manag precondit subscrib valid subscrib valid subscrib manag system step subscrib regist subscrib manag postcondit subscrib regist subscrib manag
144,test case subscrib fail regist subscrib manag precondit subscrib valid subscrib step subscrib attempt exit registr process regist subscrib manag postcondit subscrib remov system
145,test case delet subscript precondit subscript establish system step user delet subscript postcondit subscript delet
146,test case subscrib manag regist event server precondit subscrib manag creat step subscrib manag regist ip address port event server post condit subscrib manag regist event server
147,test case event publish real time precondit subscrib manag onlin design ip address port subscrib manag subscrib requir step requir chang event notif sent relev subscrib manag postcondit
148,test case subscrib manag come onlin check miss event precondit subscrib manag line event server store event notif previous deliv subscrib manag step subscrib manag come onlin post condit subscrib manag success download relev event notif event server
149,test case subscrib manag receiv nonspecul event notif precondit subscrib manag regist subscrib step event notif sent subscrib manag regist subscrib relev subscrib manag receiv event notif postcondit event notif messag store local event log
150,test case subscrib manag receiv specul event notif precondit subscrib manag regist subscrib step event notif sent subscrib manag regist subscrib relev subscrib manag receiv event notif postcondit event notif messag process accord predefin protocol
151,test case user construct specul queri precondit perform model built requir constraint defin perform model step user construct specul queri use gui tool postcondit specul event messag receiv event server
152,test case specul event messag process subscrib manag precondit specul queri issu sent relev subscrib manag step subscrib manag receiv specul event messag subscrib manag pars event messag determin specul event subscrib manag inject valu relev perform model reexecut model collat result restor model prior state return result postcondit respons sent specul event perform model restor origin state
153,test case add new requir precondit trigger driver run step user specifi new event user add new requir post condit new event messag sent
154,test case decompos requir precondit trigger driver run requir defin step user specifi decompos event user select exist requir decompos requir post condit requir decompos event decompos event messag sent temporari link establish origin requir decompos part
155,test case refin requir precondit trigger driver run requir defin step user specifi refin event user select exist requir add addit requir relat post condit requir refin ad relat requir refin event messag sent temporari link establish origin requir refin
156,test case modifi requir precondit trigger driver run requir defin step user specifi modifi event user select exist requir chang post condit requir chang modifi event messag sent exist link origin requir chang tent statu
157,test case delet requir precondit trigger driver run requir defin step user specifi delet event user select exist requir delet post condit statu requir set obsolet delet event messag sent exist link obsolet requir set tent statu
158,test case merg requir precondit trigger driver run requir defin step user specifi merg event user specifi requir merg post condit requir merg merg event messag sent exist link origin requir assign newli merg requir
159,test case event server receiv messag precondit event server run wait incom event known port ip address event trigger issu event messag step event server receiv event messag event server pars event messag constitu part event server categor event accord specul evolutionari event server store event detail event log post condit event store log event categor accord evolutionari specul
160,test case event server identifi subscrib precondit event server receiv event messag step event server identifi impact requir receiv event messag event server search subscrib impact requir post condit relev subscrib identifi
161,test case notifi subscrib evolutionari event occur precondit event server receiv evolutionari event messag event server identifi subscrib step event server identifi subscrib manag subscrib event server identifi ip address port relev subscrib manag event server build notif event messag send relev subscrib manag postcondit event messag receiv relev subscrib manag behalf manag subscrib
162,test case event server construct composit event messag specul event precondit event server receiv specul event messag event server identifi subscrib step identifi subscrib event server identifi addit requir link same artifact event server poll door obtain addit quantit inform addit requir event server construct composit event messag includ requir chang plu quantit constraint obtain relat requir custom event messag sent relev subscrib
163,test case event display order receiv precondit event messag receiv singl artifact step user activ notif process tool user select artifact event messag display order receiv postcondit
164,test case user attempt process event messag incorrect order precondit event messag receiv subscrib manag behalf singl subscrib notif process tool run step user examin event messag receiv singl subscrib user tri process event first receiv system prohibit user process event incorrect order post condit event process
165,test case user process event messag precondit event messag display singl artifact step user examin first event messag user appli inform event messag updat artifact accordingli user select tent link perman one discard postcondit link event server chang accord user direct addit event messag previous sent basi tent link tent link elimin remov event process
