50Traced_NONETRACED_MAX_SINGLE_LSA_96_SUM,Associated
0.15005316321105794,NO
0.14440457203615098,NO
0.1012094630515683,NO
0.506578947368421,NO
0.21969696969696972,NO
0.24521531100478466,NO
0.17251461988304093,NO
0.1345029239766082,NO
0.2299973418394471,NO
0.7834263689526848,YES
0.2343833067517278,NO
0.8439659755449229,YES
0.3620414673046252,NO
0.34901648059542795,NO
0.3484848484848485,NO
0.24661084529505584,NO
0.27923976608187134,NO
0.1747740563530037,NO
0.2642876129718235,NO
0.26628123338649656,NO
0.2139154704944179,NO
0.6711190855927698,YES
0.6727804359383307,YES
0.6697900053163213,YES
0.7788410419989367,YES
0.2136496544391281,NO
0.6669324827219565,YES
0.15224614566719832,NO
0.6905901116427433,YES
0.7817650186071239,YES
0.4200558213716108,NO
0.23963317384370014,NO
0.27292663476874,NO
0.27890749601275916,NO
0.8816454013822435,YES
0.6299175970228601,YES
0.31173577884104203,NO
0.1633439659755449,NO
0.2618288144603934,NO
0.1634768740031898,NO
0.3522062732589048,NO
0.33419723551302494,NO
0.33585858585858586,NO
0.8061536416799575,YES
0.18746677299308878,NO
0.6941786283891547,YES
0.2192982456140351,NO
0.8452286018075492,YES
0.22401648059542795,NO
0.1737107921318448,NO
0.14427166400850613,NO
0.16493886230728338,NO
0.08805156831472621,NO
0.3475544922913344,NO
0.1675305688463583,NO
0.2880781499202552,NO
0.15038543328017012,NO
0.13044922913343965,NO
0.11363636363636362,NO
0.5531632110579479,NO
0.2670122275385433,NO
0.2867490696438065,NO
0.2307283359914939,NO
0.06406166932482721,NO
0.2567783094098884,NO
0.9233120680489102,YES
0.531632110579479,NO
0.7532562466772994,YES
0.1731791600212653,NO
0.23744019138755984,NO
0.18148591174906964,NO
0.2898724082934609,NO
0.39779372674109514,NO
0.12599681020733652,NO
0.37280701754385964,NO
0.23810473152578415,NO
0.32010898458266884,NO
0.9160685805422646,YES
0.9019138755980862,YES
0.8621079213184477,YES
0.7370414673046253,YES
0.2133838383838384,NO
0.7474082934609252,YES
0.12832270069112173,NO
0.7059409888357258,YES
0.7398989898989898,YES
0.630050505050505,NO
0.40164805954279637,NO
0.507177033492823,NO
0.5027910685805423,NO
0.8476209463051569,YES
0.44716905901116427,YES
0.5220627325890483,NO
0.13217703349282298,NO
0.49767410951621477,NO
0.2926634768740032,NO
0.5734981392876128,NO
0.5601408825093035,NO
0.5592769803296118,NO
0.7471424774056352,YES
0.35632642211589577,NO
0.6739101541733121,YES
0.42769803296119085,NO
0.7291334396597555,YES
0.4340111642743221,NO
0.31685273790536944,NO
0.17935938330675172,NO
0.31213450292397665,NO
0.17789739500265817,NO
0.5532961190855927,NO
0.32349813928761295,NO
0.49528176501860716,NO
0.11649388623072834,NO
0.120414673046252,NO
0.7126528442317916,YES
0.8418394471026049,YES
0.8145268474215843,YES
0.714380648591175,YES
0.20873205741626794,NO
0.06512493354598618,NO
0.7591041998936736,YES
0.24813928761297183,NO
0.7074029771398194,YES
0.1574960127591707,NO
0.31738437001594894,NO
0.3020334928229665,NO
0.3020334928229665,NO
0.10333599149388623,NO
0.7733918128654971,YES
0.10227272727272727,NO
0.8591839447102605,YES
0.15948963317384368,NO
0.788809144072302,YES
0.21577618288144607,NO
0.22162413609782028,NO
0.3645002658160553,NO
0.20740297713981926,NO
0.7333200425305688,YES
0.15902445507708665,NO
0.7085991493886232,YES
0.23810473152578415,NO
0.184144072301967,NO
0.22807017543859648,NO
0.5343567251461989,NO
0.30648591174906964,NO
0.2980462519936204,NO
0.2452817650186071,NO
0.20248538011695905,NO
0.28914141414141414,NO
0.8870281765018608,YES
0.3489500265816055,NO
0.8123338649654439,YES
0.16899255715045186,NO
0.21006113769271662,NO
0.15178096757044124,NO
0.20660552897395001,NO
0.32994417862838915,NO
0.1718500797448166,NO
0.2865497076023392,NO
0.2696703880914407,NO
0.22361775651249333,NO
0.8783227006911216,YES
0.8593833067517278,YES
0.7444178628389155,YES
0.8116693248272195,YES
0.3401780967570441,NO
0.7358452950558214,YES
0.2573099415204678,NO
0.1338383838383838,NO
0.14307549175970227,NO
0.5751594896331738,YES
0.8617091972355131,YES
0.7875465178096757,YES
0.5925704412546517,YES
0.1844098883572568,NO
0.036217437533226995,NO
0.6415470494417863,YES
0.518474215842637,NO
0.5745614035087718,YES
0.4421850079744817,NO
0.21544391281233388,NO
0.20707070707070707,NO
0.26860712387028174,NO
0.20182083997873473,NO
0.7685406698564592,YES
0.09961456671982985,NO
0.7936602870813396,YES
0.14706273258904837,NO
0.7891414141414141,YES
0.4686337054758108,NO
0.5155502392344498,NO
0.5237905369484317,NO
0.41380914407230196,NO
0.6012094630515683,YES
0.41939128123338654,NO
0.5922381711855396,YES
0.18553960659223814,NO
0.1276581605528974,NO
0.4006512493354599,NO
0.3399122807017544,NO
0.3452286018075492,NO
0.37513290802764493,NO
0.22042796384901647,NO
0.13230994152046782,NO
0.37526581605528975,NO
0.6481924508240298,YES
0.5610047846889952,NO
0.7819643806485912,YES
0.25790802764486975,NO
0.2286682615629984,NO
0.17437533227006913,NO
0.206140350877193,NO
0.3656964380648591,NO
0.11536416799574692,NO
0.31738437001594894,NO
0.2713981924508241,NO
0.30814726209463056,NO
0.7442185007974482,YES
0.6452684742158425,YES
0.7456804891015416,YES
0.8258904837852206,YES
0.4022461456671983,NO
0.7294657097288677,YES
0.33087453482190327,NO
0.12892078681552366,NO
0.1012094630515683,NO
0.3757974481658692,NO
0.4067650186071239,NO
0.2705342902711324,NO
0.3231658692185008,NO
0.1995614035087719,NO
0.0777511961722488,NO
0.3253588516746411,NO
0.7438197767145136,YES
0.47674109516214785,NO
0.5935007974481659,YES
0.168859649122807,NO
0.09649122807017543,NO
0.07595693779904306,NO
0.3062865497076024,NO
0.3085459861775651,NO
0.11177565124933547,NO
0.4206539074960128,NO
0.1553694843168527,NO
0.3126661350345561,NO
0.7654173312068049,YES
0.7682748538011697,YES
0.8872939925571504,YES
0.4253056884635832,YES
0.30814726209463056,NO
0.6557682083997873,YES
0.2945906432748538,NO
0.18952684742158427,NO
0.1450026581605529,NO
0.17410951621477935,NO
0.5184077618288145,NO
0.3111376927166401,NO
0.30615364167995746,NO
0.2452817650186071,NO
0.17391015417331207,NO
0.23411749069643806,NO
0.8571903242955874,YES
0.5465842636895268,NO
0.7577751196172249,YES
0.294922913343966,NO
0.2809011164274322,NO
0.2786416799574694,NO
0.20381446039340778,NO
0.38995215311004783,NO
0.12812333864965444,NO
0.3236310473152579,NO
0.24853801169590645,NO
0.26681286549707606,NO
0.887692716640085,YES
0.8515417331206805,YES
0.8053561935140883,YES
0.7971158958001063,YES
0.2557150451887294,NO
0.7524587985114299,YES
0.16208133971291866,NO
0.11416799574694311,NO
0.07476076555023922,NO
0.23258904837852207,NO
0.554558745348219,NO
0.2699362041467305,NO
0.2418261562998405,NO
0.1735778841041999,NO
0.060473152578415734,NO
0.25524986709197234,NO
0.9115497076023391,YES
0.23378522062732587,NO
0.7753189792663477,YES
0.17769803296119083,NO
0.2294657097288676,NO
0.17543859649122803,NO
0.22713981924508242,NO
