50Traced_NONETRACED_SUM_MULTI_LSA_33_MAX,Associated
1.0096,NO
0.4314,NO
1.2676,NO
1.4639,NO
1.3065,NO
1.4504,NO
1.0727,NO
0.4742,NO
1.146,NO
1.8721,YES
1.196,NO
1.6387,YES
0.6241,NO
0.4317,NO
0.2223,NO
0.6569,NO
1.0644,NO
1.083,NO
1.4941,NO
0.5319,NO
1.1827,NO
1.3971,YES
1.8949,YES
1.5176,YES
1.7074,YES
1.0379,NO
1.663,YES
0.8253,NO
2.2512,YES
0.8534,YES
0.9492,NO
0.6909,NO
0.5902,NO
1.5336,NO
2.3531,YES
2.1672,YES
0.9372,NO
0.6058,NO
0.7892,NO
0.4129,NO
0.7475,NO
0.7443,NO
0.3724,NO
1.9496,YES
0.6326,NO
2.7161,YES
0.606,NO
2.1027,YES
0.4064,NO
0.5441,NO
0.7053,NO
0.6744,NO
0.3461,NO
1.3389,NO
0.7486,NO
0.9349,NO
1.3047,NO
0.5047,NO
2.1271,NO
1.3021,NO
1.1826,NO
1.8363,NO
0.9527,NO
0.4033,NO
1.8939,NO
3.8624,YES
1.7830000000000001,NO
2.8531,YES
0.8993,NO
1.0664,NO
0.2543,NO
0.6522,NO
1.2064,NO
1.3639,NO
1.6347,NO
0.5213,NO
1.1095,NO
2.8427,YES
4.087,YES
2.9610000000000003,YES
2.7968,YES
1.6315,NO
3.6415,YES
1.1454,NO
2.4343,YES
0.7352,YES
1.385,NO
1.2082,NO
1.0984,NO
1.9911,NO
2.3001,YES
1.9665,YES
1.3379,NO
0.6783,NO
1.3382,NO
0.6828,NO
0.7647,NO
0.5252,NO
0.2075,NO
1.7776,YES
0.8338,NO
2.6058,YES
1.0985,NO
2.0658,YES
0.7689,NO
0.5147,NO
0.6921,NO
0.8791,NO
0.6067,NO
1.6704,NO
0.7983,NO
1.3228,NO
1.0775,NO
0.3884,NO
2.2221,YES
3.7260000000000004,YES
3.8112,YES
2.241,YES
0.9944,NO
0.4691,NO
1.3417,YES
1.2303,NO
1.7773,YES
0.6029,NO
1.2338,NO
1.4786,NO
0.6447,NO
0.6971,NO
2.675,YES
1.0807,NO
4.0407,YES
0.5073,NO
3.2207,YES
1.002,NO
1.1902,NO
1.4521,NO
0.4297,NO
1.9281,YES
1.7477,NO
1.2837,YES
1.2939,NO
0.2166,NO
2.3941,NO
1.5614,NO
1.4173,NO
1.9471,NO
0.5041,NO
0.1225,NO
1.7981,NO
3.7994,YES
1.8202,NO
2.8044,YES
0.9742,NO
1.1805,NO
0.3784,NO
0.2139,NO
1.2193,NO
0.9195,NO
1.7934,NO
0.2796,NO
1.0859,NO
2.7383,YES
3.8133,YES
3.0204,YES
2.6863,YES
1.588,NO
3.6292,YES
1.1518,NO
1.0794,NO
0.3879,NO
2.5507,YES
3.5263,YES
4.2459,YES
2.5358,YES
0.7491,NO
0.2721,NO
1.9617,YES
2.1392,NO
2.3233,YES
1.3222,NO
1.4683,NO
1.3709,NO
0.5514,NO
0.5711,NO
2.8017,YES
1.1166,NO
4.0413,YES
0.3448,NO
3.3601,YES
1.706,NO
2.2227,NO
1.9093,NO
1.4619,NO
1.9062,YES
2.4042,NO
1.9919,YES
1.3053,NO
0.4534,NO
2.6415,NO
1.6444,NO
1.6395,NO
2.2782,NO
0.9754,NO
0.4286,NO
2.3165,NO
3.2489999999999997,YES
2.2935,NO
2.5764,YES
1.5122,NO
1.5894,NO
0.7767,NO
0.5854,NO
1.7595,NO
1.075,NO
1.7914,NO
0.5127,NO
1.3275,NO
2.4707,YES
3.4851,YES
2.8044,YES
2.5017,YES
1.8442,NO
3.0621,YES
1.8224,NO
1.3259,NO
0.4474,NO
2.2553,NO
1.5571,NO
0.9831,NO
1.9858,NO
1.0632,NO
0.2568,NO
1.8834,NO
3.4981,YES
2.0077,NO
2.8123,YES
0.7368,NO
0.8172,NO
0.1124,NO
0.4651,NO
1.1157,NO
1.161,NO
1.8508,NO
0.3667,NO
0.9811,NO
2.6127,YES
3.6794,YES
2.9882,YES
2.5207,YES
1.9401,NO
3.543,YES
1.1794,NO
1.8282,NO
0.4727,NO
1.5284,NO
1.2007,NO
0.9256,NO
1.3345,NO
1.0077,NO
0.6972,NO
1.5288,NO
3.7701,YES
1.1853,NO
2.8692,YES
0.8789,NO
