50Traced_NONETRACED_SUM_SINGLE_VSM_93_SUM,Associated
0.11701809481082699,NO
0.08142664872139974,NO
0.09259757738896365,NO
0.1783011813967399,NO
0.1275758935247495,NO
0.06882009869896814,NO
0.1330043367728428,NO
0.04858681022880215,NO
0.0727979662030806,NO
0.2913563630925677,YES
0.06681621055779872,NO
0.2985344698669059,YES
0.04061612083146404,NO
0.059682966950800054,NO
0.03758037984148348,NO
0.0917900403768506,NO
0.21484970838941228,NO
0.08896366083445491,NO
0.14552116046059518,NO
0.17433826828174065,NO
0.11990429190967548,NO
0.27335127860026914,YES
0.26343651861821443,YES
0.1861073725138328,YES
0.3177807686556004,YES
0.1180499476596381,NO
0.11697323164348734,YES
0.05326753402123523,NO
0.4617915358157619,YES
0.34471362344848216,YES
0.3017048003589053,NO
0.07018094810826978,NO
0.06530581725736502,NO
0.196351129056378,NO
0.5652908628682518,YES
0.305189173022282,YES
0.1807387468221923,NO
0.04297891431135037,NO
0.1680873336324211,NO
0.05939883355764916,NO
0.09570809032451023,NO
0.12889187976671151,NO
0.12071182892178854,NO
0.3750261701809481,YES
0.1120831464034694,NO
0.3392851802003888,YES
0.08742335875579482,NO
0.521773590548826,YES
0.040855391057275314,NO
0.06292806938836548,NO
0.06840137580379842,NO
0.0680275160759683,NO
0.06672648422311948,NO
0.18443248093315384,NO
0.05142814416031105,NO
0.1668610737251383,NO
0.08616719007028563,NO
0.02552714221624047,NO
0.10430686406460295,NO
0.2032600568266786,NO
0.17840586212053236,NO
0.13749065350680423,NO
0.16967249887842079,NO
0.0,NO
0.11025871093165844,NO
0.5746074472857783,YES
0.19347988634664273,NO
0.503289965604905,YES
0.07505607895917452,NO
0.13083595035142812,NO
0.060101689845969794,NO
0.08773740092717212,NO
0.3239120681920144,NO
0.05044115447883954,NO
0.17729923732615524,NO
0.1037834604456408,NO
0.16256916404964855,NO
0.5817855540601167,YES
0.5622551218782713,YES
0.5183041722745625,YES
0.636010168984597,YES
0.217167638701959,NO
0.3354269478091819,YES
0.08187528039479586,NO
0.3368326603858232,YES
0.31197846567967696,YES
0.3786152235681172,NO
0.29168535965305814,NO
0.25441902198295197,NO
0.21636010168984596,NO
0.4293106026618812,YES
0.1949155077015104,YES
0.25002243158366977,NO
0.18938238372962463,NO
0.24250037385972784,NO
0.1965754448930761,NO
0.08017048003589053,NO
0.10423209211903693,NO
0.07327650665470314,NO
0.309720352923583,YES
0.32126514131897704,NO
0.2446238971138029,YES
0.3022431583669807,NO
0.4409301630028413,YES
0.18498579333034243,NO
0.2402422611036339,NO
0.1715717062957978,NO
0.12122027815163748,NO
0.2463586062509346,NO
0.3109914759982055,NO
0.12029310602661882,NO
0.19159563331837892,NO
0.03998803648870944,NO
0.09516973231643486,NO
0.3153880663974876,YES
0.5782563182294003,YES
0.5995364139374906,YES
0.2924480334978316,YES
0.12262599072827875,NO
0.047106325706594884,NO
0.28337071930611635,YES
0.09111709286675637,NO
0.26768356512636454,YES
0.05717062957978167,NO
0.12353820846418424,NO
0.16382533273515776,NO
0.1301181396739943,NO
0.035755944369672485,NO
0.695842679826529,YES
0.0591595633318379,NO
0.705996710034395,YES
0.14354718109765213,NO
0.5327351577688051,YES
0.1374607447285778,NO
0.03850755196650216,NO
