50Traced_NONETRACED_SUM_SINGLE_LSA_74_MAX,Associated
0.3684,NO
0.2241,NO
0.4635,NO
0.3384,NO
0.2409,NO
0.698,NO
0.1539,NO
0.0679,NO
0.3459,NO
2.0886,YES
0.518,NO
1.8911,YES
0.2427,NO
0.2231,NO
0.2223,NO
0.1428,NO
0.3714,NO
0.2432,NO
0.4267,NO
0.5512,NO
0.3807,NO
2.3949,YES
2.1373,YES
1.7758,YES
1.8759,YES
0.7345,NO
1.6907,YES
0.6961,NO
3.2747,YES
2.1568,YES
1.2244,NO
0.397,NO
0.3067,NO
1.0196,NO
3.2754,YES
3.1582,YES
1.0365,NO
0.4462,NO
0.7323,NO
0.6196,NO
1.0148,NO
1.0724,NO
1.1244,NO
3.1325,YES
0.7218,NO
2.2723,YES
0.7111,NO
3.3181,YES
0.2357,NO
0.7167,NO
0.8961,NO
0.6987,NO
0.4154,NO
0.9877,NO
0.6092,NO
1.0743,NO
0.5049,NO
0.3944,NO
0.8214,NO
0.9073,NO
0.7539,NO
1.5606,NO
0.5276,NO
0.2037,NO
0.5364,NO
3.0401,YES
0.9478,NO
2.9085,YES
0.4495,NO
0.368,NO
0.2939,NO
0.4102,NO
1.7871,NO
0.2489,NO
1.275,NO
0.5075,NO
0.9822,NO
3.2421,YES
3.6071,YES
3.2934,YES
2.7428,YES
1.4917,NO
3.1306,YES
1.3893,NO
3.5717,YES
2.3886,YES
1.6108,NO
1.2584,NO
0.9162,NO
1.5609,NO
3.3776,YES
3.2283,YES
1.5587,NO
0.8156,NO
1.2432,NO
1.1258,NO
1.8515,NO
1.7252,NO
1.7626,NO
3.1722,YES
1.8313,NO
2.3424,YES
1.8313,NO
3.6276,YES
0.846,NO
1.2773,NO
1.4138,NO
1.3177,NO
0.9317,NO
1.4980000000000002,NO
1.0369,NO
1.7763,NO
0.556,NO
0.5028,NO
2.2713,YES
5.0619,YES
3.9868,YES
1.6902,YES
0.9625,NO
0.3093,NO
1.5954,YES
0.4493,NO
1.8459,YES
0.498,NO
0.499,NO
0.3876,NO
0.6779,NO
0.5386,NO
4.7862,YES
0.4834,NO
5.1692,YES
0.5923,NO
3.4761,YES
0.6008,NO
0.7204,NO
1.808,NO
0.3675,NO
2.0578,YES
0.5796,NO
1.1719,YES
1.1253,NO
0.8147,NO
1.0085,NO
0.7584,NO
0.5313,NO
