50Traced_NONETRACED_MEDIAN_SINGLE_LSA_36_SUM,Associated
0.1100964851826327,NO
0.09545141281874571,NO
0.18022053756030326,NO
0.355961405926947,NO
0.09872501722949693,NO
0.13921433494141972,NO
0.08459682977257066,NO
0.10010337698139217,NO
0.27412129565816684,NO
0.40851137146795324,YES
0.08924879393521712,NO
0.5654720882150241,YES
0.40127498277050316,NO
0.36750516884906964,NO
0.36612680909717443,NO
0.17987594762232945,NO
0.10475534114403862,NO
0.17419021364576157,NO
0.11181943487250175,NO
0.3585458304617506,NO
0.180737422467264,NO
0.11733287388008272,YES
0.12164024810475536,YES
0.27050310130944183,YES
0.3966230186078567,YES
0.2541350792556858,NO
0.10647829083390767,YES
0.1907305306685045,NO
0.16781529979324605,YES
0.4042039972432806,YES
0.5623707787732599,NO
0.25516884906960724,NO
0.1809097174362509,NO
0.17470709855272226,NO
0.6631633356305997,YES
0.1480013783597519,YES
0.2181254307374225,NO
0.16505858028945558,NO
0.15213645761543765,NO
0.1654031702274294,NO
0.2927291523087526,NO
0.24603721571330123,NO
0.2503445899379738,NO
0.46743625086147494,YES
0.11509303928325297,NO
0.17711922811853897,YES
0.04186767746381806,NO
0.5687456926257753,YES
0.054100620261888374,NO
0.19193659545141284,NO
0.11560992419021367,NO
0.19589937973811167,NO
0.12129565816678155,NO
0.3109924190213646,NO
0.17591316333563062,NO
0.1567884217780841,NO
0.1357684355616816,NO
0.2474155754651965,NO
0.25913163335630607,NO
0.4767401791867678,NO
0.246381805651275,NO
0.30186078566505864,NO
0.23552722260509995,NO
0.07081323225361821,NO
0.35992419021364586,NO
0.7711922811853895,YES
0.2624052377670572,NO
0.33028945554789807,YES
0.33631977946243974,NO
0.3566505858028946,NO
0.35113714679531366,NO
0.31374913852515507,NO
0.24724328049620953,NO
0.20158511371467955,NO
0.3185733976567885,NO
0.2854927636113026,NO
0.3625086147484494,NO
0.7947966919365956,YES
0.7157133011716059,YES
0.6125086147484495,YES
0.2882494831150931,YES
0.26895244658855966,NO
0.3151274982770504,YES
0.22036526533425224,NO
0.20761543762922124,YES
0.29565816678153006,YES
0.5613370089593385,NO
0.2694693314955203,NO
0.24276361130255003,NO
0.23139214334941424,NO
0.574948311509304,YES
0.1972777394900069,YES
0.28135768435561687,NO
0.1471399035148174,NO
0.2181254307374225,NO
0.13594073053066852,NO
0.3774982770503102,NO
0.3428669882839422,NO
0.3406271536871124,NO
0.31443831840110276,YES
0.14283252929014476,NO
0.12456926257753277,YES
0.03669882839421089,NO
0.5139558924879394,YES
0.053066850447966926,NO
0.19865609924190214,NO
0.13990351481736735,NO
0.18642315644383187,NO
0.16454169538249486,NO
0.36233631977946246,NO
0.21588559614059272,NO
0.2119228118538939,NO
0.10785665058580293,NO
0.025155065472088223,NO
0.23707787732598212,YES
0.5599586492074432,YES
0.4891454169538251,YES
0.23087525844245355,YES
0.1254307374224673,NO
0.005513439007580983,NO
0.34545141281874575,YES
0.22346657477601659,NO
0.21623018607856653,YES
0.23173673328738806,NO
0.3561337008959339,NO
0.3163335630599587,NO
0.3163335630599587,NO
0.08166781529979326,NO
0.38249483115093047,YES
0.07891109579600276,NO
0.6080289455547899,YES
0.22725706409372848,NO
0.42246726395589257,YES
0.07305306685044799,NO
0.09975878704341835,NO
0.23104755341144043,NO
0.06822880771881462,NO
0.2786009648518264,YES
0.14920744314266024,NO
0.22518952446588567,YES
0.24913852515506552,NO
0.10923501033769815,NO
0.36130254996554106,NO
0.4279807029634735,NO
0.3237422467263956,NO
0.2761888352860097,NO
0.2732598208132323,NO
0.19417643004824262,NO
0.23432115782219165,NO
0.6771192281185391,YES
0.2761888352860097,NO
0.48345968297725717,YES
0.3254651964162647,NO
0.2856650585802895,NO
0.27412129565816684,NO
0.07615437629221229,NO
0.23621640248104758,NO
0.07736044107512062,NO
0.16953824948311513,NO
0.33097863542384565,NO
0.2058924879393522,NO
0.6624741557546521,YES
0.6054445210199864,YES
0.46399035148173684,YES
0.4817367332873881,YES
0.3666436940041351,NO
0.2851481736733288,YES
0.15179186767746383,NO
0.15282563749138528,NO
0.11647139903514821,NO
0.20296347346657478,YES
0.6114748449345281,YES
0.4283252929014474,YES
0.2124396967608546,YES
0.1355961405926947,NO
0.08718125430737425,NO
0.3394210889042041,YES
0.430737422467264,NO
0.19262577532736047,YES
0.23449345279117856,NO
0.3711233631977947,NO
0.4260854583046176,NO
0.39231564438318406,NO
