50Traced_NONETRACED_MAX_MULTI_VSM_63_MAX,Associated
0.32,NO
0.1493,NO
0.2809,NO
0.5644,NO
0.2287,NO
0.2707,NO
0.3258,NO
0.1819,NO
0.2141,NO
1.0,YES
0.2887,NO
1.0,YES
0.2582,NO
0.35200000000000004,NO
0.2223,NO
0.3282,NO
0.1374,NO
0.318,NO
0.3529,NO
0.2179,NO
0.4378,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.314,NO
1.0,YES
0.1577,NO
1.0,YES
0.408,YES
0.3362,NO
0.2576,NO
0.1261,NO
0.3034,NO
0.7571,YES
1.0,YES
0.3034,NO
0.1056,NO
0.3034,NO
0.1939,NO
0.2584,NO
0.3413,NO
0.1953,NO
0.8269,YES
0.2165,NO
1.0,YES
0.1359,NO
1.0,YES
0.1607,NO
0.1939,NO
0.2289,NO
0.1939,NO
0.1939,NO
0.3034,NO
0.2142,NO
0.1431,NO
0.3088,NO
0.1534,NO
0.2866,NO
0.5644,NO
0.3765,NO
0.3427,NO
0.3258,NO
0.294,NO
0.3753,NO
1.0,YES
0.2866,NO
0.965,YES
0.205,NO
0.35200000000000004,NO
0.2136,NO
0.3167,NO
0.3765,NO
0.3069,NO
0.3765,NO
0.294,NO
0.4224,NO
1.0,YES
1.0,YES
0.7613,YES
1.0,YES
0.3753,NO
1.0,YES
0.2381,NO
1.0,YES
1.0,YES
0.3356,NO
0.2013,NO
0.1507,NO
0.2075,NO
1.0,YES
1.0,YES
0.2341,NO
0.316,NO
0.2455,NO
0.316,NO
0.3157,NO
0.3845,NO
0.2386,NO
0.4268,YES
0.2013,NO
1.0,YES
0.1466,NO
0.5838,YES
0.1155,NO
0.316,NO
0.316,NO
0.316,NO
0.316,NO
0.228,NO
0.316,NO
0.1923,NO
0.3011,NO
0.2493,NO
0.5033,YES
1.0,YES
1.0,YES
0.6382,YES
0.344,NO
0.2493,NO
1.0,YES
0.1787,NO
0.4491,YES
0.254,NO
0.2986,NO
0.3553,NO
0.2412,NO
0.1663,NO
1.0,YES
0.2493,NO
1.0,YES
0.304,NO
1.0,YES
0.3369,NO
0.254,NO
0.4856,NO
0.254,NO
1.0,YES
0.4444,NO
0.4367,YES
0.3331,NO
0.3331,NO
0.4052,NO
0.5352,NO
0.4528,NO
0.4052,NO
0.3331,NO
0.3331,NO
0.4528,NO
1.0,YES
0.4052,NO
1.0,YES
0.2548,NO
0.3337,NO
0.19699999999999998,NO
0.3282,NO
0.4528,NO
0.3331,NO
0.3613,NO
0.2019,NO
0.4528,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.4528,NO
1.0,YES
0.1977,NO
0.3229,NO
0.174,NO
0.2644,YES
1.0,YES
1.0,YES
0.3353,YES
0.2651,NO
0.174,NO
0.5253,YES
0.2598,NO
0.2359,YES
0.2183,NO
0.2568,NO
0.42,NO
0.2375,NO
0.1493,NO
1.0,YES
0.174,NO
1.0,YES
0.1597,NO
0.7878,YES
0.2183,NO
0.2206,NO
0.2551,NO
0.2183,NO
0.5253,YES
0.2509,NO
0.2294,YES
0.3496,NO
0.1149,NO
0.2748,NO
0.42700000000000005,NO
0.42700000000000005,NO
0.6333,NO
0.4164,NO
0.3096,NO
0.42700000000000005,NO
1.0,YES
0.2748,NO
1.0,YES
0.3298,NO
0.4018,NO
0.2493,NO
0.3096,NO
0.42700000000000005,NO
0.3096,NO
0.3844,NO
0.3096,NO
0.42700000000000005,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.42700000000000005,NO
1.0,YES
0.3347,NO
0.3071,NO
0.1374,NO
0.3061,NO
0.5644,NO
0.3237,NO
0.4569,NO
0.3258,NO
0.1133,NO
0.3237,NO
1.0,YES
0.3905,NO
1.0,YES
0.2244,NO
0.35200000000000004,NO
0.1078,NO
0.3019,NO
0.4156,NO
0.2925,NO
0.3308,NO
0.1309,NO
0.4156,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.3237,NO
1.0,YES
0.3905,NO
0.32,NO
0.2636,NO
0.2809,NO
0.5077,NO
0.4809,NO
0.377,NO
0.293,NO
0.307,NO
0.4809,NO
1.0,YES
0.2887,NO
1.0,YES
0.2252,NO
0.3166,NO
0.2007,NO
0.3282,NO
0.4809,NO
0.318,NO
0.3827,NO
0.307,NO
0.4809,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.4809,NO
1.0,YES
0.21,NO
0.29100000000000004,NO
0.2173,NO
0.2167,NO
0.5348,NO
0.3649,NO
0.3004,NO
0.3087,NO
0.2173,NO
0.3649,NO
