50Traced_NONETRACED_SUM_SINGLE_VSM_18_MAX,Associated
0.7665,NO
0.6348,NO
0.4191,NO
0.9793,NO
0.9354,NO
0.6595,NO
1.2006,NO
0.4054,NO
0.9189,NO
2.4675,YES
0.6533,NO
1.8479,YES
0.7041,NO
0.4931,NO
0.6963,NO
0.649,NO
0.8656,NO
0.6713,NO
0.6094,NO
1.2405,NO
0.8395,NO
2.1821,YES
2.8094,YES
2.6792,YES
2.4282,YES
0.7829999999999999,NO
1.7817,YES
0.8919,NO
1.5758,YES
1.5938,YES
0.3888,NO
0.2448,NO
0.4603,NO
0.8605,NO
1.6775,YES
1.5375,YES
0.7864,NO
0.4149,NO
0.7656,NO
0.2722,NO
0.2207,NO
0.3182,NO
0.3931,NO
1.7236,YES
0.2868,NO
1.6664,YES
0.2534,NO
2.443,YES
0.3293,NO
0.7095,NO
0.7519,NO
0.4508,NO
0.5254,NO
0.9996,NO
0.32,NO
0.7846,NO
0.565,NO
0.5104,NO
0.6049,NO
1.6836,NO
1.7523,NO
1.7467,NO
1.0763,NO
0.2529,NO
1.1116,NO
3.3129,YES
1.2162,NO
2.0716,YES
0.6006,NO
0.4603,NO
0.3449,NO
0.1919,NO
1.6167,NO
0.4452,NO
1.0128,NO
0.5821,NO
1.1256,NO
3.4354,YES
3.9682,YES
3.8052,YES
2.8774,YES
1.6029,NO
2.7919,YES
1.1054,NO
2.4512,YES
2.4657,YES
1.0855,NO
1.2898,NO
1.3715,NO
1.4955,NO
2.249,YES
2.028,YES
2.3337,NO
0.8325,NO
1.5995,NO
1.0484,NO
1.7666,NO
1.7011,NO
2.3378,NO
2.3056,YES
1.1598,NO
2.3775,YES
1.0135,NO
3.7569999999999997,YES
1.2556,NO
0.6679,NO
1.5122,NO
1.2044,NO
1.1082,NO
1.6216,NO
0.7311,NO
1.5782,NO
0.7552,NO
0.4454,NO
1.5321,YES
4.3609,YES
4.8853,YES
2.6598,YES
0.7443,NO
0.2061,NO
2.6355,YES
0.6225,NO
2.4426,YES
0.21899999999999997,NO
1.0095,NO
0.7017,NO
1.1309,NO
0.457,NO
4.6035,YES
0.4051,NO
4.7309,YES
1.1479,NO
4.7503,YES
0.2396,NO
0.9452,NO
0.7052,NO
0.3288,NO
2.2948,YES
1.1179999999999999,NO
2.0302,YES
0.7451,NO
0.8640000000000001,NO
0.7315,NO
1.2565,NO
1.1566,NO
1.5289,NO
1.3171,NO
0.4616,NO
1.1137,NO
3.1162,YES
0.9949,NO
2.2656,YES
0.8742,NO
0.672,NO
0.6012,NO
0.637,NO
0.9498,NO
0.7335,NO
0.6841,NO
1.1818,NO
0.7861,NO
3.302,YES
3.8522,YES
3.6923,YES
3.1471,YES
1.5476,NO
2.8139,YES
1.2135,NO
0.6405,NO
0.2759,NO
1.0918,YES
4.529,YES
4.7511,YES
2.2806,YES
1.0487,NO
0.1541,NO
2.2234,YES
1.9251,NO
2.0253,YES
1.1226,NO
1.1512,NO
0.8635,NO
1.1872,NO
0.28600000000000003,NO
4.7337,YES
0.4215,NO
3.9246,YES
1.0161,NO
4.2536,YES
1.4486,NO
2.3726,NO
2.1506,NO
1.2834,NO
1.8393,YES
1.8058,NO
1.8917,YES
0.9227,NO
0.8057,NO
0.7019,NO
1.1823,NO
0.9419,NO
1.4183,NO
0.7962,NO
0.684,NO
1.3436,NO
2.753,YES
1.2371,NO
2.025,YES
0.7895,NO
0.7316,NO
0.7516,NO
0.3698,NO
1.2247,NO
0.9253,NO
0.3227,NO
0.8084,NO
0.5655,NO
2.5229,YES
3.1533,YES
2.8831,YES
2.4568,YES
1.5088,NO
2.4735,YES
1.0575,NO
0.7084,NO
0.7393,NO
1.1361,NO
1.4642,NO
1.3940000000000001,NO
2.2705,NO
1.0358,NO
0.4464,NO
1.9295,NO
3.1365,YES
1.6879,NO
2.2391,YES
0.6767,NO
0.5745,NO
0.5362,NO
0.3171,NO
1.3673,NO
0.723,NO
1.0969,NO
0.7827,NO
1.0048,NO
3.1673,YES
3.7207,YES
3.5025,YES
3.0784,YES
2.273,NO
2.8928,YES
2.0017,NO
