50Traced_NONETRACED_MAX_MULTI_LSA_7_SUM,Associated
0.22210191513839073,NO
0.1727684915747445,NO
0.40028422548555187,NO
0.3407322189889693,NO
0.18873925695337346,NO
0.2786086485754889,NO
0.25729173715909853,NO
0.17459565541043515,NO
0.3715909859917439,NO
0.7794545577586791,YES
0.1727008188400893,NO
0.841104419029573,YES
0.34046152805034846,NO
0.3454016376801786,NO
0.32665629018068615,NO
0.2059281315557961,NO
0.2762401028625566,NO
0.1179535765040265,NO
0.14745888881369695,NO
0.2761047573932462,NO
0.24592271773702373,NO
0.6650876361913786,YES
0.6667794545577587,YES
0.7252486972998579,YES
0.7747851390674697,YES
0.25458482777289027,NO
0.6608242539081005,YES
0.23719293496650196,NO
0.6571022535020641,YES
0.5689246802463287,YES
0.352371929349665,NO
0.16370034513094672,NO
0.20254449482303577,NO
0.21621438722338765,NO
0.5569466062123569,YES
0.4966501996345672,YES
0.2332679163564999,NO
0.06435677065710223,NO
0.2073492589835555,NO
0.0895310279488394,NO
0.2702849022128984,NO
0.2519455911213372,NO
0.25363740948771735,NO
0.5937605738647899,YES
0.14163903363334912,NO
0.6016782838194492,YES
0.14793259795628344,NO
0.6335521418420518,YES
0.06787575285917304,NO
0.10042633822832779,NO
0.06462746159572307,NO
0.11111863030385054,NO
0.06347702510658455,NO
0.25363740948771735,NO
0.13169114163903362,NO
0.13006699600730864,NO
0.14739121607904176,NO
0.23841104419029568,NO
0.2796914123299722,NO
0.29674494146308444,NO
0.2919401773025647,NO
0.32015970765378626,NO
0.1873181295256141,NO
0.16904649116870812,NO
0.3376192731948298,NO
0.898220207078568,YES
0.23259118900994785,NO
0.7487311362252148,YES
0.23983217161805503,NO
0.32056574406171745,NO
0.24565202679840287,NO
0.2644650470325505,NO
0.3219191987548216,NO
0.08019219056642078,NO
0.32137781687758,NO
0.25336671854909654,NO
0.25187791838668194,NO
0.9145293361304729,YES
0.9001150436489138,YES
0.8595790755904446,YES
0.7322189889693442,YES
0.3018880692968803,NO
0.7427759355755567,YES
0.16620423631318942,NO
0.6432293428977466,YES
0.7351289165595182,YES
0.33382960005413814,NO
0.22244027881166673,NO
0.1738512553292278,NO
0.17358056439060704,NO
0.8448264194356094,YES
0.6964877850713947,YES
0.21140962306286792,NO
0.21391351424511063,NO
0.19408540299113486,NO
0.20951478649252214,NO
0.35074778371793996,NO
0.33714556405224333,NO
0.3362658185017256,NO
0.7425052446369357,YES
0.13460106922920756,NO
0.6679298910468973,YES
0.09291466468159977,NO
0.820870271367666,YES
0.09230561006970288,NO
0.23414766190701763,NO
0.14955674358800836,NO
0.2293428977464979,NO
0.1179535765040265,NO
0.25566759152737356,NO
0.24091493537253839,NO
0.19658929417337756,NO
0.11775055830006088,NO
0.009609528321039451,NO
0.44961764904919804,YES
0.6005278473303106,YES
