50Traced_NONETRACED_SUM_MULTI_VSM_38_MAX,Associated
1.0308,NO
0.0875,NO
1.2169,NO
1.0912,NO
0.7191,NO
1.7374,NO
0.4724,NO
0.4026,NO
1.2472,NO
3.5279,YES
0.7802,NO
1.4345,YES
1.4771,NO
1.2681,NO
0.7885,NO
0.6187,NO
1.3694,NO
0.4748,NO
0.7353,NO
0.3519,NO
0.818,NO
2.9034,YES
2.8756,YES
3.2793,YES
2.8607,YES
0.8351,NO
3.5105,YES
1.2237,NO
0.9011,YES
1.358,YES
0.8018,NO
0.7489,NO
0.3776,NO
0.9819,NO
1.7704,YES
0.5406,YES
0.9127,NO
0.4295,NO
0.7212,NO
0.2428,NO
0.4903,NO
0.7277,NO
0.3882,NO
1.2131,YES
0.7335,NO
1.3399,YES
0.5532,NO
1.2147,YES
0.765,NO
0.263,NO
0.7847,NO
0.682,NO
0.4746,NO
0.8263,NO
0.6651,NO
0.9297,NO
1.2692,NO
0.1705,NO
1.4936,NO
1.8248,NO
1.1928,NO
2.0858,NO
0.2286,NO
0.4941,NO
1.1202,NO
3.8371,YES
1.4807,NO
1.5852,YES
1.1017,NO
0.5596,NO
0.3612,NO
0.6569,NO
1.6122,NO
0.7063,NO
1.0136,NO
0.6033,NO
1.6175,NO
3.4719,YES
3.4834,YES
3.7356,YES
3.216,YES
1.2533,NO
4.1178,YES
1.6079,NO
2.4887,YES
3.0772,YES
1.046,NO
1.0541,NO
0.6532,NO
1.1336,NO
3.2504,YES
1.5725,YES
0.8774,NO
0.4031,NO
0.8761,NO
0.3394,NO
0.2289,NO
0.5922,NO
0.2098,NO
2.4168,YES
0.8837,NO
3.1369,YES
0.7154,NO
2.8051,YES
1.1216,NO
0.4035,NO
0.9597,NO
0.5893,NO
0.6214,NO
0.8763,NO
0.7946,NO
1.0124,NO
1.1511,NO
0.2026,NO
2.3507,YES
3.8016,YES
3.5951,YES
2.6512,YES
0.7282,NO
0.3403,NO
2.613,YES
1.1481,NO
2.7889999999999997,YES
0.7695,NO
1.2402,NO
1.4646,NO
0.5465,NO
0.5954,NO
3.7626,YES
0.4759,NO
3.6442,YES
0.8417,NO
3.4239,YES
1.4262,NO
1.5483,NO
2.2615,NO
1.2342,NO
2.9365,YES
2.7187,NO
2.4376,YES
1.838,NO
0.6758,NO
1.5017,NO
2.0193,NO
1.3026,NO
2.0534,NO
0.9814,NO
0.8465,NO
1.6174,NO
3.6632,YES
1.5425,NO
1.6509,YES
1.3114,NO
1.2629,NO
0.6055,NO
0.9713,NO
1.9661,NO
1.2101,NO
1.0713,NO
1.193,NO
1.7183,NO
3.2239999999999998,YES
3.4603,YES
3.6294,YES
3.417,YES
1.3733,NO
4.0791,YES
1.8142,NO
0.9828,NO
0.4282,NO
0.9922,YES
3.2481,YES
3.1460000000000004,YES
1.4112,YES
0.8189,NO
0.3954,NO
1.4652,YES
1.0507,NO
1.4108,YES
0.6518,NO
1.1355,NO
1.2792,NO
0.7688,NO
0.8535,NO
3.4406,YES
0.624,NO
3.1679,YES
0.8001,NO
2.8045,YES
1.1866,NO
1.5039,NO
1.5548,NO
1.0459,NO
1.3992,YES
1.949,NO
1.088,YES
1.6484,NO
1.0624,NO
1.929,NO
1.2336,NO
0.8476,NO
2.1169,NO
1.4735,NO
0.7914,NO
1.986,NO
3.1589,YES
1.2762,NO
1.3502,YES
1.7678,NO
1.456,NO
0.9854,NO
1.1733,NO
1.6076,NO
1.2474,NO
1.1147,NO
1.1564,NO
0.8816,NO
2.5523,YES
2.6719999999999997,YES
3.0848,YES
2.499,YES
1.7924,NO
3.2813,YES
1.6084,NO
1.3379,NO
0.2824,NO
1.4049,NO
1.2748,NO
0.6163,NO
1.9031,NO
0.3288,NO
0.4992,NO
0.9495,NO
3.8012,YES
0.9962,NO
1.5484,YES
0.9875,NO
0.6985,NO
0.2351,NO
0.6294,NO
1.2482,NO
0.6535,NO
0.6404,NO
0.4648,NO
1.0915,NO
3.2202,YES
2.9812,YES
3.5793,YES
3.2214,YES
0.9935,NO
3.7798,YES
1.1218,NO
0.9389,NO
0.0814,NO
0.9629,NO
1.1318,NO
0.5007,NO
1.4047,NO
0.4833,NO
0.2904,NO
1.0859999999999999,NO
3.2192,YES
0.818,NO
1.264,YES
1.3072,NO
1.1683,NO
0.8044,NO
0.4358,NO
1.3155,NO
0.3125,NO
0.6668,NO
0.3755,NO
0.8545,NO
2.4930000000000003,YES
2.6958,YES
3.1668,YES
2.761,YES
0.7897,NO
3.2445,YES
0.9881,NO
1.0921,NO
0.4525,NO
0.8578,NO
1.4142,NO
0.5726,NO
1.4716,NO
0.5529,NO
0.4765,NO
0.7342,NO
3.5716,YES
1.1549,NO
1.5286,YES
0.7741,NO
0.537,NO
0.3043,NO
0.8821,NO
1.1656,NO
0.8844,NO
0.4879,NO
0.6151,NO
1.3285,NO
2.8404,YES
3.1792,YES
3.4344,YES
3.2554,YES
0.7458,NO
3.6355,YES
1.0884,NO
1.5573,NO
0.8513,NO
4.0661,YES
1.5947,YES
1.3563,YES
4.1932,YES
1.6567,NO
0.6721,NO
4.3319,YES
1.5457,NO
3.5656,YES
0.7272,NO
2.045,NO
2.1349,NO
0.9588,NO
0.9541,NO
2.0928,YES
1.1609,NO
1.771,YES
1.4491,NO
1.7930000000000001,YES
1.7847,NO
1.8767,NO
2.5468,NO
1.3208,NO
4.4231,YES
2.6438,NO
4.15,YES
0.9439,NO
0.4447,NO
2.6172,YES
1.7203,NO
0.7974,NO
2.7760000000000002,YES
0.8516,NO
0.2193,NO
2.9915,YES
0.8369,NO
2.4152,YES
0.4173,NO
1.0315,NO
1.1992,NO
0.2648,NO
0.6028,NO
1.9199,NO
0.585,NO
1.8873,NO
0.5007,NO
1.3632,NO
1.2388,NO
0.9185,NO
1.6533,NO
1.0205,NO
3.3356,YES
1.881,NO
1.9561,YES
1.5763,NO
0.4343,NO
2.3213,YES
4.5914,YES
3.7284,YES
3.1455,YES
1.0696,NO
0.5626,NO
2.9136,YES
3.1039,NO
2.5502,YES
1.4503,NO
2.2541,NO
1.9725,NO
1.0197,NO
1.0190000000000001,NO
4.4932,YES
0.9058,NO
3.8362,YES
1.1278,NO
3.7677,YES
3.0145,NO
3.2935,NO
3.5377,NO
2.6996,NO
2.9661,YES
4.3095,NO
2.6993,YES
0.6354,NO
0.2502,NO
3.0887,YES
1.1507,NO
0.8381,NO
2.8425,YES
0.6889,NO
0.153,NO
2.9513,YES
0.3506,NO
2.7187,YES
0.3268,NO
0.7168,NO
1.0172,NO
0.2542,NO
0.2824,NO
1.1988,NO
0.3572,NO
1.0962,NO
0.6409,NO
1.409,NO
0.7416,NO
0.7634,NO
1.4055,NO
0.5846,NO
3.2935,YES
1.3204,NO
3.082,YES
1.1189,NO
0.2301,NO
1.3267,YES
2.7664,YES
2.4729,YES
1.246,YES
0.6518,NO
0.2385,NO
1.351,YES
0.5249,NO
1.2092,YES
0.2722,NO
0.7565,NO
1.2823,NO
0.4491,NO
0.3966,NO
2.7285,YES
0.2386,NO
2.6225,YES
0.5268,NO
2.4304,YES
0.6563,NO
0.4558,NO
1.3091,NO
0.591,NO
1.1971,YES
1.3207,NO
0.8871,YES
2.369,YES
3.0943,YES
0.929,NO
0.6732,NO
0.4731,NO
1.2808,NO
3.4006,YES
1.6706,YES
0.9105,NO
0.8491,NO
0.7248,NO
0.4869,NO
0.8103,NO
0.8667,NO
0.5668,NO
2.4733,YES
0.693,NO
3.1598,YES
0.5927,NO
2.8392,YES
0.8755,NO
0.4956,NO
1.2025,NO
0.7879999999999999,NO
0.7265,NO
0.8417,NO
1.0442,NO
1.156,NO
1.4602,NO
0.4992,NO
4.9985,YES
1.8089,YES
1.2670000000000001,YES
5.3061,YES
1.6524,NO
0.3669,NO
4.9616,YES
1.5618,NO
4.301,YES
0.6952,NO
1.9463,NO
2.4144,NO
0.5676,NO
0.8133,NO
2.2904,YES
0.8487,NO
