50Traced_NONETRACED_MAX_MULTI_VSM_58_MEDIAN,Associated
0.3071,NO
0.1819,NO
0.2289,NO
0.4329,NO
0.3069,NO
0.4162,NO
0.3258,NO
0.1334,NO
0.1689,NO
1.0,YES
0.1782,NO
0.4567,YES
0.2427,NO
0.2231,NO
0.2223,NO
0.3282,NO
0.4327,NO
0.318,NO
0.3529,NO
0.2179,NO
0.4378,NO
0.83,YES
1.0,YES
0.7587,YES
0.3987,YES
0.2502,NO
1.0,YES
0.2458,NO
1.0,YES
0.408,YES
0.3362,NO
0.2576,NO
0.2796,NO
0.3034,NO
1.0,YES
0.2076,YES
0.1873,NO
0.1789,NO
0.2287,NO
0.1102,NO
0.3148,NO
0.301,NO
0.3148,NO
1.0,YES
0.2796,NO
0.3062,YES
0.2165,NO
0.504,YES
0.2796,NO
0.1484,NO
0.2289,NO
0.1522,NO
0.1107,NO
0.2287,NO
0.2142,NO
0.2796,NO
0.3071,NO
0.1534,NO
0.3097,NO
0.4329,NO
0.3765,NO
0.4162,NO
0.3258,NO
0.1133,NO
0.2251,NO
1.0,YES
0.2687,NO
0.5949,YES
0.2728,NO
0.2728,NO
0.2728,NO
0.3282,NO
0.4327,NO
0.318,NO
0.3765,NO
0.1755,NO
0.4378,NO
1.0,YES
1.0,YES
0.7587,YES
0.5193,YES
0.2502,NO
1.0,YES
0.2458,NO
1.0,YES
1.0,YES
0.3356,NO
0.2576,NO
0.1909,NO
0.2479,NO
1.0,YES
0.7333,YES
0.2479,NO
0.2193,NO
0.2455,NO
0.188,NO
0.3667,NO
0.3667,NO
0.3667,NO
1.0,YES
0.1909,NO
1.0,YES
0.1909,NO
1.0,YES
0.1909,NO
0.316,NO
0.316,NO
0.1522,NO
0.1641,NO
0.2455,NO
0.316,NO
0.1724,NO
0.27,NO
0.1652,NO
1.0,YES
0.7917,YES
1.0,YES
0.6382,YES
0.344,NO
0.1212,NO
0.5227,YES
0.3027,NO
0.4491,YES
0.254,NO
0.3877,NO
0.3877,NO
0.3877,NO
0.1652,NO
1.0,YES
0.1669,NO
1.0,YES
0.1652,NO
1.0,YES
0.3369,NO
0.3397,NO
0.4471,NO
0.0837,NO
0.5820000000000001,YES
0.254,NO
1.0,YES
0.3496,NO
0.2866,NO
0.5722,NO
0.4329,NO
0.4528,NO
0.6333,NO
0.4164,NO
0.2102,NO
0.2367,NO
1.0,YES
0.4964,NO
1.0,YES
0.3166,NO
0.3824,NO
0.3166,NO
0.3282,NO
0.4528,NO
0.318,NO
0.3844,NO
0.2866,NO
0.4528,NO
1.0,YES
1.0,YES
1.0,YES
0.5193,YES
0.2635,NO
1.0,YES
0.4528,NO
0.27,NO
0.174,NO
1.0,YES
1.0,YES
1.0,YES
0.6382,YES
0.344,NO
0.11800000000000001,NO
0.5227,YES
0.4576,NO
0.4491,YES
0.2183,NO
0.3108,NO
0.3376,NO
0.3108,NO
0.1676,NO
1.0,YES
0.174,NO
1.0,YES
0.174,NO
1.0,YES
0.3798,NO
0.4608,NO
0.4471,NO
0.1342,NO
0.5820000000000001,YES
0.4608,NO
1.0,YES
0.2988,NO
0.3096,NO
0.42700000000000005,NO
0.4329,NO
0.42700000000000005,NO
0.4218,NO
0.3056,NO
0.2271,NO
0.3877,NO
0.8204,YES
0.3327,NO
0.4757,YES
0.4316,NO
0.4316,NO
0.4316,NO
0.3282,NO
0.4327,NO
0.318,NO
0.3529,NO
0.3096,NO
0.4378,NO
0.7607,YES
1.0,YES
0.7587,YES
0.395,YES
0.3327,NO
1.0,YES
0.42700000000000005,NO
0.3496,NO
0.1374,NO
0.5722,NO
0.3982,NO
0.3237,NO
0.6333,NO
0.4164,NO
0.1187,NO
0.33899999999999997,NO
1.0,YES
0.4964,NO
1.0,YES
0.1746,NO
0.3824,NO
0.0674,NO
0.3019,NO
0.39799999999999996,NO
0.2925,NO
0.3844,NO
0.1309,NO
0.4027,NO
0.83,YES
1.0,YES
1.0,YES
0.3196,YES
0.3905,NO
1.0,YES
0.3905,NO
0.3071,NO
0.1493,NO
0.4809,NO
0.4329,NO
0.4809,NO
0.4162,NO
0.3258,NO
0.1204,NO
0.2964,NO
1.0,YES
0.2964,NO
0.5952,YES
0.3649,NO
0.3649,NO
0.3649,NO
0.3282,NO
0.4809,NO
0.318,NO
0.3529,NO
0.1912,NO
0.4809,NO
0.83,YES
1.0,YES
0.7587,YES
0.4275,YES
0.2964,NO
1.0,YES
0.4809,NO
0.3496,NO
0.1712,NO
0.5722,NO
0.3206,NO
0.3649,NO
0.6333,NO
0.4164,NO
0.1256,NO
0.1907,NO
1.0,YES
0.4964,NO
1.0,YES
0.3435,NO
0.3824,NO
0.3435,NO
0.2431,NO
0.3649,NO
0.2355,NO
0.3844,NO
0.1712,NO
0.3649,NO
0.7864,YES
0.9475,YES
1.0,YES
0.38,YES
0.2371,NO
1.0,YES
0.3649,NO
0.3618,NO
0.2734,NO
1.0,YES
0.6407,YES
1.0,YES
1.0,YES
0.4093,NO
0.1854,NO
1.0,YES
0.3027,NO
1.0,YES
0.1578,NO
0.534,NO
0.2577,NO
0.1474,NO
0.2465,NO
1.0,YES
0.2734,NO
0.6036,YES
0.2734,NO
1.0,YES
0.3369,NO
0.2918,NO
0.6069,NO
0.2153,NO
1.0,YES
0.578,NO
1.0,YES
0.3527,NO
0.1547,NO
1.0,YES
0.2918,NO
0.6395,NO
1.0,YES
0.264,NO
0.1329,NO
0.9051,YES
0.191,NO
1.0,YES
0.1528,NO
0.4413,NO
0.4456,NO
0.2648,NO
0.171,NO
0.3163,NO
0.1398,NO
0.6395,NO
0.1451,NO
0.3894,NO
0.1991,NO
0.1941,NO
0.3767,NO
0.1917,NO
1.0,YES
0.3853,NO
0.7454,YES
0.27,NO
0.2544,NO
1.0,YES
1.0,YES
1.0,YES
0.6382,YES
0.344,NO
0.1725,NO
0.586,YES
0.6083,NO
0.6062,YES
0.3044,NO
0.4651,NO
0.4651,NO
0.4651,NO
0.1567,NO
1.0,YES
0.2544,NO
1.0,YES
0.2544,NO
1.0,YES
0.5117,NO
0.6083,NO
0.4471,NO
0.2658,NO
0.6062,YES
0.5117,NO
1.0,YES
0.2356,NO
0.1646,NO
0.7795,YES
0.2819,NO
0.5554,NO
0.7795,YES
0.2676,NO
0.153,NO
0.784,YES
0.5177,NO
0.6838,YES
0.5177,NO
0.4238,NO
0.2977,NO
0.1542,NO
0.1775,NO
0.44,NO
0.1654,NO
0.5554,NO
0.1664,NO
0.44,NO
0.2612,NO
0.335,NO
0.5177,NO
0.21600000000000003,NO
0.6838,YES
0.5177,NO
