50Traced_NONETRACED_SUM_MULTI_VSM_73_MAX,Associated
0.8588,NO
0.2862,NO
0.7115,NO
0.6179,NO
0.8432,NO
0.7502,NO
0.7490000000000001,NO
0.1837,NO
1.1394,NO
1.7663,YES
0.68,NO
1.4219,YES
0.836,NO
0.6205,NO
0.3558,NO
0.518,NO
0.5427,NO
0.4804,NO
0.669,NO
0.3715,NO
1.0034,NO
1.0977,YES
1.7392,YES
1.886,YES
1.5938,YES
0.9147,NO
1.3436,YES
0.7864,NO
1.3572,YES
0.3674,YES
0.5668,NO
0.541,NO
0.6125,NO
0.5663,NO
0.9631,YES
0.6596,YES
0.2812,NO
0.3742,NO
0.2597,NO
0.223,NO
0.1797,NO
0.5255,NO
0.1551,NO
1.2271,YES
0.6006,NO
1.266,YES
0.4247,NO
1.2832,YES
0.6942,NO
0.4701,NO
0.2451,NO
0.544,NO
0.2705,NO
0.5754,NO
0.4416,NO
0.3126,NO
1.3873,NO
0.5242,NO
1.5365,NO
1.3127,NO
1.2945,NO
1.5925,NO
1.1256,NO
0.3809,NO
2.0407,NO
3.6718,YES
1.3753,NO
3.2129,YES
1.3199,NO
0.8255,NO
0.3264,NO
1.0131,NO
1.2583,NO
0.6479,NO
0.8055,NO
0.6712,NO
1.6969999999999998,NO
2.7746,YES
3.3996,YES
3.7543,YES
3.0746,YES
1.6507,NO
3.3864,YES
1.7856,NO
2.0205,YES
0.2959,YES
0.3356,NO
0.2904,NO
0.496,NO
0.4541,NO
0.9964,YES
1.4148,YES
0.3926,NO
0.6132,NO
0.1874,NO
0.2164,NO
0.465,NO
0.8778,NO
0.3811,NO
1.7986,YES
0.5992,NO
1.7746,YES
0.3136,NO
1.7276,YES
0.5663,NO
0.3534,NO
0.3774,NO
0.6715,NO
0.5441,NO
0.604,NO
0.4305,NO
0.1781,NO
1.6648,NO
0.3323,NO
1.9296,YES
3.5358,YES
3.0810000000000004,YES
2.4723,YES
1.3938,NO
0.6653,NO
2.0651,YES
1.2807,NO
1.9711,YES
0.8581,NO
0.8597,NO
1.4148,NO
0.2237,NO
1.1171,NO
2.6381,YES
1.0156,NO
3.0434,YES
1.0603,NO
3.4026,YES
0.905,NO
1.4134,NO
2.3484,NO
1.0471,NO
2.5463,YES
1.7756,NO
1.7077,YES
1.3596,NO
0.43200000000000005,NO
1.0836,NO
0.7209,NO
0.8047,NO
1.3684,NO
0.9522,NO
0.89,NO
1.8527,NO
4.1139,YES
1.3651,NO
3.6514,YES
1.1732,NO
0.4253,NO
0.1792,NO
1.3133,NO
0.8311,NO
0.6577,NO
0.3894,NO
0.7288,NO
1.1837,NO
2.7517,YES
3.8297,YES
4.0081,YES
3.4134,YES
1.2559,NO
3.4562,YES
1.8181,NO
1.0244,NO
0.3011,NO
1.5838,YES
3.3654,YES
3.1353,YES
1.8146,YES
0.7751,NO
0.1874,NO
1.2427,YES
1.4877,NO
1.1836,YES
1.1919,NO
0.6254,NO
1.103,NO
0.3201,NO
0.6349,NO
2.4955,YES
0.5878,NO
3.0733,YES
0.6323,NO
3.3237,YES
1.1134,NO
1.5692,NO
2.0029,NO
0.9286,NO
1.5142,YES
1.7522,NO
1.2824,YES
1.5995,NO
0.3544,NO
0.7777,NO
0.9608,NO
0.8623,NO
1.0658,NO
1.3157,NO
0.8384,NO
1.2306,NO
2.5275,YES
1.0275,NO
1.9169999999999998,YES
0.8255,NO
0.4627,NO
0.2033,NO
1.2484,NO
0.7438,NO
0.9684,NO
0.6508,NO
0.9163,NO
1.1772,NO
1.5316,YES
2.1798,YES
2.6815,YES
1.9581,YES
1.1314,NO
1.9144,YES
0.8669,NO
0.9999,NO
0.4276,NO
1.7562,NO
1.4114,NO
1.2066,NO
1.8336,NO
0.7791,NO
0.2322,NO
2.4409,NO
3.5224,YES
1.7091,NO
3.1695,YES
1.1704,NO
0.7124,NO
0.2322,NO
0.633,NO
1.2457,NO
0.244,NO
0.4262,NO
0.3227,NO
1.4954,NO
2.3911,YES
3.239,YES
3.6611,YES
2.9431,YES
1.7481,NO
3.5752,YES
2.094,NO
0.9473,NO
0.4188,NO
1.2344,NO
1.0452,NO
1.0932,NO
1.0261,NO
0.7745,NO
0.34,NO
1.5203,NO
3.3483,YES
0.9897,NO
2.8110000000000004,YES
1.1578,NO
0.7751,NO
0.5187,NO
0.6799,NO
0.6812,NO
0.3024,NO
0.5997,NO
0.4661,NO
1.176,NO
2.1307,YES
2.8868,YES
3.2988,YES
2.6656,YES
1.1495,NO
2.68,YES
1.5851,NO
1.2941,NO
0.4819,NO
1.0281,NO
1.2853,NO
1.195,NO
0.8963,NO
1.0396,NO
0.3203,NO
1.7563,NO
4.2724,YES
0.995,NO
3.6681,YES
1.6774,NO
0.8649,NO
0.7004,NO
0.8663,NO
0.9645,NO
0.4069,NO
0.7555,NO
0.5004,NO
1.406,NO
2.7349,YES
3.903,YES
3.9516,YES
3.4202,YES
0.948,NO
3.3818,YES
1.5137,NO
2.0176,NO
0.5674,NO
4.7837,YES
2.5238,YES
2.0864,YES
5.7325,YES
1.5290000000000001,NO
0.9841,NO
5.5256,YES
1.1424,NO
4.4516,YES
0.8562,NO
1.3604,NO
2.2349,NO
0.19699999999999998,NO
1.195,NO
2.2242,YES
1.5992,NO
1.506,YES
1.2946,NO
3.1074,YES
1.2283,NO
1.5751,NO
2.6711,NO
1.4231,NO
5.757000000000001,YES
3.0678,NO
4.268,YES
1.5635,NO
0.3384,NO
3.1525,YES
2.8048,NO
1.9756,NO
3.4760000000000004,YES
0.9382,NO
0.2662,NO
4.0612,YES
1.4812,NO
2.8504,YES
1.3273,NO
1.5344,NO
2.1577,NO
0.9868,NO
0.5164,NO
2.1275,NO
0.6624,NO
1.5439,NO
0.4593,NO
2.657,NO
1.1017,NO
1.5589,NO
2.5938,NO
1.3707,NO
3.5260000000000002,YES
2.9688,NO
3.142,YES
1.591,NO
0.3692,NO
2.7941,YES
4.5666,YES
3.9311,YES
3.0643,YES
1.5079,NO
0.4268,NO
2.9793,YES
2.3268,NO
2.7256,YES
1.8189,NO
1.6917,NO
2.0936,NO
0.7541,NO
0.7023,NO
3.1802,YES
0.73,NO
4.2513,YES
0.652,NO
4.5113,YES
1.9463,NO
2.423,NO
3.2880000000000003,NO
1.7457,NO
3.0937,YES
2.8629,NO
2.2994,YES
0.5451,NO
0.2619,NO
2.2818,YES
1.1005,NO
0.8248,NO
3.2191,YES
0.2741,NO
0.3357,NO
3.1422,YES
0.7244,NO
1.9129,YES
0.638,NO
1.0618,NO
1.0904,NO
0.1277,NO
0.3848,NO
1.2157,NO
0.4311,NO
0.7676,NO
0.3344,NO
1.459,NO
0.7754,NO
1.2151,NO
1.2213,NO
0.8572,NO
2.925,YES
1.6658,NO
2.6808,YES
0.9777,NO
0.2359,NO
1.4569999999999999,YES
2.6974,YES
2.7369,YES
1.3535,YES
0.8367,NO
0.2577,NO
1.2469,YES
0.5203,NO
0.9399,YES
0.2837,NO
0.6285,NO
1.1719,NO
0.4259,NO
0.4676,NO
2.231,YES
0.6063,NO
2.5223,YES
0.6494,NO
2.7579,YES
0.5973,NO
0.5236,NO
1.2979,NO
0.5574,NO
1.6848,YES
0.9215,NO
0.9678,YES
2.0215,YES
0.2611,YES
0.7563,NO
0.41100000000000003,NO
0.4305,NO
1.1699,NO
0.8453,YES
1.7,YES
0.8519,NO
0.6364,NO
0.8573,NO
0.3153,NO
0.2131,NO
0.6362,NO
0.1854,NO
1.8731,YES
0.6648,NO
1.7654,YES
0.2241,NO
1.4788,YES
0.6794,NO
0.3327,NO
0.3402,NO
0.7959999999999999,NO
0.4517,NO
0.8762,NO
0.7135,NO
0.7443,NO
1.4278,NO
0.4458,NO
5.3742,YES
2.7359,YES
2.1364,YES
6.3057,YES
1.161,NO
0.5169,NO
6.34,YES
0.8282,NO
4.681,YES
0.5978,NO
1.8058,NO
2.6076,NO
0.7376,NO
0.5596,NO
2.1887,YES
1.0942,NO
1.6474,YES
0.7170000000000001,NO
3.3966,YES
1.1262,NO
1.329,NO
2.5038,NO
1.0979999999999999,NO
6.5918,YES
3.0614,NO
4.9423,YES
2.2666,NO
0.4453,NO
4.9248,YES
3.593,YES
2.8065,YES
6.1132,YES
1.2687,NO
1.0392,NO
5.87,YES
1.7905,NO
4.3493,YES
1.3428,NO
2.1906,NO
2.7856,NO
0.9229999999999999,NO
1.2924,NO
3.0612,YES
1.5368,NO
2.3239,YES
1.1909,NO
3.9713,YES
1.8554,NO
2.0311,NO
3.0227,NO
1.4349,NO
6.0853,YES
3.812,NO
4.7351,YES
1.7322,NO
0.4817,NO
4.2918,YES
2.4807,YES
2.0224,YES
5.4346,YES
1.2611,NO
0.6858,NO
5.1677,YES
1.1856,NO
3.6821,YES
0.8816,NO
1.4396,NO
1.8393,NO
0.1842,NO
1.0035,NO
2.4274,YES
1.3331,NO
1.5352,YES
1.0157,NO
3.1915,YES
1.4219,NO
1.5493,NO
2.419,NO
1.3718,NO
5.422000000000001,YES
2.8939,NO
4.0663,YES
1.3919,NO
0.4434,NO
4.8655,YES
2.74,YES
2.0333,YES
5.8261,YES
1.3149,NO
0.5055,NO
6.1257,YES
1.3731,NO
4.5265,YES
1.1846,NO
1.8612,NO
2.3019,NO
0.5937,NO
0.6769,NO
2.2396,YES
0.8901,NO
1.4539,YES
0.7188,NO
3.1746,YES
1.3673,NO
1.9555,NO
3.0857,NO
1.6628,NO
6.2804,YES
3.3849,NO
4.8122,YES
1.0663,NO
0.195,NO
1.0899,YES
2.3925,YES
2.1367,YES
1.2725,YES
0.7952,NO
0.1064,NO
1.1446,YES
0.569,NO
0.8751,YES
0.32899999999999996,NO
0.6969,NO
1.0654,NO
0.3671,NO
0.4022,NO
1.8865,YES
0.5279,NO
2.0159,YES
0.5311,NO
2.1546,YES
0.4067,NO
0.6859999999999999,NO
1.1099,NO
0.3714,NO
1.2855,YES
0.9691,NO
