50Traced_NONETRACED_MAX_MULTI_LSA_93_SUM,Associated
0.23187437353825596,NO
0.0,NO
0.4078182425659874,NO
0.28098897427330444,NO
0.18122285332442364,NO
0.06942866688940863,NO
0.2666221182759773,NO
0.07370531239558971,NO
0.1047109923154026,NO
0.662211827597728,YES
0.04343468092215168,NO
0.8431005679919814,YES
0.23655195456064154,NO
0.1759438690277314,NO
0.1210825258937521,NO
0.24463748747076514,NO
0.2853324423655195,NO
0.23561643835616441,NO
0.18630136986301368,NO
0.17955228867357167,NO
0.3182091546942867,NO
0.6692950217173406,YES
0.6709655863681925,YES
0.7287003007016373,YES
0.7776144336785835,YES
0.3720681590377548,NO
0.6650851987971935,YES
0.2467758102238557,NO
0.6888740394253259,YES
0.7805546274640829,YES
0.360507851653859,NO
0.19111259605746744,NO
0.17039759438690277,NO
0.1761443367858336,NO
0.8809889742733044,YES
0.6811894420314066,YES
0.22699632475776815,NO
0.13204143000334115,NO
0.1673905780153692,NO
0.1817574340126963,NO
0.24176411627129973,NO
0.20688272636151023,NO
0.18316070831941197,NO
0.8050785165385901,YES
0.1524223187437354,NO
0.606682258603408,YES
0.1586368192449048,NO
0.6381556966254593,YES
0.06996324757768126,NO
0.1595723354493819,NO
0.16244570664884733,NO
0.19358503174072839,NO
0.0868025392582693,NO
0.263013698630137,NO
0.15335783494821248,NO
0.16919478783828937,NO
0.2418309388573338,NO
0.11800868693618444,NO
0.42031406615436023,NO
0.2753090544604076,NO
0.2572001336451721,NO
0.24122953558302712,NO
0.3251587036418309,NO
0.0623454727697962,NO
0.26134313397928505,NO
0.8869361844303374,YES
0.22231874373538257,NO
0.7518877380554627,YES
0.2359505512863348,NO
0.32910123621784165,NO
0.19311727363848982,NO
0.28887403942532575,NO
0.33043768793852324,NO
0.2388239224858002,NO
0.19278316070831944,NO
0.17694620781824255,NO
0.37841630471099236,NO
0.9156030738389576,YES
0.9013698630136988,YES
0.861343133979285,YES
0.7355830270631474,YES
0.37781490143668556,NO
0.7460073504844638,YES
0.24984964918142333,NO
0.7043100567991982,YES
0.342866688940862,YES
0.4110925492816572,NO
0.2322084864684263,NO
0.18422986969595723,NO
0.21095890410958906,NO
0.6844637487470766,YES
0.2485131974607418,YES
0.302505846976278,NO
0.11820915469428667,NO
0.2058135649849649,NO
0.08192449047778153,NO
0.23294353491480124,NO
0.17233544938189113,NO
0.13578349482124957,NO
0.6300701637153356,YES
0.1475442699632476,NO
0.19705980621450053,YES
0.20761777480788507,NO
0.8231206147677916,YES
0.10370865352489142,NO
0.07464082860006682,NO
0.1196792515870364,NO
0.1295689943200802,NO
0.09335115268960911,NO
0.33391246241229533,NO
0.1824256598730371,NO
0.20180420982292013,NO
0.2131640494487137,NO
0.13190778483127297,NO
0.45653190778483127,YES
0.8409622452388907,YES
0.8134981623788842,YES
0.30858670230537927,YES
0.2173070497828266,NO
0.07069829602405614,NO
0.5032408954226528,YES
0.1674574006014033,NO
0.2669562312061477,YES
0.21516872702973605,NO
0.3527564316739058,NO
0.3373204143000334,NO
0.23942532576010694,NO
0.10277313732041432,NO
0.7721349816237888,YES
0.1527564316739058,NO
0.8584029401937856,YES
0.16946207818242565,NO
0.7876378215836952,YES
0.19224858002004683,NO
0.3515536251252923,NO
0.3439358503174073,NO
0.1014366855997327,NO
0.47731373204142996,YES
0.18316070831941197,NO
0.26815903775476113,YES
0.2858002004677581,NO
0.021784163047109922,NO
0.4633478115603074,NO
0.19859672569328435,NO
0.27751419979953224,NO
0.24684263280988977,NO
0.33979284998329434,NO
0.11019044437019712,NO
0.1959238222519212,NO
0.8176411627129971,YES
0.2385566321416639,NO
0.8112930170397594,YES
0.2933511526896091,NO
0.28934179752756434,NO
0.1935182091546943,NO
0.13377881724022722,NO
0.2752422318743735,NO
0.12963581690611425,NO
0.10618108920815239,NO
0.19458737053123956,NO
0.23374540594721022,NO
0.8776478449716003,YES
0.8586034079518878,YES
0.8037420648179086,YES
0.7759438690277314,YES
0.41570330771800873,NO
0.734380220514534,YES
0.23167390578015368,NO
0.23060474440360845,NO
0.07878382893417976,NO
0.37146675576344806,YES
0.8609421984630805,YES
0.7863681924490478,YES
0.2620113598396258,YES
0.2212495823588373,NO
0.06742398930838624,NO
0.4382225192114935,YES
0.31119278316070836,NO
0.1774807885065152,YES
0.3182091546942867,NO
0.3223521550283996,NO
0.343668559973271,NO
0.2463080521216171,NO
0.13625125292348816,NO
0.767256932843301,YES
0.12449047778149017,NO
0.792515870364183,YES
0.15061810892081523,NO
0.7879719345138658,YES
0.2942866688940863,NO
0.45372535917139994,NO
0.3695957233544938,NO
0.1590377547611093,NO
0.39766120948880723,YES
0.16946207818242565,NO
0.19091212829936519,YES
0.27718008686936185,NO
0.07557634480454395,NO
0.4904777814901437,NO
0.24229869695957235,NO
0.25953892415636487,NO
0.30611426662211827,NO
0.3377213498162379,NO
0.13097226862679587,NO
0.3062479117941864,NO
0.714199799532242,YES
0.3079852990310725,NO
0.7807550952221851,YES
0.3377213498162379,NO
0.3202806548613432,NO
0.2514533912462413,NO
0.14019378549949885,NO
0.2597393919144671,NO
0.11206147677915135,NO
0.18970932175075178,NO
0.2879385232208487,NO
0.1814233210825259,NO
0.7427998663548279,YES
0.7137988640160375,YES
0.7442699632475778,YES
0.8249248245907117,YES
0.42766455061810893,NO
0.7279652522552622,YES
0.26161042432342135,NO
0.22626127631139326,NO
0.10711660541262946,NO
0.37454059472101575,NO
0.2190444370197127,NO
0.19605746742398933,NO
0.3488807216839292,NO
0.2426996324757768,NO
0.07083194119612429,NO
0.3568326094219847,NO
0.7262946876044103,YES
0.36658870698296026,NO
0.547076511861009,YES
0.16331440026729035,NO
0.16972936852656198,NO
0.039425325760106905,NO
0.30464416972936853,NO
0.32682926829268294,NO
0.27210157033077187,NO
0.3724690945539592,NO
0.16151019044437018,NO
0.42993651854326764,NO
0.8873371199465419,YES
0.7770798529903107,YES
0.7861677246909458,YES
0.7363848980955563,YES
0.33892415636485135,NO
0.7958569996658871,YES
0.3252923488138991,NO
0.2590043434680922,NO
0.20554627464082864,NO
0.4008686936184431,NO
0.3612429001002339,NO
0.3415302372201804,NO
0.27591045773471434,NO
0.2666889408620114,NO
0.2346140995656532,NO
0.387370531239559,NO
0.8204477113264284,YES
0.26922819913130636,NO
0.7564316739057801,YES
0.3433344470431006,NO
0.3292348813899098,NO
0.23481456732375544,NO
0.2016037420648179,NO
0.3327096558636819,NO
0.19592382225192115,NO
0.35101904443701976,NO
0.23949214834614102,NO
0.3351152689609089,NO
0.8870698296024055,YES
0.8507183427998664,YES
0.8042766455061812,YES
0.7959906448379552,YES
0.4177748078850652,NO
0.7510858670230538,YES
0.17113264283327767,NO
0.2114266622118276,NO
0.011359839625793525,NO
0.26501837621115937,NO
0.39893083862345474,NO
0.3014366855997327,NO
0.17754761109254932,NO
0.19365185432676243,NO
0.02218509856331441,NO
0.2878048780487805,NO
0.8419645840294021,YES
0.09909789508853994,NO
0.7740728366187772,YES
0.30578015369194794,NO
0.3087203474774474,NO
0.21951219512195125,NO
0.22505846976277988,NO
0.30731707317073176,NO
0.2165720013364517,NO
0.27123287671232876,NO
0.17340461075843636,NO
0.3430003341129302,NO
0.8425659873037086,YES
0.8379552288673573,YES
0.8270631473438024,YES
0.7012362178416305,YES
0.28473103909121283,NO
0.6926161042432342,YES
0.15162044771132646,NO
0.2108252589375209,NO
0.03835616438356164,NO
0.9577013030404278,YES
0.2612763113932509,YES
0.22004677581022386,YES
0.8074841296358168,YES
0.300033411293017,NO
0.10317407283661881,NO
0.8354827931840962,YES
0.1817574340126963,NO
0.83701971266288,YES
0.37781490143668567,NO
0.26401603742064816,NO
0.2180420982292015,NO
0.17794854660875378,NO
0.13698630136986303,NO
0.22639492148346146,YES
0.12555963915803542,NO
0.4521216171065821,YES
0.2970932175075176,NO
0.3136652188439693,YES
0.3919812896759105,NO
0.360507851653859,NO
0.5091881055796861,NO
0.19091212829936519,NO
0.8443701971266289,YES
0.4751754092883395,NO
0.756298028733712,YES
0.2819244904777815,NO
0.14473772134981625,NO
0.6873371199465419,YES
0.2880721683929169,NO
0.24657534246575347,NO
0.7367190110257269,YES
0.30618108920815235,NO
0.10250584697627801,NO
0.8590043434680923,YES
0.2379552288673572,NO
0.8449716004009356,YES
0.38289341797527565,NO
0.4333444704310057,NO
0.36732375542933515,NO
0.20280654861343134,NO
0.1742733043768794,NO
0.2903441363180755,NO
0.10497828265953893,NO
0.47136652188439704,NO
0.1278984296692282,NO
0.35629802873371197,NO
0.4138322753090545,NO
0.4000000000000001,NO
0.5325091881055797,NO
0.2737053123955897,NO
0.7006348145673238,YES
0.5089876378215836,NO
0.7442699632475778,YES
0.20374206481790846,NO
0.17474106247911794,NO
0.5616438356164384,YES
0.8039425325760106,YES
0.766388239224858,YES
0.5077848312729702,YES
0.2328098897427331,NO
0.1820915469428667,NO
0.5832943534914803,YES
0.4891413297694622,NO
0.5341797527564316,YES
0.36411627129969937,NO
0.2858670230537922,NO
0.2723688606749081,NO
0.17460741730704982,NO
0.18088874039425326,NO
0.7371867691279652,YES
0.15409288339458738,NO
0.7976612094888074,YES
0.16678917474106247,NO
0.7450718342799867,YES
0.5156698964249917,NO
0.4965586368192449,NO
0.5516204477113265,NO
0.4326762445706649,NO
0.5586368192449047,YES
0.44650851987971935,NO
0.4864016037420648,YES
0.26769127965252254,NO
0.14527230203808886,NO
0.8765786835950553,YES
0.1912462412295356,NO
0.21303040427664555,NO
0.8976946207818244,YES
0.29074507183428,NO
0.141997995322419,NO
0.9338456398262613,YES
0.16144336785833613,NO
0.9466755763448045,YES
0.1422652856665553,NO
0.29602405613097227,NO
0.3097226862679586,NO
0.17868359505512865,NO
0.1497494153023722,NO
0.3084530571333111,NO
0.131105913798864,NO
0.5315068493150685,NO
0.07136652188439692,NO
0.2980287337119947,NO
0.26174406949548945,NO
0.10330771800868693,NO
0.5631139325091881,NO
0.2550618108920816,NO
0.8858670230537924,YES
0.5339124624122953,NO
0.8336785833611762,YES
0.19599064483795528,NO
0.0150350818576679,NO
0.6535917139993319,YES
0.748680253925827,YES
0.700835282325426,YES
0.41062479117941864,YES
0.18810557968593386,NO
0.04423655195456065,NO
0.6976946207818244,YES
0.22826595389241566,NO
0.278115603073839,YES
0.13752088205813567,NO
0.2455730036752422,NO
0.3001670564650853,NO
0.19278316070831944,NO
