50Traced_NONETRACED_MAX_SINGLE_LSA_32_MEDIAN,Associated
0.1341,NO
0.2626,NO
0.1818,NO
0.3384,NO
0.1965,NO
0.166,NO
0.2626,NO
0.2626,NO
0.1766,NO
1.0,YES
0.1376,NO
1.0,YES
0.3126,NO
0.3391,NO
0.3391,NO
0.2626,NO
0.2553,NO
0.2626,NO
0.2553,NO
0.2251,NO
0.2553,NO
0.5181,YES
0.5954,YES
1.0,YES
1.0,YES
0.1818,NO
0.2113,YES
0.2183,NO
1.0,YES
1.0,YES
0.3362,NO
0.1579,NO
0.1148,NO
0.22,NO
1.0,YES
1.0,YES
0.2504,NO
0.1056,NO
0.2853,NO
0.1058,NO
0.4183,NO
0.40399999999999997,NO
0.4183,NO
1.0,YES
0.13,NO
1.0,YES
0.1394,NO
1.0,YES
0.1016,NO
0.2314,NO
0.2314,NO
0.2314,NO
0.127,NO
0.2584,NO
0.2314,NO
0.2853,NO
0.1606,NO
0.3011,NO
0.3233,NO
0.3744,NO
0.3063,NO
0.3329,NO
0.2687,NO
0.0976,NO
0.2187,NO
1.0,YES
0.3471,NO
1.0,YES
0.205,NO
0.2168,NO
0.2136,NO
0.3123,NO
0.3063,NO
0.1268,NO
0.3757,NO
0.1755,NO
0.2202,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.3063,NO
0.6372,YES
0.2473,NO
0.9432,YES
1.0,YES
0.3356,NO
0.3514,NO
0.3514,NO
0.2843,NO
1.0,YES
1.0,YES
0.1863,NO
0.1717,NO
0.297,NO
0.1656,NO
0.647,NO
0.7021,NO
0.7021,NO
1.0,YES
0.3514,NO
1.0,YES
0.2646,NO
1.0,YES
0.2113,NO
0.4197,NO
0.4197,NO
0.4197,NO
0.2304,NO
0.2201,NO
0.4197,NO
0.4519,NO
0.1568,NO
0.1663,NO
0.7346,YES
1.0,YES
1.0,YES
0.503,YES
0.257,NO
0.153,NO
0.3689,YES
0.3019,NO
0.4615,YES
0.22399999999999998,NO
0.2165,NO
0.3152,NO
0.2833,NO
0.0892,NO
1.0,YES
0.1663,NO
0.8285,YES
0.3664,NO
0.8285,YES
0.2736,NO
0.457,NO
0.1902,NO
0.1918,NO
0.7346,YES
0.3518,NO
0.4304,YES
0.1544,NO
0.2131,NO
0.4137,NO
0.3384,NO
0.4137,NO
0.4167,NO
0.2687,NO
0.1996,NO
0.2731,NO
1.0,YES
0.4354,NO
1.0,YES
0.2327,NO
0.2525,NO
0.2525,NO
0.221,NO
0.4137,NO
0.1996,NO
0.3043,NO
0.2064,NO
0.2053,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.4137,NO
0.6152,YES
0.2424,NO
0.1425,NO
0.1065,NO
1.0,YES
1.0,YES
1.0,YES
0.6847,YES
0.2995,NO
0.1337,NO
0.5022,YES
0.5875,NO
0.6283,YES
0.5875,NO
0.3948,NO
0.3812,NO
0.3948,NO
0.1453,NO
1.0,YES
0.141,NO
0.7685,YES
0.4988,NO
0.6278,YES
0.3725,NO
0.457,NO
0.5875,NO
0.5875,NO
1.0,YES
0.4619,NO
0.5859,YES
0.1503,NO
0.1062,NO
0.3398,NO
0.3384,NO
0.1965,NO
0.3491,NO
0.2687,NO
0.1536,NO
0.3139,NO
1.0,YES
0.3648,NO
1.0,YES
0.2519,NO
0.2036,NO
0.2033,NO
0.0966,NO
0.2646,NO
0.0898,NO
0.1974,NO
0.2256,NO
0.1699,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.366,NO
0.5155,YES
0.366,NO
0.1671,NO
0.3133,NO
0.5133,NO
0.3895,NO
0.3349,NO
0.5273,NO
0.2687,NO
0.1016,NO
0.4039,NO
1.0,YES
0.551,NO
1.0,YES
0.1661,NO
0.1861,NO
0.1275,NO
0.3249,NO
0.3996,NO
0.1655,NO
0.391,NO
0.16699999999999998,NO
0.2819,NO
1.0,YES
1.0,YES
1.0,YES
0.5297,YES
0.4039,NO
0.7786,YES
0.4095,NO
0.1503,NO
0.2036,NO
0.3916,NO
0.3384,NO
0.2047,NO
0.4023,NO
0.2687,NO
0.1392,NO
0.3095,NO
1.0,YES
0.4203,NO
1.0,YES
0.2729,NO
0.2866,NO
0.2866,NO
0.2111,NO
0.3049,NO
0.1513,NO
0.2541,NO
0.1912,NO
0.1957,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.3095,NO
0.594,YES
0.2339,NO
0.1671,NO
0.3133,NO
0.2898,NO
0.3895,NO
0.1462,NO
0.3464,NO
0.2687,NO
0.1016,NO
0.1951,NO
1.0,YES
0.311,NO
1.0,YES
0.2846,NO
0.2749,NO
0.2846,NO
0.3249,NO
0.2256,NO
0.0898,NO
0.391,NO
0.1702,NO
0.1893,NO
1.0,YES
1.0,YES
1.0,YES
0.7443,YES
0.1375,NO
0.6631,YES
0.2574,NO
0.2097,NO
0.2194,NO
1.0,YES
0.7438,YES
1.0,YES
1.0,YES
0.3986,NO
0.2018,NO
1.0,YES
0.2963,NO
1.0,YES
0.196,NO
0.2131,NO
0.36700000000000005,NO
0.1474,NO
0.2557,NO
1.0,YES
0.2282,NO
0.7355,YES
0.4988,NO
0.4963,YES
0.7244,NO
0.7244,NO
0.7244,NO
0.3976,NO
1.0,YES
0.7244,NO
1.0,YES
0.2097,NO
0.2094,NO
1.0,YES
0.2937,NO
0.3948,NO
1.0,YES
0.2822,NO
0.1097,NO
1.0,YES
0.191,NO
1.0,YES
0.1629,NO
0.3385,NO
0.36700000000000005,NO
0.3385,NO
0.171,NO
0.5205,NO
0.1398,NO
0.6811,NO
0.1969,NO
0.6811,NO
0.2081,NO
0.2365,NO
0.5719,NO
0.1917,NO
1.0,YES
0.6436,NO
0.7136,YES
0.1805,NO
0.2418,NO
1.0,YES
0.8408,YES
1.0,YES
0.8399,YES
0.326,NO
0.1337,NO
0.8399,YES
0.7101,NO
0.8399,YES
0.7101,NO
0.4811,NO
0.5221,NO
0.5221,NO
0.2307,NO
1.0,YES
0.057999999999999996,NO
1.0,YES
0.4988,NO
1.0,YES
0.8778,NO
0.8778,NO
0.8778,NO
0.6271,NO
1.0,YES
0.8778,NO
0.775,YES
0.1636,NO
0.2005,NO
1.0,YES
0.3813,NO
0.5126,NO
0.7803,YES
0.2703,NO
0.153,NO
1.0,YES
0.439,NO
1.0,YES
0.439,NO
0.3099,NO
0.3363,NO
0.3363,NO
0.1775,NO
0.5126,NO
0.1654,NO
0.6479,NO
0.2557,NO
0.6479,NO
0.3581,NO
0.439,NO
0.5872,NO
0.3552,NO
1.0,YES
0.5692,NO
1.0,YES
0.2091,NO
0.221,NO
0.6136,YES
1.0,YES
1.0,YES
0.4202,YES
0.257,NO
0.2091,NO
0.3081,YES
0.4207,NO
0.3855,YES
0.4207,NO
0.171,NO
0.3152,NO
0.2833,NO
0.2091,NO
1.0,YES
0.221,NO
1.0,YES
0.3061,NO
1.0,YES
0.2678,NO
0.457,NO
0.4207,NO
0.4207,NO
0.6136,YES
0.3962,NO
0.3595,YES
1.0,YES
1.0,YES
0.3988,NO
0.1548,NO
0.1459,NO
0.3748,NO
1.0,YES
1.0,YES
0.3988,NO
0.0996,NO
0.3868,NO
0.1395,NO
0.5451,NO
0.5915,NO
0.5915,NO
1.0,YES
0.1861,NO
0.9606,YES
0.2189,NO
1.0,YES
0.124,NO
0.102,NO
0.0927,NO
0.1823,NO
0.1441,NO
0.4057,NO
0.2309,NO
0.4057,NO
0.2216,NO
0.3044,NO
1.0,YES
0.4247,YES
0.5710000000000001,YES
1.0,YES
0.4103,NO
0.1381,NO
1.0,YES
0.1977,NO
1.0,YES
0.1513,NO
0.4132,NO
0.4246,NO
0.4132,NO
0.2557,NO
0.5710000000000001,YES
