50Traced_NONETRACED_SUM_SINGLE_LSA_87_SUM,Associated
0.06860015676946779,NO
0.08683136470524638,NO
0.10403546233478389,NO
0.19148849906749194,NO
0.11422547774143851,NO
0.12861853663810577,NO
0.09579155066627024,NO
0.06476200773035651,NO
0.1593777873881666,NO
0.31687704408465556,YES
0.13490282995918587,NO
0.342352082601292,YES
0.13513257831716083,NO
0.1272805903181339,NO
0.12760494094115737,NO
0.04453063761926643,NO
0.1899748628267157,NO
0.08689893775170959,NO
0.13097007865502608,NO
0.08431764737681433,NO
0.1249560775197989,NO
0.24477660350839256,YES
0.31798524204665246,YES
0.3547855231505257,YES
0.2811714463334865,YES
0.14636321863934912,NO
0.3770846284833906,YES
0.15620185420439495,NO
0.34650106765413413,YES
0.36062383436494855,YES
0.18298780982241802,NO
0.09422385598832339,NO
0.059207503311079275,NO
0.13594345487471954,NO
0.2995513149714842,YES
0.2062599670243533,YES
0.07996594318458253,NO
0.10691407411411735,NO
0.09841338486904344,NO
0.13299727004892287,NO
0.08565559369678621,NO
0.06722166662161796,NO
0.09276427818471769,NO
0.32768873151877176,YES
0.060775197989026135,NO
0.3434602805632889,YES
0.06524853366489175,NO
0.37736843527853614,YES
0.05809930534908236,NO
0.08581776900829796,NO
0.14847149768900178,NO
0.11564451171716625,NO
0.09981890423547857,NO
0.1545260426521069,NO
0.16140497878206336,NO
0.13188907208692593,NO
0.07027596832175581,NO
0.12592912938886938,NO
0.11653647593048083,NO
0.2553044841473633,NO
0.19082628321215234,NO
0.22258561504986893,NO
0.12429386166445927,NO
0.04934183852744817,NO
0.23626239965402604,NO
0.5379219936751628,YES
0.15860745465848583,NO
0.5085142038543665,YES
0.10533286482687784,NO
0.06303213774089791,NO
0.0712490201908263,NO
0.07957401951509582,NO
0.24376300781144414,NO
0.10449495905073383,NO
0.19963780847095708,NO
0.08954780117306807,NO
0.19044787415195824,NO
0.4449549963510555,YES
0.5640051896099684,YES
0.5916425656134282,YES
0.43099440495175284,YES
0.16279698353920588,NO
0.5905343676514312,YES
0.1308079033435143,NO
0.4680514636321864,YES
0.4614293050787902,YES
0.2961591480390302,NO
0.29206422142335864,NO
0.2321539584290618,NO
0.3111738789631592,NO
0.3891937184096008,YES
0.3140389761332,YES
0.31517420331378215,NO
0.15016082385058246,NO
0.23073492445333407,NO
0.21046301051436603,NO
0.25427737384112226,NO
0.22920777360326514,NO
0.28261750952779957,NO
0.3634754169256967,YES
0.25279076681893126,NO
0.43479201016298624,YES
0.20040814120063788,NO
0.5363407843879232,YES
0.13674081682298564,NO
0.10841419574560099,NO
0.28292834554153046,NO
0.22353163770035409,NO
0.17844690110008918,NO
0.26984620374624974,NO
0.24757412763197015,NO
0.3432035029867287,NO
0.08256074816877043,NO
0.056045084736600255,NO
0.20009730518690705,YES
0.5900478417168961,YES
0.5854663891666892,YES
0.2901586615130957,YES
0.07916858123631645,NO
0.025556126172392356,NO
0.27075168256885696,YES
0.04324674973646512,NO
0.1590264075465578,YES
0.07154634159526449,NO
0.11331999891883127,NO
0.09145336108333108,NO
0.10944130605184205,NO
0.03424601994756331,NO
0.6344703624618212,YES
0.04396302402897532,NO
0.6823796524042489,YES
0.15409357515474226,NO
0.5175149336432683,YES
0.05543692731843123,NO
0.20182717517636567,NO
0.12545611806362678,NO
0.03174581722842393,NO
0.22761304970673296,YES
0.157228964510636,NO
0.21099008027677918,YES
0.0741141173608671,NO
0.10160283266210773,NO
0.1656080222720761,NO
0.2492904830121361,NO
0.19381301186582695,NO
0.2739681595805066,NO
0.11836094818498796,NO
0.0563559207503311,NO
0.258020920615185,NO
0.5289077492769684,YES
0.19529961888801792,NO
0.5232721572019352,YES
0.10965753980052437,NO
0.07126253480011893,NO
0.093210260291375,NO
0.058477714409276425,NO
0.23158634483877072,NO
0.09115603967889288,NO
0.20271913938968025,NO
0.07914155201773118,NO
0.16894613076735948,NO
0.4471038192285861,YES
0.560545449631051,YES
0.5934940670865204,YES
0.4479282103954375,YES
0.21440927642781846,NO
0.6174554693623806,YES
0.18078492850771682,NO
0.11019812417223018,NO
0.10262994296834879,NO
0.25118252831310645,YES
0.6672297753871935,YES
0.5733302700218936,YES
0.35694786063734896,YES
0.14380895748303915,NO
0.04494959050733843,NO
0.3430413276752169,YES
0.21062518582587778,NO
0.23400545990215424,YES
0.2188961267129767,NO
0.1788388247695759,NO
0.176473768143363,NO
0.17644673892477766,NO
0.06459983241884476,NO
0.7081655269346162,YES
0.09480498418790712,NO
0.6971781495796956,YES
0.16198610698164714,NO
0.5338811254966619,YES
0.20194880665999945,NO
0.36788117955509914,NO
0.3014298456631619,NO
0.17890639781603912,NO
0.29396978133362167,YES
0.3627861718517718,NO
0.29957834419006946,YES
0.10763034840662755,NO
0.08154715247182204,NO
0.13782198556639727,NO
0.15624239803227288,NO
0.11413087547638998,NO
0.21531475525042568,NO
0.1089818093358921,NO
0.06989755926156174,NO
0.1941238478795578,NO
0.4163445684785253,YES
0.1272265318809633,NO
0.4632537773332973,YES
0.13190258669621863,NO
0.08926399437792254,NO
0.11763115928318513,NO
0.06346460523826256,NO
0.13642998080925478,NO
0.08920993594075197,NO
0.09333189177500878,NO
0.1070762494256291,NO
0.09314268724491173,NO
0.3270400302727248,YES
0.4260750871692299,YES
0.4501446063194313,YES
0.38017947401140634,YES
0.11117117604130064,NO
0.47860637348974244,YES
0.1216179690245155,NO
0.08045246911911777,NO
0.11771224693894097,NO
0.21581479579425356,NO
0.1947455199070195,NO
0.15289077492769682,NO
0.2702786712436144,NO
0.12724004649025594,NO
0.06561342811579315,NO
0.19550233802740763,NO
0.44345487471957185,YES
0.20130010541395246,NO
0.4083033759494013,YES
0.053882747249777006,NO
0.0,NO
0.03125929129388869,NO
0.08453388112549665,NO
0.2023542449387788,NO
0.13901127118415008,NO
0.20411114414682272,NO
0.07887125983187826,NO
0.1980565991837176,NO
0.4197907938481499,YES
0.4621726085898857,YES
0.5073789766737843,YES
0.34244668486634056,YES
0.21120631402546153,NO
0.5276103467848744,YES
0.1393221071978809,NO
0.10361650944671191,NO
0.1347001108197962,NO
0.12825364218720436,NO
0.20098926940022163,NO
0.15709381841770953,NO
0.19494823904640915,NO
0.12283428386085357,NO
0.09516987863880855,NO
0.17131118739357243,NO
0.5077844149525637,YES
0.1413222693731924,NO
0.4908911533367571,YES
0.07435738032813471,NO
0.02412357758737195,NO
0.04781468767737925,NO
0.07735762359110196,NO
0.1793388653134038,NO
0.12188826121036841,NO
0.16125631807984428,NO
0.09148039030191638,NO
0.17014893099440495,NO
0.4332108008757467,YES
0.5315160688704489,YES
0.5434359542665621,YES
0.42104765251236587,YES
0.1568505554504419,NO
0.5844392788604482,YES
0.092142606157256,NO
0.07001919074519555,NO
0.09196691623645159,NO
0.0895207719544828,NO
0.24101954212503715,NO
0.17756845149606723,NO
0.1738924777684677,NO
0.08769629969997567,NO
0.04776062924020866,NO
0.16535124469551588,NO
0.5113252425872368,YES
0.10580587615212042,NO
0.4993783279725384,YES
0.1455523420817904,NO
0.09648079574019514,NO
0.11595534773089708,NO
0.07088412573992486,NO
0.1995837500337865,NO
0.08854772008541234,NO
0.16299970267859554,NO
0.07187069221828796,NO
0.1797037597643052,NO
0.4074924993918426,YES
0.5215422872124766,YES
0.5365299889180203,YES
0.399397248425548,YES
0.1148201205503149,NO
0.5341784469011,YES
0.10800875746682165,NO
0.15674243857610076,NO
0.15191772305862636,NO
0.7270859799443198,YES
0.18228505013920046,YES
0.2014893099440495,YES
0.8861529313187555,YES
0.23192421007108685,NO
0.08146606481606616,NO
0.7360056220774657,YES
0.03663810579236154,NO
0.7782658053355678,YES
0.058991269562396954,NO
0.11750952779955132,NO
0.14947157877665757,NO
0.15593156201854205,NO
0.10073789766737842,NO
0.366394572532908,YES
0.1361596886234019,NO
0.40327594129253724,YES
0.21204421980160554,NO
0.1937184096007784,YES
0.07046517285185286,NO
0.12390193799497254,NO
0.11049544557666838,NO
0.1620942238559883,NO
0.7827931994486039,YES
0.337513852474525,NO
0.8178230667351407,YES
0.05336919209665648,NO
0.029596994350893316,NO
0.39572127469794854,YES
0.1357137065167446,NO
0.15145822634267642,NO
0.5740735735329892,YES
0.07215449901343352,NO
0.023907343838689622,NO
0.5246641619590777,YES
0.10641403357028947,NO
0.4895532070167852,YES
0.10821147660621133,NO
0.09769711057653324,NO
0.16448630970078654,NO
0.1421872043679217,NO
0.04917966321593643,NO
0.22092331810687355,NO
0.028921263886261046,NO
0.3243911668513664,NO
0.04163851123064032,NO
0.15690461388761248,NO
0.08404735519096143,NO
0.15929669973241076,NO
0.173500554098981,NO
0.18458253371895017,NO
0.4884990674919588,YES
0.2447630888990999,NO
0.531016028326621,YES
0.0558153363786253,NO
0.048206611346865956,NO
0.3360813038895046,YES
0.5150823039705922,YES
0.5261102251533907,YES
0.451604184123037,YES
0.11383355407195178,NO
0.033286482687785494,NO
0.40892504797686297,YES
0.03836797578182015,NO
0.34039246425385844,YES
0.031894477930643025,NO
0.05209881882314782,NO
0.08316890558693948,NO
0.06791091169554286,NO
0.029637538178771253,NO
0.6148201205503148,YES
0.03565153931399844,NO
0.6819471849068843,YES
0.11377949563478118,NO
0.47602508311484715,YES
0.08292564261967186,NO
0.17237884152769142,NO
0.1471605805876152,NO
0.08347974160067032,NO
0.4082087736843528,YES
0.15075546665945888,NO
0.3704084114928237,YES
0.08457442495337458,NO
0.0658296618644755,NO
0.6200367597372759,YES
0.1640673568127145,NO
0.17664945806416735,NO
0.7627780630861961,YES
0.15040408681785009,NO
0.023123496499716192,NO
0.6522691029002351,YES
0.038354461172527506,NO
0.6893261615806686,YES
0.04493607589804579,NO
0.14680920074600642,NO
0.1475254750385166,NO
0.18260940076222393,NO
0.049949995945617214,NO
0.3473119442116928,NO
0.06274833094575236,NO
0.3290807362759143,NO
0.08453388112549667,NO
0.17939292375057436,NO
0.08181744465767496,NO
0.10604913911938804,NO
0.0748574208719626,NO
0.1567829824039787,NO
0.6116441873665432,YES
0.2819417790631673,NO
0.6866232397221396,YES
0.1272265318809633,NO
0.12269913776792712,NO
0.21189555909938643,YES
0.6006703246209151,YES
0.5808714220071897,YES
0.2635619104251697,YES
0.13902478579344268,NO
0.04981484985269076,NO
0.22095034732545882,YES
0.050125685866421604,NO
0.1451604184123037,YES
0.06022109900802768,NO
0.05466659458875043,NO
0.03965186366462146,NO
0.05236911100900073,NO
0.07807389788361219,NO
0.6759196691623643,YES
0.11306322134227101,NO
0.7098953969240748,YES
0.1992864286293483,NO
0.5486525934535231,YES
0.07834419006946508,NO
0.21190907370867906,NO
0.12367218963699758,NO
0.018325810200827096,NO
0.2314376841365516,YES
0.19401573100521663,NO
0.16431061977998215,YES
0.44318458253371895,YES
0.4249804038165257,YES
0.3051869070465173,NO
0.1312133416222937,NO
0.1440657350595994,NO
0.2886044814444414,NO
0.36466470254344946,YES
0.314457929021272,YES
0.26654863907884424,NO
0.06524853366489175,NO
0.2395734789307241,NO
0.07999297240316783,NO
0.04972024758764224,NO
0.05286915155282861,NO
0.06811363083493258,NO
0.31748520150282455,YES
0.17709544017082463,NO
0.4358191204692273,YES
0.17423034300078383,NO
0.47995783441900697,YES
0.10554909857556016,NO
0.04263859231829607,NO
0.1460523826256183,NO
0.10358948022812658,NO
0.08887207070843581,NO
0.2651971781495797,NO
0.16618915047165983,NO
0.24088439603211068,NO
0.06905965348541773,NO
0.07534394680649784,NO
0.655931562018542,YES
0.13530826823796524,YES
0.19755655863988972,YES
0.8550693299456712,YES
0.12330729518609615,NO
0.028286077249506714,NO
0.775360164337649,YES
0.032394518474470904,NO
0.786793523799227,YES
0.05278806389707274,NO
0.14371435521799064,NO
0.16406735681271453,NO
0.1935697488985593,NO
0.055112576695407735,NO
0.3041057383031056,YES
0.04267913614617401,NO
0.36936778657729014,YES
0.09777819823228909,NO
0.1815147174095197,YES
0.06274833094575236,NO
0.1279022623455956,NO
0.1258210125145282,NO
0.1833391896640268,NO
0.766859475092575,YES
0.3083898694488743,NO
0.8588939643754898,YES
0.09116955428818552,NO
0.08483120252993487,NO
0.6346055085547476,YES
0.22964024110062975,YES
0.28126604859853505,YES
0.7945779387517906,YES
0.17689272103143497,NO
0.05115279617266265,NO
0.7084493337297618,YES
0.16183744627942803,NO
0.7019217774414142,YES
0.19098845852366406,NO
0.07708733140524907,NO
0.11453631375516934,NO
0.11388761250912235,NO
0.051909614293050785,NO
0.401992053409736,YES
0.06512690218125794,NO
0.42227748195799664,YES
0.1653377300862232,NO
0.22342352082601288,YES
0.18131199827013,NO
0.278982079628078,NO
0.27517095980755196,NO
0.23846528096872718,NO
0.7504121955834255,YES
0.39546449712138826,NO
0.7340324891207395,YES
0.11323891126307539,NO
0.1252533989242371,NO
0.7819823228910452,YES
0.2283968970457064,YES
0.2763602454253048,YES
0.9999999999999999,YES
0.17129767278427982,NO
0.07285725869665108,NO
0.881868800172987,YES
0.18246074006000484,NO
0.8683812200989269,YES
0.19428602319106955,NO
0.1044273860042706,NO
0.12007730356515392,NO
0.14247101116306726,NO
0.09929183447306539,NO
0.40845203665162044,YES
0.11883395951023054,NO
0.44160337324647947,YES
0.1801091980430846,NO
0.2405735600183799,YES
0.18978565829661864,NO
0.3163905181501203,NO
0.32502635348812065,NO
0.30688974781739065,NO
0.8711111711760412,YES
0.4903505689650512,NO
0.8860853582722924,YES
0.07807389788361219,NO
0.08383112144227911,NO
0.7153958429061815,YES
0.1561072519393464,YES
0.2093818417709544,YES
0.9552125848041734,YES
0.12626699462118549,NO
0.03131334973105927,NO
0.8495418547449793,YES
0.08214179528069843,NO
0.8208368246074006,YES
0.11176581885017703,NO
0.09557531691758792,NO
