50Traced_NONETRACED_MAX_RAW_LSA_2_MAX,Associated
0.1687,NO
0.1171,NO
0.2688,NO
0.2653,NO
0.1663,NO
0.2963,NO
0.1987,NO
0.1687,NO
0.2252,NO
1.0,YES
0.1406,NO
1.0,YES
0.2427,NO
0.2231,NO
0.2223,NO
0.1687,NO
0.1906,NO
0.1687,NO
0.1843,NO
0.2179,NO
0.1663,NO
1.0,YES
1.0,YES
0.3819,YES
0.24,YES
0.1573,NO
0.4096,YES
0.1406,NO
1.0,YES
0.2444,YES
0.3362,NO
0.1579,NO
0.1148,NO
0.1778,NO
0.3947,YES
1.0,YES
0.1364,NO
0.1231,NO
0.1778,NO
0.1231,NO
0.1835,NO
0.1766,NO
0.1835,NO
1.0,YES
0.1033,NO
1.0,YES
0.1033,NO
0.3399,YES
0.1033,NO
0.1231,NO
0.1231,NO
0.1235,NO
0.0802,NO
0.1903,NO
0.1119,NO
0.1778,NO
0.1731,NO
0.1534,NO
0.1694,NO
0.2865,NO
0.1616,NO
0.1986,NO
0.1488,NO
0.1731,NO
0.2187,NO
1.0,YES
0.1694,NO
1.0,YES
0.205,NO
0.2168,NO
0.2136,NO
0.1919,NO
0.20600000000000002,NO
0.1731,NO
0.1947,NO
0.1755,NO
0.2202,NO
0.4465,YES
1.0,YES
1.0,YES
0.245,YES
0.1659,NO
1.0,YES
0.1505,NO
0.284,YES
0.188,YES
0.3356,NO
0.204,NO
0.204,NO
0.204,NO
0.3435,YES
0.284,YES
0.204,NO
0.0952,NO
0.1692,NO
0.0887,NO
0.2289,NO
0.2088,NO
0.2183,NO
0.284,YES
0.204,NO
0.284,YES
0.0995,NO
0.3081,YES
0.204,NO
0.1251,NO
0.091,NO
0.11800000000000001,NO
0.1053,NO
0.2201,NO
0.1351,NO
0.204,NO
0.0976,NO
0.0244,NO
0.1801,YES
1.0,YES
1.0,YES
0.3354,YES
0.1306,NO
0.0295,NO
0.3354,YES
0.183,NO
0.1325,YES
0.1443,NO
0.2199,NO
0.2199,NO
0.2199,NO
0.07200000000000001,NO
1.0,YES
0.066,NO
1.0,YES
0.1417,NO
1.0,YES
0.1516,NO
0.1335,NO
0.1488,NO
0.0827,NO
0.1977,YES
0.1335,NO
0.3354,YES
0.1694,NO
0.1694,NO
0.1975,NO
0.2653,NO
0.2067,NO
0.1986,NO
0.1694,NO
0.1694,NO
0.1458,NO
0.485,YES
0.1577,NO
1.0,YES
0.1987,NO
0.1756,NO
0.1813,NO
0.1621,NO
0.2067,NO
0.1621,NO
0.1082,NO
0.2019,NO
0.2083,NO
0.3897,YES
1.0,YES
1.0,YES
0.2894,YES
0.2226,NO
0.485,YES
0.1639,NO
0.1566,NO
0.0774,NO
0.1371,YES
1.0,YES
1.0,YES
0.2886,YES
0.1306,NO
0.11,NO
0.2886,YES
0.2598,NO
0.1092,YES
0.2564,NO
0.2252,NO
0.2571,NO
0.2375,NO
0.1453,NO
1.0,YES
0.141,NO
1.0,YES
0.142,NO
1.0,YES
0.2049,NO
0.2564,NO
0.2564,NO
0.1032,NO
0.1461,YES
0.2293,NO
0.2886,YES
0.1686,NO
0.0745,NO
0.2688,NO
0.19,NO
0.1547,NO
0.2963,NO
0.1987,NO
0.1536,NO
0.2252,NO
1.0,YES
0.2369,NO
1.0,YES
0.2519,NO
0.2418,NO
0.2418,NO
0.0533,NO
0.1906,NO
0.0637,NO
0.1843,NO
0.2256,NO
0.166,NO
1.0,YES
1.0,YES
0.3819,YES
0.3108,YES
0.2405,NO
0.4061,YES
0.2369,NO
0.1686,NO
0.1339,NO
0.2688,NO
0.1967,NO
0.1436,NO
0.2963,NO
0.1987,NO
0.1197,NO
0.2252,NO
1.0,YES
0.2344,NO
1.0,YES
0.151,NO
0.0797,NO
0.0797,NO
0.204,NO
0.1906,NO
0.1655,NO
0.31,NO
0.1309,NO
0.2819,NO
1.0,YES
1.0,YES
0.4941,YES
0.1783,YES
0.2213,NO
0.3603,YES
0.2213,NO
0.1796,NO
0.1796,NO
0.2688,NO
0.2653,NO
0.2047,NO
0.2963,NO
0.1987,NO
0.1796,NO
0.2252,NO
1.0,YES
0.2171,NO
1.0,YES
0.2252,NO
0.2085,NO
0.2085,NO
0.1479,NO
0.1906,NO
0.1479,NO
0.1843,NO
0.1912,NO
0.166,NO
1.0,YES
1.0,YES
0.3819,YES
0.2675,YES
0.2206,NO
1.0,YES
0.2171,NO
0.1686,NO
0.1118,NO
0.2688,NO
0.2886,NO
0.2085,NO
0.2963,NO
0.1987,NO
0.1542,NO
0.2252,NO
1.0,YES
0.1412,NO
1.0,YES
0.2118,NO
0.2048,NO
0.2045,NO
0.159,NO
0.2085,NO
0.1542,NO
0.1843,NO
0.1702,NO
0.2085,NO
1.0,YES
1.0,YES
1.0,YES
0.1551,YES
0.1526,NO
0.3916,YES
0.2085,NO
0.1741,NO
0.153,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.2237,NO
0.153,NO
1.0,YES
0.2938,NO
1.0,YES
0.2938,NO
0.2203,NO
0.2246,NO
0.2203,NO
0.1494,NO
1.0,YES
0.1494,NO
0.2829,YES
0.2129,NO
1.0,YES
0.2938,NO
0.2938,NO
0.3025,NO
0.12,NO
1.0,YES
0.2516,NO
1.0,YES
0.1799,NO
0.1547,NO
1.0,YES
0.2156,NO
0.172,NO
0.4159,YES
0.1955,NO
0.1097,NO
0.5448,YES
0.2742,NO
0.47700000000000004,YES
0.2742,NO
0.3264,NO
0.3203,NO
0.2875,NO
0.171,NO
0.21899999999999997,NO
0.1398,NO
0.3673,NO
0.1451,NO
0.2637,NO
0.2742,NO
0.2742,NO
0.3767,NO
0.1917,NO
1.0,YES
0.3359,NO
1.0,YES
0.1566,NO
0.1533,NO
0.32899999999999996,YES
1.0,YES
1.0,YES
1.0,YES
0.1661,NO
0.1427,NO
1.0,YES
0.3374,NO
0.32899999999999996,YES
0.3374,NO
0.2365,NO
0.2061,NO
0.2048,NO
0.1533,NO
1.0,YES
0.1533,NO
0.2937,YES
0.1481,NO
1.0,YES
0.3374,NO
0.3374,NO
0.2935,NO
0.1155,NO
0.3189,YES
0.2818,NO
1.0,YES
0.1636,NO
0.1646,NO
1.0,YES
0.24600000000000002,NO
0.24600000000000002,NO
1.0,YES
0.1681,NO
0.153,NO
0.4738,YES
0.159,NO
0.493,YES
0.1456,NO
0.2516,NO
0.171,NO
0.171,NO
0.1775,NO
0.24600000000000002,NO
0.1654,NO
0.3557,NO
0.0902,NO
0.2663,NO
0.2218,NO
0.1764,NO
0.3901,NO
0.21600000000000003,NO
0.4534,YES
0.3584,NO
1.0,YES
0.1468,NO
0.0855,NO
0.2378,YES
1.0,YES
1.0,YES
1.0,YES
0.1661,NO
0.0854,NO
1.0,YES
0.183,NO
0.2134,YES
0.0994,NO
0.1762,NO
0.1733,NO
0.1785,NO
0.0855,NO
1.0,YES
0.0864,NO
0.3695,YES
0.1481,NO
1.0,YES
0.1516,NO
0.0756,NO
0.2298,NO
0.1116,NO
0.2732,YES
0.2113,NO
1.0,YES
1.0,YES
1.0,YES
0.3634,NO
0.1955,NO
0.1955,NO
0.1955,NO
1.0,YES
1.0,YES
0.1955,NO
0.1665,NO
0.1517,NO
0.1665,NO
0.2274,NO
0.2274,NO
0.2274,NO
1.0,YES
0.1955,NO
1.0,YES
0.0553,NO
0.2985,YES
0.1955,NO
0.149,NO
0.1665,NO
0.1259,NO
0.1193,NO
0.2177,NO
0.1665,NO
0.1955,NO
0.1741,NO
0.0802,NO
1.0,YES
0.301,YES
0.301,YES
1.0,YES
0.1955,NO
0.0711,NO
0.5456,YES
0.2649,NO
1.0,YES
0.2649,NO
0.3042,NO
0.2246,NO
0.2024,NO
0.084,NO
0.301,YES
0.0773,NO
0.3002,YES
0.0821,NO
0.301,YES
0.2649,NO
0.2649,NO
0.3023,NO
0.1193,NO
1.0,YES
0.2621,NO
1.0,YES
0.1931,NO
0.1931,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.2192,NO
0.1931,NO
1.0,YES
0.3049,NO
0.2922,YES
0.3049,NO
0.2277,NO
0.2246,NO
0.1884,NO
0.1494,NO
1.0,YES
0.1494,NO
0.2829,YES
0.1968,NO
1.0,YES
0.3049,NO
0.3049,NO
0.3004,NO
0.1322,NO
1.0,YES
0.2422,NO
1.0,YES
0.1741,NO
0.1099,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.22699999999999998,NO
0.1622,NO
1.0,YES
0.1102,NO
1.0,YES
0.1022,NO
0.2516,NO
0.2246,NO
0.1085,NO
0.2034,NO
1.0,YES
0.1975,NO
0.3422,YES
0.1773,NO
1.0,YES
0.1754,NO
0.1709,NO
0.3619,NO
0.1715,NO
1.0,YES
0.3259,NO
1.0,YES
0.1741,NO
0.077,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.1955,NO
0.0724,NO
1.0,YES
0.106,NO
1.0,YES
0.1664,NO
0.2859,NO
0.2466,NO
0.2466,NO
0.1047,NO
1.0,YES
0.1016,NO
0.3066,YES
0.1481,NO
1.0,YES
0.1277,NO
0.1709,NO
0.3135,NO
0.1116,NO
1.0,YES
0.24100000000000002,NO
1.0,YES
0.1566,NO
0.1202,NO
0.2378,YES
1.0,YES
1.0,YES
1.0,YES
0.1661,NO
0.1018,NO
1.0,YES
0.1971,NO
0.2134,YES
0.1418,NO
0.2488,NO
0.2731,NO
0.2523,NO
0.1698,NO
1.0,YES
0.1648,NO
1.0,YES
0.1508,NO
1.0,YES
0.1516,NO
0.2044,NO
0.2298,NO
0.1116,NO
0.2732,YES
0.2113,NO
1.0,YES
0.1566,NO
0.10300000000000001,NO
0.254,YES
1.0,YES
1.0,YES
0.3313,YES
0.1306,NO
0.0792,NO
0.3313,YES
0.1836,NO
0.3039,YES
0.2252,NO
0.1448,NO
0.1719,NO
0.1068,NO
0.1825,NO
1.0,YES
0.1772,NO
0.5728,YES
0.0892,NO
1.0,YES
0.1677,NO
0.2252,NO
0.2985,NO
0.1348,NO
0.2635,YES
0.2298,NO
0.3313,YES
0.1932,NO
0.1243,NO
0.1931,NO
0.2108,NO
0.1713,NO
0.2195,NO
0.2073,NO
0.1243,NO
0.2818,NO
0.1344,NO
0.1506,NO
0.10800000000000001,NO
1.0,YES
1.0,YES
1.0,YES
0.0766,NO
0.185,NO
0.083,NO
0.1267,NO
0.1551,NO
0.1713,NO
0.0881,NO
0.1554,NO
0.1037,NO
0.1084,NO
0.1754,NO
0.1187,NO
0.2266,NO
1.0,YES
1.0,YES
0.2752,NO
0.1653,NO
0.0814,NO
0.0963,NO
1.0,YES
0.3686,YES
0.0968,NO
0.1519,NO
0.0533,NO
0.1784,NO
0.1661,NO
0.1504,NO
0.1562,NO
1.0,YES
0.0978,NO
1.0,YES
0.0336,NO
0.3735,YES
0.0877,NO
0.1163,NO
0.0996,NO
0.1354,NO
0.0948,NO
0.1407,NO
0.0821,NO
0.0894,NO
0.1468,NO
0.1025,NO
0.2378,YES
1.0,YES
1.0,YES
1.0,YES
0.1661,NO
0.0999,NO
1.0,YES
0.1495,NO
0.2148,YES
0.1495,NO
0.2227,NO
0.2227,NO
0.2227,NO
0.1025,NO
1.0,YES
0.1025,NO
1.0,YES
0.1481,NO
1.0,YES
0.1495,NO
0.1495,NO
0.2298,NO
0.1116,NO
0.2732,YES
0.2113,NO
1.0,YES
1.0,YES
1.0,YES
0.3473,NO
0.1636,NO
0.1636,NO
0.1736,NO
1.0,YES
1.0,YES
0.1636,NO
0.1017,NO
0.1736,NO
0.1058,NO
0.1741,NO
0.15,NO
0.132,NO
1.0,YES
0.1636,NO
1.0,YES
0.0553,NO
0.3407,YES
0.1636,NO
0.0621,NO
0.1143,NO
0.1266,NO
0.0726,NO
0.192,NO
0.1128,NO
0.1736,NO
0.1552,NO
0.1552,NO
0.1142,NO
0.2653,NO
0.1287,NO
0.1331,NO
0.1552,NO
0.1474,NO
0.1921,NO
0.4371,YES
0.1199,NO
1.0,YES
0.24100000000000002,NO
0.263,NO
0.2504,NO
0.1552,NO
0.1287,NO
0.1658,NO
0.1333,NO
0.2072,NO
0.1519,NO
0.3848,YES
1.0,YES
0.3023,YES
0.1927,YES
0.1378,NO
0.2884,YES
0.1199,NO
1.0,YES
1.0,YES
0.2823,NO
0.1584,NO
0.1295,NO
0.1295,NO
1.0,YES
1.0,YES
0.1295,NO
0.1079,NO
0.075,NO
0.1095,NO
0.1665,NO
0.1472,NO
0.1463,NO
0.434,YES
0.1295,NO
0.434,YES
0.1292,NO
0.3577,YES
0.1295,NO
0.0477,NO
0.0559,NO
0.1274,NO
0.0681,NO
0.1427,NO
0.0804,NO
0.1295,NO
0.1686,NO
0.0613,NO
0.2688,NO
0.2653,NO
0.161,NO
0.2963,NO
0.1987,NO
0.1098,NO
0.2252,NO
1.0,YES
0.233,NO
1.0,YES
0.2438,NO
0.2385,NO
0.2176,NO
0.0807,NO
0.1906,NO
0.0862,NO
0.1843,NO
0.2286,NO
0.166,NO
1.0,YES
1.0,YES
0.3819,YES
0.2731,YES
0.1937,NO
0.3754,YES
0.233,NO
