50Traced_NONETRACED_MAX_MULTI_VSM_1_MAX,Associated
0.3496,NO
0.0731,NO
0.2323,NO
0.5644,NO
0.31,NO
0.1483,NO
0.4164,NO
0.1187,NO
0.1769,NO
1.0,YES
0.4964,NO
1.0,YES
0.3104,NO
0.2231,NO
0.2223,NO
0.1944,NO
0.36,NO
0.188,NO
0.3844,NO
0.2179,NO
0.3438,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.2502,NO
1.0,YES
0.3251,NO
1.0,YES
1.0,YES
0.3362,NO
0.2796,NO
0.2796,NO
0.3034,NO
0.7571,YES
1.0,YES
0.3034,NO
0.1789,NO
0.3034,NO
0.1789,NO
0.2318,NO
0.3144,NO
0.301,NO
1.0,YES
0.2044,NO
1.0,YES
0.2796,NO
1.0,YES
0.2165,NO
0.2425,NO
0.2456,NO
0.2425,NO
0.2425,NO
0.2796,NO
0.2142,NO
0.3034,NO
0.3496,NO
0.1534,NO
0.3753,NO
0.5644,NO
0.3753,NO
0.4016,NO
0.4164,NO
0.1187,NO
0.3028,NO
1.0,YES
0.4964,NO
1.0,YES
0.3104,NO
0.2445,NO
0.2728,NO
0.3167,NO
0.4175,NO
0.3069,NO
0.3844,NO
0.1755,NO
0.4224,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.3753,NO
1.0,YES
0.3753,NO
1.0,YES
1.0,YES
0.3559,NO
0.3559,NO
0.3559,NO
0.2271,NO
0.7571,YES
1.0,YES
0.2312,NO
0.2187,NO
0.1923,NO
0.2187,NO
0.3157,NO
0.3845,NO
0.3845,NO
1.0,YES
0.2044,NO
1.0,YES
0.3559,NO
1.0,YES
0.2013,NO
0.2187,NO
0.2456,NO
0.2251,NO
0.2251,NO
0.3559,NO
0.2251,NO
0.3559,NO
0.3229,NO
0.2493,NO
1.0,YES
1.0,YES
1.0,YES
0.6382,YES
0.344,NO
0.2011,NO
0.5227,YES
0.3027,NO
0.4491,YES
0.1787,NO
0.3031,NO
0.42,NO
0.3553,NO
0.1729,NO
1.0,YES
0.2254,NO
1.0,YES
0.2493,NO
1.0,YES
0.2147,NO
0.4291,NO
0.4856,NO
0.254,NO
1.0,YES
0.4444,NO
1.0,YES
0.32,NO
0.2866,NO
0.4528,NO
0.5644,NO
0.4528,NO
0.4162,NO
0.2595,NO
0.2102,NO
0.3138,NO
1.0,YES
0.3093,NO
1.0,YES
0.2548,NO
0.3104,NO
0.3166,NO
0.3282,NO
0.4327,NO
0.318,NO
0.4528,NO
0.2019,NO
0.4378,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.4528,NO
1.0,YES
0.4528,NO
0.3229,NO
0.1676,NO
1.0,YES
1.0,YES
1.0,YES
0.6382,YES
0.344,NO
0.1676,NO
0.5227,YES
0.3027,NO
0.4491,YES
0.2419,NO
0.3031,NO
0.42,NO
0.2375,NO
0.1729,NO
1.0,YES
0.154,NO
1.0,YES
0.1676,NO
1.0,YES
0.4066,NO
0.4291,NO
0.4856,NO
0.4066,NO
1.0,YES
0.4444,NO
1.0,YES
0.2735,NO
0.2988,NO
0.42700000000000005,NO
0.42700000000000005,NO
0.42700000000000005,NO
0.4218,NO
0.1981,NO
0.2026,NO
0.4218,NO
0.5279,YES
0.4218,NO
0.4525,YES
0.2519,NO
0.2036,NO
0.2033,NO
0.1479,NO
0.2361,NO
0.2701,NO
0.42700000000000005,NO
0.2988,NO
0.2489,NO
0.7607,YES
0.49700000000000005,YES
0.7607,YES
0.7607,YES
0.42700000000000005,NO
0.4757,YES
0.42700000000000005,NO
0.3496,NO
0.1493,NO
0.3237,NO
0.4117,NO
0.3237,NO
0.4162,NO
0.4164,NO
0.1187,NO
0.3855,NO
1.0,YES
0.4964,NO
1.0,YES
0.3104,NO
0.12300000000000001,NO
0.1069,NO
0.3282,NO
0.4327,NO
0.318,NO
0.3844,NO
0.1309,NO
0.4378,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.3237,NO
1.0,YES
0.3263,NO
0.307,NO
0.307,NO
0.4809,NO
0.5077,NO
0.4809,NO
0.3069,NO
0.2479,NO
0.2435,NO
0.2964,NO
0.8995,YES
0.2955,NO
0.8995,YES
0.2912,NO
0.3547,NO
0.3547,NO
0.307,NO
0.3238,NO
0.307,NO
0.4809,NO
0.2636,NO
0.2789,NO
0.8995,YES
0.8995,YES
0.8995,YES
0.8995,YES
0.4809,NO
0.8995,YES
0.4809,NO
0.2947,NO
0.2562,NO
0.3649,NO
0.5348,NO
0.3649,NO
0.3083,NO
0.1975,NO
0.2562,NO
0.2324,NO
0.9475,YES
0.2354,NO
0.9475,YES
0.282,NO
0.3435,NO
0.3435,NO
0.2431,NO
0.3411,NO
0.2355,NO
0.3649,NO
0.2562,NO
0.3847,NO
1.0,YES
0.9475,YES
1.0,YES
1.0,YES
0.3649,NO
0.9475,YES
0.3649,NO
0.3011,NO
0.146,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.344,NO
0.1358,NO
1.0,YES
0.3027,NO
1.0,YES
0.1702,NO
0.4524,NO
0.3856,NO
0.3885,NO
0.2771,NO
0.4942,YES
0.154,NO
1.0,YES
0.2129,NO
0.4542,YES
0.2703,NO
0.3547,NO
0.6069,NO
0.5358,NO
1.0,YES
0.5358,NO
1.0,YES
0.2115,NO
0.1547,NO
1.0,YES
0.2918,NO
0.6395,NO
1.0,YES
0.2513,NO
0.1329,NO
1.0,YES
0.2942,NO
0.606,YES
0.2942,NO
0.4028,NO
0.4456,NO
0.5231,NO
0.171,NO
0.6395,NO
0.1398,NO
0.6395,NO
0.1451,NO
0.6395,NO
0.2942,NO
0.3458,NO
0.518,NO
0.24,NO
0.6869,YES
0.5562,NO
0.7318,YES
0.2328,NO
0.2544,NO
0.6693,YES
1.0,YES
0.6940000000000001,YES
0.586,YES
0.2651,NO
0.1725,NO
0.5434,YES
0.5486,NO
0.583,YES
0.5486,NO
0.2651,NO
0.2644,NO
0.2048,NO
0.1801,NO
0.6773,YES
0.2299,NO
0.6773,YES
0.2544,NO
1.0,YES
0.5486,NO
0.5486,NO
0.5117,NO
0.5117,NO
0.6693,YES
0.3117,NO
0.6693,YES
0.18100000000000002,NO
0.1646,NO
0.7795,YES
0.44,NO
0.5554,NO
0.5646,YES
0.2676,NO
0.153,NO
0.8554,YES
0.2424,NO
0.6838,YES
0.1456,NO
0.3625,NO
0.3005,NO
0.1277,NO
0.1895,NO
0.5554,NO
0.1654,NO
0.5554,NO
0.0902,NO
0.5554,NO
0.2612,NO
0.335,NO
0.5177,NO
0.5177,NO
0.6838,YES
