50Traced_NONETRACED_SUM_MULTI_LSA_79_MAX,Associated
0.8987,NO
0.8509,NO
1.2409999999999999,NO
1.2276,NO
1.0015,NO
1.2925,NO
1.1878,NO
0.639,NO
0.369,NO
2.9501,YES
0.3314,NO
2.4074,YES
0.9398,NO
1.1112,NO
0.7812,NO
0.7723,NO
0.4391,NO
0.8208,NO
0.685,NO
0.7229,NO
1.3816,NO
1.6905,YES
2.8752,YES
2.7889999999999997,YES
1.2292,YES
0.4445,NO
2.6797,YES
0.4979,NO
1.0252,YES
1.3745,YES
0.8798,NO
0.76,NO
0.4015,NO
1.2543,NO
1.5894,YES
1.6382,YES
0.8397,NO
0.8645,NO
0.6858,NO
0.6322,NO
0.5225,NO
0.8712,NO
0.184,NO
1.5138,YES
0.4418,NO
1.7119,YES
0.5347,NO
1.6831,YES
0.6883,NO
0.5898,NO
0.8033,NO
0.8747,NO
0.3088,NO
0.8383,NO
0.9127,NO
1.103,NO
0.7995,NO
0.7284,NO
1.4357,NO
0.9525,NO
0.8968,NO
1.9672,NO
0.866,NO
0.6706,NO
1.0618,NO
3.4203,YES
0.6264,NO
3.1173,YES
0.5116,NO
0.4321,NO
0.2136,NO
0.9753,NO
0.6181,NO
0.7476,NO
0.6505,NO
0.8949,NO
1.1224,NO
2.9003,YES
3.4132,YES
3.4466,YES
1.1423,YES
0.9778,NO
2.5806,YES
1.2674,NO
1.9726,YES
1.4771,YES
1.4236,NO
1.1218,NO
0.4992,NO
1.5597,NO
2.1922,YES
2.3458,YES
1.3226,NO
1.1415,NO
0.8245,NO
0.7619,NO
1.141,NO
1.546,NO
0.631,NO
2.2571,YES
0.861,NO
2.4742,YES
0.5847,NO
2.4619999999999997,YES
0.7703,NO
0.7651,NO
1.3781,NO
1.1659,NO
0.4092,NO
1.4511,NO
1.5459,NO
1.2526,NO
0.3225,NO
0.5961,NO
1.3568,YES
3.1808,YES
3.1955,YES
1.6502,YES
1.1608,NO
0.3441,NO
1.5819999999999999,YES
1.5077,NO
0.8861,YES
1.2338,NO
0.8973,NO
2.1067,NO
0.6847,NO
0.3243,NO
4.2266,YES
0.9084,NO
4.0437,YES
0.7614,NO
3.8974,YES
1.0332,NO
1.2659,NO
0.5763,NO
0.4987,NO
1.0092,YES
1.2436,NO
1.2578,YES
1.0038,NO
0.4056,NO
1.538,NO
1.2009,NO
1.2329999999999999,NO
2.0115,NO
1.2952,NO
0.546,NO
0.5791,NO
4.3194,YES
0.4486,NO
3.7451,YES
0.6924,NO
0.7595,NO
0.4822,NO
0.9725,NO
0.525,NO
0.659,NO
0.9208,NO
0.823,NO
1.6021,NO
3.1126,YES
4.0996,YES
4.0,YES
1.5113,YES
0.8991,NO
3.2843,YES
0.9745,NO
0.5074,NO
0.6245,NO
1.4793,YES
2.5187,YES
2.5297,YES
1.7729,YES
0.7954,NO
0.3203,NO
1.764,YES
1.3269,NO
