50Traced_NONETRACED_SUM_SINGLE_VSM_27_SUM,Associated
0.01770504215139558,NO
0.010541488912508555,NO
0.0457186121343603,NO
0.20468542974039397,NO
0.06327805361016875,NO
0.16305819659003218,NO
0.13503006653950875,NO
0.011648054046970778,NO
0.10650689419198905,NO
0.49645462354945324,YES
0.03948690321923093,NO
0.3893507665875569,YES
0.04633013497182627,NO
0.05726474570842007,NO
0.05078551564479259,NO
0.022757385594269153,NO
0.17721058225710168,NO
0.040083865989138184,NO
0.12734235086850804,NO
0.07090752901093461,NO
0.15751081085016236,NO
0.47895342234387966,YES
0.4202035497444708,YES
0.4623112651242702,YES
0.43169144304829576,YES
0.11664070121285364,NO
0.25624262896579836,YES
0.09545580291492552,NO
0.31876355906291404,YES
0.3361337196604592,YES
0.12745883140897774,NO
0.03970530423261164,NO
0.01862232640759453,NO
0.06905840043097801,NO
0.27964065753265094,YES
0.43988876108385144,YES
0.0767169959668613,NO
0.07978917022174983,NO
0.07587251204845591,NO
0.07259649684774538,NO
0.01863688647515324,NO
0.044917808418631064,NO
0.06763151381022409,NO
0.24479841586464962,YES
0.04844134476783971,NO
0.33796828817285707,YES
0.03883170017908883,NO
0.46689768640526497,YES
0.022975786607649852,NO
0.08861257116233019,NO
0.06920400110656512,NO
0.08286134447663836,NO
0.10711841702945502,NO
0.10221167426216858,NO
0.09765437311629126,NO
0.09012681818843639,NO
0.0274602874157336,NO
0.06601534631120688,NO
0.07794004164179322,NO
0.25344709599452536,NO
0.07301873880694808,NO
0.22119654635197508,NO
0.22119654635197508,NO
0.042588197609236905,NO
0.13286061647326042,NO
0.6158908577335798,YES
0.09855709730493149,NO
0.4313274413593279,YES
0.07108224982163916,NO
0.11337924607970182,NO
0.07971636988395628,NO
0.06934960178215227,NO
0.25857223977519256,NO
0.05208136165751808,NO
0.18418485461772544,NO
0.08795736812218807,NO
0.15867561625485943,NO
0.6396237678542828,YES
0.5891440136282232,YES
0.5793305280936504,YES
0.5323451900816819,YES
0.12007687715671,NO
0.34328271283178746,YES
0.09226714811956728,NO
0.22670025188916879,YES
0.3002577131957892,YES
0.3495726620171517,NO
0.23103915202166536,NO
0.22636537033531834,NO
0.2704823750382202,NO
0.331722019190169,YES
0.33119785675805535,YES
0.3085715117718146,NO
0.09672252879253361,NO
0.2671772397023922,NO
0.09707197041394272,NO
0.15880665686288784,NO
0.2053551928480948,NO
0.20579199487485622,NO
0.22640905053799448,YES
0.24607970180981636,NO
0.2118344229117223,YES
0.2065345583203506,NO
0.32385958270846377,YES
0.1963716311643686,NO
0.12616298539625223,NO
0.15394359429827753,NO
0.13080764694748184,NO
0.14118897511684453,NO
0.2842853190838805,NO
0.1422227399135132,NO
0.2680071635532389,NO
0.0564202617900147,NO
0.07259649684774538,NO
0.3064457419082424,YES
0.6247142586741603,YES
0.6586974563561975,YES
0.388535402804269,YES
0.16109258746960586,NO
0.01508422999082716,NO
0.339599015739433,YES
0.0603077998281912,NO
0.39919337225724727,YES
0.09282043068679838,NO
0.18550982076556835,NO
0.25389845808884554,NO
0.26614347490572354,NO
0.03905010119246952,NO
0.7103128958518368,YES
0.018826167353416516,NO
0.7077212038263857,YES
0.047378459836053634,NO
0.5984187766631236,YES
0.16349499861679356,NO
0.23007818756279028,NO
0.21601316230107306,NO
0.1836315720504943,NO
0.32581063176133135,YES
0.2273845750644283,NO
0.3932674247608509,YES
0.08273030386860995,NO
0.04065170862392801,NO
0.20440878845677843,NO
0.2961226540091146,NO
0.15008517639521846,NO
0.2864402090825701,NO
0.20360798474104916,NO
0.05742490645156594,NO
0.19367801866600662,NO
0.5592958751328606,YES
0.20206461757982555,NO
0.4403692433132889,YES
0.07875540542508117,NO
0.11907223249515878,NO
0.1180093475633727,NO
0.02862509282043068,NO
0.3068679838674451,NO
0.06100668307100945,NO
0.22704969351057788,NO
0.10650689419198905,NO
0.19830812014967747,NO
0.6086253840217819,YES
0.5810194959304611,YES
0.5386060191319287,YES
0.5164747164426843,YES
0.2525443718058852,NO
0.33089209533932235,YES
0.21850293385361308,NO
0.089486175215853,NO
0.12309081114136369,NO
0.24293472721713427,YES
0.7220774304392772,YES
0.6406429725833928,YES
0.334721393107264,YES
0.2424105647850206,NO
0.053450008008037155,NO
0.29995195177705625,YES
0.36513737423741643,NO
0.303621088801852,YES
0.32244725615526854,NO
0.1874899899535534,NO
0.2749959959814213,NO
0.2956130516445596,NO
0.06835951718815976,NO
0.7602684876457826,YES
0.06340909421819717,NO
0.6804356372213566,YES
0.09442203811825688,NO
0.6100668307100944,YES
0.4797542260596088,NO
0.5290837349485301,NO
0.45107089296894337,NO
0.4002853773241508,NO
0.27161806030779984,YES
0.3001994729255544,NO
0.3103332799464189,YES
0.09806205500793523,NO
0.1181258281038424,NO
0.27553471848109373,NO
0.20539887305077095,NO
0.1626650747659469,NO
0.3512470697864038,NO
0.21455715554520172,NO
0.09367947467276247,NO
0.32198133399338974,NO
0.42262052095921726,YES
0.2558640672092718,NO
0.3184432375766223,YES
0.11508277398407127,NO
0.11993127648112287,NO
0.16811054003290576,NO
0.053508248278272004,NO
0.30383948981523273,NO
0.07000480482229439,NO
0.22290007425634453,NO
0.12757531194944746,NO
0.20861664798124663,NO
0.44363069844644076,YES
0.4066335667797498,YES
0.43474905723562557,YES
0.45102721276626717,YES
0.32084564872381005,NO
0.3220832544663007,YES
0.3102459195410667,NO
0.05844411118067586,NO
0.05723562557330265,NO
0.24088175769135567,NO
0.23052954965711042,NO
0.07986197055954339,NO
0.3704081186936707,NO
0.21222754473580757,NO
0.03842401828744485,NO
0.2954528909014138,NO
0.5272054862334561,YES
0.3176569939284518,NO
0.3698548361264396,YES
0.07661507549395029,NO
0.08986473697237954,NO
0.042413476798532336,NO
0.0719849740102794,NO
0.27093373713254026,NO
0.07285857806380222,NO
0.2983066641429216,NO
0.07692083691268327,NO
0.19717243488009784,NO
0.5703615264774828,YES
0.5221968229932586,YES
0.5510694369621875,YES
0.5174793611042355,YES
0.2773692869934916,NO
0.4793174240328475,YES
0.2843872395567915,NO
0.07418354421164515,NO
0.0881903292031275,NO
0.1698868682750688,NO
0.26106201132773255,NO
0.12479433904573317,NO
0.3104060802842125,NO
0.21907077648840292,NO
0.07189761360492712,NO
0.22616152938949638,NO
0.5459442931815203,YES
0.19753643656906567,NO
0.40845357522458897,YES
0.10596817169231665,NO
0.13093868755551025,NO
0.12054279931858883,NO
0.04152531267745082,NO
0.28470756104308326,NO
0.0620404478676781,NO
0.19072232495158778,NO
0.10519648811170484,NO
0.1901544823167979,NO
0.5846449527525808,YES
0.5370480919031464,YES
0.5255747586668802,YES
0.5063409094218196,YES
0.24156608086661518,NO
0.35271763660983385,YES
0.21189266318195715,NO
0.034157918492741794,NO
0.044932368486189776,NO
0.0778235611013235,NO
0.25997000626082906,NO
0.05789082861344475,NO
0.21155778162810673,NO
0.19449338244929457,NO
0.04681061720126381,NO
0.10181855243808331,NO
0.5709730493149489,YES
0.07866804501972889,NO
0.398392568541518,YES
0.08277398407128608,NO
0.11659702101017747,NO
0.08683624292016716,NO
0.04973719078056522,NO
0.24051775600238784,NO
0.04950422969962579,NO
0.16142746902345625,NO
0.10273583669428225,NO
0.14707124241056477,NO
0.5820678207946884,YES
0.5267250040040184,YES
0.5404260275767679,YES
0.4826225593686755,YES
0.13254029498696876,NO
0.319171240954558,YES
0.09951806176380658,NO
0.1569284081478138,NO
0.14720228301859317,NO
0.9125522342423669,YES
0.19172696961313898,YES
0.2855520449614886,YES
0.9104264643787946,YES
0.2828729925306854,NO
0.10436656426085818,NO
0.9635270307654227,YES
0.1384371223482477,NO
0.9648956771159417,YES
0.09525196196910353,NO
0.2787670534791281,NO
0.2525734919410026,NO
0.24714258674160244,NO
0.11403444911984392,NO
0.3872832369942196,YES
0.06096300286833329,NO
0.4931203680785078,YES
0.1325985352572036,NO
0.3554986095135481,YES
0.17329392408380773,NO
0.19867212183864533,NO
0.3058633392058939,NO
0.3731599714622676,NO
0.933533291594473,YES
0.626607067456793,NO
0.9724814723140314,YES
0.11560693641618497,NO
0.07278577772600865,NO
0.6052037681454842,YES
0.11409268939007877,NO
0.16920254509980925,NO
0.6088437850351625,YES
0.15213814592099706,NO
0.053450008008037155,NO
0.6639973209475692,YES
0.028581412617754542,NO
0.6676518979048064,YES
0.04605349368821071,NO
0.22636537033531834,NO
0.2308644312109608,NO
0.1835296515775833,NO
0.06917488097144772,NO
0.17616225739287428,NO
0.024490033633756056,NO
0.32058356750775324,NO
0.07630931407521731,NO
0.24367729066262866,NO
0.03935586261120251,NO
0.08016773197827637,NO
0.16318923719806058,NO
0.17590017617681744,NO
0.6680304596613328,YES
0.374106375853584,NO
0.6473842838630771,YES
0.09644588750891804,NO
0.0702523259707925,NO
0.644690671364715,YES
0.5627611712118343,YES
0.6175943856379493,YES
0.6393325665031085,YES
0.19752187650150696,NO
0.029367656265925066,NO
0.624568657998573,YES
0.06384589624495858,NO
0.68503661856991,YES
0.07266929718553894,NO
0.25146692680654037,NO
0.3243109448027839,NO
0.3662148192367613,NO
0.0595506763151381,NO
0.7034551040316827,YES
0.02598972059230354,NO
0.7529302135961911,YES
0.04842678470028101,NO
0.6056405701722456,YES
0.17671553996010542,NO
0.26971069145760834,NO
0.279029134695185,NO
0.22110918594662277,NO
0.6132263653703354,YES
0.39181141800497954,NO
0.6681178200666852,YES
0.08273030386860995,NO
0.1064632139893129,NO
0.48011822774857676,YES
0.0936940347403212,NO
0.10372592128827476,NO
0.503836577801721,YES
0.17258048077343077,NO
0.027489407550851032,NO
0.5961328460564056,YES
0.17595841644705232,NO
0.5849943943739899,YES
0.12984668248860673,NO
0.18858199502045686,NO
0.13441854370204273,NO
0.13850992268604126,NO
0.06579694529782618,NO
0.23731454113947087,NO
0.02390763093140752,NO
0.3023689229918027,NO
0.043054119771115736,NO
0.1488330105851691,NO
0.19162504914022802,NO
0.2141203535184403,NO
0.21671204554389134,NO
0.31781715467159766,NO
0.49482389598287735,YES
0.46104453924666206,NO
0.511305892459341,YES
0.05637658158733857,NO
0.06573870502759133,NO
0.22895706236076935,YES
0.6151628543556441,YES
0.6210305615818057,YES
0.27677232422358444,YES
0.15196342511029248,NO
0.056376581587338555,NO
0.23048586945443428,YES
0.07357202137417918,NO
0.29356008211878104,YES
0.06659774901355543,NO
0.04946054949694966,NO
0.1435185859262387,NO
0.15507927956785716,NO
0.06789359502628092,NO
0.6793727522895705,YES
0.04766966118722791,NO
0.6878321515411832,YES
0.07625107380498246,NO
0.5753265095150041,YES
0.18000611522837465,NO
0.22744281533466312,NO
0.1952650660299064,NO
0.1654897278723373,NO
0.24950131768611405,YES
0.20724800163072757,NO
0.32320437966832166,YES
0.3852593876035585,YES
0.3629388040360507,YES
0.2886533393514946,NO
0.1919453706265197,NO
0.13604927126861865,NO
0.2832806744223293,NO
0.3545958853249079,YES
0.5035453764505466,YES
0.2493993972132031,NO
0.15628776517523044,NO
0.2587615206534558,NO
0.1648927651024301,NO
0.18265604752406053,NO
0.20270526055240892,NO
0.1904311236004135,NO
0.24433249370277077,YES
0.19062040447867676,NO
0.3652829749130036,YES
0.15007061632765975,NO
0.5182364846172886,YES
0.12713850992268602,NO
0.18453429623913456,NO
0.19245497299107467,NO
0.18995064137097595,NO
0.23913454958431007,NO
0.299558829952971,NO
0.21850293385361305,NO
0.2715743801051237,NO
0.11058371310842882,NO
0.0878554476492771,NO
0.7655537921695955,YES
0.0870109637308717,YES
0.1861795838732692,YES
0.6872206287037171,YES
0.11480613270045573,NO
0.03851137869279713,NO
0.8228622180806919,YES
0.027285566605029045,NO
0.8053610168751182,YES
0.04902374747018826,NO
0.22193910979746945,NO
0.16129642841542785,NO
0.178666589012973,NO
0.053814009697005,NO
0.19835180035235364,YES
0.013074940667724693,NO
0.3060817402192746,YES
0.060904762598098454,NO
0.23791150390937815,YES
0.04675237693102896,NO
0.10177487223540718,NO
0.16505292584557593,NO
0.21969685939342756,NO
0.7598025654839038,YES
0.4569240401275461,NO
0.8247404667957658,YES
