50Traced_NONETRACED_SUM_RAW_VSM_96_SUM,Associated
0.03665067225652195,NO
0.009498386911877894,NO
0.030820627876127937,NO
0.05723596940864353,NO
0.04980102517072531,NO
0.057776394870871065,NO
0.028691679085534612,NO
0.006141198434403812,NO
0.04426575831518268,NO
0.2472528372336767,YES
0.042169562582906175,NO
0.27142459427149007,YES
0.055811211371861846,NO
0.0513731719699327,NO
0.031000769696870448,NO
0.028773561731326662,NO
0.07312120269230138,NO
0.019275174819448765,NO
0.04143261877077772,NO
0.026775625174000624,NO
0.0845520200448717,NO
0.21572801860373714,YES
0.26697017834040254,YES
0.09621210880565972,YES
0.15551152088826292,YES
0.06242732915185954,NO
0.2373450370928385,YES
0.026497224178307646,NO
0.3659990501613089,YES
0.39659040662921907,YES
0.11447193881728708,NO
0.059233905965969585,NO
0.06365556883874032,NO
0.11213009514763442,NO
0.43311006665247365,YES
0.22961531533006896,YES
0.14304898219871282,NO
0.0702389335604212,NO
0.09852119941699555,NO
0.06709463996200644,NO
0.058087548924880855,NO
0.0649329381130963,NO
0.03116453498845454,NO
0.1533498190393528,YES
0.07669128604883481,NO
0.4097735126017392,YES
0.07945891947660613,NO
0.2991664346658369,YES
0.035340549923849135,NO
0.0713525375431931,NO
0.06914170610680771,NO
0.028789938260485072,NO
0.04465879501498452,NO
0.09238000098259175,NO
0.10775756186233888,NO
0.058185808099831315,NO
0.1016491164862519,NO
0.050832746507705154,NO
0.08605866072744542,NO
0.1134565940094656,NO
0.14155871804529746,NO
0.15623208817123296,NO
0.08668096883546501,NO
0.04007336685062968,NO
0.12570623781995643,NO
0.5116519004962088,YES
0.14815845929613675,NO
0.5501039909601559,YES
0.09285492032818564,NO
0.14167335374940637,NO
0.06462178405908652,NO
0.0715163028347772,NO
0.17567102828226588,NO
0.07577420041596385,NO
0.19309565530681427,NO
0.041465371829094544,NO
0.18534955701488626,NO
0.5189722090300182,YES
0.7484401355976614,YES
0.36359170037502253,YES
0.5568838740317377,YES
0.08094918363002146,NO
0.5632379673452009,YES
0.10865827096605146,NO
0.09126639699981985,YES
0.08975975631724613,YES
0.10184563483615282,NO
0.07092674778507442,NO
0.07818155020225014,NO
0.10616903853397311,NO
0.14573473298069206,YES
0.05435370027676334,YES
0.11576568462080146,NO
0.04292288292419305,NO
0.07488986784140969,NO
0.031557571688256396,NO
0.057743641812554244,NO
0.06339354437220576,NO
0.06748767666180829,NO
0.055205279793000675,YES
0.06473641976319539,NO
0.09768599642991665,YES
0.0742675597333901,NO
0.09675253426788727,YES
0.03855034963889753,NO
0.0348001244616216,NO
0.05366588605211012,NO
0.025268984491426887,NO
0.03899251592617461,NO
0.08777819628907849,NO
0.05220837495701161,NO
0.0913319031164535,NO
0.06457265447161128,NO
0.0,NO
0.11894273127753303,YES
0.2876864877257914,YES
0.4501252804480618,YES
0.16689320865335805,YES
0.05409167581022878,NO
0.0004585428164354845,NO
0.2751256898612908,YES
0.12454350424970932,NO
0.11119663298560505,YES
0.08573113014427722,NO
0.06612842474166025,NO
0.07831256243551742,NO
0.08710675859358367,NO
0.036405024319145794,NO
0.3142492180207327,YES
0.013412377380737927,NO
0.5329741414604589,YES
0.0449371960106775,NO
0.2903067323911371,YES
0.06905982346101568,NO
0.1502546550284133,NO
0.0779686553231908,NO
0.06771694807002604,NO
0.11848418846109755,YES
0.07718258192358711,NO
0.2264546452024958,YES
0.10864189443689305,NO
0.05497600838478292,NO
0.048834809950379116,NO
0.09275666115323519,NO
0.11601133255817762,NO
0.12696723056515402,NO
0.08065440610517007,NO
0.048556408954686145,NO
0.0760362248824984,NO
0.32337094476196715,YES
0.13771023369307112,NO
0.3947071057760018,YES
0.07870559913531926,NO
0.12126819841802729,NO
0.05726872246696035,NO
0.041399865712460904,NO
0.11399701947169318,NO
0.08709038206442526,NO
0.11797651605718683,NO
0.07754286556507213,NO
0.1284083651310941,NO
0.3887624256914989,YES
0.5590947054681231,YES
0.30273651802237034,YES
0.4729050325074104,YES
0.10304112146471676,NO
0.40884005043970983,YES
0.06362281578042349,NO
0.10200940012773693,NO
0.025465502841327807,NO
0.08347116912041663,YES
0.40522083749570115,YES
0.611876258945679,YES
